,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1993-11-05,1,PHI,WSB,1,94,82,35,79,0.443,1,6,0.167,23,33,0.697,15,50,22,12,14,16,18,33,84,0.393,4,11,0.364,12,16,0.75,12,41,25,5,5,15,22,102.4,89.3,91.8,0.418,0.076,0.503,54.9,62.9,13.1,19.2,0.449,14.6,34.1,0.291,0.417,14.1,74.5,0.143,1994,12,2,-5,0.04999999999999999,-3,-5,-0.19699999999999998,11,17,-0.05300000000000005,3,9,-3,7,9,1,-4
1,2,1993-11-06,2,PHI,ORL,2,89,114,32,87,0.368,4,9,0.444,21,27,0.778,16,40,16,7,4,19,18,46,84,0.548,6,14,0.429,16,22,0.727,10,42,34,9,7,17,24,91.3,116.9,97.5,0.31,0.103,0.45,48.8,50.0,7.2,5.7,0.391,16.1,33.3,0.241,0.583,15.4,70.6,0.19,1994,-25,-14,3,-0.18000000000000005,-2,-5,0.015000000000000013,5,5,0.051000000000000045,6,-2,-18,-2,-3,2,-6
2,3,1993-11-09,2,PHI,NYK,2,86,95,32,75,0.427,3,13,0.231,19,27,0.704,9,39,20,10,7,22,16,39,92,0.424,2,8,0.25,15,17,0.882,20,49,32,18,4,18,23,90.0,99.5,95.5,0.36,0.173,0.495,44.3,62.5,10.5,8.3,0.447,20.2,23.7,0.253,0.435,15.3,60.0,0.163,1994,-9,-7,-17,0.0030000000000000027,1,5,-0.01899999999999999,4,10,-0.17800000000000005,-11,-10,-12,-8,3,4,-7
3,4,1993-11-10,1,PHI,BOS,2,89,91,34,76,0.447,2,6,0.333,19,24,0.792,14,41,25,12,5,19,16,40,86,0.465,2,3,0.667,9,14,0.643,15,39,25,13,7,16,20,100.0,102.2,89.0,0.316,0.079,0.514,51.3,73.5,13.5,6.0,0.461,18.0,36.8,0.25,0.477,14.8,64.3,0.105,1994,-2,-6,-10,-0.018000000000000016,0,3,-0.334,10,10,0.14900000000000002,-1,2,0,-1,-2,3,-4
4,5,1993-11-12,2,PHI,WSB,2,93,105,36,87,0.414,4,15,0.267,17,23,0.739,8,36,20,7,10,17,20,43,92,0.467,2,5,0.4,17,22,0.773,14,51,25,10,7,18,23,90.8,102.5,102.4,0.264,0.172,0.479,41.4,55.6,6.8,11.5,0.437,14.9,17.8,0.195,0.478,15.0,66.7,0.185,1994,-12,-7,-5,-0.05300000000000005,2,10,-0.133,0,1,-0.03400000000000003,-6,-15,-5,-3,3,-1,-3
5,6,1993-11-13,2,PHI,NJN,1,98,97,33,82,0.402,4,9,0.444,28,34,0.824,15,45,16,12,8,16,21,37,90,0.411,3,7,0.429,20,28,0.714,19,53,28,12,10,13,29,104.4,103.3,93.9,0.415,0.11,0.505,45.9,48.5,12.8,9.6,0.427,14.2,30.6,0.341,0.428,11.3,61.2,0.222,1994,1,-4,-8,-0.008999999999999952,1,2,0.015000000000000013,8,6,0.10999999999999999,-4,-8,-12,0,-2,3,-8
6,7,1993-11-15,1,PHI,HOU,2,84,88,29,66,0.439,4,8,0.5,22,33,0.667,8,37,18,9,4,18,17,33,80,0.413,7,22,0.318,15,22,0.682,15,45,25,12,1,17,24,94.6,99.1,88.8,0.5,0.121,0.522,45.1,62.1,10.1,6.9,0.47,18.3,21.1,0.333,0.456,15.9,65.9,0.188,1994,-4,-4,-14,0.026000000000000023,-3,-14,0.182,7,11,-0.015000000000000013,-7,-8,-7,-3,3,1,-7
7,8,1993-11-17,1,PHI,ATL,2,90,92,36,84,0.429,3,13,0.231,15,18,0.833,19,46,22,13,8,23,19,33,81,0.407,3,12,0.25,23,28,0.821,22,50,25,13,11,23,17,97.0,99.1,92.8,0.214,0.155,0.49,47.9,61.1,14.0,11.6,0.446,20.0,40.4,0.179,0.426,19.8,55.1,0.284,1994,-2,3,3,0.02200000000000002,0,1,-0.01899999999999999,-8,-10,0.01200000000000001,-3,-4,-3,0,-3,0,2
8,9,1993-11-19,1,PHI,UTA,1,124,115,46,76,0.605,8,12,0.667,24,32,0.75,9,42,30,6,9,15,19,48,91,0.527,2,6,0.333,17,22,0.773,10,33,36,11,3,8,23,129.3,119.9,95.9,0.421,0.158,0.688,56.0,65.2,6.3,10.6,0.658,14.3,28.1,0.316,0.538,7.4,76.7,0.187,1994,9,-2,-15,0.07799999999999996,6,6,0.334,7,10,-0.02300000000000002,-1,9,-6,-5,6,7,-4
9,10,1993-11-21,2,PHI,DET,2,89,103,34,82,0.415,2,8,0.25,19,24,0.792,12,44,23,7,6,14,23,44,80,0.55,4,12,0.333,11,19,0.579,6,37,25,6,3,13,19,95.8,110.9,92.9,0.293,0.098,0.481,54.3,67.6,7.5,8.8,0.427,13.1,27.9,0.232,0.575,12.8,84.2,0.138,1994,-14,-10,2,-0.13500000000000006,-2,-4,-0.08300000000000002,8,5,0.21300000000000008,6,7,-2,1,3,1,4
10,11,1993-11-24,2,PHI,IND,1,108,97,45,80,0.563,2,5,0.4,16,22,0.727,8,35,28,11,8,13,20,40,78,0.513,1,7,0.143,16,19,0.842,9,35,26,7,7,17,24,116.5,104.6,92.7,0.275,0.063,0.602,50.0,62.2,11.9,11.3,0.575,12.7,23.5,0.2,0.519,16.4,75.0,0.205,1994,11,5,2,0.04999999999999993,1,-2,0.257,0,3,-0.11499999999999999,-1,0,2,4,1,-4,-4
