,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
19,Vin Baker,PF,29,SEA,76,27,28.0,4.6,10.8,.422,0.0,0.2,.063,4.6,10.6,.429,.423,3.1,4.2,.723,2.4,3.3,5.7,1.2,0.5,1.0,2.1,3.5,12.2,13.0,.481,.019,.391,9.7,13.5,11.6,7.0,0.9,2.5,14.1,23.8,0.6,1.2,1.8,.040,-2.4,-1.8,-4.2,-1.2,2001
20,Erick Barkley,PG,22,POR,8,0,4.8,1.0,2.8,.364,0.4,1.0,.375,0.6,1.8,.357,.432,0.0,0.0,0,0.0,0.4,0.4,0.8,0.3,0.0,0.6,0.3,2.4,10.3,.432,.364,.000,0.0,9.1,4.7,28.8,2.8,0.0,18.5,33.0,-0.1,0.0,-0.1,-0.075,-4.6,-3.2,-7.7,-0.1,2001
21,Dana Barros,PG,33,DET,60,0,18.0,3.1,6.9,.444,0.7,1.8,.419,2.3,5.1,.453,.498,1.1,1.3,.850,0.1,1.5,1.6,1.8,0.5,0.0,1.0,1.1,8.0,14.3,.534,.255,.194,0.6,8.9,4.7,18.0,1.4,0.1,11.8,20.4,1.4,0.8,2.3,.101,0.1,-0.4,-0.3,0.5,2001
22,Brent Barry,SG,29,SEA,67,20,26.5,3.0,6.0,.494,1.6,3.4,.476,1.3,2.6,.517,.630,1.3,1.5,.816,0.5,2.7,3.1,3.4,1.2,0.2,1.3,1.9,8.8,16.6,.660,.571,.257,2.1,11.4,6.8,19.4,2.4,0.6,16.2,13.5,4.6,1.2,5.8,.157,2.3,0.9,3.3,2.4,2001
23,Jon Barry,SG,31,SAC,62,2,16.3,1.7,4.1,.404,0.7,2.1,.348,0.9,2.0,.463,.494,1.0,1.2,.877,0.3,1.3,1.5,2.1,0.5,0.1,0.9,1.1,5.1,12.4,.550,.518,.286,1.8,8.1,5.0,19.0,1.4,0.4,15.6,14.9,1.5,0.9,2.4,.114,-0.1,0.1,0.1,0.5,2001
24,Tony Battie,C,24,BOS,40,25,21.1,2.7,5.0,.537,0.0,0.1,.000,2.7,5.0,.545,.537,1.1,1.7,.638,1.8,4.0,5.8,0.4,0.7,1.5,0.9,3.2,6.5,15.2,.562,.015,.343,9.7,23.1,16.1,3.3,1.7,5.4,13.8,14.4,1.0,1.3,2.3,.131,-1.7,1.0,-0.7,0.3,2001
25,Raja Bell,SG,24,PHI,5,0,6.0,0.4,1.4,.286,0.2,0.6,.333,0.2,0.8,.250,.357,0.0,0.0,0,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.2,1.0,-0.6,.357,.429,.000,0.0,3.7,1.9,0.0,1.8,0.0,22.2,13.6,-0.1,0.0,-0.1,-0.091,-7.2,-2.2,-9.4,-0.1,2001
26,Jonathan Bender,SF,20,IND,59,7,9.7,1.1,3.2,.355,0.2,0.7,.268,0.9,2.5,.379,.384,0.8,1.2,.735,0.2,1.0,1.3,0.5,0.1,0.5,0.7,1.2,3.3,7.6,.447,.220,.366,2.9,11.5,7.3,9.4,0.7,3.5,16.3,21.0,-0.7,0.5,-0.1,-0.012,-4.4,-0.3,-4.7,-0.4,2001
27,Corey Benjamin,PG,22,CHI,65,5,13.2,1.8,4.6,.381,0.3,1.2,.259,1.4,3.4,.425,.416,0.9,1.3,.675,0.6,1.0,1.5,1.1,0.4,0.2,1.0,2.0,4.7,8.8,.453,.268,.275,5.1,8.9,6.9,14.6,1.8,1.4,15.7,21.8,-0.8,0.3,-0.5,-0.028,-3.5,-1.6,-5.1,-0.7,2001
28,David Benoit,SF,32,UTA,49,2,9.1,1.4,3.0,.483,0.1,0.3,.385,1.3,2.7,.493,.500,0.6,0.8,.795,0.4,1.2,1.7,0.4,0.1,0.1,0.6,1.5,3.6,11.1,.542,.088,.265,5.7,16.6,11.3,8.4,0.7,1.1,14.6,19.8,0.4,0.4,0.7,.080,-2.8,-1.2,-4.0,-0.2,2001
29,Travis Best,PG,28,IND,77,21,31.9,4.5,10.2,.440,0.5,1.3,.381,4.0,9.0,.449,.464,2.4,2.9,.827,0.5,2.4,2.9,6.1,1.4,0.1,1.6,3.2,11.9,16.7,.517,.123,.287,1.8,8.2,5.1,34.0,2.4,0.3,12.5,19.3,4.8,2.3,7.2,.140,0.8,0.6,1.4,2.1,2001
30,Mike Bibby,PG,22,VAN,82,82,38.9,6.4,14.1,.454,1.3,3.5,.379,5.1,10.6,.478,.500,1.7,2.3,.761,0.6,3.1,3.7,8.4,1.3,0.1,3.0,1.8,15.9,16.8,.525,.246,.162,1.7,9.2,5.5,38.3,1.8,0.3,16.7,21.3,4.0,1.4,5.3,.081,2.0,-1.2,0.7,2.2,2001
31,Chauncey Billups,SG,24,MIN,77,33,23.2,3.2,7.6,.422,0.9,2.5,.376,2.3,5.1,.445,.485,1.9,2.2,.842,0.4,1.6,2.1,3.4,0.7,0.1,1.4,2.3,9.3,14.1,.538,.330,.291,2.0,8.1,5.0,22.2,1.5,0.4,14.4,19.5,2.7,0.9,3.7,.098,0.4,-0.9,-0.5,0.7,2001
32,Mookie Blaylock,PG,33,GSW,69,59,34.1,4.6,11.6,.396,1.1,3.3,.324,3.5,8.3,.424,.441,0.8,1.1,.697,1.0,2.9,3.9,6.7,2.4,0.3,1.9,1.9,11.0,15.8,.455,.281,.095,3.0,9.9,6.1,32.3,3.5,0.6,13.3,17.3,1.9,1.6,3.5,.071,0.2,1.0,1.2,1.9,2001
33,Corie Blount,PF,32,TOT,68,6,19.2,1.9,4.3,.442,0.0,0.1,.250,1.9,4.2,.448,.446,0.8,1.2,.614,2.7,3.2,5.9,0.9,0.6,0.3,1.1,2.4,4.6,11.8,.473,.027,.282,13.9,19.4,16.5,7.1,1.6,1.2,18.1,13.2,0.5,1.2,1.8,.065,-2.6,-0.9,-3.5,-0.5,2001
34,Mark Blount,C,25,BOS,64,50,17.2,1.6,3.1,.505,0.0,0.0,0,1.6,3.1,.505,.505,0.7,1.0,.697,1.5,2.1,3.6,0.5,0.6,1.2,1.0,2.9,3.9,11.1,.541,.000,.330,9.9,14.9,12.3,4.8,1.8,5.3,21.3,12.0,0.5,1.4,1.9,.084,-4.2,1.1,-3.1,-0.3,2001
35,Muggsy Bogues,PG,36,TOR,3,0,11.3,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,0,0.0,1.0,1.0,1.7,0.7,0.0,1.3,1.0,0.0,-0.5,.000,.500,.000,0.0,10.2,5.0,19.3,3.1,0.0,66.7,7.9,-0.1,0.0,-0.1,-0.128,-8.9,1.7,-7.2,0.0,2001
36,Etdrick Bohannon,PF,27,CLE,6,0,3.2,0.3,0.7,.500,0.0,0.0,0,0.3,0.7,.500,.500,0.7,0.7,1.000,0.5,0.7,1.2,0.0,0.0,0.3,0.2,0.7,1.3,22.4,.694,.000,1.000,18.3,24.3,21.3,0.0,0.0,7.7,14.8,16.1,0.1,0.0,0.1,.276,1.0,0.7,1.7,0.0,2001
37,Calvin Booth,C,24,TOT,55,29,17.0,2.2,4.6,.476,0.0,0.0,0,2.2,4.6,.476,.476,1.0,1.4,.679,1.4,3.1,4.5,0.8,0.5,2.0,1.0,2.7,5.3,16.1,.512,.000,.310,9.5,21.1,15.2,7.4,1.6,8.5,15.6,16.3,0.6,1.4,2.1,.106,-1.9,2.7,0.7,0.6,2001
38,Cal Bowdler,SF,23,ATL,44,0,8.5,1.2,2.6,.465,0.0,0.1,.200,1.2,2.5,.477,.469,0.8,0.9,.825,0.7,1.1,1.8,0.1,0.2,0.5,0.3,1.0,3.2,15.8,.532,.044,.351,8.9,14.1,11.4,1.8,1.4,4.0,7.7,17.0,0.7,0.4,1.0,.134,-0.6,-0.3,-0.9,0.1,2001
39,Bruce Bowen,SF,29,MIA,82,72,32.7,2.6,7.1,.363,1.3,3.7,.336,1.3,3.3,.394,.452,1.2,2.0,.609,0.5,2.4,3.0,1.6,1.0,0.6,0.9,3.3,7.6,8.1,.478,.528,.277,2.0,8.8,5.4,8.2,1.7,1.5,10.2,13.1,0.5,3.7,4.2,.075,-2.6,1.5,-1.1,0.6,2001
40,Ryan Bowen,SF,25,DEN,57,0,12.2,1.4,2.5,.556,0.1,0.2,.364,1.3,2.3,.571,.569,0.5,0.8,.614,1.1,0.9,2.0,0.5,0.6,0.2,0.4,1.7,3.4,13.3,.585,.076,.306,9.6,8.1,8.8,6.8,2.8,1.2,12.8,12.0,1.2,0.4,1.7,.114,-1.1,1.3,0.1,0.4,2001
41,Ira Bowman,PG,27,ATL,3,0,6.3,0.0,0.7,.000,0.0,0.0,0,0.0,0.7,.000,.000,0.0,0.0,0,0.3,0.3,0.7,2.3,0.0,0.0,0.3,0.0,0.0,9.2,.000,.000,.000,5.8,5.9,5.9,50.5,0.0,0.0,33.3,7.1,0.0,0.0,0.0,-0.024,0.0,-1.7,-1.7,0.0,2001
42,Earl Boykins,PG,24,LAC,10,0,14.9,2.5,6.3,.397,0.1,0.8,.125,2.4,5.5,.436,.405,1.4,1.7,.824,0.4,0.7,1.1,3.2,0.5,0.0,0.9,0.9,6.5,17.2,.461,.127,.270,3.2,5.2,4.2,38.7,1.8,0.0,11.3,24.7,0.2,0.1,0.3,.089,1.3,-1.1,0.2,0.1,2001
43,Shawn Bradley,C,28,DAL,82,35,24.4,2.7,5.5,.490,0.0,0.1,.167,2.7,5.4,.494,.491,1.7,2.2,.787,2.0,5.5,7.4,0.5,0.4,2.8,1.1,3.1,7.1,16.2,.551,.013,.398,9.2,24.4,17.0,2.8,0.9,8.1,14.3,13.9,2.5,3.8,6.3,.151,-1.0,2.5,1.6,1.8,2001
44,Elton Brand,PF,21,CHI,74,74,39.3,7.8,16.4,.476,0.0,0.0,.000,7.8,16.4,.477,.476,4.5,6.4,.708,3.9,6.2,10.1,3.2,1.0,1.6,3.0,3.3,20.1,20.4,.524,.002,.388,11.2,19.6,15.2,17.0,1.3,3.0,13.3,26.3,4.1,2.0,6.1,.101,2.2,-1.2,1.1,2.2,2001
45,Terrell Brandon,PG,30,MIN,78,78,36.2,6.6,14.5,.451,0.4,1.2,.363,6.1,13.4,.458,.465,2.5,2.9,.871,0.8,3.1,3.8,7.5,2.1,0.3,2.0,1.8,16.0,20.0,.507,.080,.198,2.4,9.7,6.0,33.7,3.0,0.5,11.2,22.2,5.8,2.7,8.5,.145,2.6,0.5,3.1,3.6,2001
46,Chucky Brown,SF,32,TOT,26,2,13.0,1.5,3.7,.421,0.0,0.1,.000,1.5,3.5,.435,.421,0.8,1.3,.647,0.3,1.8,2.1,0.4,0.3,0.3,0.3,1.4,3.9,9.7,.464,.032,.358,2.6,15.7,9.0,5.3,1.4,1.5,6.8,15.5,0.1,0.2,0.4,.050,-2.9,-0.5,-3.5,-0.1,2001
47,Dee Brown,PG,32,ORL,7,0,22.1,2.3,6.3,.364,1.7,4.6,.375,0.6,1.7,.333,.500,0.6,0.7,.800,0.0,1.6,1.6,1.7,0.6,0.0,1.0,1.4,6.9,9.0,.519,.727,.114,0.0,8.1,3.9,11.9,1.3,0.0,13.2,15.2,0.1,0.1,0.2,.059,-1.4,-1.0,-2.4,0.0,2001
48,P.J. Brown,C,31,CHH,80,79,35.1,3.1,7.0,.444,0.0,0.1,.000,3.1,7.0,.447,.444,2.2,2.6,.852,3.2,6.1,9.3,1.6,1.0,1.2,1.4,3.3,8.5,13.3,.518,.007,.373,10.5,19.6,15.1,7.3,1.5,2.4,14.2,12.5,3.4,4.7,8.0,.137,-1.3,0.9,-0.4,1.1,2001
49,Randy Brown,PG,32,BOS,54,35,22.9,1.9,4.4,.422,0.0,0.1,.000,1.9,4.3,.427,.422,0.4,0.7,.575,0.4,1.4,1.8,2.9,1.1,0.2,1.0,2.4,4.1,8.2,.438,.013,.169,2.1,7.5,4.7,20.1,2.6,0.6,18.0,11.4,-0.1,1.0,0.9,.034,-4.2,1.1,-3.1,-0.3,2001
50,Rick Brunson,PG,28,TOT,22,0,9.5,0.8,2.5,.333,0.1,0.6,.143,0.7,1.8,.400,.352,0.4,0.7,.533,0.2,0.7,1.0,1.4,0.4,0.0,0.8,1.0,2.1,6.3,.380,.259,.278,2.9,9.2,6.0,24.2,2.0,0.4,21.9,17.4,-0.4,0.2,-0.2,-0.039,-4.9,-0.2,-5.1,-0.2,2001
51,Kobe Bryant*,SG,22,LAL,68,68,40.9,10.3,22.2,.464,0.9,2.9,.305,9.4,19.3,.489,.484,7.0,8.2,.853,1.5,4.3,5.9,5.0,1.7,0.6,3.2,3.3,28.5,24.5,.552,.132,.369,4.3,11.8,8.1,23.0,2.1,1.1,11.1,31.8,9.2,2.2,11.3,.196,5.1,-0.3,4.8,4.7,2001
52,Mark Bryant,PF,35,DAL,18,1,5.6,0.4,1.1,.400,0.0,0.0,0,0.4,1.1,.400,.400,0.2,0.3,.600,0.2,0.9,1.2,0.2,0.1,0.1,0.3,1.6,1.1,2.1,.428,.000,.250,4.5,18.3,11.6,4.2,0.5,1.4,18.4,12.2,-0.1,0.1,0.0,.005,-9.0,-0.2,-9.2,-0.2,2001
53,Greg Buckner,SG,24,DAL,37,9,22.2,2.3,5.2,.438,0.1,0.2,.286,2.2,5.0,.443,.443,1.6,2.2,.728,1.6,2.6,4.2,1.3,0.9,0.2,0.7,3.2,6.2,12.1,.503,.036,.422,8.4,12.9,10.7,8.8,2.1,0.8,10.6,14.1,1.1,0.9,2.0,.118,-1.2,0.7,-0.5,0.3,2001
54,Jud Buechler,SF,32,DET,57,3,12.9,1.3,2.9,.463,0.6,1.4,.416,0.8,1.5,.506,.561,0.2,0.2,.750,0.4,1.3,1.6,0.7,0.4,0.2,0.4,1.5,3.4,9.9,.570,.470,.073,2.9,11.0,6.8,8.4,1.4,1.0,12.9,11.4,0.8,0.7,1.5,.098,-1.8,0.9,-0.9,0.2,2001
55,Rodney Buford,SF,23,PHI,47,0,12.2,2.2,5.1,.432,0.3,0.8,.421,1.9,4.3,.433,.465,0.5,0.6,.828,0.3,1.2,1.6,0.4,0.4,0.1,0.6,1.4,5.3,11.3,.489,.158,.120,3.2,11.2,7.3,5.4,1.6,0.8,10.3,22.3,0.1,0.7,0.8,.071,-2.5,-0.5,-2.9,-0.1,2001
56,Matt Bullard,PF,33,HOU,61,5,16.4,2.1,5.0,.423,1.4,3.5,.404,0.7,1.5,.467,.564,0.2,0.2,.714,0.4,1.8,2.1,0.7,0.2,0.1,0.2,1.2,5.8,13.0,.569,.698,.046,2.6,12.2,7.5,6.9,0.5,0.6,3.7,14.9,2.2,0.4,2.6,.125,2.5,-1.0,1.5,0.9,2001
57,Scott Burrell,SF,30,CHH,4,0,10.3,1.8,3.8,.467,0.5,1.5,.333,1.3,2.3,.556,.533,0.3,1.0,.250,0.3,0.5,0.8,0.3,0.8,0.0,0.0,2.0,4.3,12.8,.507,.400,.267,2.8,5.5,4.2,4.6,3.9,0.0,0.0,18.8,0.1,0.1,0.1,.135,-2.5,2.2,-0.2,0.0,2001
58,Jason Caffey,PF,27,MIL,70,33,20.9,2.6,5.2,.488,0.0,0.0,0,2.6,5.2,.488,.488,2.0,3.0,.673,1.9,3.1,5.0,0.8,0.5,0.4,1.1,2.6,7.1,13.7,.544,.000,.575,10.6,16.8,13.7,5.5,1.4,1.3,14.3,16.6,2.3,1.2,3.5,.114,-1.2,-1.0,-2.2,-0.1,2001
59,Marcus Camby,C,26,NYK,63,63,33.8,4.8,9.2,.524,0.0,0.1,.125,4.8,9.1,.530,.525,2.4,3.6,.667,3.1,8.4,11.5,0.8,1.0,2.2,1.0,3.3,12.0,20.9,.559,.014,.388,11.5,29.0,20.5,4.5,1.7,5.2,8.5,17.0,4.8,5.5,10.3,.233,2.0,2.5,4.6,3.5,2001
60,Elden Campbell,PF,32,CHH,78,78,30.0,4.7,10.7,.440,0.0,0.1,.000,4.7,10.6,.443,.440,3.7,5.2,.709,2.0,5.8,7.8,1.3,0.8,1.8,1.8,3.6,13.1,16.4,.505,.007,.487,7.7,21.9,14.8,8.1,1.4,4.4,12.4,22.8,1.9,4.5,6.4,.131,-1.5,1.1,-0.4,1.0,2001
61,Brian Cardinal,PF,23,DET,15,0,8.4,0.7,2.1,.323,0.0,0.3,.000,0.7,1.7,.385,.323,0.7,1.2,.611,0.5,1.0,1.5,0.2,0.5,0.1,0.6,1.8,2.1,4.7,.398,.161,.581,6.7,13.0,9.8,3.6,2.8,1.1,18.8,16.5,-0.2,0.2,0.0,-0.009,-7.7,1.4,-6.3,-0.1,2001
62,Chris Carr,SG,26,BOS,35,0,8.8,1.5,3.2,.473,0.5,1.1,.459,1.0,2.1,.480,.549,1.3,1.7,.767,0.3,0.9,1.3,0.3,0.1,0.1,0.5,1.3,4.8,16.3,.611,.330,.536,4.0,13.0,8.3,6.7,0.7,0.7,12.1,23.1,0.8,0.2,0.9,.142,0.6,-1.9,-1.3,0.1,2001
63,Anthony Carter,PG,25,MIA,72,6,22.6,2.7,6.7,.406,0.1,0.6,.150,2.6,6.1,.430,.413,0.9,1.4,.631,0.6,1.9,2.5,3.7,1.0,0.1,1.7,2.1,6.4,11.3,.439,.083,.215,3.4,9.8,6.6,29.5,2.5,0.5,18.5,19.2,-0.8,2.5,1.7,.050,-3.0,1.1,-1.9,0.0,2001
64,Vince Carter,SF,24,TOR,75,75,39.7,10.2,22.1,.460,2.2,5.3,.408,8.0,16.8,.477,.509,5.1,6.7,.765,2.3,3.2,5.5,3.9,1.5,1.1,2.2,2.7,27.6,25.0,.551,.240,.303,6.5,9.3,7.9,19.2,2.0,1.9,8.2,30.7,10.3,2.6,12.9,.208,7.6,0.1,7.6,7.2,2001
65,Sam Cassell,PG,31,MIL,76,75,35.6,7.1,14.9,.474,0.4,1.3,.306,6.7,13.6,.490,.488,3.6,4.3,.858,0.6,3.2,3.8,7.6,1.2,0.1,2.9,2.8,18.2,20.1,.542,.087,.285,1.9,10.1,6.1,36.4,1.7,0.2,14.7,24.9,7.0,1.4,8.5,.150,2.5,-1.5,1.1,2.1,2001
66,Kelvin Cato,C,26,HOU,35,13,17.8,1.8,3.2,.577,0.0,0.0,0,1.8,3.2,.577,.577,1.1,1.6,.649,1.3,2.7,4.0,0.3,0.4,0.9,0.7,2.5,4.7,13.0,.606,.000,.514,8.9,17.0,13.1,2.8,1.1,3.4,15.5,11.9,1.0,0.7,1.7,.128,-2.0,0.8,-1.2,0.1,2001
67,Duane Causwell,C,32,MIA,31,14,12.4,1.0,2.7,.376,0.0,0.0,0,1.0,2.7,.376,.376,0.4,0.8,.480,0.7,1.9,2.7,0.2,0.3,0.6,0.7,2.2,2.5,4.8,.396,.000,.294,7.1,18.6,12.8,2.2,1.1,3.6,19.3,15.0,-0.7,0.7,0.0,.002,-7.5,0.8,-6.7,-0.5,2001
68,Cedric Ceballos,SF,31,TOT,40,0,14.0,2.5,5.7,.441,0.6,1.8,.301,2.0,3.9,.506,.489,0.9,1.1,.860,0.9,1.8,2.7,0.5,0.4,0.2,0.8,1.5,6.5,15.4,.526,.319,.188,7.1,15.0,11.0,6.9,1.5,0.9,11.4,23.5,0.5,0.8,1.3,.114,0.0,-0.5,-0.5,0.2,2001
69,Calbert Cheaney,SG,29,DEN,9,5,17.0,1.1,3.3,.333,0.0,0.0,0,1.1,3.3,.333,.333,0.1,0.2,.500,0.6,1.7,2.2,1.0,0.4,0.2,0.6,1.6,2.3,4.1,.340,.000,.067,3.5,10.8,7.1,8.6,1.4,0.9,13.9,10.5,-0.2,0.1,-0.1,-0.035,-5.6,0.0,-5.6,-0.1,2001
