,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
12,Chris Andersen,C,32,DEN,45,0,16.3,1.8,3.0,.599,0.0,0.0,.000,1.8,3.0,.603,.599,1.9,3.0,.637,1.7,3.2,4.9,0.4,0.5,1.3,0.6,1.8,5.6,19.0,.636,.007,.985,12.2,22.1,17.3,4.0,1.6,6.0,11.3,13.5,1.9,1.2,3.2,.207,1.2,1.8,3.0,0.9,2011
13,David Andersen,PF,30,TOT,40,0,9.3,1.4,3.0,.463,0.2,0.6,.348,1.2,2.5,.490,.496,0.4,0.6,.636,0.5,1.6,2.1,0.3,0.1,0.2,0.6,1.0,3.4,10.9,.513,.190,.182,6.4,21.0,13.6,5.6,0.7,2.0,14.4,19.1,-0.1,0.3,0.3,.032,-2.8,-0.7,-3.4,-0.1,2011
14,James Anderson,SF,21,SAS,26,2,11.0,1.2,3.1,.383,0.7,1.8,.391,0.5,1.3,.371,.494,0.5,0.7,.778,0.1,0.8,0.9,0.7,0.1,0.2,0.5,0.9,3.6,8.5,.529,.568,.222,0.8,8.3,4.7,9.2,0.5,1.5,12.8,16.4,0.1,0.2,0.3,.051,-1.1,-0.6,-1.7,0.0,2011
15,Ryan Anderson,PF,22,ORL,64,14,22.3,3.5,8.2,.430,2.1,5.3,.393,1.4,2.9,.500,.558,1.5,1.8,.812,2.0,3.5,5.5,0.8,0.5,0.6,0.8,2.1,10.6,19.0,.591,.650,.223,10.8,18.1,14.5,6.2,1.1,2.1,7.8,20.4,4.0,2.5,6.4,.216,4.2,0.4,4.6,2.4,2011
16,Carmelo Anthony,SF,26,TOT,77,77,35.7,8.9,19.5,.455,1.2,3.3,.378,7.6,16.3,.470,.487,6.6,7.9,.838,1.5,5.8,7.3,2.9,0.9,0.6,2.7,2.9,25.6,21.7,.557,.167,.403,5.0,18.3,11.8,14.7,1.2,1.3,10.4,32.0,5.4,2.5,7.9,.138,3.2,-1.2,1.9,2.7,2011
17,Joel Anthony,C,28,MIA,75,11,19.5,0.7,1.3,.535,0.0,0.0,0,0.7,1.3,.535,.535,0.6,1.0,.644,1.4,2.2,3.5,0.3,0.1,1.2,0.5,2.6,2.0,7.3,.583,.000,.737,9.0,12.4,10.8,2.2,0.4,5.0,21.5,5.3,1.2,2.1,3.3,.107,-3.2,1.6,-1.6,0.2,2011
18,Gilbert Arenas,PG,29,TOT,70,16,25.7,3.8,10.5,.366,1.4,4.7,.297,2.5,5.8,.423,.433,1.7,2.2,.784,0.3,2.4,2.7,3.9,1.1,0.3,2.5,2.7,10.8,10.8,.471,.446,.208,1.4,10.7,6.1,25.3,2.1,0.9,18.1,24.7,-1.6,2.2,0.5,.014,-2.2,-0.3,-2.4,-0.2,2011
19,Trevor Ariza,SF,25,NOH,75,75,34.7,4.0,10.2,.398,1.1,3.6,.303,2.9,6.5,.450,.451,1.8,2.6,.701,0.8,4.6,5.4,2.2,1.6,0.4,1.6,2.4,11.0,11.3,.487,.356,.259,2.8,16.4,9.5,10.0,2.5,1.0,12.2,17.7,-0.4,3.8,3.4,.062,-1.7,1.3,-0.4,1.0,2011
20,Hilton Armstrong,C,26,TOT,53,2,9.2,0.7,1.4,.487,0.0,0.1,.500,0.7,1.4,.486,.500,0.3,0.6,.485,0.8,1.7,2.5,0.3,0.3,0.4,0.5,1.6,1.7,8.8,.508,.053,.434,9.5,21.6,15.4,4.2,1.9,3.3,23.6,10.9,-0.1,0.6,0.5,.045,-4.7,1.0,-3.7,-0.2,2011
21,Carlos Arroyo,PG,31,TOT,64,43,18.5,1.9,4.3,.440,0.5,1.1,.449,1.4,3.2,.436,.496,0.6,0.7,.830,0.3,1.3,1.6,2.0,0.3,0.0,0.9,1.1,4.8,9.0,.528,.253,.172,2.2,7.9,5.2,15.8,0.9,0.1,17.0,14.0,0.5,1.1,1.7,.068,-2.1,-0.2,-2.3,-0.1,2011
22,Darrell Arthur,PF,22,MEM,80,9,20.1,3.9,7.8,.497,0.0,0.1,.000,3.9,7.7,.502,.497,1.4,1.7,.813,1.4,2.8,4.3,0.7,0.7,0.8,1.1,2.9,9.1,15.7,.534,.010,.215,8.5,17.0,12.7,5.4,1.7,3.2,11.4,21.6,1.5,2.2,3.8,.113,-1.8,0.2,-1.6,0.2,2011
23,Ömer Aşık,C,24,CHI,82,0,12.1,1.0,1.7,.553,0.0,0.0,0,1.0,1.7,.553,.553,0.9,1.8,.503,1.4,2.4,3.7,0.4,0.2,0.7,0.8,1.9,2.8,11.8,.559,.000,1.028,13.7,22.3,18.1,4.7,1.1,4.3,23.8,12.5,0.5,2.2,2.7,.130,-3.6,1.8,-1.8,0.1,2011
24,D.J. Augustin,PG,23,CHA,82,82,33.6,4.9,11.7,.416,1.4,4.1,.333,3.5,7.6,.461,.474,3.3,3.6,.906,0.5,2.3,2.7,6.1,0.7,0.0,1.9,1.9,14.4,15.9,.541,.348,.310,1.7,8.3,4.9,31.1,1.0,0.1,12.5,21.2,4.9,1.3,6.2,.108,1.7,-1.6,0.1,1.5,2011
25,Luke Babbitt,SF,21,POR,24,0,5.7,0.6,2.3,.273,0.1,0.7,.188,0.5,1.6,.308,.300,0.1,0.4,.333,0.3,1.0,1.3,0.3,0.1,0.1,0.3,0.6,1.5,1.0,.305,.291,.164,5.1,22.4,13.4,6.9,0.8,1.2,11.9,22.8,-0.6,0.1,-0.4,-0.143,-8.3,-2.5,-10.8,-0.3,2011
26,Renaldo Balkman,SF,26,TOT,8,0,7.8,0.8,1.6,.462,0.1,0.3,.500,0.6,1.4,.455,.500,0.4,0.5,.750,0.3,0.6,0.9,0.3,0.5,0.3,0.1,1.9,2.0,9.3,.542,.154,.308,3.7,9.1,6.5,4.7,3.2,2.4,6.3,11.3,0.1,0.1,0.1,.114,-5.0,0.9,-4.1,0.0,2011
27,Marcus Banks,PG,29,TOR,3,0,7.3,0.0,0.7,.000,0.0,0.0,0,0.0,0.7,.000,.000,2.0,2.7,.750,0.0,0.3,0.3,1.0,0.3,0.0,0.7,1.3,2.0,6.8,.543,.000,4.000,0.0,5.5,2.7,17.2,2.3,0.0,26.6,15.3,0.0,0.0,0.0,.011,-6.6,0.1,-6.5,0.0,2011
28,Leandro Barbosa,SG,28,TOR,58,0,24.1,5.1,11.3,.450,1.2,3.7,.338,3.8,7.6,.505,.505,1.9,2.4,.796,0.2,1.5,1.7,2.1,0.9,0.1,1.4,1.9,13.3,15.3,.539,.326,.210,1.2,7.4,4.2,14.6,1.9,0.3,10.5,25.6,1.4,0.1,1.5,.052,0.4,-1.7,-1.3,0.2,2011
29,J.J. Barea,PG,26,DAL,81,2,20.6,3.5,8.0,.439,0.8,2.3,.349,2.7,5.7,.476,.490,1.6,1.9,.847,0.4,1.6,2.0,3.9,0.4,0.0,1.7,1.7,9.5,14.8,.535,.291,.242,2.1,8.8,5.6,31.2,0.9,0.0,15.9,23.9,1.9,1.4,3.2,.093,0.5,-1.0,-0.5,0.6,2011
30,Andrea Bargnani,C,25,TOR,66,66,35.7,8.0,17.8,.448,1.2,3.4,.345,6.8,14.4,.472,.480,4.3,5.3,.820,1.1,4.1,5.2,1.8,0.5,0.7,2.3,2.4,21.4,16.4,.533,.190,.298,3.6,13.9,8.6,8.8,0.7,1.5,10.3,28.2,2.2,0.3,2.5,.052,1.2,-2.6,-1.4,0.4,2011
31,Matt Barnes,SF,30,LAL,53,0,19.2,2.5,5.3,.470,0.6,2.0,.318,1.8,3.2,.564,.530,1.1,1.5,.779,1.4,2.9,4.3,1.3,0.7,0.4,1.1,2.4,6.7,14.6,.569,.384,.276,8.4,16.7,12.7,10.5,2.0,1.6,15.6,16.6,1.4,1.6,3.0,.142,-0.5,1.0,0.6,0.7,2011
32,Earl Barron,C,29,TOT,21,7,14.5,1.5,4.7,.323,0.0,0.0,0,1.5,4.7,.323,.323,0.7,1.1,.625,1.5,2.1,3.6,0.5,0.4,0.3,0.8,2.2,3.8,6.2,.361,.000,.242,12.1,17.2,14.6,5.8,1.4,1.5,12.7,18.9,-0.6,0.3,-0.2,-0.039,-6.3,-1.9,-8.1,-0.5,2011
33,Brandon Bass,PF,25,ORL,76,51,26.1,4.4,8.5,.515,0.0,0.0,.000,4.4,8.5,.516,.515,2.5,3.1,.815,1.8,3.8,5.6,0.8,0.4,0.7,1.3,2.1,11.2,15.9,.571,.003,.361,8.1,16.7,12.5,5.0,0.7,2.0,11.5,19.8,3.2,3.1,6.3,.153,-0.3,0.5,0.2,1.1,2011
34,Tony Battie,C,34,PHI,38,0,9.9,1.2,2.5,.469,0.1,0.1,.667,1.1,2.4,.462,.479,0.2,0.4,.571,0.4,2.2,2.6,0.3,0.1,0.4,0.3,1.6,2.6,9.5,.489,.031,.146,5.2,25.1,15.1,4.8,0.7,3.0,10.5,13.9,0.0,0.6,0.6,.075,-4.1,0.8,-3.3,-0.1,2011
35,Shane Battier,SF,32,TOT,82,59,29.0,2.8,6.2,.450,1.2,3.3,.382,1.5,3.0,.525,.550,0.8,1.1,.688,1.1,3.5,4.5,2.3,0.8,1.0,1.0,1.9,7.6,12.3,.567,.525,.183,4.4,13.7,9.0,11.1,1.5,2.4,12.6,11.7,2.9,2.2,5.1,.103,0.6,0.9,1.4,2.0,2011
36,Nicolas Batum,SF,22,POR,80,67,31.5,4.6,10.1,.455,1.5,4.3,.345,3.1,5.8,.535,.528,1.7,2.1,.841,1.4,3.2,4.5,1.5,0.9,0.6,1.0,2.4,12.4,14.8,.563,.424,.203,5.1,12.8,8.8,8.1,1.5,1.6,8.6,17.8,4.4,2.3,6.6,.126,1.1,0.0,1.1,2.0,2011
37,Jerryd Bayless,PG,22,TOT,71,14,21.1,3.1,7.3,.422,0.7,2.1,.336,2.4,5.2,.456,.469,2.3,2.9,.806,0.4,2.0,2.3,3.7,0.5,0.1,1.8,2.1,9.2,14.1,.536,.282,.398,2.0,11.3,6.6,27.6,1.3,0.3,17.3,22.1,1.4,0.3,1.6,.053,0.1,-1.9,-1.8,0.1,2011
38,Michael Beasley,SF,22,MIN,73,73,32.3,7.7,17.1,.450,0.8,2.2,.366,6.9,14.8,.463,.474,3.0,4.0,.753,1.6,4.0,5.6,2.2,0.7,0.7,2.7,3.0,19.2,15.5,.510,.132,.234,5.4,14.1,9.6,12.3,1.1,1.7,12.4,28.3,0.7,1.0,1.7,.035,0.0,-1.8,-1.8,0.1,2011
39,Rodrigue Beaubois,PG,22,DAL,28,26,17.7,3.4,8.0,.422,0.9,3.0,.301,2.5,5.0,.493,.478,0.8,1.1,.767,0.3,1.6,1.9,2.3,0.7,0.3,1.7,2.7,8.4,11.4,.500,.372,.135,1.7,10.2,6.1,21.9,2.1,1.2,16.6,26.7,-0.4,0.7,0.2,.022,-3.2,0.5,-2.7,-0.1,2011
40,Marco Belinelli,SG,24,NOH,80,69,24.5,3.8,8.6,.437,1.7,4.1,.414,2.1,4.6,.458,.534,1.2,1.6,.784,0.2,1.7,1.9,1.2,0.5,0.1,1.0,1.8,10.5,12.1,.560,.469,.181,1.1,8.4,4.7,8.0,1.1,0.3,9.4,20.0,1.9,1.5,3.4,.084,0.2,-0.8,-0.6,0.7,2011
41,Charlie Bell,SG,31,GSW,19,0,9.0,0.6,2.3,.279,0.3,1.1,.286,0.3,1.2,.273,.349,0.1,0.2,.500,0.3,0.6,0.9,0.7,0.3,0.1,0.3,0.7,1.7,4.7,.357,.488,.093,3.9,8.1,6.0,10.1,1.8,0.4,11.8,13.1,-0.2,0.0,-0.1,-0.040,-4.2,-0.8,-5.0,-0.1,2011
42,Raja Bell,SG,34,UTA,68,63,30.8,2.8,6.9,.409,1.0,2.8,.352,1.8,4.0,.449,.482,1.3,1.5,.892,0.5,2.1,2.6,1.7,0.8,0.2,0.9,2.5,8.0,8.2,.528,.413,.218,1.8,8.4,5.1,8.3,1.4,0.5,11.0,12.6,1.2,0.5,1.7,.040,-2.4,-0.7,-3.1,-0.6,2011
43,Mike Bibby,PG,32,TOT,80,68,28.6,3.1,7.2,.431,1.9,4.4,.440,1.2,2.9,.417,.563,0.5,0.8,.629,0.2,2.2,2.4,3.3,0.6,0.1,1.3,2.2,8.6,10.9,.570,.604,.108,0.9,9.2,5.1,17.9,1.2,0.3,14.3,14.6,2.2,1.8,4.0,.085,-0.6,-0.4,-0.9,0.6,2011
44,Andris Biedriņš,C,24,GSW,59,55,23.7,2.4,4.5,.534,0.0,0.0,0,2.4,4.5,.534,.534,0.2,0.5,.323,2.5,4.8,7.2,1.0,0.9,0.9,1.0,3.4,5.0,12.1,.526,.000,.117,11.5,23.3,17.3,6.0,1.9,2.8,16.9,10.6,1.1,1.5,2.6,.088,-2.5,0.2,-2.3,-0.1,2011
45,Chauncey Billups,PG,34,TOT,72,72,32.1,4.7,11.0,.427,2.0,5.0,.402,2.7,6.0,.448,.519,5.3,5.8,.916,0.3,2.3,2.6,5.4,1.0,0.2,2.5,2.0,16.8,18.7,.617,.457,.528,1.3,8.1,4.7,25.8,1.5,0.5,15.3,22.3,6.6,1.4,8.0,.166,3.7,-1.2,2.6,2.7,2011
46,DeJuan Blair,PF,21,SAS,81,65,21.4,3.6,7.2,.501,0.0,0.0,.000,3.6,7.2,.503,.501,1.1,1.7,.657,2.7,4.3,7.0,1.0,1.2,0.5,1.4,2.6,8.3,17.1,.524,.003,.235,14.8,22.9,18.9,7.1,2.8,1.7,14.9,20.1,1.5,3.2,4.8,.132,-1.2,0.7,-0.5,0.7,2011
47,Steve Blake,PG,30,LAL,79,0,20.0,1.4,3.9,.359,0.9,2.4,.378,0.5,1.4,.327,.479,0.3,0.4,.867,0.2,1.7,2.0,2.2,0.5,0.0,0.9,1.3,4.0,7.5,.500,.631,.098,1.4,9.5,5.6,15.0,1.3,0.1,18.6,11.3,0.3,1.5,1.8,.055,-2.6,0.2,-2.3,-0.1,2011
48,Andray Blatche,PF,24,WAS,64,63,33.9,6.7,15.0,.445,0.1,0.3,.222,6.6,14.7,.449,.447,3.4,4.4,.777,2.9,5.4,8.2,2.3,1.5,0.8,2.7,2.8,16.8,16.9,.497,.019,.296,9.3,18.7,13.8,11.7,2.3,1.8,13.7,25.5,0.3,2.1,2.4,.053,-0.3,-0.5,-0.9,0.6,2011
49,Eric Bledsoe,PG,21,LAC,81,25,22.7,2.5,6.0,.424,0.4,1.4,.276,2.1,4.6,.470,.457,1.2,1.6,.744,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1.6,6.7,10.8,.499,.239,.274,4.4,9.8,7.1,24.2,2.6,1.1,26.3,17.9,-1.3,1.6,0.3,.008,-2.4,0.2,-2.2,-0.1,2011
50,Keith Bogans,SG,30,CHI,82,82,17.8,1.5,3.7,.404,1.1,2.9,.380,0.4,0.9,.486,.550,0.3,0.4,.656,0.2,1.6,1.8,1.2,0.5,0.1,0.5,1.4,4.4,9.0,.559,.772,.104,1.6,10.1,5.9,10.1,1.4,0.5,11.3,11.4,1.4,2.2,3.6,.118,-1.5,1.4,-0.2,0.7,2011
51,Andrew Bogut,C,26,MIL,65,65,35.3,5.6,11.4,.495,0.0,0.1,.000,5.6,11.4,.497,.495,1.5,3.3,.442,3.1,8.0,11.1,2.0,0.7,2.6,1.9,3.3,12.8,16.7,.496,.005,.292,9.8,27.1,18.3,10.4,1.1,5.8,13.0,19.6,0.3,5.1,5.4,.112,-1.0,2.4,1.3,1.9,2011
52,Matt Bonner,PF,30,SAS,66,1,21.7,2.6,5.6,.464,1.6,3.5,.457,1.0,2.1,.475,.605,0.5,0.7,.744,0.9,2.7,3.6,0.9,0.4,0.3,0.4,1.7,7.3,13.5,.617,.620,.116,5.0,14.2,9.7,6.2,0.9,1.0,6.5,13.4,3.0,1.4,4.4,.147,1.7,0.2,1.9,1.4,2011
53,Trevor Booker,PF,23,WAS,65,14,16.4,2.1,3.9,.549,0.0,0.0,.000,2.1,3.9,.552,.549,1.0,1.6,.673,1.5,2.4,3.9,0.5,0.4,0.6,0.6,1.8,5.3,15.3,.582,.004,.399,10.2,17.0,13.5,5.2,1.4,3.0,11.3,13.9,1.8,0.8,2.6,.119,-0.6,-0.3,-0.9,0.3,2011
54,Carlos Boozer,C,29,CHI,59,59,31.9,7.3,14.3,.510,0.0,0.0,0,7.3,14.3,.510,.510,2.9,4.1,.701,2.2,7.4,9.6,2.5,0.8,0.3,2.5,3.2,17.5,18.8,.542,.000,.289,8.3,26.3,17.6,14.3,1.3,0.7,13.5,26.9,1.9,3.9,5.8,.149,0.2,0.8,1.0,1.4,2011
55,Chris Bosh*,PF,26,MIA,77,77,36.3,6.8,13.7,.496,0.1,0.3,.240,6.7,13.4,.502,.499,5.0,6.1,.815,1.8,6.5,8.3,1.9,0.8,0.6,1.8,2.2,18.7,19.4,.569,.024,.446,6.4,20.0,13.6,8.9,1.1,1.4,9.8,23.5,6.1,4.3,10.3,.177,1.4,-0.2,1.3,2.3,2011
56,Earl Boykins,PG,34,MIL,57,0,15.1,2.7,6.2,.443,0.5,1.2,.380,2.3,4.9,.459,.482,1.2,1.4,.841,0.3,0.7,1.0,2.5,0.7,0.1,0.9,0.8,7.2,17.6,.526,.202,.233,2.0,5.5,3.7,30.9,2.4,0.3,11.8,23.9,1.1,1.1,2.3,.125,2.1,0.4,2.4,1.0,2011
57,Craig Brackins,PF,23,PHI,3,0,11.0,1.3,5.3,.250,0.0,1.7,.000,1.3,3.7,.364,.250,0.0,0.0,0,0.7,0.7,1.3,0.3,0.3,0.0,0.0,1.0,2.7,0.1,.250,.313,.000,7.0,7.0,7.0,4.6,1.6,0.0,0.0,22.3,-0.1,0.0,-0.1,-0.154,-8.4,-4.1,-12.5,-0.1,2011
58,Avery Bradley,PG,20,BOS,31,0,5.2,0.7,2.2,.343,0.0,0.2,.000,0.7,2.0,.371,.343,0.2,0.4,.500,0.1,0.4,0.5,0.4,0.3,0.0,0.5,0.6,1.7,2.2,.360,.075,.179,3.2,9.3,6.5,11.9,3.0,0.0,18.1,26.1,-0.8,0.3,-0.5,-0.139,-10.8,-0.3,-11.1,-0.4,2011
59,Elton Brand,PF,31,PHI,81,81,34.7,6.2,12.1,.512,0.0,0.0,.000,6.2,12.1,.512,.512,2.6,3.4,.780,2.9,5.4,8.3,1.5,1.1,1.3,1.2,3.0,15.0,18.5,.553,.001,.278,9.7,18.0,13.9,7.1,1.7,2.9,8.4,19.7,5.1,4.4,9.4,.161,0.7,0.6,1.3,2.4,2011
60,Corey Brewer,SF-SG,24,TOT,69,24,21.9,2.8,7.1,.395,0.4,1.6,.268,2.4,5.4,.434,.426,2.0,2.8,.708,0.8,1.7,2.5,1.3,1.4,0.2,1.3,2.3,8.0,11.0,.482,.230,.393,4.2,8.9,6.5,9.1,3.3,0.8,13.2,18.8,-0.1,1.3,1.1,.036,-3.5,1.2,-2.3,-0.1,2011
61,Ronnie Brewer,SG,25,CHI,81,1,22.0,2.5,5.3,.480,0.1,0.3,.222,2.5,4.9,.498,.487,1.1,1.6,.654,0.7,2.6,3.2,1.7,1.3,0.3,0.7,1.0,6.2,13.8,.518,.063,.311,3.7,13.2,8.6,12.1,3.2,0.9,10.2,13.9,1.7,3.8,5.4,.147,-1.3,3.7,2.4,2.0,2011
62,Jon Brockman,C,23,MIL,63,6,10.7,0.8,1.5,.511,0.0,0.0,0,0.8,1.5,.511,.511,0.6,0.9,.678,1.2,1.7,2.9,0.3,0.2,0.0,0.4,1.9,2.2,9.6,.567,.000,.628,12.4,19.4,15.8,4.2,1.1,0.3,16.7,10.0,0.8,1.0,1.9,.132,-4.1,0.2,-3.9,-0.3,2011
63,Aaron Brooks,PG,26,TOT,59,12,21.8,3.7,9.9,.375,1.2,4.0,.297,2.5,5.9,.427,.434,2.1,2.4,.886,0.3,1.0,1.3,3.9,0.6,0.1,1.7,1.9,10.7,13.1,.489,.402,.239,1.8,5.2,3.5,28.9,1.3,0.2,13.2,25.9,0.7,0.4,1.1,.040,-0.3,-2.7,-3.0,-0.3,2011
64,Derrick Brown,SF,23,TOT,49,1,11.8,1.5,2.7,.565,0.1,0.2,.500,1.4,2.5,.570,.584,0.7,1.2,.533,0.8,1.2,2.0,0.7,0.4,0.2,0.7,1.2,3.8,12.9,.588,.076,.458,8.5,12.2,10.3,9.5,1.8,1.4,18.2,15.5,0.5,0.5,1.0,.083,-1.4,-0.1,-1.6,0.1,2011
65,Kwame Brown,C,28,CHA,66,50,26.0,2.9,5.7,.517,0.0,0.0,0,2.9,5.7,.517,.517,2.1,3.5,.589,2.2,4.6,6.8,0.7,0.4,0.6,1.0,2.6,7.9,12.8,.550,.000,.616,10.3,21.6,15.9,4.1,0.8,1.8,12.6,14.9,1.8,1.7,3.5,.097,-1.9,-0.9,-2.8,-0.3,2011
66,Shannon Brown,SG,25,LAL,82,0,19.1,3.3,7.8,.425,0.9,2.6,.349,2.4,5.3,.462,.482,1.1,1.2,.911,0.4,1.5,1.9,1.2,0.8,0.2,0.9,1.5,8.7,13.6,.518,.330,.157,2.6,8.5,5.7,10.0,2.3,0.8,9.8,22.2,1.1,1.9,3.1,.093,-0.9,0.2,-0.8,0.5,2011
67,Kobe Bryant*,SG,32,LAL,82,82,33.9,9.0,20.0,.451,1.4,4.3,.323,7.6,15.6,.487,.487,5.9,7.1,.828,1.0,4.1,5.1,4.7,1.2,0.1,3.0,2.1,25.3,23.9,.548,.217,.356,3.5,13.3,8.5,26.7,1.9,0.3,11.4,35.1,6.8,3.5,10.3,.178,5.4,-0.2,5.2,5.0,2011
68,Chase Budinger,SF,22,HOU,78,22,22.3,3.6,8.4,.425,1.1,3.5,.325,2.4,4.9,.497,.493,1.5,1.8,.855,0.7,2.9,3.6,1.6,0.5,0.2,0.9,1.5,9.8,14.2,.534,.418,.210,3.4,15.0,9.2,11.5,1.2,0.7,8.5,19.9,2.2,1.2,3.4,.095,0.6,-0.8,-0.2,0.8,2011
69,Caron Butler,SF,30,DAL,29,29,29.9,5.9,13.0,.450,1.0,2.2,.431,4.9,10.8,.454,.487,2.3,3.0,.773,0.8,3.3,4.1,1.6,1.0,0.3,1.7,2.0,15.0,14.2,.523,.172,.233,3.1,12.5,8.0,9.1,1.7,0.7,10.5,25.1,0.2,1.0,1.2,.067,-0.8,0.0,-0.9,0.2,2011
