,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
18,Isaac Austin,C,24,PHI,14,0,14.4,2.1,4.7,.439,0.0,0.1,.000,2.1,4.6,.446,.439,1.0,1.6,.609,1.8,3.1,4.9,1.2,0.4,0.7,1.2,2.1,5.1,14.1,.473,.015,.348,13.6,24.1,18.8,13.2,1.2,3.0,18.3,20.1,0.0,0.2,0.2,.040,-2.9,-1.2,-4.2,-0.1,1994
19,Anthony Avent,PF,24,TOT,74,40,18.5,2.0,5.4,.377,0.0,0.0,0,2.0,5.4,.377,.377,1.2,1.7,.724,1.9,2.6,4.6,0.9,0.4,0.4,1.1,2.0,5.3,9.2,.430,.000,.309,11.7,16.4,14.0,6.8,1.2,1.5,15.8,16.9,-0.6,1.0,0.4,.014,-3.7,-1.4,-5.1,-1.1,1994
20,John Bagley,PG,33,ATL,3,0,4.3,0.0,0.7,.000,0.0,0.0,0,0.0,0.7,.000,.000,0.7,0.7,1.000,0.0,0.3,0.3,1.0,0.0,0.0,0.0,0.7,0.7,7.6,.347,.000,1.000,0.0,8.5,4.2,28.1,0.0,0.0,0.0,9.5,0.0,0.0,0.0,.105,-5.4,-1.4,-6.8,0.0,1994
21,Thurl Bailey,PF,32,MIN,79,3,16.4,2.9,5.8,.510,0.0,0.0,.000,2.9,5.7,.512,.510,1.5,1.9,.799,0.8,1.9,2.7,0.7,0.3,0.7,0.7,1.2,7.4,15.2,.560,.004,.327,6.1,13.2,9.7,7.2,0.8,2.9,10.0,19.5,1.9,0.7,2.6,.097,0.5,-0.8,-0.3,0.6,1994
22,Vin Baker,C,22,MIL,82,63,31.2,5.3,10.6,.501,0.0,0.1,.200,5.3,10.5,.502,.501,2.9,5.0,.569,3.4,4.2,7.6,2.0,0.7,1.4,2.0,2.8,13.5,16.1,.526,.006,.473,11.8,16.3,13.9,10.6,1.2,3.0,13.4,20.5,2.6,1.7,4.4,.082,0.0,-1.1,-1.2,0.5,1994
23,Charles Barkley*,PF,30,PHO,65,65,35.4,8.0,16.1,.495,0.7,2.7,.270,7.2,13.4,.541,.518,4.9,7.0,.704,3.0,8.1,11.2,4.6,1.6,0.6,3.2,2.5,21.6,22.8,.563,.170,.432,9.8,25.6,17.8,20.0,2.2,1.0,14.2,26.5,5.6,3.3,8.8,.185,4.5,0.7,5.2,4.2,1994
24,Dana Barros,PG,26,PHI,81,70,31.1,5.1,10.8,.469,1.7,4.4,.381,3.4,6.5,.529,.546,1.4,1.8,.800,0.3,2.1,2.4,5.2,1.3,0.1,2.1,1.2,13.3,16.0,.571,.403,.165,1.2,7.3,4.3,27.2,2.1,0.1,15.1,19.1,3.9,0.8,4.7,.089,1.7,-1.1,0.6,1.7,1994
25,Jon Barry,SG,24,MIL,72,7,17.3,2.2,5.3,.414,0.4,1.6,.278,1.8,3.7,.472,.455,1.3,1.7,.795,0.5,1.5,2.0,2.3,1.4,0.2,1.2,1.5,6.2,14.6,.511,.301,.319,3.2,10.8,6.8,21.0,4.2,0.9,16.0,18.1,0.8,1.3,2.1,.080,-1.2,1.8,0.6,0.8,1994
26,John Battle,SG,31,CLE,51,1,16.0,2.5,5.4,.476,0.1,0.4,.263,2.5,5.0,.492,.485,1.4,1.9,.753,0.1,0.6,0.8,1.6,0.4,0.0,0.8,1.3,6.6,12.2,.535,.070,.355,1.0,4.6,2.8,16.2,1.4,0.1,11.5,19.6,0.9,0.5,1.4,.084,-1.7,-1.1,-2.7,-0.1,1994
27,Benoit Benjamin,C,29,NJN,77,74,23.6,3.7,7.6,.480,0.0,0.0,0,3.7,7.6,.480,.480,2.0,2.8,.710,1.8,4.7,6.5,0.6,0.5,1.2,1.3,2.6,9.3,14.2,.525,.000,.363,7.7,21.5,14.5,3.8,1.0,3.1,12.4,18.1,1.4,2.6,4.1,.107,-2.0,0.0,-2.1,0.0,1994
28,Tony Bennett,PG,24,CHH,74,5,13.3,1.4,3.6,.399,0.4,1.0,.360,1.1,2.5,.415,.451,0.1,0.2,.733,0.2,1.0,1.2,2.2,0.5,0.0,0.5,1.1,3.4,9.9,.460,.285,.057,1.9,8.1,5.1,22.2,2.0,0.1,12.9,13.4,0.5,0.5,0.9,.045,-1.9,-0.2,-2.1,0.0,1994
29,David Benoit,SF,25,UTA,55,18,19.5,2.5,6.6,.385,0.2,1.1,.203,2.3,5.5,.421,.402,1.2,1.6,.773,1.6,3.1,4.7,0.4,0.4,0.7,0.7,2.1,6.5,10.9,.448,.163,.244,9.7,18.2,14.0,3.2,1.1,2.4,8.5,18.1,0.1,1.5,1.6,.072,-2.4,-1.1,-3.5,-0.4,1994
30,Rolando Blackman,SG,34,NYK,55,1,17.6,2.9,6.7,.436,0.5,1.5,.357,2.4,5.2,.460,.477,0.9,1.0,.906,0.4,1.3,1.7,1.4,0.5,0.1,0.8,1.8,7.3,11.3,.510,.228,.144,2.7,8.0,5.4,12.7,1.3,0.4,10.1,19.7,0.9,1.5,2.4,.118,-1.8,0.4,-1.5,0.1,1994
31,Mookie Blaylock,PG,26,ATL,81,81,36.0,5.5,13.3,.411,1.4,4.2,.334,4.1,9.1,.447,.464,1.4,2.0,.730,1.4,3.8,5.2,9.7,2.6,0.5,2.4,1.8,13.8,19.6,.487,.316,.147,4.4,11.6,8.0,40.4,3.7,1.0,14.6,19.8,4.9,5.3,10.2,.168,3.4,2.3,5.7,5.7,1994
32,Corie Blount,PF,25,CHI,67,8,10.3,1.1,2.6,.437,0.0,0.0,0,1.1,2.6,.437,.437,0.7,1.1,.613,1.1,1.8,2.9,0.8,0.3,0.5,0.8,1.4,3.0,12.3,.478,.000,.431,12.9,20.0,16.5,11.4,1.4,3.3,20.1,16.6,0.0,1.2,1.2,.085,-3.2,1.0,-2.3,0.0,1994
33,Muggsy Bogues,PG,29,CHH,77,77,35.7,4.6,9.8,.471,0.0,0.2,.167,4.6,9.6,.476,.473,1.6,2.0,.806,1.0,3.1,4.1,10.1,1.7,0.0,2.2,1.9,10.8,16.2,.510,.016,.206,3.2,9.2,6.3,39.2,2.4,0.0,17.3,15.4,4.8,1.7,6.4,.112,1.4,-0.4,1.1,2.1,1994
34,Manute Bol,C,31,TOT,14,0,8.3,0.3,1.4,.211,0.0,0.2,.000,0.3,1.1,.250,.211,0.0,0.0,0,0.2,1.1,1.3,0.1,0.1,1.1,0.4,0.9,0.6,3.1,.211,.158,.000,2.9,14.6,8.7,1.1,0.9,8.8,20.8,8.9,-0.3,0.1,-0.2,-0.066,-7.5,1.2,-6.3,-0.1,1994
35,Walter Bond,SG,24,UTA,56,4,10.0,1.1,2.8,.404,0.3,1.0,.352,0.8,1.8,.431,.465,0.6,0.7,.775,0.4,0.7,1.1,0.6,0.3,0.2,0.3,1.6,3.1,9.1,.507,.346,.256,4.2,8.3,6.3,8.0,1.5,1.5,8.9,15.1,0.5,0.6,1.0,.089,-2.6,0.3,-2.3,0.0,1994
36,Anthony Bonner,SF,25,NYK,73,38,19.2,2.2,3.9,.563,0.0,0.0,0,2.2,3.9,.563,.563,0.7,1.4,.476,2.1,2.7,4.7,1.2,1.0,0.2,1.2,2.4,5.1,12.6,.560,.000,.365,12.4,15.4,13.9,9.4,2.8,0.7,21.0,13.2,0.9,3.2,4.1,.140,-1.4,2.4,1.0,1.1,1994
37,Anthony Bowie,SG,30,ORL,70,0,13.5,2.0,4.1,.481,0.0,0.3,.056,2.0,3.9,.509,.483,0.6,0.7,.837,0.4,1.3,1.7,1.5,0.5,0.2,0.8,1.2,4.6,11.5,.515,.062,.170,3.5,10.7,7.1,15.4,1.7,0.8,15.7,16.6,0.6,0.7,1.3,.065,-1.9,0.2,-1.7,0.1,1994
38,Sam Bowie,C,32,LAL,25,7,22.2,3.0,6.9,.436,0.0,0.2,.250,3.0,6.7,.440,.439,2.9,3.3,.867,1.1,4.2,5.2,1.9,0.2,1.1,1.7,2.6,8.9,13.6,.535,.023,.483,5.1,21.2,12.8,12.1,0.4,3.2,17.1,19.1,0.4,0.4,0.8,.073,-1.8,0.0,-1.8,0.0,1994
39,Shawn Bradley,C,21,PHI,49,45,28.3,4.1,10.0,.409,0.0,0.1,.000,4.1,10.0,.412,.409,2.1,3.4,.607,2.0,4.2,6.2,2.0,0.9,3.0,3.0,3.5,10.3,11.6,.446,.006,.342,7.7,16.5,12.1,11.1,1.6,6.4,20.8,22.4,-2.7,1.6,-1.1,-0.039,-5.1,1.7,-3.4,-0.5,1994
40,Terrell Brandon,PG,23,CLE,73,10,21.2,3.2,7.5,.420,0.1,0.4,.219,3.1,7.1,.432,.426,1.9,2.2,.858,0.5,1.7,2.2,3.8,1.2,0.2,1.5,1.5,8.3,15.0,.489,.058,.296,2.8,9.1,6.0,27.9,2.8,0.7,15.2,21.1,1.1,1.8,2.9,.091,-0.5,0.8,0.3,0.9,1994
41,Randy Breuer,C,33,SAC,26,3,9.5,0.3,1.0,.308,0.0,0.0,.000,0.3,1.0,.320,.308,0.1,0.5,.214,0.6,1.6,2.2,0.3,0.2,0.7,0.3,1.2,0.7,5.4,.295,.038,.538,6.5,18.5,12.4,4.2,1.2,4.9,21.9,7.0,-0.3,0.3,0.0,-0.007,-5.6,0.9,-4.7,-0.2,1994
42,Frank Brickowski,C,34,TOT,71,46,29.5,5.2,10.6,.488,0.1,0.3,.200,5.1,10.3,.496,.491,2.7,3.6,.768,1.2,4.5,5.7,3.1,1.1,0.4,2.5,3.4,13.2,14.3,.540,.027,.337,4.5,17.9,11.0,17.2,1.9,0.8,17.3,21.5,1.0,1.7,2.7,.062,-1.3,-0.1,-1.5,0.3,1994
43,Kevin Brooks,SF,24,DEN,34,0,5.6,1.1,2.9,.364,0.1,0.7,.174,0.9,2.2,.421,.384,0.3,0.3,.900,0.1,0.5,0.6,0.1,0.0,0.1,0.4,0.6,2.5,5.3,.411,.232,.101,3.0,9.1,6.1,2.6,0.0,0.7,10.4,25.9,-0.4,0.1,-0.2,-0.062,-6.0,-3.7,-9.6,-0.4,1994
44,Scott Brooks,PG,28,HOU,73,0,16.8,1.9,4.0,.491,0.3,0.8,.377,1.6,3.1,.522,.531,1.0,1.2,.871,0.1,1.3,1.4,2.0,0.7,0.0,0.8,1.3,5.2,12.2,.584,.211,.294,1.0,7.9,4.6,17.6,2.1,0.1,14.4,13.8,1.8,1.6,3.3,.131,-1.6,1.5,-0.1,0.6,1994
45,Chucky Brown,SF,25,DAL,1,0,10.0,1.0,1.0,1.000,0.0,0.0,0,1.0,1.0,1.000,1.000,1.0,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,10.8,1.042,.000,1.000,0.0,12.1,5.6,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,.183,-0.8,0.0,-0.9,0.0,1994
46,Dee Brown,SG,25,BOS,77,76,37.2,6.4,13.3,.480,0.4,1.2,.313,6.0,12.0,.497,.495,2.4,2.8,.831,0.8,3.1,3.9,4.5,2.0,0.6,1.6,2.7,15.5,16.0,.533,.094,.214,2.5,9.4,5.9,18.2,2.7,1.0,10.1,18.8,4.1,2.3,6.4,.108,0.4,1.2,1.5,2.5,1994
47,Mike Brown,C,30,MIN,82,40,23.4,1.4,3.2,.427,0.0,0.0,.000,1.4,3.1,.430,.427,0.9,1.4,.653,1.5,4.0,5.5,0.9,0.6,0.4,0.9,2.7,3.6,7.2,.479,.008,.454,7.4,19.6,13.6,5.4,1.3,1.0,19.4,8.8,0.0,1.6,1.5,.038,-3.6,0.2,-3.4,-0.7,1994
48,P.J. Brown,C,24,NJN,79,54,24.7,2.1,5.1,.415,0.0,0.1,.167,2.1,5.0,.419,.417,1.5,1.9,.757,2.4,3.9,6.2,1.2,0.9,1.2,0.9,2.2,5.7,12.2,.480,.015,.378,10.0,16.8,13.3,6.7,1.8,3.0,13.3,11.7,1.4,2.8,4.2,.105,-1.5,1.5,0.1,1.0,1994
49,Randy Brown,PG,25,SAC,61,2,17.1,1.8,4.1,.438,0.0,0.1,.000,1.8,4.0,.445,.438,0.9,1.4,.609,0.7,1.2,1.8,2.2,1.0,0.2,1.2,2.2,4.5,9.3,.472,.016,.347,4.1,7.7,5.9,18.3,3.0,0.9,20.6,14.8,-0.4,0.8,0.4,.017,-4.0,1.0,-3.0,-0.3,1994
50,Mark Bryant,C,28,POR,79,10,18.2,2.3,4.9,.482,0.0,0.0,.000,2.3,4.8,.483,.482,0.9,1.3,.692,1.5,2.5,4.0,0.5,0.4,0.4,0.8,2.4,5.6,9.9,.514,.003,.271,8.5,15.6,11.9,3.5,1.1,1.3,13.3,14.0,0.9,1.4,2.3,.076,-3.2,-0.4,-3.6,-0.6,1994
51,Jud Buechler,SF,25,GSW,36,0,6.1,1.2,2.3,.500,0.3,0.8,.414,0.8,1.5,.545,.571,0.3,0.6,.500,0.4,0.5,0.9,0.4,0.2,0.0,0.3,0.7,2.9,14.9,.571,.345,.238,6.6,9.3,7.9,10.6,1.8,0.3,11.5,19.8,0.4,0.1,0.5,.112,0.3,-1.0,-0.7,0.1,1994
52,Matt Bullard,PF,26,HOU,65,0,11.2,1.2,3.5,.345,0.8,2.4,.325,0.4,1.1,.389,.456,0.3,0.4,.769,0.4,0.9,1.3,1.0,0.2,0.1,0.4,1.0,3.5,8.8,.476,.681,.115,3.7,8.9,6.4,12.6,1.0,0.5,10.5,16.2,0.2,0.8,1.0,.068,-1.4,-0.4,-1.8,0.0,1994
53,Evers Burns,PF,22,SAC,23,0,6.2,1.0,2.4,.400,0.0,0.0,0,1.0,2.4,.400,.400,0.5,1.0,.522,0.6,0.7,1.3,0.4,0.3,0.1,0.3,1.4,2.4,9.7,.430,.000,.418,9.7,13.3,11.5,9.7,2.1,1.3,9.7,21.3,-0.1,0.1,0.1,.020,-5.0,-0.6,-5.5,-0.1,1994
54,Scott Burrell,SF,23,CHH,51,16,15.0,1.9,4.6,.419,0.0,0.1,.333,1.9,4.5,.421,.423,0.9,1.4,.657,0.9,1.7,2.6,1.2,0.7,0.3,0.9,1.7,4.8,10.4,.461,.026,.299,6.8,12.0,9.5,11.1,2.4,1.3,14.5,17.2,-0.2,0.7,0.5,.030,-2.8,0.2,-2.6,-0.1,1994
55,Willie Burton,SF,25,MIA,53,1,13.2,2.3,5.3,.438,0.1,0.3,.200,2.3,5.1,.451,.443,2.3,3.0,.759,0.9,1.6,2.6,0.7,0.3,0.4,1.0,1.8,7.0,15.6,.526,.053,.558,8.1,14.0,11.1,8.9,1.3,2.0,13.3,25.1,0.9,0.7,1.6,.113,-0.7,-1.0,-1.7,0.1,1994
56,Mitchell Butler,SG,23,WSB,75,19,17.6,2.8,5.6,.495,0.0,0.1,.000,2.8,5.5,.501,.495,1.4,2.4,.578,1.4,1.6,3.0,1.0,0.7,0.3,1.2,1.7,6.9,13.0,.521,.012,.431,9.2,10.7,10.0,8.9,2.0,0.9,14.9,19.0,0.7,0.4,1.1,.040,-1.0,-1.4,-2.4,-0.1,1994
57,Michael Cage,C,32,SEA,82,42,20.8,2.1,3.8,.545,0.0,0.0,.000,2.1,3.8,.546,.545,0.4,0.9,.486,2.0,3.4,5.4,0.5,0.9,0.5,0.6,2.2,4.6,11.9,.545,.003,.236,11.3,19.5,15.4,3.5,2.3,1.6,12.8,10.0,1.9,3.0,4.9,.137,-0.8,0.5,-0.3,0.7,1994
58,Elden Campbell,PF,25,LAL,76,74,29.6,4.9,10.6,.462,0.0,0.0,.000,4.9,10.6,.463,.462,2.5,3.6,.689,2.2,4.6,6.8,1.1,0.8,1.9,1.3,3.2,12.3,15.2,.503,.002,.338,7.7,17.7,12.5,5.7,1.4,4.1,9.6,19.2,2.0,2.2,4.2,.089,-1.1,-0.1,-1.2,0.5,1994
59,Tony Campbell,SF,31,TOT,63,14,19.3,3.6,8.1,.443,0.1,0.4,.250,3.5,7.7,.455,.450,1.5,1.9,.783,1.2,1.7,3.0,1.3,0.8,0.2,1.3,2.1,8.8,13.3,.491,.055,.234,6.8,10.7,8.6,11.4,2.1,0.8,12.9,22.8,0.4,1.2,1.5,.061,-1.5,-0.5,-2.0,0.0,1994
60,Antoine Carr,PF,32,SAS,34,0,13.7,2.3,4.7,.488,0.0,0.0,.000,2.3,4.7,.491,.488,1.2,1.7,.724,0.4,1.1,1.5,0.4,0.3,0.6,0.4,2.2,5.8,12.8,.534,.006,.363,3.1,9.0,6.2,5.1,1.0,3.1,7.5,19.3,0.7,0.5,1.2,.124,-2.2,0.5,-1.7,0.0,1994
61,Bill Cartwright,C,36,CHI,42,41,18.6,2.3,4.5,.513,0.0,0.0,0,2.3,4.5,.513,.513,0.9,1.4,.684,1.0,2.6,3.6,1.4,0.2,0.2,1.2,2.0,5.6,10.1,.544,.000,.298,6.4,16.4,11.4,10.5,0.5,0.7,18.8,15.1,0.4,0.9,1.3,.077,-2.5,-0.1,-2.6,-0.1,1994
62,Sam Cassell,PG,24,HOU,66,6,17.0,2.5,5.9,.418,0.4,1.3,.295,2.1,4.5,.453,.451,1.4,1.6,.841,0.4,1.7,2.0,2.9,0.9,0.1,1.4,2.1,6.7,13.1,.506,.227,.276,2.6,10.2,6.6,25.8,2.7,0.4,17.8,20.9,0.4,1.8,2.2,.093,-2.1,1.3,-0.7,0.4,1994
63,Duane Causwell,C,25,SAC,41,8,16.4,1.7,3.3,.518,0.0,0.0,0,1.7,3.3,.518,.518,1.0,1.7,.588,1.7,2.9,4.5,0.3,0.5,1.2,0.8,2.7,4.4,11.8,.545,.000,.496,10.8,19.6,15.1,2.3,1.4,4.6,16.5,12.5,0.4,0.8,1.2,.085,-3.2,0.6,-2.6,-0.1,1994
64,Cedric Ceballos,SF,24,PHO,53,43,30.2,8.0,15.0,.535,0.0,0.2,.000,8.0,14.8,.541,.535,3.0,4.2,.724,2.9,3.6,6.5,1.7,1.1,0.4,1.8,2.3,19.1,20.9,.566,.011,.278,10.9,13.3,12.1,9.4,1.8,0.9,9.4,25.8,4.1,1.4,5.5,.166,3.2,-0.9,2.3,1.8,1994
65,Tom Chambers,PF,34,UTA,80,0,23.0,4.1,9.4,.440,0.2,0.6,.311,3.9,8.8,.448,.449,2.8,3.5,.786,1.1,3.0,4.1,1.0,0.5,0.4,1.1,2.9,11.2,13.4,.512,.060,.376,5.5,14.8,10.2,6.8,1.1,1.2,9.3,23.1,1.8,2.1,3.9,.101,-1.5,-0.8,-2.3,-0.1,1994
66,Rex Chapman,SG,26,WSB,60,59,33.8,7.2,14.4,.498,1.1,2.8,.388,6.1,11.7,.524,.535,2.8,3.4,.816,1.0,1.5,2.4,3.1,1.0,0.1,2.0,1.4,18.2,16.9,.572,.191,.238,3.2,5.2,4.2,15.3,1.5,0.2,10.9,22.7,4.2,-0.3,3.9,.092,2.4,-2.2,0.3,1.2,1994
67,Calbert Cheaney,SG,22,WSB,65,21,24.7,5.0,10.7,.470,0.0,0.4,.043,5.0,10.4,.484,.471,1.9,2.5,.770,1.4,1.6,2.9,1.9,1.0,0.2,1.7,2.3,12.0,14.0,.508,.033,.231,6.3,7.6,6.9,12.9,2.0,0.4,12.3,23.4,1.0,0.2,1.2,.035,-0.9,-1.5,-2.4,-0.2,1994
68,Pete Chilcutt,PF,25,TOT,76,24,18.0,2.7,5.9,.453,0.0,0.2,.200,2.6,5.7,.462,.456,0.5,0.9,.631,1.7,3.2,4.9,1.1,0.7,0.5,1.0,2.2,5.9,12.7,.472,.033,.145,10.1,19.8,14.9,9.7,1.9,1.8,13.4,17.2,0.1,1.4,1.5,.052,-2.2,-0.1,-2.3,-0.1,1994
69,Doug Christie,SG,23,LAL,65,34,23.3,3.8,8.6,.434,0.6,1.8,.328,3.2,6.8,.463,.469,2.2,3.2,.697,1.4,2.2,3.6,2.1,1.4,0.4,2.2,2.9,10.3,13.5,.514,.212,.370,6.4,10.6,8.4,13.4,3.0,1.2,17.6,22.1,0.1,1.2,1.4,.044,-1.1,0.0,-1.1,0.3,1994
