,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,STAR,Year
37,Bradley Beal,SG,27.0,WAS,60.0,60.0,35.8,11.2,23.0,0.485,2.2,6.2,0.349,9.0,16.8,0.535,0.532,6.8,7.7,0.889,1.2,3.5,4.7,4.4,1.2,0.4,3.1,2.3,31.3,False,2021
38,Malik Beasley,SG,24.0,MIN,37.0,36.0,32.8,7.1,16.2,0.44,3.5,8.7,0.399,3.7,7.5,0.487,0.547,1.8,2.2,0.85,0.8,3.6,4.4,2.4,0.8,0.2,1.6,1.7,19.6,False,2021
39,Jordan Bell,C,26.0,Traded,12.0,2.0,13.68,1.18,3.68,0.3,0.0,0.32,,1.18,3.32,0.34,0.3,0.18,0.32,,1.18,2.82,4.0,1.18,0.5,0.82,0.68,1.18,2.5,False,2021
40,DeAndre' Bembry,SF,26.0,TOR,51.0,12.0,19.1,2.3,4.5,0.513,0.3,1.0,0.264,2.0,3.4,0.589,0.544,0.9,1.3,0.682,0.6,2.2,2.9,2.1,1.0,0.4,1.4,1.7,5.7,False,2021
41,Dāvis Bertāns,PF,28.0,WAS,57.0,7.0,25.7,3.4,8.4,0.404,3.0,7.5,0.395,0.4,0.9,0.48,0.581,1.8,2.0,0.87,0.3,2.6,2.9,0.9,0.6,0.2,0.6,2.4,11.5,False,2021
42,Patrick Beverley,PG,32.0,LAC,37.0,34.0,22.5,2.5,5.9,0.423,1.5,3.8,0.397,1.0,2.1,0.468,0.55,1.0,1.2,0.8,0.8,2.4,3.2,2.1,0.8,0.8,0.9,2.9,7.5,False,2021
43,Saddiq Bey,SF,21.0,DET,70.0,53.0,27.3,4.0,9.9,0.404,2.5,6.6,0.38,1.5,3.3,0.45,0.53,1.8,2.1,0.844,0.6,3.9,4.5,1.4,0.7,0.2,0.9,1.6,12.2,False,2021
44,Tyler Bey,SF,22.0,DAL,18.0,0.0,3.9,0.4,1.2,0.318,0.1,0.2,0.25,0.3,1.0,0.333,0.341,0.2,0.3,0.6,0.4,0.6,1.1,0.2,0.0,0.1,0.2,0.3,1.0,False,2021
45,Khem Birch,C,28.0,Traded,134.0,44.0,22.8,2.83,5.7,0.49,0.21,0.77,0.23,2.62,4.9,0.53,0.5,1.38,1.92,0.71,2.59,3.18,5.8,1.31,0.71,0.74,0.69,1.69,7.19,False,2021
46,Goga Bitadze,C,21.0,IND,45.0,3.0,12.5,1.8,4.3,0.428,0.4,1.8,0.253,1.4,2.6,0.548,0.479,1.0,1.4,0.738,1.3,2.0,3.3,0.8,0.2,1.3,0.4,2.1,5.1,False,2021
47,Bismack Biyombo,C,28.0,CHO,66.0,36.0,20.4,2.2,3.7,0.587,0.0,0.0,0.0,2.2,3.7,0.589,0.587,0.7,1.6,0.448,2.1,3.2,5.3,1.2,0.3,1.1,1.1,2.1,5.0,False,2021
48,Nemanja Bjelica,PF,32.0,Traded,74.0,6.0,16.1,2.42,5.31,0.45,0.73,2.29,0.32,1.69,2.98,0.56,0.52,1.0,1.38,0.71,0.79,2.62,3.41,1.89,0.39,0.13,0.91,1.8,6.52,False,2021
49,Eric Bledsoe,SG,31.0,NOP,71.0,70.0,29.7,4.3,10.3,0.421,1.7,5.0,0.341,2.6,5.3,0.496,0.503,1.9,2.7,0.687,0.4,3.0,3.4,3.8,0.8,0.3,1.6,1.6,12.2,False,2021
50,Keljin Blevins,SF,25.0,POR,17.0,0.0,4.4,0.3,1.2,0.25,0.1,0.5,0.25,0.2,0.7,0.25,0.3,0.0,0.0,,0.2,0.4,0.6,0.2,0.1,0.0,0.3,0.5,0.7,False,2021
51,Bogdan Bogdanović,SG,28.0,ATL,44.0,27.0,29.7,6.1,12.8,0.473,3.3,7.6,0.438,2.8,5.3,0.522,0.602,0.9,1.0,0.909,0.5,3.2,3.6,3.3,1.1,0.3,1.2,2.3,16.4,False,2021
52,Bojan Bogdanović,SF,31.0,UTA,72.0,72.0,30.8,5.6,12.8,0.439,2.5,6.4,0.39,3.1,6.4,0.487,0.536,3.2,3.7,0.879,0.6,3.3,3.9,1.9,0.6,0.1,1.8,1.6,17.0,False,2021
53,Bol Bol,PF,21.0,DEN,32.0,2.0,5.0,0.8,1.8,0.431,0.3,0.8,0.375,0.5,1.1,0.471,0.509,0.3,0.5,0.667,0.0,0.8,0.8,0.2,0.1,0.3,0.4,0.4,2.2,False,2021
54,Marques Bolden,C,22.0,CLE,6.0,0.0,4.8,0.2,0.5,0.333,0.0,0.0,,0.2,0.5,0.333,0.333,0.8,1.3,0.625,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,1.2,False,2021
55,Jordan Bone,PG,23.0,ORL,14.0,0.0,14.0,1.6,3.9,0.426,0.7,2.3,0.313,0.9,1.6,0.591,0.519,0.0,0.0,,0.3,1.4,1.7,1.3,0.1,0.0,0.2,0.8,4.0,False,2021
56,Isaac Bonga,SF,21.0,WAS,40.0,8.0,10.8,0.8,2.0,0.37,0.3,1.2,0.277,0.4,0.9,0.5,0.451,0.1,0.2,0.625,0.5,1.2,1.7,0.6,0.3,0.2,0.6,1.6,2.0,False,2021
57,Devin Booker,SG,24.0,PHO,67.0,67.0,33.9,9.3,19.2,0.484,1.9,5.5,0.34,7.4,13.7,0.543,0.533,5.1,5.9,0.867,0.5,3.7,4.2,4.3,0.8,0.2,3.1,2.7,25.6,False,2021
58,Chris Boucher,C,28.0,TOR,60.0,14.0,24.2,4.8,9.3,0.514,1.5,3.9,0.383,3.3,5.4,0.609,0.595,2.5,3.2,0.788,2.0,4.8,6.7,1.1,0.6,1.9,0.8,2.8,13.6,False,2021
59,Brian Bowen,SF,22.0,IND,6.0,0.0,2.5,0.2,0.7,0.25,0.0,0.2,0.0,0.2,0.5,0.333,0.25,0.2,0.2,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.5,False,2021
60,Avery Bradley,SG,30.0,Traded,54.0,12.0,22.3,2.37,6.32,0.37,1.21,3.72,0.33,1.11,2.61,0.44,0.47,0.42,0.59,0.81,0.31,1.79,2.11,1.71,0.78,0.1,1.01,2.02,6.41,False,2021
61,Tony Bradley,C,23.0,Traded,84.0,16.0,16.29,3.11,4.7,0.67,0.0,0.1,0.0,3.11,4.62,0.68,0.67,0.91,1.32,0.68,2.03,3.68,5.69,0.9,0.38,0.73,0.79,1.48,7.14,False,2021
62,Jarrell Brantley,PF,24.0,UTA,28.0,0.0,4.9,0.9,1.9,0.481,0.4,1.0,0.429,0.5,0.9,0.542,0.596,0.1,0.1,1.0,0.3,0.6,1.0,0.5,0.3,0.1,0.3,0.6,2.3,False,2021
63,Ignas Brazdeikis,SF,22.0,Traded,26.0,0.0,19.2,2.7,6.41,0.35,0.83,2.18,,1.82,4.22,0.36,0.4,0.78,1.09,,0.85,2.62,3.47,1.31,0.3,0.22,0.93,1.71,6.99,False,2021
64,Mikal Bridges,SF,24.0,PHO,72.0,72.0,32.6,5.0,9.3,0.543,1.9,4.4,0.425,3.2,4.9,0.647,0.643,1.5,1.8,0.84,1.1,3.2,4.3,2.1,1.1,0.9,0.8,1.6,13.5,False,2021
65,Miles Bridges,PF,22.0,CHO,66.0,19.0,29.3,4.7,9.4,0.503,1.8,4.4,0.4,3.0,5.0,0.593,0.596,1.5,1.7,0.867,1.2,4.8,6.0,2.2,0.7,0.8,1.6,2.2,12.7,False,2021
66,Amida Brimah,C,26.0,IND,5.0,0.0,5.8,1.0,1.6,0.625,0.0,0.0,,1.0,1.6,0.625,0.625,0.6,0.6,1.0,0.4,1.2,1.6,0.2,0.0,1.0,0.8,0.8,2.6,False,2021
67,Oshae Brissett,SF,22.0,IND,21.0,16.0,24.7,3.5,7.2,0.483,1.6,3.7,0.423,1.9,3.5,0.548,0.593,2.4,3.1,0.769,1.4,4.1,5.5,0.9,0.9,1.0,0.5,1.5,10.9,False,2021
68,Malcolm Brogdon,PG,28.0,IND,56.0,56.0,34.5,7.9,17.5,0.453,2.6,6.7,0.388,5.3,10.8,0.493,0.527,2.7,3.2,0.864,1.0,4.2,5.3,5.9,0.9,0.3,2.1,2.0,21.2,False,2021
69,Armoni Brooks,SG,22.0,HOU,20.0,5.0,26.0,3.9,9.6,0.406,3.0,7.9,0.382,0.9,1.8,0.514,0.563,0.4,0.6,0.583,0.5,2.9,3.4,1.5,0.6,0.3,1.1,1.7,11.2,False,2021
70,Dillon Brooks,SF,25.0,MEM,67.0,67.0,29.8,6.4,15.4,0.419,1.9,5.6,0.344,4.5,9.8,0.461,0.481,2.4,2.9,0.815,0.8,2.1,2.9,2.3,1.2,0.4,1.8,3.5,17.2,False,2021
71,Bruce Brown,PG,24.0,BRK,65.0,37.0,22.3,3.6,6.5,0.556,0.3,0.9,0.288,3.4,5.6,0.599,0.576,1.3,1.8,0.735,1.7,3.7,5.4,1.6,0.9,0.4,0.8,2.2,8.8,False,2021
72,Charlie Brown,SG,23.0,OKC,9.0,1.0,16.9,1.4,4.8,0.302,0.6,2.3,0.238,0.9,2.4,0.364,0.36,1.0,1.1,0.9,0.3,1.6,1.9,1.0,0.4,0.2,0.7,2.1,4.4,False,2021
73,Jaylen Brown,SG,24.0,BOS,58.0,58.0,34.5,9.3,19.2,0.484,2.8,7.1,0.397,6.5,12.1,0.536,0.558,3.3,4.3,0.764,1.2,4.8,6.0,3.4,1.2,0.6,2.7,2.9,24.7,False,2021
74,Moses Brown,C,21.0,OKC,43.0,32.0,21.4,3.4,6.2,0.545,0.0,0.0,,3.4,6.2,0.545,0.545,1.8,2.9,0.619,3.6,5.3,8.9,0.2,0.7,1.1,1.0,2.2,8.6,False,2021
75,Sterling Brown,SG,25.0,HOU,51.0,14.0,24.1,2.9,6.6,0.448,1.8,4.2,0.423,1.2,2.4,0.492,0.584,0.5,0.6,0.806,0.7,3.6,4.4,1.4,0.7,0.2,0.8,1.9,8.2,False,2021
76,Troy Brown Jr.,SF,21.0,Traded,68.0,0.0,15.41,1.81,4.2,0.43,0.63,2.07,0.31,1.18,2.18,0.54,0.51,0.43,0.61,0.72,0.59,2.51,3.1,0.88,0.28,0.2,0.62,1.42,4.73,False,2021
77,Jalen Brunson,PG,24.0,DAL,68.0,12.0,25.0,4.8,9.2,0.523,1.2,2.9,0.405,3.6,6.3,0.578,0.588,1.8,2.2,0.795,0.4,3.0,3.4,3.5,0.5,0.0,1.2,1.6,12.6,False,2021
78,Elijah Bryant,SG,25.0,MIL,1.0,0.0,32.0,6.0,13.0,0.462,1.0,5.0,0.2,5.0,8.0,0.625,0.5,3.0,3.0,1.0,2.0,4.0,6.0,3.0,0.0,1.0,4.0,4.0,16.0,False,2021
79,Thomas Bryant,C,23.0,WAS,10.0,10.0,27.1,5.9,9.1,0.648,0.9,2.1,0.429,5.0,7.0,0.714,0.698,1.6,2.4,0.667,1.8,4.3,6.1,1.5,0.4,0.8,1.1,3.1,14.3,False,2021
80,Reggie Bullock,SF,29.0,NYK,65.0,64.0,30.0,3.8,8.6,0.442,2.5,6.1,0.41,1.3,2.5,0.521,0.587,0.8,0.8,0.909,0.2,3.2,3.4,1.5,0.8,0.2,0.7,2.2,10.9,False,2021
81,Trey Burke,PG,28.0,DAL,62.0,1.0,14.7,2.4,5.7,0.428,0.9,2.6,0.354,1.5,3.0,0.492,0.51,0.8,0.9,0.895,0.2,0.7,0.9,1.3,0.6,0.1,0.5,1.0,6.6,False,2021
82,Alec Burks,SG,29.0,NYK,49.0,5.0,25.6,4.3,10.2,0.42,2.1,5.0,0.415,2.2,5.2,0.425,0.522,2.1,2.4,0.856,0.4,4.2,4.6,2.2,0.6,0.3,1.0,2.1,12.7,False,2021
83,Jimmy Butler,SF,31.0,MIA,52.0,52.0,33.6,7.0,14.2,0.497,0.5,2.0,0.245,6.6,12.2,0.538,0.514,6.9,8.0,0.863,1.8,5.1,6.9,7.1,2.1,0.3,2.1,1.4,21.5,False,2021
84,Bruno Caboclo,PF,25.0,HOU,6.0,0.0,6.0,1.3,2.8,0.471,0.0,0.8,0.0,1.3,2.0,0.667,0.471,0.2,0.3,0.5,0.5,1.8,2.3,0.2,0.0,0.3,0.7,1.0,2.8,False,2021
85,Devontae Cacok,PF,24.0,LAL,20.0,1.0,4.9,0.9,1.5,0.586,0.0,0.0,,0.9,1.5,0.586,0.586,0.3,0.6,0.455,0.6,1.0,1.6,0.1,0.3,0.2,0.3,0.4,2.0,False,2021
86,Kentavious Caldwell-Pope,SG,27.0,LAL,67.0,67.0,28.4,3.3,7.6,0.431,1.8,4.4,0.41,1.5,3.2,0.46,0.549,1.4,1.7,0.866,0.4,2.3,2.7,1.9,0.9,0.4,1.0,1.7,9.7,False,2021
87,Facundo Campazzo,PG,29.0,DEN,65.0,19.0,21.9,1.8,4.8,0.381,1.2,3.3,0.352,0.7,1.5,0.444,0.502,1.2,1.4,0.879,0.3,1.7,2.1,3.6,1.2,0.2,1.1,2.0,6.1,False,2021
88,Vlatko Čančar,PF,23.0,DEN,41.0,1.0,6.9,0.8,1.8,0.458,0.2,0.8,0.273,0.6,1.0,0.615,0.521,0.2,0.3,0.769,0.3,1.0,1.2,0.3,0.3,0.0,0.3,0.4,2.1,False,2021
89,Devin Cannady,PG,24.0,ORL,8.0,0.0,9.3,1.4,3.5,0.393,0.8,2.0,0.375,0.6,1.5,0.417,0.5,0.8,0.9,0.857,0.0,0.6,0.6,0.1,0.6,0.1,0.3,1.1,4.3,False,2021
90,Clint Capela,C,26.0,ATL,63.0,63.0,30.1,6.6,11.0,0.594,0.0,0.0,,6.6,11.0,0.594,0.594,2.1,3.6,0.573,4.7,9.6,14.3,0.8,0.7,2.0,1.2,2.3,15.2,False,2021
91,Vernon Carey Jr.,C,19.0,CHO,19.0,4.0,6.1,0.9,1.9,0.5,0.1,0.4,0.143,0.9,1.5,0.586,0.514,0.5,0.6,0.818,0.3,1.1,1.4,0.1,0.1,0.3,0.3,0.7,2.4,False,2021
92,Jevon Carter,PG,25.0,PHO,60.0,1.0,12.0,1.6,3.7,0.422,0.9,2.5,0.371,0.6,1.2,0.528,0.547,0.1,0.1,0.571,0.3,1.3,1.5,1.2,0.5,0.2,0.3,0.9,4.1,False,2021
93,Wendell Carter Jr.,C,21.0,Traded,108.0,88.0,25.5,4.27,8.49,0.5,0.3,0.92,0.3,4.0,7.51,0.53,0.52,2.42,3.32,0.73,2.42,5.78,8.2,1.93,0.64,0.8,1.41,2.71,11.21,False,2021
94,Michael Carter-Williams,SG,29.0,ORL,31.0,25.0,25.8,3.4,8.7,0.389,0.5,2.0,0.246,2.9,6.7,0.431,0.417,1.6,2.6,0.613,1.3,3.2,4.5,4.2,0.8,0.5,2.2,2.6,8.8,False,2021
95,Alex Caruso,PG,26.0,LAL,58.0,6.0,21.0,2.3,5.3,0.436,0.9,2.4,0.401,1.3,2.9,0.464,0.526,0.8,1.3,0.645,0.5,2.4,2.9,2.8,1.1,0.3,1.3,1.9,6.4,False,2021
96,Willie Cauley-Stein,C,27.0,DAL,53.0,16.0,17.1,2.2,3.4,0.632,0.0,0.2,0.091,2.2,3.2,0.667,0.635,0.9,1.5,0.628,1.2,3.2,4.5,0.7,0.4,0.8,0.5,2.4,5.3,False,2021
97,Chris Chiozza,PG,25.0,BRK,22.0,1.0,10.5,1.4,4.0,0.352,0.6,1.9,0.31,0.8,2.1,0.391,0.426,0.6,0.8,0.765,0.1,1.0,1.1,3.0,0.3,0.3,0.7,0.9,4.0,False,2021
98,Marquese Chriss,PF,23.0,GSW,2.0,0.0,13.5,2.5,7.0,0.357,0.5,2.5,0.2,2.0,4.5,0.444,0.393,1.0,2.0,0.5,1.5,5.0,6.5,1.0,0.0,1.0,1.0,1.5,6.5,False,2021
99,Gary Clark,SF-PF,26.0,Traded,78.0,22.0,16.78,0.99,3.37,,0.8,2.79,,0.23,0.63,,,0.19,0.28,,0.8,2.12,2.92,0.82,0.3,0.19,0.42,0.91,3.08,False,2021
100,Brandon Clarke,PF,24.0,MEM,59.0,16.0,24.0,4.3,8.4,0.517,0.3,1.3,0.26,4.0,7.1,0.565,0.537,1.3,1.9,0.69,1.6,3.9,5.6,1.6,1.0,0.9,0.6,1.4,10.3,False,2021
101,Jordan Clarkson,SG,28.0,UTA,68.0,1.0,26.7,6.7,15.8,0.425,3.1,8.8,0.347,3.7,7.0,0.523,0.522,1.9,2.1,0.896,0.7,3.3,4.0,2.5,0.9,0.1,1.7,1.6,18.4,False,2021
102,Nicolas Claxton,C,21.0,BRK,32.0,1.0,18.6,2.8,4.5,0.621,0.0,0.2,0.2,2.8,4.4,0.636,0.624,1.0,2.0,0.484,1.3,3.8,5.2,0.9,0.7,1.3,0.6,2.1,6.6,False,2021
103,Amir Coffey,SG,23.0,LAC,44.0,1.0,9.0,1.0,2.3,0.437,0.5,1.3,0.411,0.5,1.1,0.468,0.549,0.6,0.9,0.711,0.2,0.8,1.0,0.5,0.2,0.0,0.3,0.7,3.2,False,2021
104,John Collins,PF,23.0,ATL,63.0,63.0,29.3,6.8,12.2,0.556,1.3,3.3,0.399,5.5,8.9,0.615,0.61,2.7,3.2,0.833,1.9,5.5,7.4,1.2,0.5,1.0,1.3,3.1,17.6,False,2021
105,Mike Conley,PG,33.0,UTA,51.0,51.0,29.4,5.6,12.5,0.444,2.7,6.6,0.412,2.9,6.0,0.479,0.552,2.4,2.8,0.852,0.7,2.8,3.5,6.0,1.4,0.2,1.9,1.9,16.2,False,2021
106,Pat Connaughton,SG,28.0,MIL,69.0,4.0,22.8,2.4,5.6,0.434,1.5,3.9,0.371,1.0,1.7,0.583,0.565,0.4,0.6,0.775,0.9,3.9,4.8,1.2,0.7,0.3,0.5,1.4,6.8,False,2021
107,Quinn Cook,PG,27.0,Traded,46.0,0.0,6.83,1.29,2.97,0.44,0.49,1.12,0.42,0.78,1.8,0.46,0.52,0.32,0.32,0.87,0.1,0.67,0.71,0.79,0.2,0.03,0.31,0.4,3.31,False,2021
108,Tyler Cook,SF-PF,23.0,Traded,64.0,2.0,13.68,2.17,3.22,0.65,0.0,0.09,,2.12,3.18,0.66,0.66,0.51,1.12,,0.91,2.12,2.97,0.5,0.28,0.09,0.68,1.11,4.89,False,2021
