,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,STAR,Year
15,Ryan Anderson,PF,22.0,ORL,64.0,14.0,22.3,3.5,8.2,0.43,2.1,5.3,0.393,1.4,2.9,0.5,0.558,1.5,1.8,0.812,2.0,3.5,5.5,0.8,0.5,0.6,0.8,2.1,10.6,False,2011
16,Carmelo Anthony,SF,26.0,Traded,154.0,154.0,35.72,8.87,19.51,0.46,1.21,3.27,0.37,7.63,16.27,0.47,0.49,6.61,7.87,0.84,1.5,5.79,7.29,2.89,0.9,0.6,2.68,2.91,25.59,False,2011
17,Joel Anthony,C,28.0,MIA,75.0,11.0,19.5,0.7,1.3,0.535,0.0,0.0,,0.7,1.3,0.535,0.535,0.6,1.0,0.644,1.4,2.2,3.5,0.3,0.1,1.2,0.5,2.6,2.0,False,2011
18,Gilbert Arenas,PG,29.0,Traded,140.0,32.0,25.67,3.81,10.48,0.36,1.38,4.68,0.29,2.48,5.8,0.42,0.43,1.71,2.21,0.78,0.3,2.38,2.68,3.91,1.08,0.31,2.53,2.7,10.8,False,2011
19,Trevor Ariza,SF,25.0,NOH,75.0,75.0,34.7,4.0,10.2,0.398,1.1,3.6,0.303,2.9,6.5,0.45,0.451,1.8,2.6,0.701,0.8,4.6,5.4,2.2,1.6,0.4,1.6,2.4,11.0,False,2011
20,Hilton Armstrong,C,26.0,Traded,106.0,4.0,9.18,0.72,1.43,0.49,0.01,0.1,0.49,0.67,1.38,0.48,0.5,0.29,0.62,0.5,0.82,1.68,2.49,0.26,0.34,0.4,0.52,1.59,1.73,False,2011
21,Carlos Arroyo,PG,31.0,Traded,128.0,86.0,18.51,1.87,4.3,0.43,0.5,1.08,0.46,1.41,3.21,0.43,0.49,0.61,0.71,0.83,0.32,1.31,1.59,1.96,0.32,0.0,0.92,1.09,4.82,False,2011
22,Darrell Arthur,PF,22.0,MEM,80.0,9.0,20.1,3.9,7.8,0.497,0.0,0.1,0.0,3.9,7.7,0.502,0.497,1.4,1.7,0.813,1.4,2.8,4.3,0.7,0.7,0.8,1.1,2.9,9.1,False,2011
23,Ömer Aşık,C,24.0,CHI,82.0,0.0,12.1,1.0,1.7,0.553,0.0,0.0,,1.0,1.7,0.553,0.553,0.9,1.8,0.503,1.4,2.4,3.7,0.4,0.2,0.7,0.8,1.9,2.8,False,2011
24,D.J. Augustin,PG,23.0,CHA,82.0,82.0,33.6,4.9,11.7,0.416,1.4,4.1,0.333,3.5,7.6,0.461,0.474,3.3,3.6,0.906,0.5,2.3,2.7,6.1,0.7,0.0,1.9,1.9,14.4,False,2011
25,Luke Babbitt,SF,21.0,POR,24.0,0.0,5.7,0.6,2.3,0.273,0.1,0.7,0.188,0.5,1.6,0.308,0.3,0.1,0.4,0.333,0.3,1.0,1.3,0.3,0.1,0.1,0.3,0.6,1.5,False,2011
26,Renaldo Balkman,SF,26.0,Traded,16.0,0.0,7.78,0.77,1.61,0.45,0.11,0.28,,0.61,1.39,0.4,0.49,0.39,0.5,,0.27,0.62,0.89,0.28,0.49,0.28,0.11,1.88,2.0,False,2011
27,Marcus Banks,PG,29.0,TOR,3.0,0.0,7.3,0.0,0.7,0.0,0.0,0.0,,0.0,0.7,0.0,0.0,2.0,2.7,0.75,0.0,0.3,0.3,1.0,0.3,0.0,0.7,1.3,2.0,False,2011
28,Leandro Barbosa,SG,28.0,TOR,58.0,0.0,24.1,5.1,11.3,0.45,1.2,3.7,0.338,3.8,7.6,0.505,0.505,1.9,2.4,0.796,0.2,1.5,1.7,2.1,0.9,0.1,1.4,1.9,13.3,False,2011
29,J.J. Barea,PG,26.0,DAL,81.0,2.0,20.6,3.5,8.0,0.439,0.8,2.3,0.349,2.7,5.7,0.476,0.49,1.6,1.9,0.847,0.4,1.6,2.0,3.9,0.4,0.0,1.7,1.7,9.5,False,2011
30,Andrea Bargnani,C,25.0,TOR,66.0,66.0,35.7,8.0,17.8,0.448,1.2,3.4,0.345,6.8,14.4,0.472,0.48,4.3,5.3,0.82,1.1,4.1,5.2,1.8,0.5,0.7,2.3,2.4,21.4,False,2011
31,Matt Barnes,SF,30.0,LAL,53.0,0.0,19.2,2.5,5.3,0.47,0.6,2.0,0.318,1.8,3.2,0.564,0.53,1.1,1.5,0.779,1.4,2.9,4.3,1.3,0.7,0.4,1.1,2.4,6.7,False,2011
32,Earl Barron,C,29.0,Traded,42.0,14.0,14.52,1.51,4.72,0.32,0.0,0.0,,1.51,4.72,0.32,0.32,0.71,1.13,0.67,1.5,2.09,3.59,0.51,0.39,0.29,0.78,2.2,3.77,False,2011
33,Brandon Bass,PF,25.0,ORL,76.0,51.0,26.1,4.4,8.5,0.515,0.0,0.0,0.0,4.4,8.5,0.516,0.515,2.5,3.1,0.815,1.8,3.8,5.6,0.8,0.4,0.7,1.3,2.1,11.2,False,2011
34,Tony Battie,C,34.0,PHI,38.0,0.0,9.9,1.2,2.5,0.469,0.1,0.1,0.667,1.1,2.4,0.462,0.479,0.2,0.4,0.571,0.4,2.2,2.6,0.3,0.1,0.4,0.3,1.6,2.6,False,2011
35,Shane Battier,SF,32.0,Traded,164.0,118.0,28.97,2.82,6.2,0.45,1.22,3.27,0.38,1.54,2.98,0.52,0.55,0.79,1.12,0.7,1.11,3.48,4.54,2.28,0.82,0.99,0.99,1.92,7.6,False,2011
36,Nicolas Batum,SF,22.0,POR,80.0,67.0,31.5,4.6,10.1,0.455,1.5,4.3,0.345,3.1,5.8,0.535,0.528,1.7,2.1,0.841,1.4,3.2,4.5,1.5,0.9,0.6,1.0,2.4,12.4,False,2011
37,Jerryd Bayless,PG,22.0,Traded,142.0,28.0,21.1,3.1,7.29,0.42,0.71,2.08,0.33,2.4,5.21,0.45,0.47,2.34,2.92,0.8,0.38,1.98,2.31,3.73,0.52,0.1,1.78,2.1,9.17,False,2011
38,Michael Beasley,SF,22.0,MIN,73.0,73.0,32.3,7.7,17.1,0.45,0.8,2.2,0.366,6.9,14.8,0.463,0.474,3.0,4.0,0.753,1.6,4.0,5.6,2.2,0.7,0.7,2.7,3.0,19.2,False,2011
39,Rodrigue Beaubois,PG,22.0,DAL,28.0,26.0,17.7,3.4,8.0,0.422,0.9,3.0,0.301,2.5,5.0,0.493,0.478,0.8,1.1,0.767,0.3,1.6,1.9,2.3,0.7,0.3,1.7,2.7,8.4,False,2011
40,Marco Belinelli,SG,24.0,NOH,80.0,69.0,24.5,3.8,8.6,0.437,1.7,4.1,0.414,2.1,4.6,0.458,0.534,1.2,1.6,0.784,0.2,1.7,1.9,1.2,0.5,0.1,1.0,1.8,10.5,False,2011
41,Charlie Bell,SG,31.0,GSW,19.0,0.0,9.0,0.6,2.3,0.279,0.3,1.1,0.286,0.3,1.2,0.273,0.349,0.1,0.2,0.5,0.3,0.6,0.9,0.7,0.3,0.1,0.3,0.7,1.7,False,2011
42,Raja Bell,SG,34.0,UTA,68.0,63.0,30.8,2.8,6.9,0.409,1.0,2.8,0.352,1.8,4.0,0.449,0.482,1.3,1.5,0.892,0.5,2.1,2.6,1.7,0.8,0.2,0.9,2.5,8.0,False,2011
43,Mike Bibby,PG,32.0,Traded,160.0,136.0,28.59,3.09,7.21,0.43,1.9,4.38,0.44,1.19,2.87,0.41,0.56,0.49,0.78,,0.22,2.21,2.43,3.3,0.62,0.1,1.28,2.18,8.61,False,2011
44,Andris Biedriņš,C,24.0,GSW,59.0,55.0,23.7,2.4,4.5,0.534,0.0,0.0,,2.4,4.5,0.534,0.534,0.2,0.5,0.323,2.5,4.8,7.2,1.0,0.9,0.9,1.0,3.4,5.0,False,2011
45,Chauncey Billups,PG,34.0,Traded,144.0,144.0,32.1,4.71,11.01,0.43,2.04,5.04,0.41,2.67,5.97,0.45,0.52,5.32,5.8,0.92,0.31,2.29,2.64,5.38,0.99,0.19,2.47,2.0,16.8,False,2011
46,DeJuan Blair,PF,21.0,SAS,81.0,65.0,21.4,3.6,7.2,0.501,0.0,0.0,0.0,3.6,7.2,0.503,0.501,1.1,1.7,0.657,2.7,4.3,7.0,1.0,1.2,0.5,1.4,2.6,8.3,False,2011
47,Steve Blake,PG,30.0,LAL,79.0,0.0,20.0,1.4,3.9,0.359,0.9,2.4,0.378,0.5,1.4,0.327,0.479,0.3,0.4,0.867,0.2,1.7,2.0,2.2,0.5,0.0,0.9,1.3,4.0,False,2011
48,Andray Blatche,PF,24.0,WAS,64.0,63.0,33.9,6.7,15.0,0.445,0.1,0.3,0.222,6.6,14.7,0.449,0.447,3.4,4.4,0.777,2.9,5.4,8.2,2.3,1.5,0.8,2.7,2.8,16.8,False,2011
49,Eric Bledsoe,PG,21.0,LAC,81.0,25.0,22.7,2.5,6.0,0.424,0.4,1.4,0.276,2.1,4.6,0.47,0.457,1.2,1.6,0.744,0.8,1.9,2.8,3.6,1.1,0.3,2.4,1.6,6.7,False,2011
50,Keith Bogans,SG,30.0,CHI,82.0,82.0,17.8,1.5,3.7,0.404,1.1,2.9,0.38,0.4,0.9,0.486,0.55,0.3,0.4,0.656,0.2,1.6,1.8,1.2,0.5,0.1,0.5,1.4,4.4,False,2011
51,Andrew Bogut,C,26.0,MIL,65.0,65.0,35.3,5.6,11.4,0.495,0.0,0.1,0.0,5.6,11.4,0.497,0.495,1.5,3.3,0.442,3.1,8.0,11.1,2.0,0.7,2.6,1.9,3.3,12.8,False,2011
52,Matt Bonner,PF,30.0,SAS,66.0,1.0,21.7,2.6,5.6,0.464,1.6,3.5,0.457,1.0,2.1,0.475,0.605,0.5,0.7,0.744,0.9,2.7,3.6,0.9,0.4,0.3,0.4,1.7,7.3,False,2011
53,Trevor Booker,PF,23.0,WAS,65.0,14.0,16.4,2.1,3.9,0.549,0.0,0.0,0.0,2.1,3.9,0.552,0.549,1.0,1.6,0.673,1.5,2.4,3.9,0.5,0.4,0.6,0.6,1.8,5.3,False,2011
54,Carlos Boozer,C,29.0,CHI,59.0,59.0,31.9,7.3,14.3,0.51,0.0,0.0,,7.3,14.3,0.51,0.51,2.9,4.1,0.701,2.2,7.4,9.6,2.5,0.8,0.3,2.5,3.2,17.5,False,2011
55,Chris Bosh,PF,26.0,MIA,77.0,77.0,36.3,6.8,13.7,0.496,0.1,0.3,0.24,6.7,13.4,0.502,0.499,5.0,6.1,0.815,1.8,6.5,8.3,1.9,0.8,0.6,1.8,2.2,18.7,True,2011
56,Earl Boykins,PG,34.0,MIL,57.0,0.0,15.1,2.7,6.2,0.443,0.5,1.2,0.38,2.3,4.9,0.459,0.482,1.2,1.4,0.841,0.3,0.7,1.0,2.5,0.7,0.1,0.9,0.8,7.2,False,2011
57,Craig Brackins,PF,23.0,PHI,3.0,0.0,11.0,1.3,5.3,0.25,0.0,1.7,0.0,1.3,3.7,0.364,0.25,0.0,0.0,,0.7,0.7,1.3,0.3,0.3,0.0,0.0,1.0,2.7,False,2011
58,Avery Bradley,PG,20.0,BOS,31.0,0.0,5.2,0.7,2.2,0.343,0.0,0.2,0.0,0.7,2.0,0.371,0.343,0.2,0.4,0.5,0.1,0.4,0.5,0.4,0.3,0.0,0.5,0.6,1.7,False,2011
59,Elton Brand,PF,31.0,PHI,81.0,81.0,34.7,6.2,12.1,0.512,0.0,0.0,0.0,6.2,12.1,0.512,0.512,2.6,3.4,0.78,2.9,5.4,8.3,1.5,1.1,1.3,1.2,3.0,15.0,False,2011
60,Corey Brewer,SF-SG,24.0,Traded,138.0,48.0,21.88,2.8,7.08,0.4,0.43,1.62,0.27,2.37,5.41,0.44,0.43,2.01,2.81,0.71,0.81,1.7,2.52,1.3,1.42,0.24,1.29,2.3,7.99,False,2011
61,Ronnie Brewer,SG,25.0,CHI,81.0,1.0,22.0,2.5,5.3,0.48,0.1,0.3,0.222,2.5,4.9,0.498,0.487,1.1,1.6,0.654,0.7,2.6,3.2,1.7,1.3,0.3,0.7,1.0,6.2,False,2011
62,Jon Brockman,C,23.0,MIL,63.0,6.0,10.7,0.8,1.5,0.511,0.0,0.0,,0.8,1.5,0.511,0.511,0.6,0.9,0.678,1.2,1.7,2.9,0.3,0.2,0.0,0.4,1.9,2.2,False,2011
63,Aaron Brooks,PG,26.0,Traded,118.0,24.0,21.79,3.69,9.93,0.38,1.19,4.01,0.3,2.52,5.92,0.43,0.44,2.09,2.38,0.88,0.32,0.99,1.32,3.93,0.58,0.08,1.69,1.91,10.73,False,2011
64,Derrick Brown,SF,23.0,Traded,98.0,2.0,11.78,1.5,2.71,0.57,0.08,0.18,0.45,1.42,2.48,0.57,0.59,0.67,1.19,0.53,0.82,1.21,1.99,0.68,0.41,0.21,0.72,1.22,3.8,False,2011
65,Kwame Brown,C,28.0,CHA,66.0,50.0,26.0,2.9,5.7,0.517,0.0,0.0,,2.9,5.7,0.517,0.517,2.1,3.5,0.589,2.2,4.6,6.8,0.7,0.4,0.6,1.0,2.6,7.9,False,2011
66,Shannon Brown,SG,25.0,LAL,82.0,0.0,19.1,3.3,7.8,0.425,0.9,2.6,0.349,2.4,5.3,0.462,0.482,1.1,1.2,0.911,0.4,1.5,1.9,1.2,0.8,0.2,0.9,1.5,8.7,False,2011
67,Kobe Bryant,SG,32.0,LAL,82.0,82.0,33.9,9.0,20.0,0.451,1.4,4.3,0.323,7.6,15.6,0.487,0.487,5.9,7.1,0.828,1.0,4.1,5.1,4.7,1.2,0.1,3.0,2.1,25.3,True,2011
68,Chase Budinger,SF,22.0,HOU,78.0,22.0,22.3,3.6,8.4,0.425,1.1,3.5,0.325,2.4,4.9,0.497,0.493,1.5,1.8,0.855,0.7,2.9,3.6,1.6,0.5,0.2,0.9,1.5,9.8,False,2011
69,Caron Butler,SF,30.0,DAL,29.0,29.0,29.9,5.9,13.0,0.45,1.0,2.2,0.431,4.9,10.8,0.454,0.487,2.3,3.0,0.773,0.8,3.3,4.1,1.6,1.0,0.3,1.7,2.0,15.0,False,2011
70,Rasual Butler,SG,31.0,Traded,94.0,4.0,16.37,1.7,5.01,0.34,0.98,2.88,0.35,0.72,2.14,0.33,0.44,0.37,0.61,,0.19,1.41,1.64,0.61,0.19,0.32,0.49,0.78,4.7,False,2011
71,Andrew Bynum,C,23.0,LAL,54.0,47.0,27.8,4.4,7.6,0.574,0.0,0.0,,4.4,7.6,0.574,0.574,2.6,3.9,0.66,3.1,6.3,9.4,1.4,0.4,2.0,1.4,2.6,11.3,False,2011
72,Will Bynum,PG,28.0,DET,61.0,5.0,18.4,3.0,6.7,0.448,0.3,0.8,0.32,2.7,5.8,0.466,0.468,1.7,2.0,0.836,0.2,1.0,1.2,3.2,0.9,0.1,1.4,1.9,7.9,False,2011
73,José Calderón,PG,29.0,TOR,68.0,55.0,30.9,3.9,8.8,0.44,0.8,2.3,0.365,3.0,6.5,0.466,0.487,1.3,1.5,0.854,0.4,2.5,3.0,8.9,1.2,0.1,2.2,2.1,9.8,False,2011
74,Marcus Camby,C,36.0,POR,59.0,51.0,26.1,2.0,5.0,0.398,0.0,0.0,0.0,2.0,5.0,0.399,0.398,0.7,1.2,0.614,3.1,7.2,10.3,2.1,0.7,1.6,1.1,2.4,4.7,False,2011
75,Derrick Caracter,C,22.0,LAL,41.0,0.0,5.2,0.8,1.6,0.485,0.0,0.0,,0.8,1.6,0.485,0.485,0.4,0.6,0.739,0.5,0.6,1.0,0.2,0.1,0.2,0.5,1.1,2.0,False,2011
76,Brian Cardinal,SF,33.0,DAL,56.0,4.0,11.0,0.8,1.8,0.43,0.8,1.6,0.483,0.0,0.2,0.077,0.64,0.3,0.3,0.944,0.2,0.9,1.1,0.7,0.4,0.1,0.3,1.5,2.6,False,2011
77,Rodney Carney,SF,26.0,Traded,54.0,2.0,12.4,1.7,4.1,0.42,0.62,1.41,0.44,1.08,2.68,0.41,0.49,0.67,1.01,,0.5,1.3,1.8,0.39,0.4,0.19,0.58,1.2,4.7,False,2011
78,DeMarre Carroll,PF,24.0,Traded,24.0,0.0,4.19,0.32,1.0,0.3,0.0,0.0,,0.32,1.0,0.3,0.3,0.19,0.19,,0.19,0.51,0.67,0.32,0.08,0.08,0.0,0.4,0.81,False,2011
79,Matt Carroll,SG,30.0,CHA,54.0,1.0,10.8,1.6,3.7,0.447,0.3,0.9,0.37,1.3,2.8,0.471,0.49,0.7,1.0,0.769,0.2,1.0,1.3,0.4,0.3,0.1,0.4,0.8,4.4,False,2011
80,Anthony Carter,PG,35.0,Traded,66.0,0.0,14.0,1.37,3.2,0.42,0.38,1.22,0.3,0.99,2.0,0.48,0.47,0.21,0.21,1.0,0.22,1.33,1.55,2.12,0.79,0.21,1.19,1.51,3.32,False,2011
81,Vince Carter,SG,34.0,Traded,146.0,126.0,28.1,5.33,12.22,0.44,1.57,4.4,0.36,3.72,7.8,0.48,0.5,1.77,2.38,0.74,0.7,3.02,3.78,2.0,0.9,0.27,1.23,2.62,13.99,False,2011
82,Omri Casspi,SF,22.0,SAC,71.0,27.0,24.0,3.2,7.7,0.412,1.3,3.5,0.372,1.9,4.2,0.445,0.496,1.0,1.4,0.673,1.0,3.3,4.3,1.0,0.8,0.2,1.0,1.6,8.6,False,2011
83,Mario Chalmers,PG,24.0,MIA,70.0,28.0,22.6,2.2,5.5,0.399,1.2,3.3,0.359,1.0,2.2,0.459,0.506,0.8,0.9,0.871,0.2,1.9,2.1,2.5,1.1,0.1,1.3,2.3,6.4,False,2011
84,Tyson Chandler,C,28.0,DAL,74.0,74.0,27.8,3.6,5.5,0.654,0.0,0.0,,3.6,5.5,0.654,0.654,2.9,4.0,0.732,2.8,6.6,9.4,0.4,0.5,1.1,1.2,3.2,10.1,False,2011
85,Wilson Chandler,SF,23.0,Traded,144.0,98.0,33.33,5.97,13.24,0.45,1.58,4.43,0.35,4.39,8.81,0.5,0.51,1.81,2.21,0.81,1.01,4.61,5.67,1.69,0.7,1.31,1.42,2.78,15.28,False,2011
86,Josh Childress,SG,27.0,PHO,54.0,3.0,16.6,2.2,4.0,0.565,0.0,0.3,0.063,2.2,3.7,0.606,0.568,0.5,1.1,0.492,1.3,1.6,2.9,0.8,0.6,0.4,0.8,1.3,5.0,False,2011
87,Earl Clark,SF,23.0,Traded,84.0,0.0,11.03,1.61,3.76,0.43,0.0,0.13,,1.61,3.62,0.44,0.43,0.64,1.1,0.57,0.89,1.49,2.39,0.22,0.19,0.43,0.69,1.1,3.9,False,2011
88,Jarron Collins,C,32.0,Traded,56.0,0.0,6.47,0.2,0.79,0.29,0.0,0.0,,0.2,0.79,0.29,0.29,0.27,0.36,,0.5,0.36,0.86,0.07,0.13,0.0,0.27,1.0,0.67,False,2011
89,Jason Collins,C,32.0,ATL,49.0,28.0,12.1,0.7,1.4,0.479,0.0,0.0,1.0,0.7,1.4,0.471,0.486,0.6,0.8,0.659,0.6,1.5,2.1,0.4,0.2,0.2,0.5,2.0,2.0,False,2011
90,Sherron Collins,PG,23.0,CHA,20.0,0.0,3.3,0.4,1.3,0.28,0.1,0.5,0.2,0.3,0.8,0.333,0.32,0.1,0.1,1.0,0.0,0.3,0.3,0.4,0.1,0.0,0.2,0.1,0.9,False,2011
91,Darren Collison,PG,23.0,IND,79.0,79.0,29.9,5.0,11.0,0.457,0.5,1.6,0.331,4.5,9.4,0.479,0.481,2.6,2.9,0.871,0.5,2.3,2.8,5.1,1.1,0.2,2.5,1.4,13.2,False,2011
92,Nick Collison,C,30.0,OKC,71.0,2.0,21.5,1.9,3.4,0.566,0.0,0.0,,1.9,3.4,0.566,0.566,0.8,1.0,0.753,1.7,2.8,4.5,1.0,0.6,0.4,0.8,3.0,4.6,False,2011
93,Mike Conley,PG,23.0,MEM,81.0,81.0,35.5,5.2,11.8,0.444,1.0,2.7,0.369,4.2,9.1,0.466,0.486,2.2,3.0,0.733,0.4,2.7,3.0,6.5,1.8,0.2,2.2,2.2,13.7,False,2011
94,Brian Cook,PF,30.0,LAC,40.0,0.0,11.2,1.8,4.3,0.424,0.9,2.0,0.43,1.0,2.3,0.418,0.524,0.4,0.6,0.625,0.5,1.9,2.4,0.4,0.3,0.3,0.6,1.9,4.8,False,2011
95,Daequan Cook,SG,23.0,OKC,43.0,0.0,13.9,1.8,4.2,0.436,1.5,3.6,0.422,0.3,0.6,0.519,0.616,0.4,0.5,0.8,0.2,1.5,1.7,0.5,0.3,0.0,0.4,1.2,5.6,False,2011
96,Marcus Cousin,C,24.0,UTA,4.0,0.0,4.5,0.5,0.8,0.667,0.0,0.0,,0.5,0.8,0.667,0.667,0.0,0.0,,0.0,0.8,0.8,0.0,0.0,0.3,0.3,0.3,1.0,False,2011
97,DeMarcus Cousins,C,20.0,SAC,81.0,62.0,28.5,5.3,12.4,0.43,0.0,0.2,0.167,5.3,12.2,0.435,0.432,3.4,5.0,0.687,2.7,6.0,8.6,2.5,1.0,0.8,3.3,4.1,14.1,False,2011
98,Jamal Crawford,SG,30.0,ATL,76.0,0.0,30.2,4.8,11.5,0.421,1.6,4.6,0.341,3.3,6.9,0.474,0.489,2.9,3.4,0.854,0.3,1.4,1.7,3.2,0.8,0.2,1.9,1.3,14.2,False,2011
99,Jordan Crawford,SG,22.0,Traded,84.0,36.0,24.46,4.57,11.91,0.38,0.79,3.03,0.27,3.78,8.88,0.42,0.42,1.74,2.0,0.84,0.71,1.78,2.52,2.78,0.92,0.08,1.98,1.49,11.7,False,2011
100,Dante Cunningham,PF,23.0,Traded,156.0,36.0,20.99,2.82,6.07,0.46,0.0,0.19,0.05,2.8,5.88,0.47,0.46,0.6,0.8,0.73,1.21,2.33,3.58,0.56,0.7,0.59,0.68,2.29,6.2,False,2011
101,Stephen Curry,PG,22.0,GSW,74.0,74.0,33.6,6.8,14.2,0.48,2.0,4.6,0.442,4.8,9.6,0.498,0.551,2.9,3.1,0.934,0.7,3.2,3.9,5.8,1.5,0.3,3.1,3.1,18.6,False,2011
102,Samuel Dalembert,C,29.0,SAC,80.0,46.0,24.2,3.4,7.1,0.473,0.0,0.0,0.0,3.4,7.1,0.474,0.473,1.4,1.9,0.73,2.7,5.6,8.2,0.8,0.5,1.5,1.7,2.8,8.1,False,2011
103,Erick Dampier,C,35.0,MIA,51.0,22.0,16.0,1.0,1.7,0.584,0.0,0.0,0.0,1.0,1.7,0.591,0.584,0.5,0.9,0.545,1.0,2.4,3.5,0.4,0.3,0.9,0.6,1.6,2.5,False,2011
104,Antonio Daniels,PG,35.0,PHI,4.0,0.0,8.8,0.5,1.3,0.4,0.0,0.5,0.0,0.5,0.8,0.667,0.4,0.5,0.5,1.0,0.0,1.3,1.3,0.5,0.0,0.0,0.3,0.0,1.5,False,2011
105,Marquis Daniels,SF,30.0,BOS,49.0,0.0,19.1,2.3,4.7,0.491,0.1,0.4,0.19,2.2,4.3,0.521,0.5,0.8,1.2,0.684,0.5,1.8,2.3,1.3,0.8,0.4,0.8,1.3,5.5,False,2011
106,Baron Davis,PG,31.0,Traded,116.0,88.0,28.41,5.0,11.94,0.42,1.38,4.1,0.33,3.58,7.8,0.46,0.48,1.71,2.27,0.77,0.61,2.09,2.7,6.73,1.31,0.49,2.51,2.5,13.09,False,2011
107,Ed Davis,PF,21.0,TOR,65.0,17.0,24.6,3.3,5.7,0.576,0.0,0.0,,3.3,5.7,0.576,0.576,1.1,2.0,0.555,2.6,4.5,7.1,0.6,0.6,1.0,0.7,2.8,7.7,False,2011
108,Glen Davis,C,25.0,BOS,78.0,13.0,29.5,4.6,10.3,0.448,0.0,0.2,0.133,4.6,10.1,0.454,0.449,2.5,3.4,0.736,1.3,4.2,5.4,1.2,1.0,0.4,1.1,3.0,11.7,False,2011
