,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1971-10-14,1,HOU,PHI,2,94,105,37,86.0,0.43,,,,20,28,0.714,,55.0,,,,,24,40,96.0,0.417,,,,25,34,0.735,,43.0,,,,,28,,,,0.326,,0.478,56.1,,,,0.43,,,0.233,0.417,,,0.26,1972,-11,-3,-10.0,0.013000000000000012,,,,-5,-6,-0.02100000000000002,,12.0,,,,,-4
1,2,1971-10-16,2,HOU,PHO,2,108,128,41,101.0,0.406,,,,26,35,0.743,,50.0,16.0,,,24.0,37,42,95.0,0.442,,,,44,57,0.772,,49.0,29.0,,,19.0,29,,,,0.347,,0.464,50.5,39.0,,,0.406,17.1,,0.257,0.442,13.7,,0.463,1972,-20,-1,6.0,-0.035999999999999976,,,,-18,-22,-0.029000000000000026,,1.0,-13.0,,,5.0,8
2,3,1971-10-17,N,HOU,DET,2,99,112,36,91.0,0.396,,,,27,36,0.75,,50.0,,,,,34,38,86.0,0.442,,,,36,47,0.766,,46.0,,,,,28,,,,0.396,,0.463,52.1,,,,0.396,,,0.297,0.442,,,0.419,1972,-13,-2,5.0,-0.045999999999999985,,,,-9,-11,-0.016000000000000014,,4.0,,,,,6
3,4,1971-10-20,N,HOU,CHI,2,110,125,37,103.0,0.359,,,,36,44,0.818,,50.0,16.0,,,,25,47,99.0,0.475,,,,31,43,0.721,,63.0,22.0,,,,27,,,,0.427,,0.449,44.2,43.2,,,0.359,,,0.35,0.475,,,0.313,1972,-15,-10,4.0,-0.11599999999999999,,,,5,1,0.09699999999999998,,-13.0,-6.0,,,,-2
4,5,1971-10-22,2,HOU,SEA,2,91,110,37,102.0,0.363,,,,17,25,0.68,,52.0,15.0,,,25.0,29,40,87.0,0.46,,,,30,45,0.667,,65.0,15.0,,,27.0,24,,,,0.245,,0.403,44.4,40.5,,,0.363,18.1,,0.167,0.46,20.2,,0.345,1972,-19,-3,15.0,-0.09700000000000003,,,,-13,-20,0.013000000000000012,,-13.0,0.0,,,-2.0,5
5,6,1971-10-24,1,HOU,LAL,2,103,113,42,110.0,0.382,,,,19,22,0.864,,66.0,19.0,,,,28,42,96.0,0.438,,,,29,44,0.659,,65.0,17.0,,,,24,,,,0.2,,0.43,50.4,45.2,,,0.382,,,0.173,0.438,,,0.302,1972,-10,0,14.0,-0.055999999999999994,,,,-10,-22,0.20499999999999996,,1.0,2.0,,,,4
6,7,1971-10-26,2,HOU,DET,1,104,103,46,,,,,,12,15,0.8,,,,,,,26,41,,,,,,21,36,0.583,,,,,,,16,,,,,,,,,,,,,,,,,,,1972,1,5,,,,,,-9,-21,0.21700000000000008,,,,,,,10
7,8,1971-10-27,2,HOU,BOS,2,97,108,38,91.0,0.418,,,,21,28,0.75,,54.0,18.0,,,,16,47,106.0,0.443,,,,14,16,0.875,,56.0,30.0,,,,19,,,,0.308,,0.469,49.1,47.4,,,0.418,,,0.231,0.443,,,0.132,1972,-11,-9,-15.0,-0.025000000000000022,,,,7,12,-0.125,,-2.0,-12.0,,,,-3
8,9,1971-10-28,2,HOU,NYK,2,94,112,36,88.0,0.409,,,,22,34,0.647,,48.0,17.0,,,,41,38,86.0,0.442,,,,36,49,0.735,,50.0,22.0,,,,25,,,,0.386,,0.456,49.0,47.2,,,0.409,,,0.25,0.442,,,0.419,1972,-18,-2,2.0,-0.03300000000000003,,,,-14,-15,-0.08799999999999997,,-2.0,-5.0,,,,16
9,10,1971-10-31,1,HOU,BUF,1,102,87,36,95.0,0.379,,,,30,37,0.811,,62.0,,,,21.0,21,33,88.0,0.375,,,,21,31,0.677,,55.0,,,,24.0,28,,,,0.389,,0.458,53.0,,,,0.379,15.9,,0.316,0.375,19.1,,0.239,1972,15,3,7.0,0.0040000000000000036,,,,9,6,0.134,,7.0,,,,-3.0,-7
10,11,1971-11-03,1,HOU,NYK,2,98,117,43,93.0,0.462,,,,12,21,0.571,,49.0,20.0,,,,23,47,96.0,0.49,,,,23,28,0.821,,42.0,25.0,,,,20,,,,0.226,,0.479,53.8,46.5,,,0.462,,,0.129,0.49,,,0.24,1972,-19,-4,-3.0,-0.02799999999999997,,,,-11,-7,-0.25,,7.0,-5.0,,,,3
11,12,1971-11-04,1,HOU,POR,2,110,112,44,100.0,0.44,,,,22,32,0.688,,66.0,18.0,,,27.0,31,42,99.0,0.424,,,,28,46,0.609,,46.0,24.0,,,14.0,26,,,,0.32,,0.482,58.9,40.9,,,0.44,19.1,,0.22,0.424,10.5,,0.283,1972,-2,2,1.0,0.016000000000000014,,,,-6,-14,0.07899999999999996,,20.0,-6.0,,,13.0,5
12,13,1971-11-07,1,HOU,BAL,2,106,109,45,106.0,0.425,,,,16,22,0.727,,52.0,11.0,,,14.0,19,46,90.0,0.511,,,,17,23,0.739,,46.0,25.0,,,19.0,22,,,,0.208,,0.458,53.1,24.4,,,0.425,10.8,,0.151,0.511,16.0,,0.189,1972,-3,-1,16.0,-0.08600000000000002,,,,-1,-1,-0.01200000000000001,,6.0,-14.0,,,-5.0,-3
13,14,1971-11-09,2,HOU,GSW,2,99,115,41,102.0,0.402,,,,17,20,0.85,,59.0,25.0,,,17.0,24,46,100.0,0.46,,,,23,31,0.742,,60.0,28.0,,,16.0,20,,,,0.196,,0.447,49.6,61.0,,,0.402,13.3,,0.167,0.46,12.3,,0.23,1972,-16,-5,2.0,-0.057999999999999996,,,,-6,-11,0.10799999999999998,,-1.0,-3.0,,,1.0,4
14,15,1971-11-10,1,HOU,BOS,2,103,142,35,113.0,0.31,,,,33,52,0.635,,64.0,,,,21.0,24,57,111.0,0.514,,,,28,35,0.8,,63.0,,,,19.0,34,,,,0.46,,0.379,50.4,,,,0.31,13.4,,0.292,0.514,13.1,,0.252,1972,-39,-22,2.0,-0.20400000000000001,,,,5,17,-0.16500000000000004,,1.0,,,,2.0,-10
15,16,1971-11-12,2,HOU,MIL,2,102,111,46,,,,,,10,14,0.714,,,,,,,25,42,,,,,,27,38,0.711,,,,,,,14,,,,,,,,,,,,,,,,,,,1972,-9,4,,,,,,-17,-24,0.0030000000000000027,,,,,,,11
16,17,1971-11-13,2,HOU,CHI,2,102,111,39,86.0,0.453,,,,24,33,0.727,,47.0,21.0,,,,25,45,103.0,0.437,,,,21,32,0.656,,68.0,27.0,,,,25,,,,0.384,,0.507,40.9,53.8,,,0.453,,,0.279,0.437,,,0.204,1972,-9,-6,-17.0,0.016000000000000014,,,,3,1,0.07099999999999995,,-21.0,-6.0,,,,0
17,18,1971-11-16,2,HOU,BAL,2,107,110,45,112.0,0.402,,,,17,20,0.85,,56.0,21.0,,,26.0,28,41,85.0,0.482,,,,28,32,0.875,,43.0,23.0,,,19.0,21,,,,0.179,,0.443,56.6,46.7,,,0.402,17.7,,0.152,0.482,16.1,,0.329,1972,-3,4,27.0,-0.07999999999999996,,,,-11,-12,-0.025000000000000022,,13.0,-2.0,,,7.0,7
18,19,1971-11-17,2,HOU,PHI,1,118,112,40,96.0,0.417,,,,38,57,0.667,,57.0,16.0,,,,29,43,95.0,0.453,,,,26,42,0.619,,52.0,25.0,,,,38,,,,0.594,,0.487,52.3,40.0,,,0.417,,,0.396,0.453,,,0.274,1972,6,-3,1.0,-0.03600000000000003,,,,12,15,0.04800000000000004,,5.0,-9.0,,,,-9
19,20,1971-11-19,2,HOU,LAL,2,99,106,42,104.0,0.404,,,,15,22,0.682,,52.0,19.0,,,,21,42,110.0,0.382,,,,22,26,0.846,,71.0,28.0,,,,19,,,,0.212,,0.435,42.3,45.2,,,0.404,,,0.144,0.382,,,0.2,1972,-7,0,-6.0,0.02200000000000002,,,,-7,-4,-0.16399999999999992,,-19.0,-9.0,,,,2
52,21,1971-11-21,N,HOU,GSW,1,115,96,44,93.0,0.473,,,,27,37,0.73,,62.0,24.0,,,14.0,23,38,99.0,0.384,,,,20,29,0.69,,55.0,23.0,,,15.0,27,,,,0.398,,0.526,53.0,54.5,,,0.473,11.4,,0.29,0.384,11.8,,0.202,1972,19,6,-6.0,0.08899999999999997,,,,7,8,0.040000000000000036,,7.0,1.0,,,-1.0,-4
53,22,1971-11-24,1,HOU,PHI,1,109,108,46,96.0,0.479,,,,17,29,0.586,,53.0,,,,17.0,24,41,97.0,0.423,,,,26,32,0.813,,47.0,,,,18.0,22,,,,0.302,,0.501,53.0,,,,0.479,13.5,,0.177,0.423,13.9,,0.268,1972,1,5,-1.0,0.055999999999999994,,,,-9,-3,-0.22699999999999998,,6.0,,,,-1.0,2
54,23,1971-11-28,1,HOU,PHO,2,110,116,41,99.0,0.414,,,,28,36,0.778,,45.0,11.0,,,14.0,29,43,82.0,0.524,,,,30,37,0.811,,46.0,22.0,,,21.0,29,,,,0.364,,0.479,49.5,26.8,,,0.414,10.9,,0.283,0.524,17.6,,0.366,1972,-6,-2,17.0,-0.11000000000000004,,,,-2,-1,-0.03300000000000003,,-1.0,-11.0,,,-7.0,0
55,24,1971-11-30,2,HOU,BUF,1,115,101,41,,,,,,33,41,0.805,,,,,,,19,44,,,,,,13,26,0.5,,,,,,,30,,,,,,,,,,,,,,,,,,,1972,14,-3,,,,,,20,15,0.30500000000000005,,,,,,,-11
56,25,1971-12-01,2,HOU,CLE,2,106,116,45,96.0,0.469,,,,16,21,0.762,,46.0,30.0,,,20.0,21,50,102.0,0.49,,,,16,23,0.696,,51.0,32.0,,,17.0,16,,,,0.219,,0.504,47.4,66.7,,,0.469,16.0,,0.167,0.49,13.2,,0.157,1972,-10,-5,-6.0,-0.02100000000000002,,,,0,-2,0.06600000000000006,,-5.0,-2.0,,,3.0,5
57,26,1971-12-03,2,HOU,DET,2,112,113,47,,,,,,18,24,0.75,,,,,,,28,41,,,,,,31,40,0.775,,,,,,,23,,,,,,,,,,,,,,,,,,,1972,-1,6,,,,,,-13,-16,-0.025000000000000022,,,,,,,5
58,27,1971-12-04,2,HOU,BOS,2,107,117,41,105.0,0.39,,,,25,31,0.806,,51.0,20.0,,,,23,45,104.0,0.433,,,,27,31,0.871,,61.0,28.0,,,,25,,,,0.295,,0.451,45.5,48.8,,,0.39,,,0.238,0.433,,,0.26,1972,-10,-4,1.0,-0.04299999999999998,,,,-2,0,-0.06499999999999995,,-10.0,-8.0,,,,-2
59,28,1971-12-08,1,HOU,LAL,2,120,125,51,119.0,0.429,,,,18,22,0.818,,60.0,26.0,,,,29,43,91.0,0.473,,,,39,51,0.765,,56.0,15.0,,,,20,,,,0.185,,0.466,51.7,51.0,,,0.429,,,0.151,0.473,,,0.429,1972,-5,8,28.0,-0.043999999999999984,,,,-21,-29,0.052999999999999936,,4.0,11.0,,,,9
60,29,1971-12-10,1,HOU,ATL,1,95,88,38,92.0,0.413,,,,19,27,0.704,,55.0,23.0,,,21.0,22,35,94.0,0.372,,,,18,24,0.75,,53.0,15.0,,,21.0,22,,,,0.293,,0.457,50.9,60.5,,,0.413,16.8,,0.207,0.372,16.7,,0.191,1972,7,3,-2.0,0.04099999999999998,,,,1,3,-0.04600000000000004,,2.0,8.0,,,0.0,0
61,30,1971-12-11,2,HOU,PHO,1,111,110,49,92.0,0.533,,,,13,24,0.542,,36.0,26.0,,,16.0,34,32,74.0,0.432,,,,46,59,0.78,,54.0,17.0,,,23.0,24,,,,0.261,,0.541,40.0,53.1,,,0.533,13.5,,0.141,0.432,18.7,,0.622,1972,1,17,18.0,0.10100000000000003,,,,-33,-35,-0.238,,-18.0,9.0,,,-7.0,10
62,31,1971-12-12,1,HOU,SEA,1,100,98,41,102.0,0.402,,,,18,24,0.75,,55.0,25.0,,,15.0,19,39,88.0,0.443,,,,20,24,0.833,,55.0,26.0,,,22.0,19,,,,0.235,,0.444,50.0,61.0,,,0.402,11.8,,0.176,0.443,18.2,,0.227,1972,2,2,14.0,-0.04099999999999998,,,,-2,0,-0.08299999999999996,,0.0,-1.0,,,-7.0,0
63,32,1971-12-14,2,HOU,MIL,2,98,106,41,,,,,,16,19,0.842,,,,,,,17,44,,,,,,18,23,0.783,,,,,,,22,,,,,,,,,,,,,,,,,,,1972,-8,-3,,,,,,-2,-4,0.05899999999999994,,,,,,,-5
64,33,1971-12-15,2,HOU,ATL,1,117,115,46,96.0,0.479,,,,25,30,0.833,,45.0,20.0,,,,24,48,100.0,0.48,,,,19,27,0.704,,59.0,21.0,,,,20,,,,0.313,,0.536,43.3,43.5,,,0.479,,,0.26,0.48,,,0.19,1972,2,-2,-4.0,-0.0010000000000000009,,,,6,3,0.129,,-14.0,-1.0,,,,4
65,34,1971-12-17,2,HOU,CHI,1,109,98,38,77.0,0.494,,,,33,43,0.767,,48.0,13.0,,,19.0,27,38,93.0,0.409,,,,22,35,0.629,,51.0,21.0,,,10.0,29,,,,0.558,,0.568,48.5,34.2,,,0.494,16.5,,0.429,0.409,8.4,,0.237,1972,11,0,-16.0,0.08500000000000002,,,,11,8,0.138,,-3.0,-8.0,,,9.0,-2
66,35,1971-12-18,2,HOU,CIN,1,126,116,51,97.0,0.526,,,,24,29,0.828,,44.0,28.0,,,,23,49,96.0,0.51,,,,18,26,0.692,,47.0,29.0,,,,25,,,,0.299,,0.574,48.4,54.9,,,0.526,,,0.247,0.51,,,0.188,1972,10,2,1.0,0.016000000000000014,,,,6,3,0.136,,-3.0,-1.0,,,,-2
67,36,1971-12-21,2,HOU,POR,1,132,119,57,118.0,0.483,,,,18,23,0.783,,60.0,32.0,,,15.0,28,43,98.0,0.439,,,,33,38,0.868,,52.0,27.0,,,17.0,21,,,,0.195,,0.515,53.6,56.1,,,0.483,10.5,,0.153,0.439,12.9,,0.337,1972,13,14,20.0,0.043999999999999984,,,,-15,-15,-0.08499999999999996,,8.0,5.0,,,-2.0,7
68,37,1971-12-26,2,HOU,LAL,2,115,137,50,119.0,0.42,,,,15,20,0.75,,56.0,20.0,,,,24,56,103.0,0.544,,,,25,37,0.676,,60.0,34.0,,,,18,,,,0.168,,0.45,48.3,40.0,,,0.42,,,0.126,0.544,,,0.243,1972,-22,-6,16.0,-0.12400000000000005,,,,-10,-17,0.07399999999999995,,-4.0,-14.0,,,,6
69,38,1971-12-29,1,HOU,PHO,2,106,124,41,114.0,0.36,,,,24,35,0.686,,51.0,18.0,,,11.0,24,47,93.0,0.505,,,,30,35,0.857,,60.0,27.0,,,23.0,24,,,,0.307,,0.41,45.9,43.9,,,0.36,7.8,,0.211,0.505,17.5,,0.323,1972,-18,-6,21.0,-0.14500000000000002,,,,-6,0,-0.17099999999999993,,-9.0,-9.0,,,-12.0,0
70,39,1971-12-30,1,HOU,ATL,1,129,115,47,93.0,0.505,,,,35,46,0.761,,54.0,19.0,,,,27,44,96.0,0.458,,,,27,40,0.675,,44.0,23.0,,,,32,,,,0.495,,0.57,55.1,40.4,,,0.505,,,0.376,0.458,,,0.281,1972,14,3,-3.0,0.046999999999999986,,,,8,6,0.08599999999999997,,10.0,-4.0,,,,-5
71,40,1972-01-02,1,HOU,DET,2,107,109,43,98.0,0.439,,,,21,26,0.808,,47.0,,,,20.0,19,40,80.0,0.5,,,,29,33,0.879,,49.0,,,,28.0,24,,,,0.265,,0.489,49.0,,,,0.439,15.5,,0.214,0.5,22.9,,0.363,1972,-2,3,18.0,-0.061,,,,-8,-7,-0.07099999999999995,,-2.0,,,,-8.0,-5
72,41,1972-01-04,1,HOU,SEA,1,119,110,49,104.0,0.471,,,,21,27,0.778,,55.0,25.0,,,18.0,23,42,98.0,0.429,,,,26,33,0.788,,46.0,18.0,,,14.0,20,,,,0.26,,0.513,54.5,51.0,,,0.471,13.4,,0.202,0.429,11.1,,0.265,1972,9,7,6.0,0.04199999999999998,,,,-5,-6,-0.010000000000000009,,9.0,7.0,,,4.0,3
73,42,1972-01-05,1,HOU,BOS,2,105,113,43,103.0,0.417,,,,19,27,0.704,,49.0,,,,15.0,23,45,98.0,0.459,,,,23,27,0.852,,58.0,,,,20.0,22,,,,0.262,,0.457,45.8,,,,0.417,11.5,,0.184,0.459,15.4,,0.235,1972,-8,-2,5.0,-0.04200000000000004,,,,-4,0,-0.14800000000000002,,-9.0,,,,-5.0,1
74,43,1972-01-09,1,HOU,GSW,2,112,113,44,108.0,0.407,,,,24,31,0.774,,52.0,22.0,,,9.0,23,42,86.0,0.488,,,,29,38,0.763,,49.0,19.0,,,14.0,23,,,,0.287,,0.46,51.5,50.0,,,0.407,6.9,,0.222,0.488,12.0,,0.337,1972,-1,2,22.0,-0.08100000000000002,,,,-5,-7,0.01100000000000001,,3.0,3.0,,,-5.0,0
75,44,1972-01-11,2,HOU,SEA,2,126,141,52,108.0,0.481,,,,22,26,0.846,,39.0,31.0,,,17.0,26,57,96.0,0.594,,,,27,33,0.818,,45.0,37.0,,,20.0,23,,,,0.241,,0.527,46.4,59.6,,,0.481,12.5,,0.204,0.594,15.3,,0.281,1972,-15,-5,12.0,-0.11299999999999999,,,,-5,-7,0.028000000000000025,,-6.0,-6.0,,,-3.0,3
76,45,1972-01-15,1,HOU,CLE,1,112,109,45,100.0,0.45,,,,22,29,0.759,,47.0,25.0,,,10.0,26,44,92.0,0.478,,,,21,28,0.75,,45.0,20.0,,,16.0,25,,,,0.29,,0.497,51.1,55.6,,,0.45,8.1,,0.22,0.478,13.3,,0.228,1972,3,1,8.0,-0.02799999999999997,,,,1,1,0.009000000000000008,,2.0,5.0,,,-6.0,1
77,46,1972-01-16,1,HOU,NYK,2,108,109,43,91.0,0.473,,,,22,28,0.786,,48.0,20.0,,,10.0,21,44,88.0,0.5,,,,21,28,0.75,,38.0,28.0,,,8.0,21,,,,0.308,,0.523,55.8,46.5,,,0.473,8.8,,0.242,0.5,7.4,,0.239,1972,-1,-1,3.0,-0.027000000000000024,,,,1,0,0.03600000000000003,,10.0,-8.0,,,2.0,0
78,47,1972-01-20,2,HOU,CIN,1,104,87,44,105.0,0.419,,,,16,24,0.667,,53.0,21.0,,,,22,32,80.0,0.4,,,,23,34,0.676,,56.0,18.0,,,,25,,,,0.229,,0.45,48.6,47.7,,,0.419,,,0.152,0.4,,,0.288,1972,17,12,25.0,0.01899999999999996,,,,-7,-10,-0.009000000000000008,,-3.0,3.0,,,,-3
79,48,1972-01-21,2,HOU,BOS,2,105,110,41,107.0,0.383,,,,23,32,0.719,,64.0,20.0,,,,22,47,104.0,0.452,,,,16,26,0.615,,58.0,34.0,,,,25,,,,0.299,,0.434,52.5,48.8,,,0.383,,,0.215,0.452,,,0.154,1972,-5,-6,3.0,-0.069,,,,7,6,0.10399999999999998,,6.0,-14.0,,,,-3
80,49,1972-01-22,2,HOU,CHI,2,108,115,42,91.0,0.462,,,,24,29,0.828,,50.0,15.0,,,,28,41,94.0,0.436,,,,33,42,0.786,,63.0,27.0,,,,24,,,,0.319,,0.52,44.2,35.7,,,0.462,,,0.264,0.436,,,0.351,1972,-7,1,-3.0,0.026000000000000023,,,,-9,-13,0.041999999999999926,,-13.0,-12.0,,,,4
81,50,1972-01-23,2,HOU,DET,1,109,107,44,,,,,,21,35,0.6,,,,,,,20,46,,,,,,15,21,0.714,,,,,,,24,,,,,,,,,,,,,,,,,,,1972,2,-2,,,,,,6,14,-0.11399999999999999,,,,,,,-4
82,51,1972-01-25,1,HOU,POR,1,118,104,44,105.0,0.419,,,,30,41,0.732,,66.0,16.0,,,25.0,32,36,103.0,0.35,,,,32,45,0.711,,54.0,18.0,,,26.0,32,,,,0.39,,0.48,55.0,36.4,,,0.419,16.9,,0.286,0.35,17.5,,0.311,1972,14,8,2.0,0.069,,,,-2,-4,0.02100000000000002,,12.0,-2.0,,,-1.0,0
