,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1973-10-12,2,MIL,PHO,1,107,84,52,99,0.525,,,,3,7,0.429,10.0,51,29,15.0,12.0,25.0,20,33,94,0.351,,,,18,27,0.667,23.0,50,16,10.0,5.0,23.0,13,98.4,77.2,108.8,0.071,,0.524,50.5,55.8,13.8,12.8,0.525,19.7,27.0,0.03,0.351,17.8,64.1,0.191,1974,23,19,5,0.17400000000000004,,,,-15,-20,-0.23800000000000004,-13.0,1,13,5.0,7.0,2.0,7
1,2,1973-10-13,2,MIL,GSW,1,97,85,42,89,0.472,,,,13,20,0.65,12.0,48,27,1.0,,24.0,18,35,91,0.385,,,,15,19,0.789,14.0,46,15,4.0,,21.0,19,92.3,80.9,105.1,0.225,,0.496,51.1,64.3,1.0,,0.472,19.7,27.3,0.146,0.385,17.4,72.0,0.165,1974,12,7,-2,0.08699999999999997,,,,-2,1,-0.139,-2.0,2,12,-3.0,,3.0,-1
2,3,1973-10-14,2,MIL,SEA,2,100,109,38,102,0.373,,,,24,32,0.75,22.0,54,25,6.0,5.0,17.0,22,42,110,0.382,,,,25,29,0.862,27.0,69,29,7.0,7.0,17.0,21,93.6,102.1,106.8,0.314,,0.431,43.9,65.8,5.6,4.5,0.373,12.8,34.4,0.235,0.382,12.2,54.2,0.227,1974,-9,-4,-8,-0.009000000000000008,,,,-1,3,-0.11199999999999999,-5.0,-15,-4,-1.0,-2.0,0.0,1
3,4,1973-10-17,1,MIL,GSW,1,109,95,48,102,0.471,,,,13,18,0.722,18.0,52,30,13.0,11.0,24.0,15,42,99,0.424,,,,11,18,0.611,21.0,56,25,12.0,2.0,28.0,22,97.1,84.6,112.2,0.176,,0.496,48.1,62.5,11.6,11.1,0.471,17.9,34.0,0.127,0.424,20.8,61.8,0.111,1974,14,6,3,0.046999999999999986,,,,2,0,0.11099999999999999,-3.0,-4,5,1.0,9.0,-4.0,-7
4,5,1973-10-19,2,MIL,DET,1,96,94,41,84,0.488,,,,14,16,0.875,,46,25,,10.0,20.0,21,38,91,0.418,,,,18,22,0.818,,44,27,,4.0,21.0,21,,,,0.19,,0.527,51.1,61.0,,11.0,0.488,18.0,,0.167,0.418,17.3,,0.198,1974,2,3,-7,0.07,,,,-4,-6,0.05700000000000005,,2,-2,,6.0,-1.0,0
5,6,1973-10-20,1,MIL,CLE,1,101,88,39,83,0.47,,,,23,35,0.657,16.0,54,26,10.0,,,17,36,92,0.391,,,,16,22,0.727,14.0,45,19,7.0,,,28,,,,0.422,,0.513,54.5,66.7,,,0.47,,34.0,0.277,0.391,,73.1,0.174,1974,13,3,-9,0.07899999999999996,,,,7,13,-0.06999999999999995,2.0,9,7,3.0,,,-11
6,7,1973-10-24,1,MIL,BUF,1,130,113,54,102,0.529,,,,22,29,0.759,,50,36,16.0,8.0,20.0,18,51,101,0.505,,,,11,14,0.786,,40,29,9.0,1.0,23.0,27,,,,0.284,,0.566,55.6,66.7,,7.9,0.529,14.8,,0.216,0.505,17.7,,0.109,1974,17,3,1,0.02400000000000002,,,,11,15,-0.027000000000000024,,10,7,7.0,7.0,-3.0,-9
7,8,1973-10-26,2,MIL,PHI,1,98,92,45,89,0.506,,,,8,12,0.667,,44,28,9.0,9.0,19.0,20,38,92,0.413,,,,16,18,0.889,,49,21,7.0,4.0,22.0,14,,,,0.135,,0.52,47.3,62.2,,9.8,0.506,16.8,,0.09,0.413,18.0,,0.174,1974,6,7,-3,0.09300000000000003,,,,-8,-6,-0.22199999999999998,,-5,7,2.0,5.0,-3.0,6
8,9,1973-10-27,1,MIL,PHO,1,104,95,41,109,0.376,,,,22,35,0.629,26.0,57,23,12.0,,23.0,22,36,92,0.391,,,,23,29,0.793,13.0,54,18,4.0,4.0,18.0,31,93.8,85.7,110.8,0.321,,0.418,51.4,56.1,10.8,,0.376,15.6,38.8,0.202,0.391,14.7,70.5,0.25,1974,9,5,17,-0.015000000000000013,,,,-1,6,-0.16400000000000003,13.0,3,5,8.0,,5.0,-9
9,10,1973-10-30,2,MIL,KCO,1,112,78,49,90,0.544,,,,14,16,0.875,,49,20,14.0,3.0,24.0,17,35,77,0.455,,,,8,12,0.667,,38,21,6.0,4.0,23.0,19,,,,0.178,,0.577,56.3,40.8,,3.9,0.544,19.8,,0.156,0.455,21.8,,0.104,1974,34,14,13,0.08900000000000002,,,,6,4,0.20799999999999996,,11,-1,8.0,-1.0,1.0,-2
