,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
28,Brent Barry,SG,24,LAC,79,44,24.0,3.6,7.6,.474,1.6,3.7,.416,2.0,3.8,.532,.577,1.4,1.7,.810,0.5,1.6,2.1,2.9,1.2,0.3,1.5,2.5,10.1
29,Jon Barry,SG,26,GSW,68,0,10.5,1.3,2.7,.492,0.6,1.4,.473,0.7,1.4,.511,.611,0.5,0.5,.838,0.3,0.7,0.9,1.3,0.5,0.2,0.6,0.8,3.8
30,Corey Beck,PG,24,CHH,5,0,6.6,0.4,1.6,.250,0.0,0.0,,0.4,1.6,.250,.250,0.2,0.4,.500,0.6,0.8,1.4,1.0,0.2,0.0,0.8,1.6,1.0
31,Benoit Benjamin,C,31,TOT,83,71,22.8,3.5,7.1,.498,0.0,0.0,.000,3.5,7.1,.501,.498,1.7,2.3,.722,1.7,4.8,6.5,0.8,0.5,1.0,1.7,2.7,8.8
32,Benoit Benjamin,C,31,VAN,13,13,31.1,5.5,12.4,.441,0.0,0.0,,5.5,12.4,.441,.441,3.0,4.3,.696,2.4,5.5,7.9,1.2,0.8,1.2,2.6,3.1,13.9
33,Benoit Benjamin,C,31,MIL,70,58,21.3,3.2,6.1,.520,0.0,0.0,.000,3.2,6.1,.523,.520,1.4,2.0,.732,1.6,4.7,6.2,0.7,0.5,1.0,1.6,2.6,7.8
34,Elmer Bennett,PG,25,PHI,8,0,8.3,0.5,2.1,.235,0.0,0.0,,0.5,2.1,.235,.235,0.4,0.5,.750,0.1,0.5,0.6,1.0,0.1,0.1,0.9,0.8,1.4
35,Mario Bennett,SF,22,PHO,19,14,12.1,1.5,3.4,.453,0.0,0.1,.000,1.5,3.3,.460,.453,1.4,2.2,.643,1.1,1.5,2.6,0.3,0.6,0.6,0.6,2.4,4.5
36,David Benoit,SF,27,UTA,81,63,24.2,3.1,7.2,.439,0.8,2.4,.333,2.4,4.8,.491,.494,1.1,1.4,.777,1.1,3.6,4.7,1.0,0.5,0.6,0.9,2.0,8.2
37,Travis Best,PG,23,IND,59,1,9.7,1.2,2.8,.423,0.1,0.4,.320,1.0,2.3,.442,.448,1.3,1.5,.833,0.2,0.6,0.7,1.6,0.3,0.1,1.1,1.4,3.7
38,Mookie Blaylock,PG,28,ATL,81,81,35.7,5.6,13.9,.405,2.9,7.7,.371,2.8,6.2,.448,.508,1.6,2.1,.747,1.4,2.7,4.1,5.9,2.6,0.2,2.3,1.9,15.7
39,Corie Blount,PF,27,LAL,57,2,12.5,1.4,2.9,.473,0.0,0.0,.000,1.4,2.9,.479,.473,0.4,0.8,.568,1.2,1.8,3.0,0.7,0.4,0.6,0.8,1.9,3.2
40,Muggsy Bogues,PG,31,CHH,6,0,12.8,1.0,2.7,.375,0.0,0.2,.000,1.0,2.5,.400,.375,0.3,0.3,1.000,1.0,0.2,1.2,3.2,0.3,0.0,1.0,0.7,2.3
41,Anthony Bonner,PF,27,ORL,4,0,10.8,1.3,3.8,.333,0.0,0.0,,1.3,3.8,.333,.333,0.8,1.8,.429,1.5,3.3,4.8,1.0,0.8,0.0,0.8,2.8,3.3
42,Melvin Booker,PG,23,HOU,11,0,11.9,1.5,4.5,.320,0.3,1.7,.158,1.2,2.8,.419,.350,0.8,1.0,.818,0.1,0.7,0.8,1.9,0.5,0.1,1.1,1.6,4.0
43,Anthony Bowie,SG,32,ORL,74,4,14.6,1.7,3.7,.471,0.2,0.4,.387,1.6,3.3,.481,.493,0.5,0.6,.870,0.5,1.1,1.7,1.4,0.5,0.1,0.7,1.5,4.2
44,Donnie Boyce,SG,22,ATL,8,0,5.1,1.1,2.9,.391,0.5,1.0,.500,0.6,1.9,.333,.478,0.3,0.5,.500,0.6,0.6,1.3,0.4,0.4,0.1,0.8,0.3,3.0
45,Shawn Bradley,C,23,TOT,79,68,29.5,4.9,11.1,.443,0.0,0.1,.250,4.9,11.0,.444,.444,2.1,3.1,.687,2.8,5.3,8.1,0.8,0.6,3.6,2.3,3.6,11.9
46,Shawn Bradley,C,23,PHI,12,11,27.8,3.6,8.1,.443,0.0,0.0,,3.6,8.1,.443,.443,1.6,2.1,.760,2.8,6.0,8.8,0.7,0.7,3.2,2.6,3.5,8.8
47,Shawn Bradley,C,23,NJN,67,57,29.8,5.1,11.6,.443,0.0,0.1,.250,5.1,11.5,.444,.444,2.2,3.3,.679,2.8,5.1,7.9,0.8,0.6,3.7,2.2,3.6,12.5
48,Marques Bragg,PF,25,MIN,53,0,7.0,1.0,2.3,.450,0.0,0.0,,1.0,2.3,.450,.450,0.4,0.8,.561,0.7,0.8,1.5,0.2,0.3,0.2,0.5,1.3,2.5
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Terrell Brandon,PG,25,CLE,75,75,34.3,6.8,14.6,.465,1.2,3.1,.387,5.6,11.5,.487,.507,4.5,5.1,.887,0.6,2.7,3.3,6.5,1.8,0.4,1.9,1.9,19.3
51,Tim Breaux,SF,25,HOU,54,4,10.6,1.1,3.0,.366,0.3,0.9,.326,0.8,2.1,.383,.413,0.5,0.8,.622,0.4,0.7,1.1,0.4,0.2,0.1,0.6,0.8,3.0
52,Frank Brickowski,C,36,SEA,63,8,15.7,2.0,4.0,.488,0.5,1.3,.405,1.4,2.7,.526,.552,1.0,1.4,.709,0.4,2.0,2.4,0.9,0.4,0.1,1.2,2.9,5.4
53,Scott Brooks,PG,30,DAL,69,0,10.4,1.9,4.2,.457,0.4,0.9,.403,1.6,3.3,.472,.500,0.9,1.0,.855,0.2,0.4,0.6,1.4,0.6,0.0,0.6,0.8,5.1
54,Chucky Brown,PF,27,HOU,82,82,24.6,3.7,6.8,.541,0.0,0.1,.125,3.6,6.7,.547,.541,1.3,1.8,.693,1.6,3.7,5.4,1.1,0.6,0.5,1.1,2.0,8.6
55,Dee Brown,PG,27,BOS,65,23,24.5,3.8,9.5,.399,1.0,3.4,.309,2.7,6.1,.449,.455,2.1,2.4,.854,0.6,1.5,2.1,2.2,1.2,0.2,1.1,1.8,10.7
56,Mike Brown,C,32,PHI,9,1,18.0,1.0,1.8,.563,0.0,0.0,,1.0,1.8,.563,.563,0.9,1.9,.471,1.6,2.6,4.1,0.3,0.3,0.2,0.7,2.7,2.9
57,P.J. Brown,C,26,NJN,81,81,36.3,4.4,9.9,.444,0.0,0.2,.200,4.3,9.7,.448,.445,2.5,3.3,.770,2.7,4.3,6.9,2.0,1.0,1.2,1.6,3.1,11.3
58,Randy Brown,PG,27,CHI,68,0,9.9,1.1,2.8,.406,0.0,0.2,.091,1.1,2.7,.425,.409,0.4,0.7,.609,0.3,0.7,1.0,1.1,0.8,0.2,0.5,1.3,2.7
59,Mark Bryant,PF,30,HOU,71,9,22.4,3.4,6.3,.543,0.0,0.0,.000,3.4,6.3,.545,.543,1.8,2.5,.718,1.8,3.1,4.9,0.7,0.4,0.3,1.2,3.3,8.6
60,Jud Buechler,SF,27,CHI,74,0,10.0,1.5,3.3,.463,0.5,1.2,.444,1.0,2.1,.474,.545,0.2,0.3,.636,0.6,0.9,1.5,0.8,0.5,0.1,0.5,0.9,3.8
61,Matt Bullard,PF,28,ATL,46,0,10.0,1.4,3.5,.407,0.6,1.6,.361,0.9,2.0,.444,.488,0.3,0.4,.800,0.4,0.9,1.3,0.4,0.4,0.2,0.5,1.1,3.8
62,Scott Burrell,SF,25,CHH,20,20,34.7,4.6,10.3,.447,1.9,4.9,.378,2.8,5.4,.509,.536,2.1,2.8,.750,1.3,3.6,4.9,2.4,1.4,0.7,2.2,3.8,13.2
63,Junior Burrough,PF,23,BOS,61,3,8.1,1.0,2.8,.376,0.0,0.0,,1.0,2.8,.376,.376,1.0,1.5,.656,0.7,1.0,1.8,0.2,0.2,0.2,0.7,1.2,3.1
64,Mitchell Butler,SG,25,WSB,61,3,14.1,1.4,3.8,.384,0.2,1.0,.217,1.2,2.8,.444,.413,0.8,1.4,.578,0.5,1.5,1.9,1.1,0.7,0.2,1.1,1.7,3.9
65,Jason Caffey,PF,22,CHI,57,0,9.6,1.2,2.8,.438,0.0,0.0,.000,1.2,2.8,.441,.438,0.7,1.2,.588,0.9,1.1,1.9,0.4,0.2,0.1,0.8,1.6,3.2
66,Michael Cage,C,34,CLE,82,80,32.1,2.7,4.8,.556,0.0,0.0,.000,2.7,4.8,.557,.556,0.6,1.1,.543,3.5,5.4,8.9,0.6,1.1,1.0,0.7,2.6,6.0
67,Adrian Caldwell,PF,29,IND,51,1,6.4,0.9,1.6,.554,0.0,0.0,,0.9,1.6,.554,.554,0.4,0.7,.500,0.8,1.3,2.2,0.1,0.2,0.1,0.7,1.4,2.2
68,Elden Campbell,PF,27,LAL,82,82,32.9,5.5,10.8,.503,0.0,0.1,.000,5.5,10.8,.506,.503,3.0,4.3,.713,2.0,5.6,7.6,2.2,1.1,2.6,1.7,3.7,13.9
69,Antoine Carr,SF,34,UTA,80,0,19.2,2.9,6.4,.457,0.0,0.0,.000,2.9,6.3,.460,.457,1.4,1.8,.792,0.9,1.6,2.5,0.9,0.4,0.8,1.0,3.2,7.3
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,Chris Carr,SG,21,PHO,60,10,9.8,1.5,3.6,.415,0.2,0.7,.262,1.3,2.9,.451,.440,0.8,1.0,.817,0.5,1.3,1.7,0.7,0.2,0.1,0.7,1.3,4.0
72,Sam Cassell,PG,26,HOU,61,0,27.6,4.7,10.8,.439,1.2,3.4,.348,3.5,7.3,.482,.495,3.9,4.7,.825,0.8,2.2,3.1,4.6,0.9,0.1,2.6,2.7,14.5
