,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1970-10-13,2,SDR,CHI,2,96,111,36,95.0,0.379,,,,24,32,0.75,,41,12,,,16.0,26,43,93.0,0.462,,,,25,29,0.862,,56,27,,,16.0,27,,,,0.337,,0.44,42.3,33.3,,,0.379,12.8,,0.253,0.462,13.1,,0.269,1971,-15,-7,2.0,-0.08300000000000002,,,,-1,3,-0.11199999999999999,,-15,-15,,,0.0,-1
1,2,1970-10-14,2,SDR,BAL,2,105,123,43,110.0,0.391,,,,19,28,0.679,,60,18,,,21.0,29,46,93.0,0.495,,,,31,41,0.756,,62,27,,,20.0,24,,,,0.255,,0.429,49.2,41.9,,,0.391,14.7,,0.173,0.495,15.3,,0.333,1971,-18,-3,17.0,-0.10399999999999998,,,,-12,-13,-0.07699999999999996,,-2,-9,,,1.0,5
2,3,1970-10-16,2,SDR,PHI,2,119,127,41,102.0,0.402,,,,37,50,0.74,,63,23,,,,31,50,105.0,0.476,,,,27,45,0.6,,63,28,,,,36,,,,0.49,,0.48,50.0,56.1,,,0.402,,,0.363,0.476,,,0.257,1971,-8,-9,-3.0,-0.07399999999999995,,,,10,5,0.14,,0,-5,,,,-5
3,4,1970-10-17,2,SDR,BUF,1,102,93,32,85.0,0.376,,,,38,53,0.717,,71,18,,,,20,40,103.0,0.388,,,,13,20,0.65,,50,31,,,,34,,,,0.624,,0.471,58.7,56.3,,,0.376,,,0.447,0.388,,,0.126,1971,9,-8,-18.0,-0.01200000000000001,,,,25,33,0.06699999999999995,,21,-13,,,,-14
4,5,1970-10-20,1,SDR,PHO,1,115,114,38,93.0,0.409,,,,39,44,0.886,,59,21,,,29.0,31,42,97.0,0.433,,,,30,38,0.789,,45,24,,,21.0,32,,,,0.473,,0.512,56.7,55.3,,,0.409,20.5,,0.419,0.433,15.6,,0.309,1971,1,-4,-4.0,-0.02400000000000002,,,,9,6,0.09699999999999998,,14,-3,,,8.0,-1
5,6,1970-10-22,1,SDR,CLE,1,140,110,47,96.0,0.49,,,,46,51,0.902,,45,20,,,25.0,29,42,100.0,0.42,,,,26,36,0.722,,51,13,,,,34,,,,0.531,,0.591,46.9,42.6,,,0.49,17.4,,0.479,0.42,,,0.26,1971,30,5,-4.0,0.07,,,,20,15,0.18000000000000005,,-6,7,,,,-5
6,7,1970-10-24,1,SDR,PHI,1,116,111,42,99.0,0.424,,,,32,48,0.667,,60,14,,,,23,46,93.0,0.495,,,,19,26,0.731,,50,18,,,,38,,,,0.485,,0.483,54.5,33.3,,,0.424,,,0.323,0.495,,,0.204,1971,5,-4,6.0,-0.07100000000000001,,,,13,22,-0.06399999999999995,,10,-4,,,,-15
7,8,1970-10-25,2,SDR,PHO,2,98,117,35,95.0,0.368,,,,28,36,0.778,,50,17,,,21.0,33,41,98.0,0.418,,,,35,47,0.745,,58,32,,,17.0,31,,,,0.379,,0.442,46.3,48.6,,,0.368,15.9,,0.295,0.418,12.5,,0.357,1971,-19,-6,-3.0,-0.04999999999999999,,,,-7,-11,0.03300000000000003,,-8,-15,,,4.0,2
8,9,1970-10-27,2,SDR,MIL,2,113,126,41,111.0,0.369,,,,31,44,0.705,,58,16,,,28.0,25,47,101.0,0.465,,,,32,41,0.78,,57,28,,,25.0,28,,,,0.396,,0.433,50.4,39.0,,,0.369,17.7,,0.279,0.465,17.4,,0.317,1971,-13,-6,10.0,-0.09600000000000003,,,,-1,3,-0.07500000000000007,,1,-12,,,3.0,-3
9,10,1970-10-28,2,SDR,CLE,1,110,99,43,89.0,0.483,,,,24,33,0.727,,44,34,,,,21,41,94.0,0.436,,,,17,21,0.81,,43,34,,,,24,,,,0.371,,0.531,50.6,79.1,,,0.483,,,0.27,0.436,,,0.181,1971,11,2,-5.0,0.046999999999999986,,,,7,12,-0.08300000000000007,,1,0,,,,-3
