,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1970-10-14,1,BUF,CLE,1,107,92,41,86.0,0.477,,,,25,36,0.694,,51.0,19.0,,,,27,33,77.0,0.429,,,,26,38,0.684,,50.0,16.0,,,,26,,,,0.419,,0.525,50.5,46.3,,,0.477,,,0.291,0.429,,,0.338,1971,15,8,9.0,0.04799999999999999,,,,-1,-2,0.009999999999999898,,1.0,3.0,,,,1
1,2,1970-10-17,1,BUF,SDR,2,93,102,40,103.0,0.388,,,,13,20,0.65,,50.0,31.0,,,,34,32,85.0,0.376,,,,38,53,0.717,,71.0,18.0,,,,20,,,,0.194,,0.416,41.3,77.5,,,0.388,,,0.126,0.376,,,0.447,1971,-9,8,18.0,0.01200000000000001,,,,-25,-33,-0.06699999999999995,,-21.0,13.0,,,,14
2,3,1970-10-20,1,BUF,PHI,2,89,98,34,93.0,0.366,,,,21,24,0.875,,52.0,19.0,,,,22,36,86.0,0.419,,,,26,35,0.743,,63.0,18.0,,,,21,,,,0.258,,0.43,45.2,55.9,,,0.366,,,0.226,0.419,,,0.302,1971,-9,-2,7.0,-0.05299999999999999,,,,-5,-11,0.132,,-11.0,1.0,,,,1
3,4,1970-10-24,1,BUF,DET,2,95,114,39,,,,,,17,25,0.68,,,,,,,30,41,,,,,,32,41,0.78,,,,,,,22,,,,,,,,,,,,,,,,,,,1971,-19,-2,,,,,,-15,-16,-0.09999999999999998,,,,,,,8
4,5,1970-10-27,2,BUF,POR,2,108,119,40,109.0,0.367,,,,28,41,0.683,,60.0,24.0,,,25.0,32,37,84.0,0.44,,,,45,60,0.75,,56.0,24.0,,,24.0,27,,,,0.376,,0.425,51.7,60.0,,,0.367,16.4,,0.257,0.44,17.9,,0.536,1971,-11,3,25.0,-0.07300000000000001,,,,-17,-19,-0.06699999999999995,,4.0,0.0,,,1.0,5
5,6,1970-10-30,2,BUF,LAL,2,90,104,38,118.0,0.322,,,,14,18,0.778,,72.0,17.0,,,,26,43,88.0,0.489,,,,18,31,0.581,,56.0,33.0,,,,16,,,,0.153,,0.357,56.3,44.7,,,0.322,,,0.119,0.489,,,0.205,1971,-14,-5,30.0,-0.16699999999999998,,,,-4,-13,0.19700000000000006,,16.0,-16.0,,,,10
6,7,1970-10-31,2,BUF,POR,2,102,107,47,103.0,0.456,,,,8,12,0.667,,60.0,24.0,,,18.0,23,44,101.0,0.436,,,,19,25,0.76,,50.0,33.0,,,15.0,15,,,,0.117,,0.471,54.5,51.1,,,0.456,14.3,,0.078,0.436,11.8,,0.188,1971,-5,3,2.0,0.020000000000000018,,,,-11,-13,-0.09299999999999997,,10.0,-9.0,,,3.0,8
7,8,1970-11-02,2,BUF,PHO,2,102,110,32,91.0,0.352,,,,38,48,0.792,,40.0,19.0,,,15.0,34,34,79.0,0.43,,,,42,51,0.824,,48.0,23.0,,,30.0,32,,,,0.527,,0.455,45.5,59.4,,,0.352,11.8,,0.418,0.43,22.8,,0.532,1971,-8,-2,12.0,-0.07800000000000001,,,,-4,-3,-0.03199999999999992,,-8.0,-4.0,,,-15.0,2
8,9,1970-11-04,1,BUF,SEA,2,101,126,38,98.0,0.388,,,,25,35,0.714,,59.0,17.0,,,26.0,33,42,90.0,0.467,,,,42,54,0.778,,56.0,25.0,,,26.0,25,,,,0.357,,0.445,51.3,44.7,,,0.388,18.7,,0.255,0.467,18.6,,0.467,1971,-25,-4,8.0,-0.07900000000000001,,,,-17,-19,-0.06400000000000006,,3.0,-8.0,,,0.0,8
9,10,1970-11-05,2,BUF,DET,2,109,121,41,,,,,,27,34,0.794,,,,,,,28,46,,,,,,29,37,0.784,,,,,,,24,,,,,,,,,,,,,,,,,,,1971,-12,-5,,,,,,-2,-3,0.010000000000000009,,,,,,,4
10,11,1970-11-07,1,BUF,CLE,1,103,91,38,87.0,0.437,,,,27,35,0.771,,61.0,23.0,,,,26,34,95.0,0.358,,,,23,39,0.59,,52.0,16.0,,,,23,,,,0.402,,0.503,54.0,60.5,,,0.437,,,0.31,0.358,,,0.242,1971,12,4,-8.0,0.07900000000000001,,,,4,-4,0.18100000000000005,,9.0,7.0,,,,3
11,12,1970-11-11,1,BUF,ATL,1,134,118,57,116.0,0.491,,,,20,30,0.667,,70.0,39.0,,,,31,44,102.0,0.431,,,,30,46,0.652,,56.0,21.0,,,,26,,,,0.259,,0.519,55.6,68.4,,,0.491,,,0.172,0.431,,,0.294,1971,16,13,14.0,0.06,,,,-10,-16,0.015000000000000013,,14.0,18.0,,,,5
12,13,1970-11-13,2,BUF,PHI,2,111,119,42,93.0,0.452,,,,27,39,0.692,,58.0,27.0,,,,32,42,106.0,0.396,,,,35,46,0.761,,66.0,23.0,,,,27,,,,0.419,,0.504,46.8,64.3,,,0.452,,,0.29,0.396,,,0.33,1971,-8,0,-13.0,0.055999999999999994,,,,-8,-7,-0.06900000000000006,,-8.0,4.0,,,,5
13,14,1970-11-14,1,BUF,MIL,2,107,116,47,,,,,,13,18,0.722,,,,,,,26,47,,,,,,22,37,0.595,,,,,,,14,,,,,,,,,,,,,,,,,,,1971,-9,0,,,,,,-9,-19,0.127,,,,,,,12
14,15,1970-11-16,N,BUF,SEA,1,112,103,49,98.0,0.5,,,,14,23,0.609,,54.0,35.0,,,19.0,27,39,93.0,0.419,,,,25,38,0.658,,55.0,31.0,,,19.0,16,,,,0.235,,0.518,49.5,71.4,,,0.5,14.9,,0.143,0.419,14.8,,0.269,1971,9,10,5.0,0.08100000000000002,,,,-11,-15,-0.049000000000000044,,-1.0,4.0,,,0.0,11
15,16,1970-11-17,2,BUF,POR,1,102,101,37,80.0,0.463,,,,28,30,0.933,,46.0,28.0,,,,31,36,99.0,0.364,,,,29,38,0.763,,61.0,20.0,,,,26,,,,0.375,,0.547,43.0,75.7,,,0.463,,,0.35,0.364,,,0.293,1971,1,1,-19.0,0.09900000000000003,,,,-1,-8,0.17000000000000004,,-15.0,8.0,,,,5
16,17,1970-11-20,2,BUF,SFW,2,108,123,44,110.0,0.4,,,,20,29,0.69,,48.0,22.0,,,,31,44,83.0,0.53,,,,35,44,0.795,,60.0,27.0,,,,22,,,,0.264,,0.44,44.4,50.0,,,0.4,,,0.182,0.53,,,0.422,1971,-15,0,27.0,-0.13,,,,-15,-15,-0.1050000000000001,,-12.0,-5.0,,,,9
17,18,1970-11-21,N,BUF,POR,2,108,112,41,93.0,0.441,,,,26,34,0.765,,56.0,23.0,,,,32,42,94.0,0.447,,,,28,44,0.636,,53.0,23.0,,,,26,,,,0.366,,0.5,51.4,56.1,,,0.441,,,0.28,0.447,,,0.298,1971,-4,-1,-1.0,-0.006000000000000005,,,,-2,-10,0.129,,3.0,0.0,,,,6
18,19,1970-11-24,1,BUF,PHO,1,112,106,47,106.0,0.443,,,,18,28,0.643,,57.0,33.0,,,16.0,28,39,89.0,0.438,,,,28,37,0.757,,59.0,22.0,,,20.0,23,,,,0.264,,0.473,49.1,70.2,,,0.443,11.9,,0.17,0.438,16.0,,0.315,1971,6,8,17.0,0.0050000000000000044,,,,-10,-9,-0.11399999999999999,,-2.0,11.0,,,-4.0,5
19,20,1970-11-25,N,BUF,PHI,2,92,99,36,,,,,,20,27,0.741,,,,,,,29,35,,,,,,29,43,0.674,,,,,,,23,,,,,,,,,,,,,,,,,,,1971,-7,1,,,,,,-9,-16,0.06699999999999995,,,,,,,6
52,21,1970-11-27,2,BUF,CHI,2,104,121,42,94.0,0.447,,,,20,26,0.769,,50.0,15.0,,,19.0,21,51,92.0,0.554,,,,19,27,0.704,,48.0,41.0,,,19.0,21,,,,0.277,,0.493,51.0,35.7,,,0.447,15.3,,0.213,0.554,15.5,,0.207,1971,-17,-9,2.0,-0.10700000000000004,,,,1,-1,0.06500000000000006,,2.0,-26.0,,,0.0,0
53,22,1970-11-28,1,BUF,POR,1,111,95,48,98.0,0.49,,,,15,27,0.556,,62.0,28.0,,,22.0,22,39,101.0,0.386,,,,17,22,0.773,,52.0,23.0,,,17.0,25,,,,0.276,,0.505,54.4,58.3,,,0.49,16.7,,0.153,0.386,13.3,,0.168,1971,16,9,-3.0,0.10399999999999998,,,,-2,5,-0.21699999999999997,,10.0,5.0,,,5.0,-3
54,23,1970-11-30,N,BUF,BOS,2,106,109,40,108.0,0.37,,,,26,35,0.743,,60.0,18.0,,,,23,45,96.0,0.469,,,,19,30,0.633,,60.0,20.0,,,,32,,,,0.324,,0.429,50.0,45.0,,,0.37,,,0.241,0.469,,,0.198,1971,-3,-5,12.0,-0.09899999999999998,,,,7,5,0.10999999999999999,,0.0,-2.0,,,,-9
