,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1980-10-10,1,SEA,LAL,2,98,99,39,83,0.47,0,0,,20,26,0.769,8,39,23,9,5.0,22,20,44,104,0.423,0,0,,11,16,0.688,24,53,23,9.0,4.0,20,27,94.4,95.4,103.8,0.313,0.0,0.519,42.4,59.0,8.7,4.8,0.47,18.9,21.6,0.241,0.423,15.3,56.4,0.106,1981,-1,-5,-21,0.046999999999999986,0,0,,9,10,0.08100000000000007,-16,-14,0,0.0,1.0,2,-7
1,2,1980-10-12,2,SEA,POR,2,96,107,38,87,0.437,1,1,1.0,19,30,0.633,19,54,23,7,4.0,21,23,46,93,0.495,0,0,,15,21,0.714,12,49,30,9.0,9.0,17,23,92.4,103.0,103.9,0.345,0.011,0.479,52.4,60.5,6.7,4.3,0.443,17.3,33.9,0.218,0.495,14.3,74.5,0.161,1981,-11,-8,-6,-0.057999999999999996,1,1,,4,9,-0.08099999999999996,7,5,-7,-2.0,-5.0,4,0
2,3,1980-10-14,2,SEA,DAL,1,85,83,36,96,0.375,2,2,1.0,11,12,0.917,20,51,19,12,2.0,14,22,32,71,0.451,0,1,0.0,19,26,0.731,11,45,19,8.0,5.0,21,17,93.2,91.0,91.2,0.125,0.021,0.42,53.1,52.8,13.2,2.9,0.385,12.1,37.0,0.115,0.451,20.3,73.8,0.268,1981,2,4,25,-0.07600000000000001,2,1,1.0,-8,-14,0.18600000000000005,9,6,0,4.0,-3.0,-7,5
3,4,1980-10-15,2,SEA,HOU,2,100,103,46,94,0.489,2,3,0.667,6,9,0.667,16,43,26,7,6.0,26,27,37,89,0.416,0,1,0.0,29,41,0.707,27,56,26,15.0,0.0,20,17,98.6,101.5,101.5,0.096,0.032,0.51,43.4,56.5,6.9,6.8,0.5,21.0,35.6,0.064,0.416,15.7,50.0,0.326,1981,-3,9,5,0.07300000000000001,2,2,0.667,-23,-32,-0.039999999999999925,-11,-13,0,-8.0,6.0,6,10
4,5,1980-10-18,2,SEA,KCK,1,127,122,47,89,0.528,0,0,,33,43,0.767,13,41,22,16,2.0,16,25,48,92,0.522,2,2,1.0,24,34,0.706,18,44,27,12.0,5.0,21,31,117.9,113.3,107.7,0.483,0.0,0.588,48.2,46.8,14.9,2.2,0.528,12.9,33.3,0.371,0.533,16.4,60.9,0.261,1981,5,-1,-3,0.006000000000000005,-2,-2,,9,9,0.061000000000000054,-5,-3,-5,4.0,-3.0,-5,-6
5,6,1980-10-20,2,SEA,UTA,1,98,92,42,88,0.477,0,1,0.0,14,18,0.778,8,42,21,6,3.0,9,17,38,80,0.475,0,3,0.0,16,18,0.889,9,45,14,5.0,2.0,13,24,105.4,98.9,93.0,0.205,0.011,0.511,48.3,50.0,6.5,3.9,0.477,8.6,18.2,0.159,0.475,12.9,79.1,0.2,1981,6,4,8,0.0020000000000000018,0,-2,0.0,-2,0,-0.11099999999999999,-1,-3,7,1.0,1.0,-4,-7
6,7,1980-10-22,1,SEA,DAL,2,102,107,39,86,0.453,1,4,0.25,23,27,0.852,13,33,23,3,3.0,13,28,41,73,0.562,0,1,0.0,25,31,0.806,6,34,23,5.0,6.0,14,24,110.1,115.5,92.7,0.314,0.047,0.521,49.3,59.0,3.2,4.2,0.459,11.7,31.7,0.267,0.562,13.9,76.9,0.342,1981,-5,-2,13,-0.10900000000000004,1,3,0.25,-2,-4,0.04599999999999993,7,-1,0,-2.0,-3.0,-1,4
7,8,1980-10-24,2,SEA,LAL,2,98,104,38,101,0.376,0,1,0.0,22,32,0.688,13,46,31,9,8.0,14,18,47,94,0.5,0,2,0.0,10,14,0.714,9,52,37,12.0,6.0,24,27,87.1,92.5,112.5,0.317,0.01,0.426,46.9,81.6,8.0,8.7,0.376,10.8,23.2,0.218,0.5,19.3,78.6,0.106,1981,-6,-9,7,-0.124,0,-1,0.0,12,18,-0.026000000000000023,4,-6,-6,-3.0,2.0,-10,-9
8,9,1980-10-25,1,SEA,PHO,2,75,100,28,88,0.318,1,3,0.333,18,22,0.818,13,52,14,13,8.0,25,21,43,96,0.448,2,2,1.0,12,16,0.75,9,49,26,14.0,2.0,23,18,67.9,90.6,110.4,0.25,0.034,0.384,51.5,50.0,11.8,8.5,0.324,20.4,24.5,0.205,0.458,18.2,81.3,0.125,1981,-25,-15,-8,-0.13,-1,1,-0.667,6,6,0.06799999999999995,4,3,-12,-1.0,6.0,2,3
9,10,1980-10-26,1,SEA,POR,1,111,98,42,95,0.442,0,1,0.0,27,41,0.659,21,56,24,9,2.0,14,28,38,91,0.418,0,3,0.0,22,35,0.629,15,46,27,5.0,6.0,16,31,107.5,94.9,103.2,0.432,0.011,0.491,54.9,57.1,8.7,2.3,0.442,11.0,40.4,0.284,0.418,13.1,70.0,0.242,1981,13,4,4,0.02400000000000002,0,-2,0.0,5,6,0.030000000000000027,6,10,-3,4.0,-4.0,-2,-3
