,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,2014-10-28,2,ORL,NOP,2,84,101,32,84,0.381,4,11,0.364,16,21,0.762,16,56,17,5,9,18,25,41,101,0.406,4,17,0.235,15,31,0.484,26,62,20,10,17,9,17,88.2,106.1,95.2,0.25,0.131,0.45,47.5,53.1,5.3,10.7,0.405,16.2,30.8,0.19,0.426,7.3,60.6,0.149,2015,-17,-9,-17,-0.025000000000000022,0,-6,0.129,1,-10,0.278,-10,-6,-3,-5,-8,9,8
1,2,2014-10-30,1,ORL,WAS,2,98,105,37,72,0.514,6,15,0.4,18,24,0.75,3,33,20,4,1,18,23,39,80,0.488,7,13,0.538,20,26,0.769,6,37,22,10,0,12,25,102.4,109.7,95.7,0.333,0.208,0.594,47.1,54.1,4.2,1.5,0.556,17.9,8.8,0.25,0.531,11.6,83.3,0.25,2015,-7,-2,-8,0.026000000000000023,-1,2,-0.138,-2,-2,-0.019000000000000017,-3,-4,-2,-6,1,6,-2
2,3,2014-11-01,1,ORL,TOR,2,95,108,38,81,0.469,7,20,0.35,12,24,0.5,9,40,25,3,7,14,37,33,83,0.398,4,21,0.19,38,48,0.792,15,50,13,4,4,7,21,101.6,115.5,93.5,0.296,0.247,0.519,44.4,65.8,3.2,11.3,0.512,13.3,20.5,0.148,0.422,6.3,67.4,0.458,2015,-13,5,-2,0.07099999999999995,3,-1,0.15999999999999998,-26,-24,-0.29200000000000004,-6,-10,12,-1,3,7,16
3,4,2014-11-04,2,ORL,CHI,2,90,98,38,88,0.432,6,14,0.429,8,14,0.571,14,48,21,6,6,11,22,35,75,0.467,7,15,0.467,21,27,0.778,10,44,23,6,9,12,18,101.7,110.7,88.5,0.159,0.159,0.478,52.2,55.3,6.8,10.0,0.466,10.5,29.2,0.091,0.513,12.1,77.3,0.28,2015,-8,3,13,-0.03500000000000003,-1,-1,-0.038000000000000034,-13,-13,-0.20700000000000007,4,4,-2,0,-3,-1,4
4,5,2014-11-05,2,ORL,PHI,1,91,89,39,88,0.443,3,20,0.15,10,12,0.833,14,51,14,11,3,24,20,33,77,0.429,8,25,0.32,15,23,0.652,6,38,22,12,12,20,18,90.8,88.8,100.2,0.136,0.227,0.488,57.3,35.9,11.0,5.8,0.46,20.5,30.4,0.114,0.481,18.7,86.0,0.195,2015,2,6,11,0.014000000000000012,-5,-5,-0.17,-5,-11,0.18099999999999994,8,13,-8,-1,-9,4,2
5,6,2014-11-07,1,ORL,MIN,1,112,103,46,91,0.505,5,10,0.5,15,19,0.789,12,52,19,5,6,21,27,40,93,0.43,4,18,0.222,19,25,0.76,9,38,24,9,7,12,22,106.6,98.1,95.1,0.209,0.11,0.564,57.8,41.3,4.8,8.0,0.533,17.4,29.3,0.165,0.452,10.3,81.6,0.204,2015,9,6,-2,0.07500000000000001,1,-8,0.278,-4,-6,0.029000000000000026,3,14,-5,-4,-1,9,5
6,7,2014-11-09,2,ORL,BRK,2,96,104,39,75,0.52,8,15,0.533,10,16,0.625,5,31,25,7,2,17,24,40,83,0.482,4,14,0.286,20,23,0.87,14,45,23,10,5,14,21,104.8,113.6,91.6,0.213,0.2,0.585,40.8,64.1,7.6,2.9,0.573,17.2,13.9,0.133,0.506,13.1,65.0,0.241,2015,-8,-1,-8,0.038000000000000034,4,1,0.24700000000000005,-10,-7,-0.245,-9,-14,2,-3,-3,3,3
7,8,2014-11-11,2,ORL,TOR,2,100,104,39,81,0.481,12,25,0.48,10,16,0.625,6,39,26,8,5,16,24,35,77,0.455,9,21,0.429,25,30,0.833,5,40,16,9,1,12,17,104.2,108.4,96.0,0.198,0.309,0.568,49.4,66.7,8.3,8.9,0.556,15.4,14.6,0.123,0.513,11.7,86.8,0.325,2015,-4,4,4,0.025999999999999968,3,4,0.05099999999999999,-15,-14,-0.20799999999999996,1,-1,10,-1,4,4,7
8,9,2014-11-12,2,ORL,NYK,1,97,95,33,70,0.471,6,12,0.5,25,32,0.781,4,37,20,4,1,10,19,37,86,0.43,8,23,0.348,13,14,0.929,11,40,17,2,6,7,27,111.8,109.5,86.7,0.457,0.171,0.577,48.1,60.6,4.6,1.6,0.514,10.6,12.1,0.357,0.477,7.1,75.0,0.151,2015,2,-4,-16,0.04099999999999998,-2,-11,0.15200000000000002,12,18,-0.14800000000000002,-7,-3,3,2,-5,3,-8
9,10,2014-11-14,1,ORL,MIL,1,101,85,35,80,0.438,10,24,0.417,21,27,0.778,10,45,22,7,3,15,15,36,80,0.45,2,19,0.105,11,14,0.786,5,38,19,8,4,16,25,106.1,89.3,95.2,0.338,0.3,0.55,54.2,62.9,7.4,4.9,0.5,14.0,23.3,0.263,0.463,15.7,87.5,0.138,2015,16,-1,0,-0.01200000000000001,8,5,0.312,10,13,-0.008000000000000007,5,7,3,-1,-1,-1,-10
