,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,2010-10-27,1,TOR,NYK,2,93,98,36,94,0.383,3,10,0.3,18,24,0.75,12,45,20,6,5,11,20,38,88,0.432,7,24,0.292,15,17,0.882,13,49,12,4,10,15,23,96.0,101.2,96.9,0.255,0.106,0.445,47.9,55.6,6.2,7.8,0.399,9.5,25.0,0.191,0.472,13.6,71.7,0.17,2011,-5,-2,6,-0.04899999999999999,-4,-14,0.008000000000000007,3,7,-0.132,-1,-4,8,2,-5,-4,-3
1,2,2010-10-29,1,TOR,CLE,1,101,81,39,82,0.476,6,20,0.3,17,18,0.944,11,46,24,11,5,19,19,32,84,0.381,9,19,0.474,8,10,0.8,9,33,15,9,2,19,19,106.7,85.6,94.7,0.22,0.244,0.562,58.2,61.5,11.6,7.7,0.512,17.4,31.4,0.207,0.435,17.7,79.5,0.095,2011,20,7,-2,0.09499999999999997,-3,1,-0.174,9,8,0.1439999999999999,2,13,9,2,3,0,0
2,3,2010-11-01,2,TOR,SAC,2,108,111,39,85,0.459,9,21,0.429,21,29,0.724,17,42,19,3,3,14,26,42,88,0.477,5,12,0.417,22,27,0.815,16,40,15,5,4,11,24,119.5,122.8,90.4,0.341,0.247,0.552,51.2,48.7,3.3,3.9,0.512,12.5,41.5,0.247,0.506,9.9,61.0,0.25,2011,-3,-3,-3,-0.01799999999999996,4,9,0.01200000000000001,-1,2,-0.09099999999999997,1,2,4,-2,-1,3,2
3,4,2010-11-03,2,TOR,UTA,2,108,125,36,79,0.456,3,13,0.231,33,42,0.786,10,36,16,9,4,16,25,48,85,0.565,7,16,0.438,22,25,0.88,7,35,30,9,4,14,28,107.8,124.8,100.1,0.532,0.165,0.554,50.7,44.4,9.0,5.8,0.475,14.1,26.3,0.418,0.606,12.7,78.8,0.259,2011,-17,-12,-6,-0.10899999999999993,-4,-3,-0.207,11,17,-0.09399999999999997,3,1,-14,0,0,2,-3
4,5,2010-11-05,2,TOR,LAL,2,103,108,41,87,0.471,5,13,0.385,16,19,0.842,19,49,22,9,2,21,22,37,77,0.481,7,21,0.333,27,32,0.844,7,31,22,12,5,12,20,109.8,115.2,93.8,0.218,0.149,0.54,61.3,53.7,9.6,3.6,0.5,18.0,44.2,0.184,0.526,11.6,81.1,0.351,2011,-5,4,10,-0.010000000000000009,-2,-8,0.05199999999999999,-11,-13,-0.0020000000000000018,12,18,0,-3,-3,9,2
5,6,2010-11-06,2,TOR,POR,2,84,97,28,76,0.368,1,17,0.059,27,34,0.794,17,44,11,10,1,17,27,34,75,0.453,4,16,0.25,25,28,0.893,14,43,19,10,5,18,27,95.0,109.7,88.4,0.447,0.224,0.462,50.6,39.3,11.3,1.7,0.375,15.7,37.0,0.355,0.48,17.1,65.9,0.333,2011,-13,-6,1,-0.08500000000000002,-3,1,-0.191,2,6,-0.09899999999999998,3,1,-8,0,-4,-1,0
6,7,2010-11-08,1,TOR,GSW,2,102,109,38,83,0.458,4,14,0.286,22,27,0.815,11,32,19,12,3,16,23,39,74,0.527,5,16,0.313,26,32,0.813,11,42,19,13,7,20,26,106.7,114.1,95.6,0.325,0.169,0.538,43.2,50.0,12.6,5.2,0.482,14.4,26.2,0.265,0.561,18.5,65.6,0.351,2011,-7,-1,9,-0.069,-1,-2,-0.027000000000000024,-4,-5,0.0020000000000000018,0,-10,0,-1,-4,-4,-3
7,8,2010-11-10,1,TOR,CHA,2,96,101,37,81,0.457,3,10,0.3,19,25,0.76,14,38,23,7,5,17,26,34,69,0.493,6,14,0.429,27,33,0.818,8,36,23,9,13,16,22,106.0,111.5,90.6,0.309,0.123,0.522,51.4,62.2,7.7,9.1,0.475,15.6,33.3,0.235,0.536,16.1,75.0,0.391,2011,-5,3,12,-0.035999999999999976,-3,-4,-0.129,-8,-8,-0.05799999999999994,6,2,0,-2,-8,1,4
8,9,2010-11-12,2,TOR,ORL,1,110,106,40,80,0.5,6,13,0.462,24,31,0.774,12,39,20,9,3,15,24,39,74,0.527,12,24,0.5,16,29,0.552,7,34,23,7,6,16,23,116.9,112.7,94.1,0.388,0.163,0.587,53.4,50.0,9.6,6.0,0.538,13.8,30.8,0.3,0.608,15.6,79.4,0.216,2011,4,1,6,-0.027000000000000024,-6,-11,-0.03799999999999998,8,2,0.22199999999999998,5,5,-3,2,-3,-1,1
9,10,2010-11-13,2,TOR,MIA,2,100,109,37,82,0.451,5,19,0.263,21,29,0.724,13,44,17,5,4,11,29,40,79,0.506,3,10,0.3,26,36,0.722,11,38,18,5,2,9,22,110.9,120.8,90.2,0.354,0.232,0.528,53.7,45.9,5.5,5.8,0.482,10.4,32.5,0.256,0.525,8.7,73.8,0.329,2011,-9,-3,3,-0.05499999999999999,2,9,-0.03699999999999998,-5,-7,0.0020000000000000018,2,6,-1,0,2,2,7
