,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1968-10-17,1,SDR,SEA,1,128,110,44,99.0,0.444,,,,40,44,0.909,,69.0,26.0,,,,33,42,108.0,0.389,,,,26,40,0.65,,43.0,30.0,,,,33,,,,0.444,,0.541,61.6,59.1,,,0.444,,,0.404,0.389,,,0.241,1969,18,2,-9.0,0.05499999999999999,,,,14,4,0.259,,26.0,-4.0,,,,0
1,2,1968-10-18,2,SDR,SFW,1,123,108,49,108.0,0.454,,,,25,45,0.556,,69.0,29.0,,,,25,43,110.0,0.391,,,,22,28,0.786,,57.0,23.0,,,,32,,,,0.417,,0.481,54.8,59.2,,,0.454,,,0.231,0.391,,,0.2,1969,15,6,-2.0,0.063,,,,3,17,-0.22999999999999998,,12.0,6.0,,,,-7
2,3,1968-10-23,2,SDR,SEA,2,117,118,43,106.0,0.406,,,,31,41,0.756,,64.0,22.0,,,19.0,26,47,94.0,0.5,,,,24,36,0.667,,63.0,24.0,,,13.0,27,,,,0.387,,0.472,50.4,51.2,,,0.406,13.3,,0.292,0.5,10.6,,0.255,1969,-1,-4,12.0,-0.09399999999999997,,,,7,5,0.08899999999999997,,1.0,-2.0,,,6.0,-1
3,4,1968-10-24,1,SDR,BAL,2,115,119,45,,,,,,25,37,0.676,,,,,,,26,48,,,,,,23,34,0.676,,,,,,,29,,,,,,,,,,,,,,,,,,,1969,-4,-3,,,,,,2,3,0.0,,,,,,,-3
4,5,1968-10-27,2,SDR,LAL,2,116,152,49,112.0,0.438,,,,18,25,0.72,,56.0,29.0,,,,31,60,122.0,0.492,,,,32,47,0.681,,76.0,34.0,,,,19,,,,0.223,,0.472,42.4,59.2,,,0.438,,,0.161,0.492,,,0.262,1969,-36,-11,-10.0,-0.05399999999999999,,,,-14,-22,0.038999999999999924,,-20.0,-5.0,,,,12
5,6,1968-10-30,1,SDR,ATL,1,127,116,56,101.0,0.554,,,,15,35,0.429,,,,,,,21,46,,,,,,24,35,0.686,,,,,,,27,,,,0.347,,0.546,,,,,0.554,,,0.149,,,,,1969,11,10,,,,,,-9,0,-0.25700000000000006,,,,,,,-6
6,7,1968-11-03,1,SDR,CHI,1,121,107,50,93.0,0.538,,,,21,30,0.7,,64.0,29.0,,,,36,41,113.0,0.363,,,,25,38,0.658,,52.0,21.0,,,,25,,,,0.323,,0.57,55.2,58.0,,,0.538,,,0.226,0.363,,,0.221,1969,14,9,-20.0,0.17500000000000004,,,,-4,-8,0.041999999999999926,,12.0,8.0,,,,11
7,8,1968-11-05,1,SDR,NYK,1,113,109,41,85.0,0.482,,,,31,44,0.705,,51.0,20.0,,,,23,43,93.0,0.462,,,,23,34,0.676,,50.0,18.0,,,,30,,,,0.518,,0.541,50.5,48.8,,,0.482,,,0.365,0.462,,,0.247,1969,4,-2,-8.0,0.019999999999999962,,,,8,10,0.028999999999999915,,1.0,2.0,,,,-7
8,9,1968-11-08,2,SDR,ATL,2,101,114,42,100.0,0.42,,,,17,25,0.68,,57.0,23.0,,,,27,48,105.0,0.457,,,,18,36,0.5,,64.0,30.0,,,,22,,,,0.25,,0.455,47.1,54.8,,,0.42,,,0.17,0.457,,,0.171,1969,-13,-6,-5.0,-0.03700000000000003,,,,-1,-11,0.18000000000000005,,-7.0,-7.0,,,,5
9,10,1968-11-09,2,SDR,BAL,2,107,109,39,,,,,,29,40,0.725,,,,,,,22,45,,,,,,19,27,0.704,,,,,,,29,,,,,,,,,,,,,,,,,,,1969,-2,-6,,,,,,10,13,0.02100000000000002,,,,,,,-7
10,11,1968-11-11,2,SDR,BOS,2,113,134,41,111.0,0.369,,,,31,46,0.674,,69.0,16.0,,,,27,52,116.0,0.448,,,,30,46,0.652,,64.0,25.0,,,,33,,,,0.414,,0.431,51.9,39.0,,,0.369,,,0.279,0.448,,,0.259,1969,-21,-11,-5.0,-0.07900000000000001,,,,1,0,0.02200000000000002,,5.0,-9.0,,,,-6
11,12,1968-11-12,2,SDR,CHI,2,108,115,44,102.0,0.431,,,,20,32,0.625,,61.0,15.0,,,,26,43,106.0,0.406,,,,29,34,0.853,,60.0,20.0,,,,23,,,,0.314,,0.465,50.4,34.1,,,0.431,,,0.196,0.406,,,0.274,1969,-7,1,-4.0,0.024999999999999967,,,,-9,-2,-0.22799999999999998,,1.0,-5.0,,,,3
12,13,1968-11-13,1,SDR,DET,1,122,120,50,,,,,,22,31,0.71,,,,,,,25,47,,,,,,26,43,0.605,,,,,,,25,,,,,,,,,,,,,,,,,,,1969,2,3,,,,,,-4,-12,0.10499999999999998,,,,,,,0
