,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,2018-10-17,2,MIA,ORL,2,101,104,38,97,0.392,9,33,0.273,16,22,0.727,14,52,16,4,5,16,28,39,94,0.415,7,25,0.28,19,31,0.613,14,51,20,7,7,12,25,97.6,100.5,103.5,0.227,0.34,0.473,50.5,42.1,3.9,7.2,0.438,13.0,27.5,0.165,0.452,10.0,73.1,0.202,2019,-3,-1,3,-0.022999999999999965,2,8,-0.007000000000000006,-3,-9,0.11399999999999999,0,1,-4,-3,-2,4,3
1,2,2018-10-18,2,MIA,WAS,1,113,112,38,97,0.392,12,35,0.343,25,34,0.735,22,55,25,6,5,16,26,38,81,0.469,7,26,0.269,29,39,0.744,7,40,19,7,15,14,31,110.8,109.9,101.9,0.351,0.361,0.505,57.9,65.8,5.9,9.1,0.454,12.5,40.0,0.258,0.512,12.5,82.5,0.358,2019,1,0,16,-0.07699999999999996,5,9,0.07400000000000001,-4,-5,-0.009000000000000008,15,15,6,-1,-10,2,-5
2,3,2018-10-20,1,MIA,CHO,2,112,113,41,89,0.461,11,34,0.324,19,27,0.704,12,49,21,4,11,15,27,41,93,0.441,16,42,0.381,15,23,0.652,12,40,23,6,12,11,27,112.6,113.6,99.5,0.303,0.382,0.555,55.1,51.2,4.0,21.6,0.522,12.9,30.0,0.213,0.527,9.6,75.5,0.161,2019,-1,0,-4,0.020000000000000018,-5,-8,-0.056999999999999995,4,4,0.051999999999999935,0,9,-2,-2,-1,4,0
3,4,2018-10-24,1,MIA,NYK,1,110,87,39,82,0.476,13,29,0.448,19,28,0.679,4,51,24,7,5,13,15,33,91,0.363,12,33,0.364,9,14,0.643,10,45,20,5,3,12,23,110.4,87.4,99.6,0.341,0.354,0.583,53.1,61.5,7.0,8.6,0.555,12.1,10.3,0.232,0.429,11.0,82.5,0.099,2019,23,6,-9,0.11299999999999999,1,-4,0.08400000000000002,10,14,0.03600000000000003,-6,6,4,2,2,1,-8
4,5,2018-10-27,1,MIA,POR,1,120,111,44,96,0.458,15,39,0.385,17,26,0.654,16,56,21,7,8,12,21,37,88,0.42,12,33,0.364,25,28,0.893,8,42,14,7,8,9,25,120.2,111.2,99.9,0.271,0.406,0.558,57.1,47.7,7.0,14.5,0.536,10.0,32.0,0.177,0.489,8.2,83.3,0.284,2019,9,7,8,0.038000000000000034,3,6,0.02100000000000002,-8,-2,-0.239,8,14,7,0,0,3,-4
5,6,2018-10-29,1,MIA,SAC,2,113,123,38,92,0.413,13,39,0.333,24,34,0.706,13,52,20,10,9,18,21,48,97,0.495,12,26,0.462,15,25,0.6,9,46,28,8,8,12,23,103.8,113.0,108.9,0.37,0.424,0.528,53.1,52.6,9.2,12.7,0.484,14.4,26.0,0.261,0.557,10.0,81.3,0.155,2019,-10,-10,-5,-0.08200000000000002,1,13,-0.129,9,9,0.10599999999999998,4,6,-8,2,1,6,-2
6,7,2018-10-30,2,MIA,CHO,2,113,125,41,87,0.471,11,28,0.393,20,24,0.833,10,34,25,9,5,15,26,44,81,0.543,13,28,0.464,24,29,0.828,8,39,27,7,5,14,26,115.1,127.4,98.1,0.276,0.322,0.579,46.6,61.0,9.2,9.4,0.534,13.3,24.4,0.23,0.623,13.0,75.0,0.296,2019,-12,-3,6,-0.07200000000000006,-2,0,-0.07100000000000001,-4,-5,0.0050000000000000044,2,-5,-2,2,0,1,0
7,8,2018-11-03,2,MIA,ATL,2,118,123,41,85,0.482,16,40,0.4,20,26,0.769,13,41,27,6,6,17,20,46,88,0.523,13,32,0.406,18,23,0.783,8,37,33,11,7,16,21,117.4,122.4,100.5,0.306,0.471,0.612,52.6,65.9,6.0,10.7,0.576,15.0,31.0,0.235,0.597,14.0,77.8,0.205,2019,-5,-5,-3,-0.041000000000000036,3,8,-0.006000000000000005,2,3,-0.014000000000000012,5,4,-6,-5,-1,1,-1
8,9,2018-11-05,2,MIA,DET,1,120,115,44,98,0.449,12,31,0.387,20,31,0.645,9,50,24,10,8,17,26,43,105,0.41,11,35,0.314,18,28,0.643,21,60,27,8,3,19,30,104.7,100.3,103.8,0.316,0.316,0.537,45.5,54.5,8.7,11.4,0.51,13.2,18.8,0.204,0.462,13.9,66.1,0.171,2019,5,1,-7,0.039000000000000035,1,-4,0.07300000000000001,2,3,0.0020000000000000018,-12,-10,-3,2,5,-2,-4
9,10,2018-11-07,1,MIA,SAS,1,95,88,36,93,0.387,10,32,0.313,13,18,0.722,14,60,21,8,11,13,17,31,94,0.33,13,32,0.406,13,14,0.929,12,49,19,8,5,12,19,97.9,90.7,97.1,0.194,0.344,0.471,55.0,58.3,8.2,17.7,0.441,11.4,27.5,0.14,0.399,10.7,79.3,0.138,2019,7,5,-1,0.056999999999999995,-3,0,-0.09300000000000003,0,4,-0.20700000000000007,2,11,2,0,6,1,-2
