,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1996-11-01,2,WSB,ORL,1,96,92,35,74,0.473,4,13,0.308,22,30,0.733,11,37,25,10,10,16,24,35,91,0.385,5,23,0.217,17,20,0.85,22,48,17,7,3,16,22,108.4,103.9,88.6,0.405,0.176,0.55,43.5,71.4,11.3,14.7,0.5,15.5,29.7,0.297,0.412,13.8,54.2,0.187,1997,4,0,-17,0.08799999999999997,-1,-10,0.091,5,10,-0.11699999999999999,-11,-11,8,3,7,0,2
1,2,1996-11-02,1,WSB,CLE,2,96,98,36,82,0.439,3,8,0.375,21,39,0.538,13,44,19,4,8,15,24,37,85,0.435,2,14,0.143,22,26,0.846,17,52,13,7,2,17,33,99.2,101.3,87.6,0.476,0.098,0.484,45.8,52.8,4.1,11.3,0.457,13.1,27.1,0.256,0.447,15.0,64.6,0.259,1997,-2,-1,-3,0.0040000000000000036,1,-6,0.232,-1,13,-0.30799999999999994,-4,-8,6,-3,6,-2,-9
2,3,1996-11-06,1,WSB,SAS,1,96,86,36,83,0.434,7,16,0.438,17,19,0.895,14,52,19,3,3,14,18,33,83,0.398,2,15,0.133,18,26,0.692,14,44,19,10,3,11,16,107.5,96.3,89.3,0.229,0.193,0.525,54.2,52.8,3.4,4.4,0.476,13.3,31.8,0.205,0.41,10.4,73.1,0.217,1997,10,3,0,0.035999999999999976,5,1,0.305,-1,-7,0.20300000000000007,0,8,0,-7,0,3,2
3,4,1996-11-08,1,WSB,CHH,2,87,102,37,99,0.374,4,15,0.267,9,18,0.5,25,55,22,5,3,7,21,38,76,0.5,10,21,0.476,16,21,0.762,7,42,23,4,4,8,20,102.2,119.8,85.1,0.182,0.152,0.407,56.7,59.5,5.9,5.5,0.394,6.1,41.7,0.091,0.566,8.6,81.1,0.211,1997,-15,-1,23,-0.126,-6,-6,-0.20899999999999996,-7,-3,-0.262,18,13,-1,1,-1,-1,1
4,5,1996-11-09,2,WSB,IND,2,100,103,39,88,0.443,4,13,0.308,18,32,0.563,12,42,23,10,6,15,30,39,85,0.459,2,11,0.182,23,32,0.719,14,53,20,7,5,18,30,98.2,101.2,92.2,0.364,0.148,0.49,44.2,59.0,9.8,8.1,0.466,12.8,23.5,0.205,0.471,15.4,68.2,0.271,1997,-3,0,3,-0.016000000000000014,2,2,0.126,-5,0,-0.15600000000000003,-2,-11,3,3,1,-3,0
5,6,1996-11-12,1,WSB,DET,2,79,92,30,79,0.38,7,18,0.389,12,17,0.706,13,41,19,3,1,15,18,33,75,0.44,12,24,0.5,14,18,0.778,11,42,19,8,2,15,20,93.0,108.3,84.9,0.215,0.228,0.457,49.4,63.3,3.5,2.0,0.424,14.8,29.5,0.152,0.52,15.3,71.8,0.187,1997,-13,-3,4,-0.06,-5,-6,-0.11099999999999999,-2,-1,-0.07200000000000006,2,-1,0,-5,-1,0,-2
6,7,1996-11-13,2,WSB,NJN,1,106,91,42,82,0.512,3,12,0.25,19,26,0.731,13,39,22,16,8,20,23,36,89,0.404,2,10,0.2,17,23,0.739,28,58,17,5,10,31,24,106.4,91.3,99.6,0.317,0.146,0.567,40.2,52.4,16.1,10.1,0.53,17.6,30.2,0.232,0.416,23.8,48.1,0.191,1997,15,6,-7,0.10799999999999998,1,2,0.04999999999999999,2,3,-0.008000000000000007,-15,-19,5,11,-2,-11,-1
7,8,1996-11-15,2,WSB,DET,2,84,95,34,72,0.472,8,19,0.421,8,10,0.8,9,30,23,6,3,16,17,38,68,0.559,5,10,0.5,14,15,0.933,6,30,18,5,0,12,19,105.1,118.9,79.9,0.139,0.264,0.55,50.0,67.6,7.5,5.2,0.528,17.3,27.3,0.111,0.596,13.9,77.8,0.206,1997,-11,-4,4,-0.08700000000000008,3,9,-0.07900000000000001,-6,-5,-0.133,3,0,5,1,3,4,-2
8,9,1996-11-16,1,WSB,BOS,1,106,92,44,85,0.518,3,13,0.231,15,21,0.714,10,42,25,3,5,9,19,39,88,0.443,3,14,0.214,11,17,0.647,10,41,24,5,2,11,21,114.6,99.5,92.5,0.247,0.153,0.562,50.6,56.8,3.2,6.8,0.535,8.7,24.4,0.176,0.46,10.3,76.2,0.125,1997,14,5,-3,0.07500000000000001,0,-1,0.017000000000000015,4,4,0.06699999999999995,0,1,1,-2,3,-2,-2
9,10,1996-11-20,1,WSB,SEA,2,110,115,41,106,0.387,11,30,0.367,17,25,0.68,23,58,24,7,13,20,29,39,89,0.438,8,21,0.381,29,37,0.784,11,49,22,12,7,21,28,99.2,103.7,91.8,0.236,0.283,0.47,54.2,58.5,6.3,19.1,0.439,14.6,37.7,0.16,0.483,16.6,76.1,0.326,1997,-5,2,17,-0.05099999999999999,3,9,-0.014000000000000012,-12,-12,-0.10399999999999998,12,9,2,-5,6,-1,1
10,11,1996-11-22,1,WSB,PHI,1,88,76,36,81,0.444,3,15,0.2,13,21,0.619,14,45,17,13,9,23,21,31,82,0.378,2,17,0.118,12,17,0.706,16,48,12,12,4,26,19,90.7,78.4,97.0,0.259,0.185,0.488,48.4,47.2,13.4,13.8,0.463,20.3,30.4,0.16,0.39,22.5,66.0,0.146,1997,12,5,-1,0.066,1,-2,0.08200000000000002,1,4,-0.08699999999999997,-2,-3,5,1,5,-3,2
11,12,1996-11-23,2,WSB,MIL,1,95,90,37,83,0.446,1,9,0.111,20,30,0.667,12,41,20,12,5,8,19,37,82,0.451,3,8,0.375,13,19,0.684,13,45,13,1,2,17,24,104.8,99.3,90.6,0.361,0.108,0.494,47.7,54.1,13.2,6.8,0.452,7.7,27.3,0.241,0.47,15.8,69.0,0.159,1997,5,0,1,-0.0050000000000000044,-2,1,-0.264,7,11,-0.017000000000000015,-1,-4,7,11,3,-9,-5
12,13,1996-11-25,1,WSB,MIN,1,105,98,38,81,0.469,5,11,0.455,24,33,0.727,7,40,27,7,5,13,22,36,86,0.419,8,19,0.421,18,23,0.783,16,49,15,3,7,21,29,106.1,99.1,98.9,0.407,0.136,0.55,44.9,71.1,7.1,7.5,0.5,12.0,17.5,0.296,0.465,17.9,67.3,0.209,1997,7,2,-5,0.04999999999999999,-3,-8,0.03400000000000003,6,10,-0.05600000000000005,-9,-9,12,4,-2,-8,-7
13,14,1996-11-29,2,WSB,ATL,2,81,110,31,79,0.392,6,16,0.375,13,17,0.765,13,36,15,9,6,24,17,42,82,0.512,12,22,0.545,14,18,0.778,13,44,20,14,7,17,20,87.4,118.7,92.7,0.215,0.203,0.468,45.0,48.4,9.7,10.0,0.43,21.7,29.5,0.165,0.585,15.9,63.9,0.171,1997,-29,-11,-3,-0.12,-6,-6,-0.17000000000000004,-1,-1,-0.013000000000000012,0,-8,-5,-5,-1,7,-3
14,15,1996-11-30,1,WSB,HOU,2,99,103,43,84,0.512,5,18,0.278,8,13,0.615,5,28,25,6,4,9,14,43,75,0.573,5,16,0.313,12,14,0.857,5,39,22,8,1,17,16,107.6,111.9,92.0,0.155,0.214,0.552,41.8,58.1,6.5,6.8,0.542,9.1,12.8,0.095,0.607,17.3,82.1,0.16,1997,-4,0,9,-0.06099999999999994,0,2,-0.034999999999999976,-4,-1,-0.242,0,-11,3,-2,3,-8,-2
15,16,1996-12-05,2,WSB,TOR,2,80,82,32,76,0.421,7,21,0.333,9,14,0.643,9,35,24,9,7,17,21,30,83,0.361,8,30,0.267,14,18,0.778,19,50,21,8,4,18,17,92.9,95.2,86.1,0.184,0.276,0.487,41.2,75.0,10.4,13.2,0.467,17.1,22.5,0.118,0.41,16.5,57.8,0.169,1997,-2,2,-7,0.06,-1,-9,0.066,-5,-4,-0.135,-10,-15,3,1,3,-1,4
16,17,1996-12-07,1,WSB,MIL,2,118,126,46,85,0.541,6,10,0.6,20,28,0.714,11,30,28,11,5,11,25,47,84,0.56,3,12,0.25,29,33,0.879,17,46,25,6,5,18,22,122.8,131.1,96.1,0.329,0.118,0.606,39.5,60.9,11.4,6.9,0.576,10.2,27.5,0.235,0.577,15.4,52.8,0.345,1997,-8,-1,1,-0.019000000000000017,3,-2,0.35,-9,-5,-0.16500000000000004,-6,-16,3,5,0,-7,3
17,18,1996-12-10,2,WSB,NYK,2,73,85,27,72,0.375,4,13,0.308,15,29,0.517,9,41,16,14,6,21,16,36,90,0.4,6,14,0.429,7,9,0.778,17,56,23,10,4,19,23,77.6,90.4,94.1,0.403,0.181,0.431,42.3,59.3,14.9,7.9,0.403,19.9,18.8,0.208,0.433,16.8,65.3,0.078,1997,-12,-9,-18,-0.025000000000000022,-2,-1,-0.121,8,20,-0.261,-8,-15,-7,4,2,2,-7
18,19,1996-12-11,1,WSB,CLE,1,106,95,41,73,0.562,6,10,0.6,18,29,0.621,10,33,22,13,4,16,19,34,65,0.523,12,19,0.632,15,20,0.75,8,29,18,6,5,20,24,121.8,109.2,87.0,0.397,0.137,0.618,53.2,53.7,14.9,8.7,0.603,15.7,32.3,0.247,0.615,21.3,74.2,0.231,1997,11,7,8,0.039000000000000035,-6,-9,-0.03200000000000003,3,9,-0.129,2,4,4,7,-1,-4,-5
