,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1988-11-04,2,SEA,UTA,1,104,97,37,82,0.451,3,13,0.231,27,35,0.771,15,47,22,15,7,18,31,32,74,0.432,1,6,0.167,32,42,0.762,10,36,20,8,6,22,19,104.8,97.7,99.2,0.427,0.159,0.534,56.6,59.5,15.1,10.3,0.47,15.6,36.6,0.329,0.439,19.2,76.2,0.432,1989,7,5,8,0.019000000000000017,2,7,0.064,-5,-7,0.009000000000000008,5,11,2,7,1,-4,12
1,2,1988-11-05,1,SEA,DEN,1,142,141,52,99,0.525,4,7,0.571,34,41,0.829,18,55,33,11,6,26,34,52,110,0.473,2,8,0.25,35,38,0.921,15,38,24,11,3,18,32,116.1,115.3,110.8,0.414,0.071,0.607,59.1,63.5,9.0,5.9,0.545,18.2,43.9,0.343,0.482,12.4,71.2,0.318,1989,1,0,-11,0.052000000000000046,2,-1,0.32099999999999995,-1,3,-0.09200000000000008,3,17,9,0,3,8,2
2,3,1988-11-08,2,SEA,SAC,1,97,75,41,77,0.532,4,6,0.667,11,16,0.688,12,47,18,6,7,17,22,24,80,0.3,3,7,0.429,24,31,0.774,18,38,13,8,5,11,15,114.8,88.8,84.5,0.208,0.078,0.577,55.3,43.9,7.1,9.6,0.558,16.8,37.5,0.143,0.319,10.5,66.0,0.3,1989,22,17,-3,0.23200000000000004,1,-1,0.23800000000000004,-13,-15,-0.08600000000000008,-6,9,5,-2,2,6,7
3,4,1988-11-09,1,SEA,GSW,2,108,113,37,84,0.44,6,14,0.429,28,38,0.737,18,42,24,16,4,23,31,41,86,0.477,0,0,,31,39,0.795,16,49,18,10,5,26,28,101.5,106.2,106.4,0.452,0.167,0.536,46.2,64.9,15.0,4.7,0.476,18.6,35.3,0.333,0.477,20.1,60.0,0.36,1989,-5,-4,-2,-0.03699999999999998,6,14,,-3,-1,-0.05800000000000005,2,-7,6,6,-1,-3,3
4,5,1988-11-11,2,SEA,LAL,2,103,114,42,105,0.4,3,14,0.214,16,23,0.696,26,55,22,8,3,23,28,42,81,0.519,2,7,0.286,28,35,0.8,10,47,33,10,5,19,18,96.9,107.2,106.3,0.219,0.133,0.447,53.9,52.4,7.5,4.1,0.414,16.7,41.3,0.152,0.531,16.5,74.4,0.346,1989,-11,0,24,-0.119,1,7,-0.07199999999999998,-12,-12,-0.10400000000000009,16,8,-11,-2,-2,4,10
5,6,1988-11-12,2,SEA,DEN,2,129,141,47,98,0.48,1,5,0.2,34,42,0.81,17,43,22,6,5,12,31,56,104,0.538,1,5,0.2,28,33,0.848,13,44,30,4,7,12,30,117.5,128.4,109.8,0.429,0.051,0.554,49.4,46.8,5.5,5.1,0.485,9.3,35.4,0.347,0.543,9.2,66.7,0.269,1989,-12,-9,-6,-0.05800000000000005,0,0,0.0,6,9,-0.03799999999999992,4,-1,-8,2,-2,0,1
6,7,1988-11-17,1,SEA,LAL,1,101,98,36,90,0.4,3,5,0.6,26,32,0.813,12,36,26,10,7,13,25,34,82,0.415,0,7,0.0,30,37,0.811,17,56,13,5,4,26,23,99.2,96.2,101.9,0.356,0.056,0.485,39.1,72.2,9.8,9.3,0.417,11.1,23.5,0.289,0.415,20.9,58.5,0.366,1989,3,2,8,-0.014999999999999958,3,-2,0.6,-4,-5,0.0019999999999998908,-5,-20,13,5,3,-13,2
7,8,1988-11-19,1,SEA,DAL,2,106,112,45,97,0.464,1,8,0.125,15,20,0.75,16,47,32,8,3,15,32,37,78,0.474,2,7,0.286,36,44,0.818,10,38,16,5,5,13,18,107.3,113.3,98.8,0.206,0.082,0.501,55.3,71.1,8.1,4.2,0.469,12.4,36.4,0.155,0.487,11.8,75.6,0.462,1989,-6,8,19,-0.009999999999999953,-1,1,-0.16099999999999998,-21,-24,-0.06799999999999995,6,9,16,3,-2,2,14
8,9,1988-11-22,1,SEA,POR,2,104,125,40,89,0.449,1,5,0.2,23,33,0.697,14,35,23,5,8,13,29,46,93,0.495,0,4,0.0,33,39,0.846,21,55,28,7,8,15,26,104.9,126.0,99.2,0.371,0.056,0.502,38.9,57.5,5.0,9.0,0.455,11.2,29.2,0.258,0.495,12.0,50.0,0.355,1989,-21,-6,-4,-0.045999999999999985,1,1,0.2,-10,-6,-0.14900000000000002,-7,-20,-5,-2,0,-2,3
9,10,1988-11-23,2,SEA,GSW,1,93,85,35,88,0.398,3,9,0.333,20,25,0.8,17,43,22,13,3,13,20,34,83,0.41,1,3,0.333,16,23,0.696,15,45,20,6,7,19,19,101.9,93.1,91.3,0.284,0.102,0.47,48.9,62.9,14.2,3.8,0.415,11.6,36.2,0.227,0.416,16.9,63.4,0.193,1989,8,1,5,-0.011999999999999955,2,6,0.0,4,2,0.10400000000000009,2,-2,2,7,-4,-6,1
