,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,2007-10-30,1,SAS,POR,1,106,97,41,87,0.471,6,24,0.25,18,26,0.692,12,40,21,8,4,8,19,39,78,0.5,6,13,0.462,13,17,0.765,8,40,15,1,4,16,19,115.5,105.7,91.8,0.299,0.276,0.538,50.0,51.2,8.7,6.2,0.506,7.5,27.3,0.207,0.538,15.8,77.8,0.167,2008,9,2,9,-0.029000000000000026,0,11,-0.21200000000000002,5,9,-0.07300000000000006,4,0,6,7,0,-8,0
1,2,2007-10-31,2,SAS,MEM,1,104,101,38,87,0.437,12,23,0.522,16,22,0.727,7,42,23,8,5,9,17,38,80,0.475,10,23,0.435,15,20,0.75,6,42,21,5,6,14,19,108.5,105.4,95.8,0.253,0.264,0.538,50.0,60.5,8.3,8.8,0.506,8.5,16.3,0.184,0.538,13.6,85.4,0.188,2008,3,0,7,-0.03799999999999998,2,0,0.08700000000000002,1,2,-0.02300000000000002,1,0,2,3,-1,-5,-2
2,3,2007-11-02,1,SAS,SAC,1,96,80,31,75,0.413,12,27,0.444,22,25,0.88,11,50,24,8,5,19,26,29,75,0.387,2,12,0.167,20,26,0.769,6,35,15,7,5,14,17,104.4,87.0,91.9,0.333,0.36,0.558,58.8,77.4,8.7,7.9,0.493,18.1,27.5,0.293,0.4,13.9,86.7,0.267,2008,16,2,0,0.025999999999999968,10,15,0.277,2,-1,0.11099999999999999,5,15,9,1,0,5,9
3,4,2007-11-06,2,SAS,HOU,2,81,89,32,69,0.464,3,8,0.375,14,23,0.609,4,28,14,10,9,12,17,35,86,0.407,9,21,0.429,10,17,0.588,25,55,25,6,4,18,17,96.1,105.6,84.3,0.333,0.116,0.512,33.7,43.8,11.9,13.8,0.486,13.2,11.8,0.203,0.459,16.1,49.0,0.116,2008,-8,-3,-17,0.05700000000000005,-6,-13,-0.05399999999999999,4,6,0.02100000000000002,-21,-27,-11,4,5,-6,0
4,5,2007-11-07,1,SAS,MIA,1,88,78,34,71,0.479,7,26,0.269,13,21,0.619,8,42,21,6,3,14,17,31,72,0.431,4,13,0.308,12,21,0.571,7,33,20,9,2,14,19,102.9,91.2,85.5,0.296,0.366,0.548,56.0,61.8,7.0,5.1,0.528,14.9,23.5,0.183,0.458,14.7,82.9,0.167,2008,10,3,-1,0.04799999999999999,3,13,-0.03899999999999998,1,0,0.04800000000000004,1,9,1,-3,1,0,-2
5,6,2007-11-09,2,SAS,NOH,1,97,85,40,77,0.519,4,15,0.267,13,18,0.722,7,42,19,6,6,10,17,35,81,0.432,4,15,0.267,11,17,0.647,9,37,18,8,3,9,15,112.1,98.3,86.5,0.234,0.195,0.571,53.2,47.5,6.9,9.1,0.545,10.5,20.0,0.169,0.457,9.2,79.5,0.136,2008,12,5,-4,0.08700000000000002,0,0,0.0,2,1,0.07499999999999996,-2,5,1,-2,3,1,2
6,7,2007-11-11,1,SAS,MIL,1,113,88,39,70,0.557,8,20,0.4,27,31,0.871,5,42,22,8,8,13,21,34,82,0.415,2,12,0.167,18,27,0.667,15,39,17,6,6,14,23,124.4,96.9,90.8,0.443,0.286,0.676,51.9,56.4,8.8,11.4,0.614,13.5,17.2,0.386,0.427,13.0,71.2,0.22,2008,25,5,-12,0.14200000000000007,6,8,0.233,9,4,0.20399999999999996,-10,3,5,2,2,-1,-2
7,8,2007-11-13,1,SAS,LAL,1,107,92,40,91,0.44,13,27,0.481,14,15,0.933,8,40,29,9,5,11,21,36,82,0.439,2,16,0.125,18,21,0.857,10,50,15,6,9,19,14,108.9,93.6,98.3,0.165,0.297,0.548,44.4,72.5,9.2,7.6,0.511,10.1,16.7,0.154,0.451,17.2,76.2,0.22,2008,15,4,9,0.0010000000000000009,11,11,0.356,-4,-6,0.07600000000000007,-2,-10,14,3,-4,-8,7
8,9,2007-11-15,2,SAS,DAL,2,92,105,32,80,0.4,6,15,0.4,22,28,0.786,15,38,17,7,1,14,25,38,73,0.521,7,16,0.438,22,30,0.733,9,41,20,11,4,13,26,104.4,119.1,88.1,0.35,0.188,0.498,48.1,53.1,7.9,1.8,0.438,13.2,31.9,0.275,0.568,13.1,71.9,0.301,2008,-13,-6,7,-0.121,-1,-1,-0.03799999999999998,0,-2,0.05300000000000005,6,-3,-3,-4,-3,1,-1
9,10,2007-11-16,1,SAS,HOU,1,90,84,35,72,0.486,9,16,0.563,11,16,0.688,11,40,20,7,2,16,18,38,75,0.507,4,16,0.25,4,6,0.667,7,31,17,9,3,16,15,107.4,100.2,83.8,0.222,0.222,0.569,56.3,57.1,8.4,3.4,0.549,16.8,31.4,0.153,0.533,17.1,80.6,0.053,2008,6,-3,-3,-0.02100000000000002,5,0,0.31299999999999994,7,10,0.020999999999999908,4,9,3,-2,-1,0,3
