   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
49 ,Steve Bucknall       ,SG   ,23.0,LAL,18.0,0.0 ,4.2 ,0.5 ,1.8 ,0.273,0.0,0.1,0.0  ,0.5 ,1.8 ,0.281,0.273,0.3,0.3 ,0.833,0.3,0.1 ,0.4 ,0.6 ,0.1,0.1,0.6,0.6,1.3
53 ,Tony Campbell        ,SG   ,27.0,MIN,82.0,81.0,38.6,8.8 ,19.3,0.457,0.1,0.7,0.167,8.7 ,18.6,0.468,0.46 ,5.5,6.9 ,0.787,2.5,3.0 ,5.5 ,2.6 ,1.4,0.4,3.1,3.2,23.2
55 ,Antoine Carr         ,PF   ,28.0,TOT,77.0,4.0 ,22.4,4.6 ,9.4 ,0.494,0.0,0.1,0.0  ,4.6 ,9.3 ,0.499,0.494,3.1,3.9 ,0.795,1.5,2.7 ,4.2 ,1.5 ,0.4,0.9,1.6,3.2,12.3
58 ,Joe Barry Carroll    ,C    ,31.0,TOT,76.0,47.0,22.6,4.1 ,10.0,0.411,0.0,0.0,0.0  ,4.1 ,10.0,0.412,0.411,1.8,2.3 ,0.774,1.8,4.1 ,5.8 ,1.3 ,0.6,1.5,1.9,2.5,10.0
62 ,Terry Catledge       ,PF   ,26.0,ORL,74.0,72.0,33.3,7.4 ,15.6,0.474,0.0,0.1,0.25 ,7.4 ,15.5,0.476,0.475,4.6,6.6 ,0.702,3.7,3.9 ,7.6 ,1.0 ,0.5,0.2,2.4,2.7,19.4
63 ,Tom Chambers         ,PF   ,30.0,PHO,81.0,81.0,37.6,10.0,20.0,0.501,0.3,1.1,0.279,9.7 ,18.9,0.513,0.508,6.9,8.0 ,0.861,1.5,5.6 ,7.0 ,2.3 ,1.1,0.6,2.7,3.2,27.2
64 ,Rex Chapman          ,SG   ,22.0,CHH,54.0,52.0,32.6,7.0 ,17.1,0.408,0.9,2.6,0.331,6.1 ,14.5,0.422,0.433,2.7,3.6 ,0.75 ,1.0,2.4 ,3.3 ,2.4 ,0.9,0.1,1.9,2.1,17.5
65 ,Maurice Cheeks*      ,PG   ,33.0,TOT,81.0,62.0,31.1,3.8 ,7.5 ,0.504,0.0,0.2,0.25 ,3.7 ,7.3 ,0.511,0.507,2.1,2.5 ,0.847,0.6,2.3 ,3.0 ,5.6 ,1.5,0.1,1.5,1.0,9.7
68 ,Derrick Chievous     ,SF   ,22.0,TOT,55.0,0.0 ,10.7,1.9 ,4.0 ,0.477,0.1,0.2,0.333,1.9 ,3.8 ,0.483,0.484,1.5,2.0 ,0.721,0.6,1.0 ,1.6 ,0.6 ,0.5,0.1,0.8,1.3,5.3
71 ,Ben Coleman          ,PF   ,28.0,MIL,22.0,0.0 ,13.9,2.1 ,4.4 ,0.474,0.0,0.0,0.0  ,2.1 ,4.4 ,0.479,0.474,1.5,1.9 ,0.829,1.4,2.5 ,4.0 ,0.5 ,0.3,0.3,1.2,2.5,5.7
72 ,Steve Colter         ,PG   ,27.0,WSB,73.0,1.0 ,13.4,1.9 ,4.1 ,0.478,0.0,0.1,0.0  ,1.9 ,4.0 ,0.486,0.478,1.1,1.3 ,0.811,0.8,1.7 ,2.4 ,2.0 ,0.6,0.1,0.5,1.3,4.9
73 ,Lester Conner        ,PG   ,30.0,NJN,82.0,61.0,28.7,2.9 ,7.0 ,0.414,0.0,0.2,0.154,2.9 ,6.8 ,0.42 ,0.415,2.1,2.6 ,0.804,1.1,2.1 ,3.2 ,4.7 ,2.1,0.1,1.7,2.2,7.9
75 ,Michael Cooper       ,SG   ,33.0,LAL,80.0,10.0,23.1,2.4 ,6.2 ,0.387,0.6,2.0,0.318,1.8 ,4.2 ,0.42 ,0.438,1.0,1.2 ,0.883,0.7,2.1 ,2.8 ,2.7 ,0.8,0.5,1.1,2.6,6.4
76 ,Wayne Cooper         ,C    ,33.0,POR,79.0,0.0 ,14.9,1.7 ,3.8 ,0.454,0.0,0.0,0.0  ,1.7 ,3.8 ,0.458,0.454,0.3,0.5 ,0.641,1.5,2.8 ,4.3 ,0.6 ,0.2,1.2,0.5,2.7,3.8
77 ,Lanard Copeland      ,SG   ,24.0,PHI,23.0,0.0 ,4.8 ,1.3 ,3.0 ,0.456,0.0,0.2,0.2  ,1.3 ,2.7 ,0.476,0.463,0.5,0.6 ,0.786,0.2,0.3 ,0.4 ,0.4 ,0.0,0.0,0.8,0.5,3.2
78 ,Tyrone Corbin        ,SF   ,27.0,MIN,82.0,80.0,36.7,6.4 ,13.2,0.481,0.0,0.1,0.0  ,6.4 ,13.1,0.486,0.481,2.0,2.5 ,0.77 ,2.7,4.7 ,7.4 ,2.6 ,2.1,0.5,1.7,3.5,14.7
81 ,Terry Cummings       ,PF   ,28.0,SAS,81.0,78.0,34.8,9.0 ,18.9,0.475,0.2,0.7,0.322,8.8 ,18.2,0.481,0.481,4.2,5.4 ,0.78 ,2.8,5.6 ,8.4 ,2.7 ,1.4,0.6,2.5,3.5,22.4
82 ,Dell Curry           ,SG   ,25.0,CHH,67.0,13.0,27.8,6.9 ,14.8,0.466,0.8,2.2,0.354,6.1 ,12.6,0.485,0.492,1.4,1.6 ,0.923,0.5,2.0 ,2.5 ,2.4 ,1.5,0.4,1.5,2.2,16.0
83 ,Quintin Dailey       ,SG   ,29.0,SEA,30.0,2.0 ,16.4,3.2 ,8.0 ,0.404,0.0,0.2,0.2  ,3.2 ,7.8 ,0.409,0.406,1.7,2.2 ,0.788,0.6,1.1 ,1.7 ,1.1 ,0.4,0.0,1.1,2.1,8.2
84 ,Adrian Dantley*      ,SF   ,34.0,DAL,45.0,45.0,28.9,5.1 ,10.8,0.477,0.0,0.0,0.0  ,5.1 ,10.7,0.479,0.477,4.4,5.6 ,0.787,1.7,2.1 ,3.8 ,1.8 ,0.4,0.2,1.7,2.2,14.7
85 ,Brad Daugherty       ,C    ,24.0,CLE,41.0,40.0,35.1,6.0 ,12.4,0.479,0.0,0.0,0.0  ,6.0 ,12.4,0.481,0.479,4.9,7.0 ,0.704,1.9,7.2 ,9.1 ,3.2 ,0.7,0.5,2.7,2.6,16.8
86 ,Brad Davis           ,PG   ,34.0,DAL,73.0,2.0 ,17.7,2.5 ,5.0 ,0.49 ,0.5,1.4,0.337,2.0 ,3.6 ,0.552,0.538,1.1,1.4 ,0.77 ,0.2,1.1 ,1.3 ,3.3 ,0.6,0.1,1.2,2.1,6.4
87 ,Charles Davis        ,SF   ,31.0,CHI,53.0,0.0 ,8.1 ,1.1 ,3.0 ,0.367,0.1,0.5,0.28 ,1.0 ,2.5 ,0.383,0.389,0.1,0.2 ,0.875,0.5,1.1 ,1.5 ,0.3 ,0.2,0.2,0.4,1.0,2.5
88 ,Terry Davis          ,PF   ,22.0,MIA,63.0,9.0 ,14.0,1.9 ,4.2 ,0.466,0.0,0.0,0.0  ,1.9 ,4.1 ,0.467,0.466,0.9,1.4 ,0.621,1.5,2.2 ,3.6 ,0.4 ,0.4,0.4,1.1,2.7,4.7
89 ,Walter Davis         ,SG   ,35.0,DEN,69.0,0.0 ,23.7,7.2 ,15.0,0.481,0.1,0.7,0.13 ,7.1 ,14.3,0.497,0.484,3.0,3.3 ,0.912,0.7,1.9 ,2.6 ,2.2 ,0.9,0.1,1.5,2.3,17.5
90 ,Johnny Dawkins       ,PG   ,26.0,PHI,81.0,81.0,35.4,5.7 ,11.7,0.489,0.3,0.8,0.333,5.5 ,10.9,0.501,0.501,2.6,3.0 ,0.861,0.6,2.5 ,3.0 ,7.4 ,1.5,0.1,2.6,2.0,14.3
91 ,Vinny Del Negro      ,SG   ,23.0,SAC,76.0,29.0,24.4,3.9 ,8.5 ,0.462,0.1,0.4,0.313,3.8 ,8.0 ,0.47 ,0.47 ,1.8,2.0 ,0.871,0.5,2.1 ,2.6 ,3.3 ,0.8,0.1,1.5,2.4,9.7
92 ,Byron Dinkins        ,PG   ,22.0,HOU,33.0,0.0 ,11.0,1.3 ,3.3 ,0.404,0.0,0.3,0.111,1.3 ,3.0 ,0.43 ,0.408,0.8,0.9 ,0.867,0.4,0.8 ,1.2 ,2.3 ,0.6,0.1,1.1,0.9,3.5
93 ,Vlade Divac*         ,C    ,21.0,LAL,82.0,5.0 ,19.6,3.3 ,6.7 ,0.499,0.0,0.1,0.0  ,3.3 ,6.6 ,0.504,0.499,1.9,2.6 ,0.708,2.0,4.2 ,6.2 ,0.9 ,1.0,1.4,1.3,2.9,8.5
96 ,Sherman Douglas      ,PG   ,23.0,MIA,81.0,66.0,30.5,5.7 ,11.6,0.494,0.1,0.4,0.161,5.7 ,11.2,0.505,0.496,2.8,4.0 ,0.687,0.9,1.7 ,2.5 ,7.6 ,1.8,0.1,3.0,2.3,14.3
97 ,Terry Dozier         ,SF   ,23.0,CHH,9.0 ,0.0 ,10.2,1.0 ,3.0 ,0.333,0.0,0.1,0.0  ,1.0 ,2.9 ,0.346,0.333,0.4,0.9 ,0.5  ,0.8,0.9 ,1.7 ,0.3 ,0.7,0.2,0.8,1.1,2.4
99 ,Larry Drew           ,PG   ,31.0,LAL,80.0,3.0 ,16.7,2.1 ,4.8 ,0.444,0.4,1.0,0.395,1.7 ,3.8 ,0.457,0.486,0.6,0.8 ,0.767,0.2,1.1 ,1.2 ,2.7 ,0.6,0.1,1.2,1.2,5.2
100,Clyde Drexler*       ,SG   ,27.0,POR,73.0,73.0,36.8,9.2 ,18.6,0.494,0.4,1.5,0.283,8.8 ,17.1,0.512,0.505,4.6,5.9 ,0.774,2.8,4.1 ,6.9 ,5.9 ,2.0,0.7,2.6,3.0,23.3
105,Joe Dumars*          ,SG   ,26.0,DET,75.0,71.0,34.4,6.8 ,14.1,0.48 ,0.3,0.7,0.4  ,6.5 ,13.4,0.485,0.491,4.0,4.4 ,0.9  ,0.8,2.0 ,2.8 ,4.9 ,0.8,0.0,1.9,1.7,17.8
106,Mike Dunleavy        ,PG   ,35.0,MIL,5.0 ,0.0 ,8.6 ,0.8 ,2.8 ,0.286,0.4,1.8,0.222,0.4 ,1.0 ,0.4  ,0.357,1.4,1.6 ,0.875,0.0,0.4 ,0.4 ,2.0 ,0.2,0.0,1.6,1.4,3.4
107,T.R. Dunn            ,SF   ,34.0,DEN,65.0,2.0 ,10.1,0.7 ,1.5 ,0.454,0.0,0.0,0.0  ,0.7 ,1.5 ,0.463,0.454,0.4,0.6 ,0.667,0.9,1.3 ,2.1 ,0.7 ,0.6,0.1,0.3,1.0,1.8
108,Ledell Eackles       ,SG   ,23.0,WSB,78.0,8.0 ,21.7,5.3 ,12.1,0.439,0.2,0.8,0.322,5.1 ,11.3,0.447,0.449,2.7,3.6 ,0.75 ,0.9,1.3 ,2.2 ,2.3 ,0.6,0.1,1.8,2.0,13.5
110,Blue Edwards         ,SF   ,24.0,UTA,82.0,49.0,23.0,3.5 ,6.9 ,0.507,0.1,0.4,0.3  ,3.4 ,6.5 ,0.519,0.515,1.8,2.5 ,0.719,0.8,2.2 ,3.1 ,1.8 ,0.9,0.4,1.9,3.4,8.9
111,James Edwards        ,C    ,34.0,DET,82.0,70.0,27.8,5.6 ,11.3,0.498,0.0,0.0,0.0  ,5.6 ,11.3,0.499,0.498,3.2,4.3 ,0.749,1.4,2.8 ,4.2 ,0.8 ,0.3,0.5,1.6,3.6,14.5
112,Jay Edwards          ,SG   ,21.0,LAC,4.0 ,0.0 ,6.5 ,0.8 ,1.8 ,0.429,0.0,0.5,0.0  ,0.8 ,1.3 ,0.6  ,0.429,0.3,0.8 ,0.333,0.3,0.3 ,0.5 ,1.0 ,0.3,0.0,0.3,1.0,1.8
113,Kevin Edwards        ,SG   ,24.0,MIA,78.0,54.0,28.3,5.1 ,12.3,0.412,0.1,0.4,0.3  ,4.9 ,11.9,0.416,0.417,1.8,2.3 ,0.76 ,1.0,2.6 ,3.6 ,3.2 ,1.6,0.4,2.3,1.9,12.0
114,Craig Ehlo           ,SG   ,28.0,CLE,81.0,64.0,35.7,5.4 ,11.6,0.464,1.3,3.1,0.419,4.1 ,8.5 ,0.48 ,0.519,1.6,2.3 ,0.681,1.8,3.6 ,5.4 ,4.6 ,1.6,0.3,2.0,2.8,13.6
115,Sean Elliott         ,SF   ,21.0,SAS,81.0,69.0,25.1,3.8 ,8.0 ,0.481,0.0,0.1,0.111,3.8 ,7.9 ,0.486,0.481,2.3,2.7 ,0.866,1.6,2.1 ,3.7 ,1.9 ,0.6,0.2,1.4,2.1,10.0
116,Dale Ellis           ,SG   ,29.0,SEA,55.0,49.0,37.0,9.1 ,18.4,0.497,1.7,4.7,0.375,7.4 ,13.7,0.538,0.544,3.5,4.3 ,0.818,1.6,2.7 ,4.3 ,2.0 ,1.1,0.1,2.2,2.3,23.5
117,Pervis Ellison       ,C    ,22.0,SAC,34.0,22.0,25.5,3.3 ,7.4 ,0.442,0.0,0.1,0.0  ,3.3 ,7.3 ,0.446,0.442,1.4,2.3 ,0.628,1.9,3.9 ,5.8 ,1.9 ,0.5,1.7,1.8,3.9,8.0
119,Alex English*        ,SF   ,36.0,DEN,80.0,80.0,27.6,7.9 ,16.2,0.491,0.0,0.1,0.4  ,7.9 ,16.1,0.491,0.492,2.0,2.3 ,0.88 ,1.5,2.1 ,3.6 ,2.8 ,0.6,0.3,1.2,1.6,17.9
120,Patrick Ewing*       ,C    ,27.0,NYK,82.0,82.0,38.6,11.2,20.4,0.551,0.0,0.0,0.25 ,11.2,20.4,0.552,0.551,6.1,7.9 ,0.775,2.9,8.0 ,10.9,2.2 ,1.0,4.0,3.4,4.0,28.6
121,Jim Farmer           ,SG   ,25.0,SEA,38.0,0.0 ,10.5,2.3 ,5.3 ,0.438,0.2,0.7,0.296,2.1 ,4.6 ,0.46 ,0.458,1.5,2.1 ,0.713,0.4,0.7 ,1.1 ,0.7 ,0.4,0.0,0.7,1.2,6.4
122,Duane Ferrell        ,SF   ,24.0,ATL,14.0,0.0 ,2.1 ,0.4 ,1.0 ,0.357,0.0,0.1,0.0  ,0.4 ,0.9 ,0.385,0.357,0.1,0.4 ,0.333,0.2,0.3 ,0.5 ,0.1 ,0.1,0.0,0.1,0.2,0.9
123,Vern Fleming         ,PG   ,27.0,IND,82.0,82.0,35.1,5.7 ,11.2,0.508,0.1,0.4,0.353,5.5 ,10.8,0.514,0.515,2.8,3.6 ,0.782,1.4,2.5 ,3.9 ,7.4 ,1.1,0.1,2.5,2.6,14.3
124,Sleepy Floyd         ,PG   ,29.0,HOU,82.0,73.0,32.1,4.4 ,9.8 ,0.451,1.1,2.9,0.38 ,3.3 ,6.9 ,0.48 ,0.506,2.3,2.8 ,0.806,0.6,1.9 ,2.4 ,7.3 ,1.1,0.1,2.5,1.9,12.2
126,Corey Gaines         ,SG   ,24.0,PHI,9.0 ,0.0 ,9.0 ,0.4 ,1.3 ,0.333,0.1,0.2,0.5  ,0.3 ,1.1 ,0.3  ,0.375,0.1,0.4 ,0.25 ,0.1,0.4 ,0.6 ,2.9 ,0.4,0.0,1.1,1.2,1.1
127,Kevin Gamble         ,SF   ,24.0,BOS,71.0,10.0,13.9,1.9 ,4.2 ,0.455,0.0,0.3,0.167,1.9 ,4.0 ,0.473,0.46 ,1.2,1.5 ,0.794,0.6,1.0 ,1.6 ,1.7 ,0.4,0.1,0.6,1.1,5.1
128,Winston Garland      ,PG   ,25.0,TOT,79.0,19.0,22.3,2.9 ,7.3 ,0.401,0.2,0.5,0.333,2.8 ,6.8 ,0.406,0.412,1.3,1.5 ,0.836,0.6,2.1 ,2.7 ,3.8 ,1.0,0.1,2.0,1.9,7.3
131,Tom Garrick          ,SG   ,23.0,LAC,73.0,22.0,23.6,2.8 ,5.8 ,0.494,0.1,0.3,0.19 ,2.8 ,5.5 ,0.51 ,0.499,1.2,1.6 ,0.772,0.5,1.8 ,2.2 ,4.0 ,1.2,0.1,1.6,2.1,7.0
132,Kenny Gattison       ,PF   ,25.0,CHH,63.0,2.0 ,14.9,2.3 ,4.3 ,0.55 ,0.0,0.0,1.0  ,2.3 ,4.3 ,0.549,0.552,1.2,1.7 ,0.682,1.2,1.9 ,3.1 ,0.6 ,0.6,0.5,1.1,2.4,5.9
133,Derrick Gervin       ,PF   ,26.0,NJN,21.0,0.0 ,16.1,4.4 ,9.4 ,0.472,0.0,0.1,0.0  ,4.4 ,9.2 ,0.479,0.472,3.1,4.2 ,0.73 ,1.4,1.7 ,3.1 ,0.4 ,1.0,0.3,0.6,2.2,12.0
134,Armen Gilliam        ,PF   ,25.0,TOT,76.0,66.0,31.9,6.4 ,12.4,0.515,0.0,0.0,0.0  ,6.4 ,12.3,0.516,0.515,4.0,5.5 ,0.723,2.8,5.1 ,7.9 ,1.3 ,0.9,0.7,2.4,2.8,16.7
137,Mike Gminski         ,C    ,30.0,PHI,81.0,81.0,32.8,5.7 ,12.4,0.457,0.0,0.2,0.176,5.6 ,12.2,0.462,0.459,2.4,2.9 ,0.821,2.4,6.1 ,8.5 ,1.6 ,0.5,1.3,1.2,1.7,13.7
138,Gary Grant           ,PG   ,24.0,LAC,44.0,44.0,34.8,5.5 ,11.8,0.466,0.1,0.5,0.238,5.4 ,11.3,0.476,0.471,2.0,2.6 ,0.779,1.3,3.1 ,4.4 ,10.0,2.5,0.1,4.7,2.7,13.1
