   ,Player              ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB,TRB ,AST,STL,BLK,TOV,PF ,PTS
191,A.J. Guyton         ,PG   ,22.0,CHI,33.0,8.0 ,19.1,2.4 ,5.8 ,0.406,0.8,2.1,0.391,1.5 ,3.7 ,0.415,0.477,0.5,0.5 ,0.833,0.3,0.8,1.1 ,1.9,0.3,0.2,0.7,1.1,6.0
192,Darvin Ham          ,SF   ,27.0,MIL,29.0,13.0,18.6,1.3 ,2.8 ,0.488,0.1,0.1,0.667,1.3 ,2.7 ,0.481,0.5  ,1.0,1.7 ,0.592,1.9,2.2,4.2 ,0.9,0.6,0.7,1.1,2.9,3.8
193,Richard Hamilton    ,SF   ,22.0,WAS,78.0,42.0,32.3,7.0 ,16.0,0.438,0.5,1.9,0.274,6.5 ,14.1,0.46 ,0.454,3.6,4.1 ,0.868,1.0,2.1,3.1 ,2.9,1.0,0.1,2.6,2.6,18.1
196,Anfernee Hardaway   ,SG   ,29.0,PHO,4.0 ,4.0 ,28.0,3.8 ,9.0 ,0.417,0.5,2.0,0.25 ,3.3 ,7.0 ,0.464,0.444,1.8,2.8 ,0.636,1.3,3.3,4.5 ,3.8,1.5,0.3,0.8,1.5,9.8
198,Tim Hardaway        ,PG   ,34.0,MIA,77.0,77.0,33.9,5.3 ,13.5,0.392,2.5,6.7,0.366,2.8 ,6.8 ,0.417,0.482,1.9,2.4 ,0.801,0.3,2.3,2.6 ,6.3,1.2,0.1,2.5,2.0,14.9
199,Ron Harper          ,PG   ,37.0,LAL,47.0,46.0,24.2,2.7 ,5.8 ,0.469,0.4,1.5,0.264,2.3 ,4.2 ,0.543,0.504,0.7,1.0 ,0.708,1.0,2.6,3.5 ,2.4,0.8,0.5,1.3,1.5,6.5
200,Matt Harpring       ,SG   ,24.0,CLE,56.0,55.0,28.8,4.3 ,9.4 ,0.454,0.2,0.9,0.25 ,4.0 ,8.4 ,0.477,0.467,2.4,2.9 ,0.812,1.6,2.7,4.3 ,1.8,0.8,0.3,1.6,2.9,11.1
201,Al Harrington       ,PF   ,20.0,IND,78.0,38.0,24.3,3.1 ,7.0 ,0.444,0.0,0.1,0.143,3.1 ,6.9 ,0.448,0.445,1.3,2.0 ,0.656,1.5,3.4,4.9 ,1.7,0.8,0.2,1.9,2.9,7.5
202,Othella Harrington  ,C    ,27.0,TOT,74.0,45.0,24.5,3.3 ,6.9 ,0.487,0.0,0.0,0.0  ,3.3 ,6.8 ,0.49 ,0.487,2.3,3.0 ,0.763,1.9,3.4,5.2 ,0.8,0.5,0.6,2.0,3.2,9.0
205,Lucious Harris      ,SG   ,30.0,NJN,73.0,50.0,28.4,3.6 ,8.5 ,0.425,0.6,1.8,0.348,3.0 ,6.7 ,0.445,0.462,1.5,1.9 ,0.77 ,1.0,3.0,3.9 ,1.8,1.0,0.2,0.9,1.7,9.4
209,Hersey Hawkins      ,SG   ,34.0,CHH,59.0,0.0 ,11.5,0.9 ,2.3 ,0.409,0.3,0.8,0.37 ,0.7 ,1.5 ,0.429,0.471,0.9,1.1 ,0.857,0.3,1.1,1.4 ,1.2,0.6,0.2,0.3,0.8,3.1
211,Alan Henderson      ,PF   ,28.0,ATL,73.0,42.0,24.8,4.1 ,9.2 ,0.444,0.0,0.0,0.0  ,4.1 ,9.2 ,0.445,0.444,2.4,3.7 ,0.638,2.5,3.1,5.6 ,0.7,0.7,0.4,1.7,2.2,10.5
212,Cedric Henderson    ,SF   ,25.0,CLE,55.0,10.0,17.5,1.9 ,4.8 ,0.389,0.0,0.1,0.125,1.8 ,4.6 ,0.398,0.391,0.5,0.8 ,0.652,0.3,1.3,1.6 ,1.4,0.5,0.4,1.1,1.8,4.3
213,Chris Herren        ,PG   ,25.0,BOS,25.0,7.0 ,16.3,1.2 ,3.8 ,0.302,0.6,2.2,0.291,0.5 ,1.6 ,0.317,0.385,0.4,0.5 ,0.75 ,0.2,0.7,0.8 ,2.2,0.6,0.0,0.8,1.7,3.3
214,Grant Hill*         ,SF   ,28.0,ORL,4.0 ,4.0 ,33.3,4.8 ,10.8,0.442,0.3,0.3,1.0  ,4.5 ,10.5,0.429,0.453,4.0,6.5 ,0.615,2.0,4.3,6.3 ,6.3,1.3,0.5,2.8,2.3,13.8
215,Tyrone Hill         ,PF   ,32.0,PHI,76.0,75.0,31.1,3.7 ,7.7 ,0.474,0.0,0.0,0.0  ,3.7 ,7.7 ,0.474,0.474,2.3,3.6 ,0.63 ,3.1,5.9,9.0 ,0.6,0.5,0.4,1.7,3.2,9.6
216,Fred Hoiberg        ,SG   ,28.0,CHI,74.0,37.0,30.4,2.9 ,6.7 ,0.438,1.4,3.4,0.412,1.5 ,3.3 ,0.465,0.542,1.8,2.1 ,0.866,0.3,3.9,4.2 ,3.6,1.3,0.2,1.0,2.1,9.1
217,Robert Horry        ,PF   ,30.0,LAL,79.0,1.0 ,20.1,1.9 ,4.8 ,0.387,0.7,2.0,0.346,1.2 ,2.8 ,0.415,0.458,0.7,1.1 ,0.711,1.2,2.6,3.7 ,1.6,0.7,0.7,1.0,2.7,5.2
218,Eddie House         ,PG   ,22.0,MIA,50.0,0.0 ,11.0,2.1 ,4.9 ,0.421,0.4,1.1,0.345,1.7 ,3.8 ,0.443,0.46 ,0.5,0.7 ,0.686,0.1,0.7,0.8 ,1.0,0.3,0.0,0.7,1.2,5.0
219,Allan Houston       ,SG   ,29.0,NYK,78.0,78.0,36.6,6.9 ,15.5,0.449,1.2,3.2,0.381,5.7 ,12.3,0.467,0.488,3.6,3.9 ,0.909,0.3,3.4,3.6 ,2.2,0.7,0.1,2.1,2.4,18.7
221,Juwan Howard        ,PF   ,27.0,TOT,81.0,81.0,36.7,7.2 ,15.0,0.479,0.0,0.0,0.0  ,7.2 ,15.0,0.48 ,0.479,3.7,4.7 ,0.773,2.1,5.0,7.1 ,2.8,0.9,0.5,3.0,3.6,18.0
224,Troy Hudson         ,PG   ,24.0,ORL,75.0,7.0 ,13.4,1.7 ,5.0 ,0.336,0.3,1.5,0.202,1.4 ,3.5 ,0.392,0.366,1.1,1.4 ,0.817,0.5,0.9,1.4 ,2.2,0.5,0.0,1.2,1.1,4.8
225,Larry Hughes        ,SG   ,22.0,GSW,50.0,45.0,36.9,6.2 ,16.1,0.383,0.3,1.5,0.187,5.9 ,14.6,0.403,0.391,3.9,5.0 ,0.766,1.5,4.0,5.5 ,4.5,1.9,0.6,3.0,2.9,16.5
226,Lindsey Hunter      ,PG   ,30.0,MIL,82.0,5.0 ,24.4,3.6 ,9.5 ,0.381,1.9,5.0,0.373,1.8 ,4.6 ,0.388,0.478,0.9,1.2 ,0.802,0.4,1.7,2.1 ,2.7,1.2,0.1,0.8,2.1,10.1
227,Zydrunas Ilgauskas  ,C    ,25.0,CLE,24.0,24.0,25.7,4.8 ,9.8 ,0.487,0.0,0.1,0.0  ,4.8 ,9.7 ,0.491,0.487,2.2,3.3 ,0.679,2.7,4.0,6.7 ,0.8,0.6,1.5,2.5,3.3,11.7
228,Allen Iverson*      ,SG   ,25.0,PHI,71.0,71.0,42.0,10.7,25.5,0.42 ,1.4,4.3,0.32 ,9.4 ,21.2,0.441,0.447,8.2,10.1,0.814,0.7,3.1,3.8 ,4.6,2.5,0.3,3.3,2.1,31.1
229,Bobby Jackson       ,PG   ,27.0,SAC,79.0,7.0 ,20.9,2.9 ,6.7 ,0.439,0.5,1.3,0.375,2.4 ,5.3 ,0.455,0.476,0.8,1.1 ,0.739,0.9,2.2,3.1 ,2.0,1.1,0.1,1.3,1.8,7.2
230,Jaren Jackson       ,SG   ,33.0,SAS,16.0,0.0 ,7.1 ,1.0 ,2.5 ,0.4  ,0.4,1.1,0.389,0.6 ,1.4 ,0.409,0.488,0.0,0.1 ,0.0  ,0.1,0.7,0.8 ,0.4,0.3,0.0,0.2,0.8,2.4
231,Jim Jackson         ,SF   ,30.0,TOT,56.0,40.0,30.2,4.3 ,11.3,0.378,0.5,1.4,0.325,3.8 ,9.9 ,0.386,0.399,2.5,3.0 ,0.822,0.9,3.1,4.0 ,2.9,0.9,0.2,2.3,2.5,11.5
234,Marc Jackson        ,C    ,26.0,GSW,48.0,35.0,29.4,4.9 ,10.6,0.467,0.1,0.5,0.217,4.8 ,10.1,0.478,0.471,3.2,4.0 ,0.802,2.5,5.0,7.5 ,1.2,0.7,0.6,1.9,2.9,13.2
