   ,Player             ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
68 ,Corey Brewer       ,SF   ,21.0,MIN,79.0,35.0,22.8,2.3 ,6.2 ,0.374,0.1,0.5,0.194,2.2,5.7 ,0.389,0.382,1.1,1.4 ,0.8  ,1.0,2.7 ,3.7 ,1.4 ,1.0,0.3,1.1,2.4,5.8
69 ,Ronnie Brewer      ,SG   ,22.0,UTA,76.0,76.0,27.5,4.7 ,8.3 ,0.558,0.1,0.7,0.22 ,4.5,7.7 ,0.587,0.567,2.6,3.4 ,0.759,1.3,1.6 ,2.9 ,1.8 ,1.7,0.3,0.9,1.4,12.0
74 ,Aaron Brooks       ,PG   ,23.0,HOU,51.0,0.0 ,11.9,1.8 ,4.4 ,0.413,0.7,2.1,0.33 ,1.1,2.3 ,0.491,0.493,0.8,1.0 ,0.857,0.3,0.8 ,1.1 ,1.7 ,0.3,0.1,0.9,1.4,5.2
77 ,Devin Brown        ,SG   ,29.0,CLE,78.0,20.0,22.6,2.8 ,6.8 ,0.409,0.6,1.9,0.308,2.2,4.9 ,0.447,0.451,1.4,1.8 ,0.754,0.8,2.5 ,3.4 ,2.2 ,0.7,0.1,1.3,1.8,7.5
81 ,P.J. Brown         ,PF   ,38.0,BOS,18.0,0.0 ,11.6,0.8 ,2.3 ,0.341,0.0,0.1,0.0  ,0.8,2.2 ,0.35 ,0.341,0.6,0.9 ,0.688,1.6,2.2 ,3.8 ,0.6 ,0.3,0.4,0.6,1.6,2.2
82 ,Shannon Brown      ,SG   ,22.0,TOT,21.0,4.0 ,11.4,2.1 ,6.0 ,0.349,0.4,1.4,0.3  ,1.7,4.6 ,0.365,0.385,0.8,1.4 ,0.586,0.3,0.7 ,1.0 ,0.8 ,0.5,0.1,1.1,1.4,5.4
85 ,Kobe Bryant*       ,SG   ,29.0,LAL,82.0,82.0,38.9,9.5 ,20.6,0.459,1.8,5.1,0.361,7.6,15.5,0.49 ,0.503,7.6,9.0 ,0.84 ,1.1,5.2 ,6.3 ,5.4 ,1.8,0.5,3.1,2.8,28.3
86 ,Greg Buckner       ,SG   ,31.0,MIN,31.0,4.0 ,16.8,1.5 ,3.8 ,0.385,0.5,1.6,0.3  ,1.0,2.2 ,0.448,0.449,0.6,0.7 ,0.864,0.3,1.8 ,2.1 ,1.3 ,0.7,0.1,0.9,2.0,4.0
87 ,Caron Butler       ,SF   ,27.0,WAS,58.0,58.0,39.9,7.6 ,16.3,0.466,1.1,3.2,0.357,6.4,13.1,0.492,0.501,4.1,4.5 ,0.901,1.6,5.1 ,6.7 ,4.9 ,2.2,0.3,2.6,2.8,20.3
88 ,Rasual Butler      ,SF   ,28.0,NOH,51.0,8.0 ,17.2,1.8 ,5.1 ,0.35 ,0.9,2.6,0.331,0.9,2.5 ,0.37 ,0.435,0.5,0.6 ,0.839,0.3,1.6 ,2.0 ,0.7 ,0.3,0.4,0.2,1.3,4.9
90 ,José Calderón      ,PG   ,26.0,TOR,82.0,56.0,30.3,4.5 ,8.6 ,0.519,1.0,2.2,0.429,3.5,6.4 ,0.551,0.575,1.3,1.5 ,0.908,0.4,2.5 ,2.9 ,8.3 ,1.1,0.1,1.5,1.6,11.2
91 ,Marcus Camby       ,C    ,33.0,DEN,79.0,79.0,34.9,3.6 ,8.0 ,0.45 ,0.1,0.3,0.3  ,3.5,7.8 ,0.455,0.455,1.8,2.6 ,0.708,2.9,10.2,13.1,3.3 ,1.1,3.6,1.5,2.7,9.1
92 ,Brian Cardinal     ,PF   ,30.0,MEM,37.0,1.0 ,11.9,1.2 ,3.4 ,0.341,0.7,2.2,0.309,0.5,1.2 ,0.4  ,0.44 ,0.4,0.5 ,0.684,0.7,1.9 ,2.6 ,0.6 ,0.3,0.1,0.6,1.7,3.4
93 ,Rodney Carney      ,SF   ,23.0,PHI,70.0,6.0 ,14.8,2.3 ,5.6 ,0.403,0.5,1.7,0.317,1.7,3.9 ,0.441,0.452,0.8,1.2 ,0.679,0.7,1.4 ,2.1 ,0.5 ,0.6,0.3,0.5,1.4,5.8
94 ,Matt Carroll       ,SG   ,27.0,CHA,80.0,18.0,25.2,3.2 ,7.4 ,0.428,1.3,3.0,0.436,1.8,4.4 ,0.422,0.517,1.4,1.7 ,0.804,0.4,2.4 ,2.8 ,0.9 ,0.6,0.2,0.7,2.3,9.0
95 ,Anthony Carter     ,PG   ,32.0,DEN,70.0,67.0,28.0,3.1 ,6.8 ,0.458,0.6,1.8,0.349,2.5,5.0 ,0.499,0.505,0.9,1.2 ,0.753,0.4,2.5 ,2.9 ,5.5 ,1.5,0.4,1.8,2.5,7.8
96 ,Vince Carter       ,SG   ,31.0,NJN,76.0,72.0,38.9,7.7 ,16.9,0.456,1.3,3.6,0.359,6.4,13.3,0.482,0.494,4.6,5.6 ,0.816,1.5,4.5 ,6.0 ,5.1 ,1.2,0.4,2.4,3.2,21.3
97 ,Sam Cassell        ,PG   ,38.0,TOT,55.0,34.0,23.2,4.2 ,9.7 ,0.438,0.4,1.4,0.303,3.8,8.3 ,0.461,0.46 ,2.3,2.6 ,0.882,0.3,2.2 ,2.5 ,3.9 ,0.7,0.1,1.8,1.8,11.2
100,Tyson Chandler     ,C    ,25.0,NOH,79.0,79.0,35.2,4.8 ,7.7 ,0.623,0.0,0.0,0.0  ,4.8,7.6 ,0.624,0.623,2.2,3.7 ,0.593,4.1,7.7 ,11.7,1.0 ,0.6,1.1,1.7,3.1,11.8
101,Wilson Chandler    ,SF   ,20.0,NYK,35.0,16.0,19.6,3.0 ,6.9 ,0.438,0.3,0.9,0.3  ,2.8,6.1 ,0.458,0.457,1.0,1.5 ,0.63 ,1.1,2.5 ,3.6 ,0.9 ,0.4,0.5,0.8,2.4,7.3
103,Josh Childress     ,SF   ,24.0,ATL,76.0,0.0 ,29.9,4.3 ,7.5 ,0.571,0.3,0.8,0.367,4.0,6.8 ,0.595,0.59 ,2.9,3.6 ,0.807,2.3,2.6 ,4.9 ,1.5 ,0.9,0.6,1.3,1.7,11.8
104,Jarron Collins     ,C    ,29.0,UTA,70.0,9.0 ,10.0,0.5 ,1.2 ,0.439,0.0,0.0,0.0  ,0.5,1.2 ,0.444,0.439,0.7,1.1 ,0.622,0.6,1.1 ,1.7 ,0.5 ,0.1,0.1,0.3,1.5,1.7
105,Jason Collins      ,C    ,29.0,TOT,74.0,26.0,15.8,0.7 ,1.5 ,0.469,0.0,0.0,0.0  ,0.7,1.5 ,0.473,0.469,0.5,1.0 ,0.459,0.9,1.5 ,2.4 ,0.3 ,0.3,0.3,0.6,2.6,1.9
108,Mardy Collins      ,SG   ,23.0,NYK,46.0,8.0 ,13.8,1.2 ,3.8 ,0.326,0.2,0.7,0.25 ,1.1,3.1 ,0.343,0.349,0.5,0.8 ,0.605,0.4,1.2 ,1.6 ,1.9 ,0.5,0.2,1.2,1.2,3.2
109,Nick Collison      ,PF   ,27.0,SEA,78.0,35.0,28.5,4.1 ,8.2 ,0.502,0.0,0.0,0.0  ,4.1,8.2 ,0.504,0.502,1.6,2.1 ,0.737,3.3,6.1 ,9.4 ,1.4 ,0.6,0.8,1.5,3.2,9.8
110,Mike Conley        ,PG   ,20.0,MEM,53.0,46.0,26.1,3.6 ,8.3 ,0.428,0.6,1.7,0.33 ,3.0,6.6 ,0.453,0.462,1.7,2.3 ,0.732,0.4,2.2 ,2.6 ,4.2 ,0.8,0.0,1.7,1.6,9.4
111,Brian Cook         ,PF   ,27.0,TOT,51.0,2.0 ,12.3,1.7 ,4.6 ,0.376,0.8,2.3,0.374,0.9,2.3 ,0.378,0.468,0.4,0.4 ,0.905,0.5,1.6 ,2.1 ,0.5 ,0.3,0.2,0.8,1.8,4.7
114,Daequan Cook       ,SG   ,20.0,MIA,59.0,19.0,24.4,3.3 ,8.7 ,0.381,1.3,4.0,0.332,2.0,4.7 ,0.424,0.458,0.8,1.0 ,0.825,0.3,2.7 ,3.0 ,1.3 ,0.4,0.2,1.1,2.7,8.8
115,Jamal Crawford     ,SG   ,27.0,NYK,80.0,80.0,39.9,7.1 ,17.4,0.41 ,2.2,6.2,0.356,4.9,11.2,0.439,0.473,4.1,4.8 ,0.864,0.5,2.1 ,2.6 ,5.0 ,1.0,0.2,2.4,1.8,20.6
116,Javaris Crittenton ,SG   ,20.0,TOT,50.0,0.0 ,13.6,2.0 ,4.7 ,0.421,0.2,0.7,0.27 ,1.8,3.9 ,0.449,0.442,1.4,2.1 ,0.692,0.5,1.7 ,2.2 ,1.0 ,0.4,0.0,1.1,0.9,5.6
119,Austin Croshere    ,PF   ,32.0,GSW,44.0,0.0 ,10.4,1.4 ,3.1 ,0.445,0.5,1.4,0.361,0.9,1.7 ,0.513,0.526,0.7,0.7 ,0.906,0.8,1.6 ,2.4 ,0.7 ,0.2,0.1,0.5,1.4,3.9
121,Samuel Dalembert   ,C    ,26.0,PHI,82.0,82.0,33.2,4.1 ,8.1 ,0.513,0.0,0.0,0.0  ,4.1,8.0 ,0.514,0.513,2.3,3.2 ,0.707,3.7,6.6 ,10.4,0.5 ,0.5,2.3,1.9,3.3,10.5
123,Antonio Daniels    ,PG   ,32.0,WAS,71.0,63.0,30.4,2.9 ,6.3 ,0.459,0.2,1.0,0.23 ,2.6,5.3 ,0.504,0.478,2.4,3.1 ,0.776,0.3,2.5 ,2.9 ,4.8 ,1.0,0.0,1.3,1.1,8.4
124,Marquis Daniels    ,SG   ,27.0,IND,74.0,1.0 ,20.9,3.3 ,7.6 ,0.43 ,0.4,1.4,0.265,2.9,6.2 ,0.466,0.454,1.3,1.9 ,0.698,0.9,2.0 ,2.9 ,1.9 ,1.1,0.2,1.5,1.6,8.2
126,Baron Davis        ,PG   ,28.0,GSW,82.0,82.0,39.0,7.9 ,18.6,0.426,2.1,6.4,0.33 ,5.8,12.2,0.477,0.483,3.9,5.2 ,0.75 ,1.2,3.5 ,4.7 ,7.6 ,2.3,0.5,2.8,3.0,21.8
130,Ricky Davis        ,SF   ,28.0,MIA,82.0,47.0,36.1,5.1 ,11.8,0.433,1.6,4.1,0.405,3.5,7.8 ,0.447,0.502,1.9,2.4 ,0.787,0.7,3.6 ,4.3 ,3.4 ,1.1,0.2,2.3,2.3,13.8
131,Carlos Delfino     ,SG   ,25.0,TOR,82.0,0.0 ,23.5,3.1 ,7.7 ,0.397,1.5,3.8,0.382,1.6,3.9 ,0.412,0.492,1.4,1.9 ,0.744,0.8,3.6 ,4.4 ,1.8 ,0.8,0.1,0.9,2.2,9.0
132,Luol Deng          ,SF   ,22.0,CHI,63.0,59.0,33.8,6.8 ,14.2,0.479,0.1,0.3,0.364,6.7,13.9,0.482,0.483,3.2,4.2 ,0.77 ,2.2,4.1 ,6.3 ,2.5 ,0.9,0.5,1.9,1.9,17.0
133,Boris Diaw         ,PF   ,25.0,PHO,82.0,19.0,28.1,3.8 ,7.9 ,0.477,0.2,0.5,0.317,3.6,7.4 ,0.488,0.487,1.2,1.6 ,0.744,1.2,3.4 ,4.6 ,3.9 ,0.7,0.5,1.9,2.0,8.8
134,Yakhouba Diawara   ,SG   ,25.0,DEN,54.0,14.0,10.0,1.0 ,2.5 ,0.41 ,0.4,1.2,0.318,0.6,1.3 ,0.5  ,0.489,0.4,0.6 ,0.71 ,0.4,0.7 ,1.1 ,0.7 ,0.1,0.1,0.3,1.1,2.8
135,Guillermo Díaz     ,SG   ,22.0,LAC,6.0 ,0.0 ,3.0 ,0.2 ,0.7 ,0.25 ,0.0,0.2,0.0  ,0.2,0.5 ,0.333,0.25 ,0.5,0.8 ,0.6  ,0.3,0.0 ,0.3 ,0.2 ,0.0,0.0,0.0,0.0,0.8
136,Dan Dickau         ,PG   ,29.0,LAC,67.0,8.0 ,15.5,1.9 ,4.4 ,0.419,0.5,1.6,0.333,1.3,2.8 ,0.468,0.48 ,1.0,1.2 ,0.829,0.2,1.3 ,1.4 ,2.6 ,0.5,0.0,0.8,1.6,5.3
138,Travis Diener      ,PG   ,25.0,IND,66.0,21.0,20.5,2.4 ,6.5 ,0.37 ,1.1,3.5,0.318,1.3,3.0 ,0.431,0.456,1.0,1.1 ,0.901,0.4,1.3 ,1.7 ,3.8 ,0.5,0.1,0.8,1.6,6.9
143,Juan Dixon         ,PG   ,29.0,TOT,53.0,0.0 ,12.6,2.0 ,4.9 ,0.411,0.6,1.4,0.417,1.4,3.5 ,0.409,0.469,0.4,0.5 ,0.808,0.3,1.1 ,1.4 ,1.8 ,0.4,0.0,1.0,1.2,5.0
147,Keyon Dooling      ,PG   ,27.0,ORL,72.0,1.0 ,18.5,2.8 ,5.9 ,0.468,0.3,0.9,0.338,2.4,5.0 ,0.492,0.494,2.3,2.7 ,0.845,0.1,1.3 ,1.4 ,1.8 ,0.5,0.1,0.8,1.8,8.1
148,Quincy Douby       ,PG   ,23.0,SAC,74.0,0.0 ,11.8,1.8 ,4.5 ,0.394,0.6,1.6,0.344,1.2,2.9 ,0.423,0.457,0.6,0.7 ,0.923,0.2,0.9 ,1.1 ,0.7 ,0.4,0.2,0.8,1.1,4.8
149,Jared Dudley       ,PF   ,22.0,CHA,73.0,14.0,19.0,2.2 ,4.8 ,0.468,0.1,0.6,0.22 ,2.1,4.2 ,0.502,0.481,1.2,1.6 ,0.737,1.7,2.3 ,3.9 ,1.1 ,0.8,0.1,0.7,1.8,5.8
150,Chris Duhon        ,PG   ,25.0,CHI,66.0,18.0,22.6,2.0 ,5.2 ,0.387,0.8,2.3,0.348,1.2,2.9 ,0.418,0.465,1.0,1.2 ,0.813,0.3,1.5 ,1.8 ,4.0 ,0.7,0.0,1.1,1.4,5.8
151,Tim Duncan*        ,C    ,31.0,SAS,78.0,78.0,34.0,7.5 ,15.1,0.497,0.0,0.1,0.0  ,7.5,15.1,0.498,0.497,4.3,5.9 ,0.73 ,3.0,8.3 ,11.3,2.8 ,0.7,1.9,2.3,2.4,19.3
152,Mike Dunleavy      ,SG   ,27.0,IND,82.0,82.0,36.0,6.5 ,13.6,0.476,2.0,4.7,0.424,4.5,8.9 ,0.504,0.55 ,4.1,4.9 ,0.834,0.7,4.5 ,5.2 ,3.5 ,1.0,0.4,2.3,2.5,19.1
157,Kevin Durant       ,SG   ,19.0,SEA,80.0,80.0,34.6,7.3 ,17.1,0.43 ,0.7,2.6,0.288,6.6,14.5,0.455,0.451,4.9,5.6 ,0.873,0.9,3.5 ,4.4 ,2.4 ,1.0,0.9,2.9,1.5,20.3
158,Monta Ellis        ,SG   ,22.0,GSW,81.0,72.0,37.9,8.0 ,15.1,0.531,0.1,0.6,0.231,7.9,14.5,0.545,0.536,4.0,5.1 ,0.767,1.6,3.3 ,5.0 ,3.9 ,1.5,0.3,2.1,2.4,20.2
