   ,Player                  ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
190,Jeremy Evans            ,SF   ,27.0,UTA,38.0,0.0 ,7.0 ,0.8,1.5 ,0.552,0.1,0.1,0.4  ,0.8,1.4 ,0.566,0.569,0.6,0.8 ,0.828,0.7,1.2 ,1.9 ,0.3 ,0.3,0.3,0.1,0.8,2.4
191,Reggie Evans            ,PF   ,34.0,SAC,47.0,7.0 ,16.3,1.2,2.9 ,0.423,0.0,0.0,0.0  ,1.2,2.9 ,0.43 ,0.423,1.3,2.1 ,0.619,2.1,4.3 ,6.4 ,0.7 ,0.5,0.1,1.0,1.9,3.7
192,Tyreke Evans            ,SG   ,25.0,NOP,79.0,76.0,34.1,6.6,14.7,0.447,0.9,2.9,0.304,5.7,11.9,0.482,0.477,2.6,3.7 ,0.694,1.0,4.2 ,5.3 ,6.6 ,1.3,0.5,3.1,2.5,16.6
193,Dante Exum              ,PG   ,19.0,UTA,82.0,41.0,22.2,1.8,5.1 ,0.349,1.0,3.2,0.314,0.8,1.9 ,0.408,0.448,0.2,0.4 ,0.625,0.3,1.3 ,1.6 ,2.4 ,0.5,0.2,1.4,1.8,4.8
195,Kenneth Faried          ,PF   ,25.0,DEN,75.0,71.0,27.8,5.0,9.8 ,0.507,0.0,0.1,0.125,5.0,9.7 ,0.511,0.507,2.7,3.8 ,0.691,3.2,5.7 ,8.9 ,1.2 ,0.8,0.8,1.6,2.8,12.6
196,Jordan Farmar           ,PG   ,28.0,LAC,36.0,0.0 ,14.7,1.7,4.4 ,0.386,1.0,2.7,0.361,0.7,1.7 ,0.426,0.497,0.3,0.3 ,0.909,0.2,0.9 ,1.2 ,1.9 ,0.6,0.1,0.9,1.4,4.6
197,Derrick Favors          ,PF   ,23.0,UTA,74.0,74.0,30.8,6.5,12.4,0.525,0.0,0.1,0.167,6.5,12.3,0.527,0.526,3.0,4.5 ,0.669,2.6,5.6 ,8.2 ,1.5 ,0.8,1.7,1.6,2.8,16.0
198,Raymond Felton          ,PG   ,30.0,DAL,29.0,3.0 ,9.7 ,1.5,3.7 ,0.406,0.3,1.2,0.294,1.1,2.5 ,0.458,0.453,0.4,0.5 ,0.8  ,0.1,0.8 ,0.9 ,1.4 ,0.4,0.1,0.6,0.6,3.7
199,Landry Fields           ,SF   ,26.0,TOR,26.0,9.0 ,8.3 ,0.8,1.6 ,0.488,0.0,0.1,0.5  ,0.7,1.5 ,0.487,0.5  ,0.2,0.2 ,0.833,0.4,0.6 ,1.0 ,0.6 ,0.4,0.0,0.3,0.3,1.8
200,Evan Fournier           ,SG   ,22.0,ORL,58.0,32.0,28.6,4.4,9.9 ,0.44 ,1.5,3.9,0.378,2.9,6.0 ,0.48 ,0.514,1.8,2.5 ,0.728,0.5,2.2 ,2.6 ,2.1 ,0.7,0.0,1.4,2.0,12.0
