   ,Player              ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
216,Tom Gugliotta       ,PF   ,35.0,TOT,47.0,9.0 ,20.6,2.1 ,5.1 ,0.411,0.2,0.6,0.308,1.9,4.6 ,0.423,0.427,0.7,0.9 ,0.767,1.2,2.9 ,4.1 ,1.4 ,0.9,0.4,1.2,2.2,5.1
219,Marcus Haislip      ,PF   ,24.0,IND,9.0 ,0.0 ,11.8,1.4 ,4.2 ,0.342,0.0,0.1,0.0  ,1.4,4.1 ,0.351,0.342,0.7,1.2 ,0.545,0.6,1.1 ,1.7 ,0.3 ,0.2,0.2,0.7,1.7,3.6
221,Richard Hamilton    ,SG   ,26.0,DET,76.0,76.0,38.5,6.7 ,15.3,0.44 ,0.5,1.6,0.305,6.2,13.7,0.455,0.455,4.8,5.6 ,0.858,1.0,2.9 ,3.9 ,4.9 ,1.0,0.2,2.9,3.1,18.7
223,Ben Handlogten      ,C    ,31.0,UTA,21.0,5.0 ,14.1,2.0 ,4.0 ,0.518,0.0,0.0,0.0  ,2.0,3.9 ,0.524,0.518,0.4,0.8 ,0.529,1.1,2.0 ,3.1 ,0.6 ,0.3,0.2,0.9,2.6,4.5
224,Anfernee Hardaway   ,SF   ,33.0,NYK,37.0,0.0 ,24.2,3.0 ,7.0 ,0.423,0.4,1.4,0.3  ,2.6,5.7 ,0.452,0.452,0.9,1.2 ,0.739,0.5,1.9 ,2.4 ,2.0 ,0.8,0.1,1.4,2.1,7.3
225,Matt Harpring       ,SF   ,28.0,UTA,78.0,55.0,33.1,5.4 ,11.0,0.489,0.1,0.6,0.209,5.2,10.4,0.504,0.494,3.1,4.0 ,0.778,2.5,3.6 ,6.2 ,1.8 ,0.9,0.2,1.7,3.2,14.0
226,Al Harrington       ,SF   ,24.0,ATL,66.0,66.0,38.6,6.9 ,14.9,0.459,0.2,1.1,0.216,6.6,13.8,0.479,0.468,3.6,5.3 ,0.672,2.2,4.8 ,7.0 ,3.2 ,1.3,0.2,3.1,3.8,17.5
227,Junior Harrington   ,SG   ,24.0,NOH,29.0,7.0 ,19.0,2.2 ,6.1 ,0.36 ,0.2,0.7,0.316,2.0,5.5 ,0.365,0.376,1.0,1.2 ,0.829,0.4,1.7 ,2.2 ,2.1 ,0.9,0.2,1.4,2.5,5.6
229,Devin Harris        ,PG   ,21.0,DAL,76.0,19.0,15.4,2.1 ,4.8 ,0.429,0.6,1.7,0.336,1.5,3.1 ,0.481,0.489,1.0,1.4 ,0.757,0.4,1.0 ,1.3 ,2.2 ,1.0,0.3,1.1,1.8,5.7
230,Lucious Harris      ,SG   ,34.0,CLE,73.0,4.0 ,15.5,1.6 ,4.1 ,0.395,0.3,0.9,0.323,1.3,3.2 ,0.415,0.43 ,0.8,0.9 ,0.812,0.5,1.1 ,1.7 ,0.7 ,0.4,0.1,0.4,0.9,4.3
