   ,Player              ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB,TRB ,AST ,STL,BLK,TOV,PF ,PTS
41 ,Jon Barry           ,SG   ,36.0,HOU,20.0,0.0 ,17.1,1.3 ,3.3 ,0.385,0.6,1.6,0.375,0.7 ,1.7 ,0.394,0.477,1.2,1.5 ,0.828,0.1,1.5,1.6 ,1.3 ,0.7,0.1,1.1,1.3,4.3
42 ,Eddie Basden        ,SF   ,22.0,CHI,19.0,0.0 ,7.4 ,0.8 ,1.9 ,0.405,0.1,0.4,0.143,0.7 ,1.6 ,0.467,0.419,0.4,0.5 ,0.8  ,0.4,1.1,1.5 ,0.4 ,0.5,0.1,0.5,0.9,2.1
44 ,Esteban Batista     ,PF   ,22.0,ATL,57.0,3.0 ,8.7 ,0.6 ,1.4 ,0.425,0.0,0.0,0.0  ,0.6 ,1.4 ,0.43 ,0.425,0.6,0.9 ,0.623,1.1,1.5,2.5 ,0.1 ,0.3,0.2,0.7,1.9,1.8
45 ,Tony Battie         ,C    ,29.0,ORL,82.0,82.0,27.0,3.4 ,6.7 ,0.507,0.0,0.1,0.0  ,3.4 ,6.7 ,0.513,0.507,1.1,1.6 ,0.664,1.8,3.8,5.6 ,0.6 ,0.6,0.8,1.1,3.0,7.9
46 ,Shane Battier       ,SF   ,27.0,MEM,81.0,81.0,35.0,3.7 ,7.7 ,0.488,0.8,2.0,0.394,2.9 ,5.6 ,0.522,0.54 ,1.8,2.6 ,0.707,2.0,3.3,5.3 ,1.7 ,1.1,1.4,1.1,2.8,10.1
50 ,Charlie Bell        ,SG   ,26.0,MIL,59.0,6.0 ,21.7,3.1 ,6.9 ,0.439,1.2,2.8,0.423,1.8 ,4.1 ,0.45 ,0.526,1.1,1.5 ,0.708,0.4,1.7,2.0 ,2.2 ,1.0,0.1,0.7,2.1,8.4
51 ,Raja Bell           ,SG   ,29.0,PHO,79.0,79.0,37.5,5.4 ,11.8,0.457,2.5,5.6,0.442,2.9 ,6.1 ,0.471,0.563,1.5,1.8 ,0.788,0.6,2.6,3.2 ,2.6 ,1.0,0.3,1.1,3.1,14.7
53 ,Mike Bibby          ,PG   ,27.0,SAC,82.0,82.0,38.6,7.3 ,16.9,0.432,2.3,6.1,0.386,4.9 ,10.8,0.458,0.501,4.2,4.9 ,0.849,0.4,2.6,2.9 ,5.4 ,1.0,0.1,2.4,2.1,21.1
55 ,Chauncey Billups    ,PG   ,29.0,DET,81.0,81.0,36.1,5.2 ,12.5,0.418,2.3,5.2,0.433,3.0 ,7.2 ,0.407,0.509,5.7,6.4 ,0.894,0.5,2.6,3.1 ,8.6 ,0.9,0.1,2.1,2.0,18.5
56 ,Steve Blake         ,PG   ,25.0,POR,68.0,57.0,26.2,3.0 ,6.9 ,0.438,1.1,2.7,0.413,1.9 ,4.2 ,0.455,0.519,1.1,1.3 ,0.791,0.4,1.8,2.1 ,4.5 ,0.6,0.1,1.2,1.6,8.2
58 ,Andray Blatche      ,PF   ,19.0,WAS,29.0,0.0 ,6.0 ,0.9 ,2.3 ,0.388,0.1,0.4,0.231,0.8 ,1.9 ,0.426,0.41 ,0.3,0.4 ,0.833,0.4,0.9,1.3 ,0.3 ,0.2,0.2,0.4,1.2,2.2
62 ,Keith Bogans        ,SG-SF,25.0,TOT,72.0,31.0,26.6,3.0 ,7.6 ,0.395,0.9,2.8,0.325,2.1 ,4.8 ,0.436,0.455,1.8,2.6 ,0.683,0.8,2.8,3.5 ,1.8 ,1.0,0.1,1.3,2.3,8.6
65 ,Andrew Bogut        ,PF   ,21.0,MIL,82.0,77.0,28.6,3.9 ,7.4 ,0.533,0.0,0.0,0.0  ,3.9 ,7.4 ,0.536,0.533,1.5,2.4 ,0.629,2.3,4.7,7.0 ,2.3 ,0.6,0.8,1.5,3.2,9.4
66 ,Matt Bonner         ,PF   ,25.0,TOR,78.0,6.0 ,21.9,2.7 ,6.0 ,0.448,1.3,3.1,0.42 ,1.4 ,2.9 ,0.478,0.557,0.8,1.0 ,0.829,1.1,2.5,3.6 ,0.7 ,0.6,0.4,0.4,2.8,7.5
67 ,Calvin Booth        ,C    ,29.0,WAS,33.0,2.0 ,7.6 ,0.6 ,1.4 ,0.426,0.0,0.1,0.5  ,0.6 ,1.4 ,0.422,0.436,0.2,0.3 ,0.556,0.6,1.0,1.6 ,0.4 ,0.3,0.3,0.2,1.3,1.4
69 ,Chris Bosh*         ,C    ,21.0,TOR,70.0,70.0,39.3,7.8 ,15.5,0.505,0.0,0.2,0.0  ,7.8 ,15.3,0.511,0.505,6.8,8.3 ,0.816,2.9,6.3,9.2 ,2.6 ,0.7,1.1,2.2,3.0,22.5
70 ,Bruce Bowen         ,SF   ,34.0,SAS,82.0,82.0,33.6,2.8 ,6.5 ,0.433,1.3,3.0,0.424,1.6 ,3.5 ,0.44 ,0.53 ,0.6,1.0 ,0.607,0.4,3.5,3.9 ,1.5 ,1.0,0.4,0.8,2.3,7.5
71 ,Ryan Bowen          ,SF   ,30.0,HOU,68.0,19.0,9.6 ,0.5 ,1.8 ,0.298,0.0,0.3,0.136,0.5 ,1.5 ,0.333,0.31 ,0.2,0.2 ,0.786,0.5,0.8,1.3 ,0.4 ,0.3,0.1,0.2,1.3,1.3
72 ,Earl Boykins        ,PG   ,29.0,DEN,60.0,0.0 ,25.7,4.5 ,11.0,0.41 ,1.0,3.0,0.346,3.5 ,8.0 ,0.434,0.457,2.5,2.9 ,0.874,0.4,1.0,1.4 ,3.8 ,0.8,0.1,1.4,1.2,12.6
73 ,Michael Bradley     ,PF   ,26.0,PHI,46.0,1.0 ,8.0 ,0.7 ,1.7 ,0.405,0.0,0.1,0.2  ,0.7 ,1.6 ,0.419,0.411,0.0,0.1 ,0.667,0.9,1.5,2.3 ,0.4 ,0.1,0.2,0.4,0.8,1.5
74 ,Elton Brand         ,PF   ,26.0,LAC,79.0,79.0,39.2,9.6 ,18.2,0.527,0.0,0.0,0.333,9.6 ,18.1,0.527,0.527,5.6,7.2 ,0.775,3.0,7.0,10.0,2.6 ,1.0,2.5,2.2,2.9,24.7
75 ,Primož Brezec       ,C    ,26.0,CHA,79.0,79.0,27.4,5.2 ,10.0,0.517,0.0,0.0,0.0  ,5.2 ,10.0,0.518,0.517,2.1,2.8 ,0.732,2.3,3.3,5.6 ,0.6 ,0.2,0.4,1.1,2.9,12.4
76 ,Devin Brown         ,SG   ,27.0,UTA,81.0,14.0,21.1,2.6 ,6.5 ,0.393,0.5,1.5,0.331,2.1 ,5.0 ,0.411,0.43 ,2.0,2.6 ,0.745,0.9,1.7,2.6 ,1.3 ,0.5,0.2,1.2,1.9,7.5
77 ,Kwame Brown         ,C    ,23.0,LAL,72.0,49.0,27.5,2.8 ,5.4 ,0.526,0.0,0.0,0.0  ,2.8 ,5.4 ,0.527,0.526,1.8,3.3 ,0.545,2.5,4.0,6.6 ,1.0 ,0.4,0.6,1.4,2.7,7.4
79 ,Rick Brunson        ,PG   ,33.0,TOT,27.0,0.0 ,9.1 ,0.8 ,2.0 ,0.389,0.2,0.5,0.385,0.6 ,1.5 ,0.39 ,0.435,0.3,0.4 ,0.583,0.0,0.8,0.8 ,1.3 ,0.3,0.0,0.8,0.8,2.0
82 ,Kobe Bryant*        ,SG   ,27.0,LAL,80.0,80.0,41.0,12.2,27.2,0.45 ,2.3,6.5,0.347,10.0,20.7,0.482,0.491,8.7,10.2,0.85 ,0.9,4.4,5.3 ,4.5 ,1.8,0.4,3.1,2.9,35.4
83 ,Greg Buckner        ,SG   ,29.0,DEN,73.0,27.0,24.1,2.5 ,5.7 ,0.434,1.2,3.3,0.354,1.3 ,2.4 ,0.546,0.537,0.6,0.8 ,0.782,0.4,2.4,2.9 ,1.7 ,1.2,0.3,0.7,2.5,6.7
85 ,Pat Burke           ,C    ,32.0,PHO,42.0,0.0 ,8.2 ,1.5 ,3.0 ,0.496,0.0,0.2,0.286,1.5 ,2.9 ,0.508,0.504,0.3,0.5 ,0.619,0.5,1.2,1.7 ,0.4 ,0.1,0.3,0.8,1.5,3.4
86 ,Antonio Burks       ,PG   ,25.0,MEM,57.0,1.0 ,10.0,0.9 ,2.5 ,0.354,0.0,0.1,0.167,0.9 ,2.4 ,0.362,0.358,0.2,0.4 ,0.435,0.1,0.6,0.6 ,1.3 ,0.4,0.0,0.6,0.8,2.0
87 ,Kevin Burleson      ,PG   ,26.0,CHA,39.0,1.0 ,8.7 ,0.6 ,2.3 ,0.25 ,0.3,1.4,0.185,0.3 ,0.9 ,0.353,0.307,0.4,0.4 ,0.941,0.1,0.6,0.7 ,1.2 ,0.7,0.1,0.6,1.6,1.8
88 ,Caron Butler        ,SF   ,25.0,WAS,75.0,54.0,36.1,6.6 ,14.5,0.455,0.5,1.6,0.342,6.0 ,12.9,0.469,0.474,3.9,4.4 ,0.87 ,1.5,4.7,6.2 ,2.5 ,1.7,0.2,2.3,3.2,17.6
90 ,Rasual Butler       ,SF   ,26.0,NOK,79.0,20.0,23.7,3.3 ,8.0 ,0.406,1.2,3.1,0.38 ,2.1 ,4.9 ,0.422,0.479,1.0,1.4 ,0.693,0.6,2.3,2.9 ,0.5 ,0.4,0.6,0.8,1.8,8.7
92 ,Will Bynum          ,PG   ,23.0,GSW,15.0,0.0 ,10.8,1.4 ,3.5 ,0.404,0.1,0.6,0.222,1.3 ,2.9 ,0.442,0.423,0.7,1.1 ,0.625,0.2,0.6,0.8 ,1.3 ,0.5,0.0,0.9,0.7,3.6
93 ,Žarko Čabarkapa     ,PF   ,24.0,GSW,61.0,0.0 ,8.3 ,1.1 ,2.9 ,0.385,0.1,0.3,0.25 ,1.0 ,2.5 ,0.403,0.399,1.0,1.4 ,0.714,0.6,1.2,1.8 ,0.3 ,0.2,0.1,0.6,1.4,3.3
94 ,José Calderón       ,SG   ,24.0,TOR,64.0,11.0,23.2,2.1 ,4.9 ,0.423,0.1,0.7,0.163,2.0 ,4.2 ,0.465,0.434,1.2,1.4 ,0.848,0.5,1.7,2.2 ,4.5 ,0.7,0.1,1.6,1.5,5.5
95 ,Marcus Camby        ,C    ,31.0,DEN,56.0,54.0,33.2,5.4 ,11.6,0.465,0.0,0.2,0.091,5.4 ,11.4,0.472,0.466,2.0,2.8 ,0.712,2.4,9.6,11.9,2.1 ,1.4,3.3,1.6,2.8,12.8
96 ,Brian Cardinal      ,PF   ,28.0,MEM,36.0,0.0 ,11.2,1.3 ,3.1 ,0.414,0.4,0.8,0.448,0.9 ,2.3 ,0.402,0.473,0.5,0.8 ,0.704,0.3,1.2,1.5 ,0.9 ,0.6,0.0,0.8,1.8,3.4
97 ,Matt Carroll        ,SG   ,25.0,CHA,78.0,6.0 ,16.3,2.5 ,6.1 ,0.403,0.9,2.4,0.389,1.5 ,3.7 ,0.412,0.479,1.8,2.2 ,0.821,0.4,1.6,2.0 ,0.4 ,0.6,0.1,0.6,1.5,7.6
98 ,Anthony Carter      ,PG   ,30.0,MIN,45.0,8.0 ,13.1,1.2 ,3.0 ,0.387,0.1,0.3,0.267,1.1 ,2.7 ,0.402,0.401,0.9,1.2 ,0.727,0.2,1.2,1.4 ,2.2 ,0.5,0.2,0.9,1.6,3.3
99 ,Vince Carter        ,SG   ,29.0,NJN,79.0,79.0,36.8,8.3 ,19.2,0.43 ,1.6,4.6,0.341,6.7 ,14.6,0.459,0.471,6.1,7.6 ,0.799,1.7,4.1,5.8 ,4.3 ,1.2,0.7,2.7,3.0,24.2
100,Sam Cassell         ,PG   ,36.0,LAC,78.0,75.0,34.0,6.3 ,14.3,0.443,0.9,2.4,0.368,5.4 ,11.8,0.459,0.475,3.7,4.3 ,0.863,0.5,3.2,3.7 ,6.3 ,0.9,0.1,2.2,2.9,17.2
104,Tyson Chandler      ,C    ,23.0,CHI,79.0,50.0,26.8,2.0 ,3.6 ,0.565,0.0,0.0,0.0  ,2.0 ,3.6 ,0.567,0.565,1.2,2.4 ,0.503,3.4,5.7,9.0 ,1.0 ,0.5,1.3,1.6,3.8,5.3
105,Calbert Cheaney     ,SF   ,34.0,GSW,42.0,0.0 ,10.7,1.0 ,2.6 ,0.389,0.0,0.2,0.0  ,1.0 ,2.4 ,0.42 ,0.389,0.2,0.2 ,1.0  ,0.5,1.0,1.5 ,0.5 ,0.3,0.0,0.4,0.9,2.2
106,Josh Childress      ,SF   ,22.0,ATL,74.0,10.0,30.4,3.8 ,6.8 ,0.552,0.4,0.9,0.492,3.3 ,5.9 ,0.56 ,0.583,2.1,2.7 ,0.766,1.8,3.4,5.2 ,1.8 ,1.2,0.5,1.4,2.5,10.0
108,Doug Christie       ,SG   ,35.0,DAL,7.0 ,7.0 ,26.4,1.3 ,3.7 ,0.346,0.0,0.1,0.0  ,1.3 ,3.6 ,0.36 ,0.346,1.1,1.7 ,0.667,0.3,1.6,1.9 ,2.0 ,1.3,0.1,0.9,1.4,3.7
109,Speedy Claxton      ,PG   ,27.0,NOK,71.0,3.0 ,28.4,4.3 ,10.4,0.413,0.2,0.9,0.27 ,4.0 ,9.5 ,0.426,0.425,3.5,4.5 ,0.769,0.5,2.2,2.7 ,4.8 ,1.5,0.1,2.2,2.5,12.3
110,Mateen Cleaves      ,PG   ,28.0,SEA,27.0,0.0 ,8.5 ,0.9 ,2.6 ,0.352,0.1,0.6,0.25 ,0.8 ,2.0 ,0.382,0.38 ,0.7,0.9 ,0.792,0.1,0.4,0.5 ,1.6 ,0.1,0.1,0.5,1.1,2.7
112,Jason Collins       ,C    ,27.0,NJN,71.0,70.0,26.7,1.5 ,3.7 ,0.397,0.0,0.2,0.25 ,1.4 ,3.5 ,0.404,0.403,0.6,1.2 ,0.512,1.3,3.5,4.8 ,1.0 ,0.6,0.6,0.9,3.5,3.6
113,Nick Collison       ,PF   ,25.0,SEA,66.0,27.0,21.9,3.1 ,6.0 ,0.525,0.0,0.0,0.0  ,3.1 ,5.9 ,0.529,0.525,1.2,1.7 ,0.699,2.2,3.4,5.6 ,1.1 ,0.3,0.5,1.2,3.2,7.5
114,Brian Cook          ,PF   ,25.0,LAL,81.0,46.0,19.0,3.2 ,6.3 ,0.511,0.4,1.0,0.429,2.8 ,5.3 ,0.527,0.546,1.0,1.2 ,0.832,1.1,2.3,3.4 ,0.9 ,0.5,0.4,0.8,2.5,7.9
115,Jamal Crawford      ,SG   ,25.0,NYK,79.0,27.0,32.3,4.6 ,11.1,0.416,1.3,3.7,0.345,3.4 ,7.4 ,0.452,0.474,3.7,4.5 ,0.826,0.5,2.7,3.1 ,3.8 ,1.1,0.2,2.2,1.9,14.3
116,Austin Croshere     ,PF   ,30.0,IND,50.0,26.0,23.0,2.6 ,5.7 ,0.463,1.1,2.8,0.386,1.6 ,2.9 ,0.538,0.558,1.8,2.0 ,0.882,1.2,4.1,5.3 ,1.2 ,0.4,0.1,1.0,2.1,8.2
118,Samuel Dalembert    ,C    ,24.0,PHI,66.0,52.0,26.7,3.0 ,5.6 ,0.531,0.0,0.0,0.0  ,3.0 ,5.6 ,0.533,0.531,1.4,2.0 ,0.705,2.4,5.8,8.2 ,0.4 ,0.5,2.4,1.6,3.7,7.3
120,Antonio Daniels     ,SG   ,30.0,WAS,80.0,17.0,28.5,2.9 ,6.9 ,0.418,0.3,1.3,0.228,2.6 ,5.6 ,0.461,0.439,3.6,4.2 ,0.845,0.2,1.9,2.2 ,3.6 ,0.7,0.1,1.1,1.2,9.6
121,Marquis Daniels     ,SG   ,25.0,DAL,62.0,29.0,28.5,4.0 ,8.3 ,0.48 ,0.1,0.3,0.211,3.9 ,8.0 ,0.491,0.484,2.2,3.0 ,0.754,1.3,2.3,3.6 ,2.8 ,1.1,0.2,1.6,2.3,10.2
122,Antonio Davis       ,PF-C ,37.0,TOT,44.0,39.0,21.4,1.9 ,4.3 ,0.432,0.0,0.0,0.0  ,1.9 ,4.3 ,0.434,0.432,1.2,1.8 ,0.642,2.0,2.7,4.7 ,0.5 ,0.5,0.2,1.2,2.8,4.9
125,Baron Davis         ,PG   ,26.0,GSW,54.0,48.0,36.5,6.2 ,15.9,0.389,1.9,6.0,0.315,4.3 ,9.9 ,0.434,0.448,3.6,5.4 ,0.675,0.8,3.5,4.4 ,8.9 ,1.6,0.3,2.9,3.1,17.9
126,Dale Davis          ,C    ,36.0,DET,28.0,2.0 ,6.4 ,0.3 ,0.9 ,0.375,0.0,0.0,0.0  ,0.3 ,0.8 ,0.391,0.375,0.3,0.5 ,0.533,0.8,1.1,1.9 ,0.2 ,0.0,0.3,0.1,0.8,0.9
127,Josh Davis          ,PF   ,25.0,TOT,6.0 ,0.0 ,2.8 ,0.3 ,1.2 ,0.286,0.0,0.3,0.0  ,0.3 ,0.8 ,0.4  ,0.286,0.3,0.5 ,0.667,0.5,0.2,0.7 ,0.2 ,0.3,0.0,0.2,0.5,1.0
131,Ricky Davis         ,SG-SF,26.0,TOT,78.0,78.0,41.1,7.5 ,16.7,0.448,0.9,3.1,0.302,6.6 ,13.6,0.481,0.476,3.5,4.4 ,0.797,0.8,3.7,4.5 ,5.1 ,1.2,0.2,2.7,2.4,19.4
134,Carlos Delfino      ,SG   ,23.0,DET,68.0,1.0 ,10.7,1.3 ,3.3 ,0.403,0.3,0.9,0.333,1.0 ,2.4 ,0.428,0.447,0.7,1.0 ,0.672,0.4,1.3,1.7 ,0.6 ,0.3,0.2,0.5,1.3,3.6
136,Tony Delk           ,PG-SG,32.0,TOT,24.0,0.0 ,16.0,3.0 ,6.7 ,0.441,0.8,2.0,0.426,2.1 ,4.8 ,0.447,0.503,0.8,1.1 ,0.741,0.6,1.6,2.2 ,1.4 ,0.5,0.0,0.8,1.2,7.6
139,Luol Deng           ,SF   ,20.0,CHI,78.0,56.0,33.4,5.7 ,12.2,0.463,0.3,1.0,0.269,5.4 ,11.2,0.481,0.474,2.7,3.5 ,0.75 ,1.6,5.0,6.6 ,1.9 ,0.9,0.6,1.3,1.6,14.3
140,Boris Diaw          ,PF   ,23.0,PHO,81.0,70.0,35.5,5.5 ,10.5,0.526,0.1,0.4,0.267,5.4 ,10.2,0.536,0.531,2.1,2.9 ,0.731,2.0,4.9,6.9 ,6.2 ,0.7,1.0,2.3,3.2,13.3
141,Dan Dickau          ,PG   ,27.0,BOS,19.0,0.0 ,12.3,0.9 ,2.4 ,0.37 ,0.5,1.1,0.5  ,0.4 ,1.4 ,0.269,0.478,0.9,0.9 ,1.0  ,0.3,0.6,0.8 ,2.1 ,0.6,0.1,0.9,2.1,3.3
142,Travis Diener       ,PG   ,23.0,ORL,23.0,0.0 ,10.7,1.3 ,3.0 ,0.42 ,1.1,2.5,0.439,0.2 ,0.5 ,0.333,0.601,0.2,0.3 ,0.833,0.2,0.7,0.9 ,0.7 ,0.3,0.0,0.4,1.0,3.8
144,DeSagana Diop       ,C    ,24.0,DAL,81.0,45.0,18.6,0.9 ,1.9 ,0.487,0.0,0.0,0.5  ,0.9 ,1.9 ,0.487,0.49 ,0.5,0.9 ,0.542,1.8,2.8,4.6 ,0.3 ,0.5,1.8,0.4,3.1,2.3
145,Juan Dixon          ,SG   ,27.0,POR,76.0,42.0,25.3,4.7 ,10.8,0.435,0.9,2.2,0.382,3.8 ,8.6 ,0.449,0.474,2.1,2.6 ,0.804,0.4,1.9,2.3 ,2.0 ,0.8,0.1,1.5,2.1,12.3
147,Keyon Dooling       ,PG   ,25.0,ORL,50.0,7.0 ,22.7,3.6 ,8.1 ,0.44 ,0.3,0.9,0.302,3.3 ,7.2 ,0.456,0.456,2.0,2.4 ,0.835,0.2,1.3,1.6 ,2.2 ,1.0,0.1,1.6,2.3,9.4
148,Chris Duhon         ,PG   ,23.0,CHI,74.0,38.0,29.1,2.9 ,7.3 ,0.4  ,1.4,3.8,0.36 ,1.6 ,3.5 ,0.442,0.493,1.6,1.9 ,0.818,0.4,2.6,3.0 ,5.0 ,0.9,0.0,1.6,2.1,8.7
149,Tim Duncan*         ,PF   ,29.0,SAS,80.0,80.0,34.8,7.2 ,14.8,0.484,0.0,0.1,0.4  ,7.2 ,14.8,0.485,0.485,4.2,6.7 ,0.629,2.9,8.1,11.0,3.2 ,0.9,2.0,2.5,2.7,18.6
150,Mike Dunleavy       ,SF   ,25.0,GSW,81.0,68.0,31.8,4.1 ,10.1,0.406,0.9,3.2,0.285,3.2 ,6.9 ,0.462,0.451,2.4,3.1 ,0.778,1.0,4.0,4.9 ,2.9 ,0.7,0.4,1.5,2.5,11.5
151,Ronald Dupree       ,SF   ,25.0,MIN,36.0,0.0 ,7.4 ,0.9 ,1.8 ,0.524,0.0,0.0,0.0  ,0.9 ,1.7 ,0.532,0.524,0.4,1.1 ,0.341,0.6,0.8,1.4 ,0.4 ,0.3,0.0,0.4,1.2,2.2
153,Howard Eisley       ,PG   ,33.0,TOT,32.0,0.0 ,12.3,1.1 ,3.2 ,0.33 ,0.4,1.3,0.31 ,0.7 ,1.9 ,0.344,0.393,0.6,0.8 ,0.833,0.1,0.9,1.0 ,2.2 ,0.3,0.1,0.7,1.1,3.2
156,Monta Ellis         ,SG   ,20.0,GSW,49.0,3.0 ,18.1,2.7 ,6.5 ,0.415,0.6,1.7,0.341,2.1 ,4.8 ,0.441,0.459,0.9,1.2 ,0.712,0.4,1.7,2.1 ,1.6 ,0.7,0.2,1.2,1.4,6.8
157,Francisco Elson     ,C    ,29.0,DEN,72.0,54.0,21.9,2.1 ,3.9 ,0.532,0.0,0.1,0.2  ,2.1 ,3.9 ,0.538,0.533,0.7,1.0 ,0.662,1.4,3.3,4.7 ,0.7 ,0.8,0.6,0.9,2.9,4.9
