   ,Player                ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB,TRB ,AST ,STL,BLK,TOV,PF ,PTS
396,Eric Riley            ,C    ,27.0,DAL,39.0,14.0,13.9,1.4 ,3.5 ,0.415,0.0,0.0,0.0  ,1.4 ,3.4 ,0.418,0.415,0.7,0.9 ,0.75 ,1.1,2.3,3.4 ,0.6 ,0.4,1.2,0.9,2.1,3.6
398,Chris Robinson        ,SG   ,23.0,TOT,35.0,0.0 ,11.8,1.9 ,5.0 ,0.374,0.7,1.9,0.364,1.2 ,3.1 ,0.38 ,0.443,0.2,0.5 ,0.5  ,0.3,1.1,1.3 ,1.1 ,0.5,0.1,0.9,1.4,4.6
401,Clifford Robinson     ,SF   ,31.0,PHO,80.0,64.0,29.5,5.4 ,11.2,0.479,0.3,1.1,0.321,5.0 ,10.1,0.496,0.494,3.1,4.5 ,0.689,1.9,3.2,5.1 ,2.1 ,1.2,1.1,1.8,3.1,14.2
402,David Robinson*       ,C    ,32.0,SAS,73.0,73.0,33.7,7.5 ,14.6,0.511,0.0,0.1,0.25 ,7.4 ,14.5,0.512,0.511,6.6,9.0 ,0.735,3.3,7.3,10.6,2.7 ,0.9,2.6,2.8,2.8,21.6
403,Glenn Robinson        ,SF   ,25.0,MIL,56.0,56.0,41.0,9.5 ,20.3,0.47 ,0.4,1.2,0.385,9.1 ,19.1,0.475,0.481,3.8,4.8 ,0.808,1.5,4.0,5.5 ,2.8 ,1.2,0.6,3.6,2.9,23.4
404,James Robinson        ,PG   ,27.0,LAC,70.0,13.0,17.6,2.8 ,7.2 ,0.389,1.1,3.2,0.329,1.7 ,3.9 ,0.438,0.463,1.1,1.5 ,0.72 ,0.5,1.1,1.6 ,1.9 ,0.5,0.1,1.4,1.4,7.7
405,Larry Robinson        ,SF   ,30.0,VAN,6.0 ,0.0 ,6.8 ,1.0 ,3.2 ,0.316,0.5,1.0,0.5  ,0.5 ,2.2 ,0.231,0.395,0.3,0.3 ,1.0  ,0.3,1.7,2.0 ,0.2 ,0.7,0.0,0.3,0.0,2.8
406,Dennis Rodman*        ,PF   ,36.0,CHI,80.0,66.0,35.7,1.9 ,4.5 ,0.431,0.1,0.3,0.174,1.9 ,4.2 ,0.448,0.436,0.8,1.4 ,0.55 ,5.3,9.8,15.0,2.9 ,0.6,0.2,1.8,3.0,4.7
407,Carlos Rogers         ,PF   ,26.0,TOT,21.0,0.0 ,17.9,2.2 ,4.3 ,0.516,0.0,0.1,0.0  ,2.2 ,4.2 ,0.528,0.516,0.9,1.5 ,0.563,1.7,1.5,3.2 ,0.9 ,0.5,0.4,0.7,1.7,5.3
410,Rodney Rogers         ,SF   ,26.0,LAC,76.0,70.0,32.9,5.6 ,12.3,0.456,0.9,2.8,0.34 ,4.7 ,9.5 ,0.49 ,0.494,3.0,4.3 ,0.686,2.0,3.5,5.6 ,2.7 ,1.2,0.5,2.5,3.2,15.1
415,Jalen Rose            ,SF   ,25.0,IND,82.0,0.0 ,20.8,3.5 ,7.4 ,0.478,0.3,0.9,0.342,3.2 ,6.5 ,0.496,0.498,2.0,2.8 ,0.728,0.3,2.0,2.4 ,1.9 ,0.7,0.2,1.6,2.1,9.4
417,Malik Rose            ,PF   ,23.0,SAS,53.0,0.0 ,8.1 ,1.1 ,2.6 ,0.434,0.0,0.1,0.333,1.1 ,2.5 ,0.436,0.438,0.7,1.2 ,0.639,0.8,0.9,1.7 ,0.4 ,0.4,0.1,0.8,1.5,3.0
422,Bryon Russell         ,SF   ,27.0,UTA,82.0,7.0 ,27.1,2.8 ,6.4 ,0.43 ,0.9,2.6,0.341,1.9 ,3.8 ,0.492,0.5  ,2.6,3.4 ,0.766,1.0,3.0,4.0 ,1.2 ,1.1,0.4,1.0,2.8,9.0
423,Arvydas Sabonis*      ,C    ,33.0,POR,73.0,73.0,32.0,5.6 ,11.3,0.493,0.4,1.6,0.261,5.2 ,9.7 ,0.53 ,0.511,4.4,5.5 ,0.798,2.0,7.9,10.0,3.0 ,0.9,1.1,2.6,3.7,16.0
426,Detlef Schrempf       ,SF   ,35.0,SEA,78.0,78.0,35.2,5.6 ,11.5,0.487,0.8,1.9,0.415,4.8 ,9.6 ,0.501,0.521,3.8,4.5 ,0.844,1.7,5.4,7.1 ,4.4 ,0.8,0.2,2.2,2.6,15.8
427,Dennis Scott          ,SF   ,29.0,TOT,81.0,45.0,28.3,4.1 ,10.2,0.397,1.5,4.2,0.365,2.5 ,6.0 ,0.42 ,0.473,1.3,1.6 ,0.808,0.6,2.5,3.0 ,1.9 ,0.7,0.5,1.3,1.9,11.0
431,Shea Seals            ,SG   ,22.0,LAL,4.0 ,0.0 ,2.3 ,0.3 ,2.0 ,0.125,0.0,0.8,0.0  ,0.3 ,1.3 ,0.2  ,0.125,0.5,1.0 ,0.5  ,0.8,0.3,1.0 ,0.0 ,0.3,0.0,0.0,0.3,1.0
432,Malik Sealy           ,SF   ,27.0,DET,77.0,10.0,21.3,2.8 ,6.6 ,0.428,0.1,0.5,0.22 ,2.7 ,6.0 ,0.446,0.437,1.9,2.4 ,0.824,0.6,2.2,2.8 ,1.3 ,0.8,0.3,1.0,2.0,7.7
433,Rony Seikaly          ,C    ,32.0,TOT,56.0,49.0,29.2,4.5 ,10.3,0.432,0.0,0.0,0.0  ,4.5 ,10.3,0.433,0.432,4.4,5.9 ,0.741,2.6,4.4,7.0 ,1.4 ,0.5,0.8,2.6,2.9,13.3
436,God Shammgod          ,PG   ,21.0,WAS,20.0,0.0 ,7.3 ,1.0 ,2.9 ,0.328,0.0,0.1,0.0  ,1.0 ,2.8 ,0.339,0.328,1.2,1.5 ,0.767,0.1,0.3,0.4 ,1.8 ,0.4,0.1,1.1,1.4,3.1
437,Brian Shaw            ,PG   ,31.0,TOT,59.0,34.0,25.9,2.6 ,7.6 ,0.345,0.5,1.6,0.295,2.1 ,5.9 ,0.359,0.377,0.6,0.9 ,0.692,0.6,3.0,3.6 ,4.4 ,0.8,0.3,1.7,2.5,6.3
440,Dickey Simpkins       ,PF   ,25.0,TOT,40.0,0.0 ,10.8,1.2 ,2.2 ,0.539,0.0,0.1,0.0  ,1.2 ,2.2 ,0.552,0.539,0.9,1.8 ,0.514,0.7,1.3,1.9 ,0.8 ,0.2,0.1,0.8,1.4,3.3
444,Charles Smith         ,SG   ,22.0,TOT,34.0,0.0 ,8.6 ,1.4 ,3.7 ,0.392,0.4,1.4,0.319,1.0 ,2.3 ,0.436,0.452,0.2,0.3 ,0.545,0.4,0.4,0.8 ,0.6 ,0.4,0.2,0.8,0.7,3.5
447,Joe Smith             ,PF   ,22.0,TOT,79.0,55.0,29.7,5.9 ,13.5,0.434,0.0,0.1,0.0  ,5.9 ,13.4,0.437,0.434,2.9,3.7 ,0.775,2.5,3.4,6.0 ,1.2 ,0.8,0.6,2.0,3.3,14.6
450,Michael Smith         ,PF   ,25.0,TOT,48.0,33.0,21.9,1.9 ,4.0 ,0.479,0.0,0.0,0.0  ,1.9 ,4.0 ,0.482,0.479,1.4,2.1 ,0.631,2.5,3.9,6.4 ,1.8 ,0.9,0.3,1.1,2.0,5.2
454,Steve Smith           ,SG   ,28.0,ATL,73.0,73.0,39.1,6.7 ,15.1,0.444,1.3,3.8,0.351,5.4 ,11.3,0.475,0.488,5.3,6.2 ,0.855,1.8,2.4,4.2 ,4.0 ,1.0,0.4,2.4,3.0,20.1
455,Tony Smith            ,PG   ,29.0,MIL,7.0 ,0.0 ,11.4,1.1 ,3.4 ,0.333,0.0,0.6,0.0  ,1.1 ,2.9 ,0.4  ,0.333,0.4,0.6 ,0.75 ,0.6,0.4,1.0 ,1.4 ,0.7,0.3,1.3,1.0,2.7
456,Rik Smits             ,C    ,31.0,IND,73.0,69.0,28.6,7.0 ,14.2,0.495,0.0,0.0,0.0  ,7.0 ,14.2,0.497,0.495,2.6,3.3 ,0.783,1.7,5.2,6.9 ,1.4 ,0.5,1.2,1.8,3.3,16.7
457,Eric Snow             ,PG   ,24.0,TOT,64.0,0.0 ,14.3,1.2 ,2.9 ,0.429,0.0,0.3,0.118,1.2 ,2.6 ,0.461,0.435,0.8,1.1 ,0.69 ,0.3,1.0,1.3 ,2.8 ,0.9,0.1,1.0,1.8,3.3
461,Latrell Sprewell      ,SG   ,27.0,GSW,14.0,13.0,39.1,7.9 ,19.8,0.397,0.6,3.4,0.188,7.2 ,16.4,0.441,0.413,5.0,6.7 ,0.745,0.5,3.1,3.6 ,4.9 ,1.4,0.4,3.1,1.9,21.4
462,Jerry Stackhouse      ,SG-SF,23.0,TOT,79.0,37.0,32.2,5.4 ,12.3,0.435,0.6,2.5,0.241,4.8 ,9.9 ,0.483,0.459,4.5,5.7 ,0.787,1.3,2.0,3.4 ,3.1 ,1.1,0.7,2.8,2.2,15.8
465,John Starks           ,SG   ,32.0,NYK,82.0,10.0,26.7,4.5 ,11.5,0.393,1.6,4.9,0.327,3.0 ,6.7 ,0.441,0.461,2.3,2.9 ,0.787,0.6,2.2,2.8 ,2.7 ,1.0,0.1,1.7,2.5,12.9
