   ,Player                ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
422,Patrick Patterson     ,PF   ,23.0,TOT,71.0,41.0,25.0,4.5 ,8.8 ,0.512,0.7,1.9,0.386,3.8,6.9 ,0.546,0.553,0.7,0.9 ,0.762,1.6,3.2 ,4.7 ,1.1 ,0.4,0.6,0.9,1.9,10.4
425,Chris Paul            ,PG   ,27.0,LAC,70.0,70.0,33.4,5.9 ,12.2,0.481,1.1,3.3,0.328,4.8,8.9 ,0.538,0.526,4.1,4.6 ,0.885,0.8,3.0 ,3.7 ,9.7 ,2.4,0.1,2.3,2.0,16.9
426,Sasha Pavlović        ,SG   ,29.0,POR,39.0,1.0 ,13.5,1.1 ,3.1 ,0.353,0.5,1.5,0.3  ,0.6,1.5 ,0.407,0.429,0.0,0.2 ,0.167,0.2,1.3 ,1.4 ,0.8 ,0.6,0.1,0.4,1.5,2.6
428,Kendrick Perkins      ,C    ,28.0,OKC,78.0,78.0,25.1,1.8 ,4.0 ,0.457,0.0,0.0,0.0  ,1.8,4.0 ,0.458,0.457,0.6,0.9 ,0.611,1.4,4.6 ,6.0 ,1.4 ,0.6,1.1,1.4,2.9,4.2
429,Johan Petro           ,C    ,27.0,ATL,31.0,8.0 ,11.4,1.5 ,3.5 ,0.436,0.0,0.1,0.25 ,1.5,3.4 ,0.443,0.441,0.4,0.4 ,0.917,1.1,2.5 ,3.6 ,0.5 ,0.3,0.3,0.8,1.5,3.5
430,Paul Pierce*          ,SF   ,35.0,BOS,77.0,77.0,33.4,6.2 ,14.2,0.436,1.9,5.0,0.38 ,4.3,9.2 ,0.466,0.502,4.3,5.5 ,0.787,0.6,5.7 ,6.3 ,4.8 ,1.1,0.4,2.8,2.7,18.6
431,Mickaël Piétrus       ,SF   ,30.0,TOR,19.0,16.0,20.3,1.8 ,5.2 ,0.347,1.1,3.4,0.313,0.7,1.8 ,0.412,0.449,0.6,0.9 ,0.667,0.3,1.6 ,1.9 ,0.5 ,0.6,0.3,0.8,1.7,5.3
437,Quincy Pondexter      ,SF   ,24.0,MEM,59.0,1.0 ,21.1,2.2 ,5.1 ,0.428,1.0,2.6,0.395,1.2,2.5 ,0.463,0.528,1.0,1.3 ,0.787,0.7,1.5 ,2.2 ,1.0 ,0.6,0.1,0.7,1.6,6.4
438,A.J. Price            ,PG   ,26.0,WAS,57.0,22.0,22.4,2.8 ,7.2 ,0.39 ,1.2,3.5,0.35 ,1.6,3.7 ,0.427,0.475,0.9,1.1 ,0.79 ,0.4,1.6 ,2.0 ,3.6 ,0.6,0.1,1.1,1.3,7.7
439,Ronnie Price          ,PG   ,29.0,POR,39.0,0.0 ,13.1,1.0 ,3.1 ,0.325,0.3,1.0,0.256,0.7,2.1 ,0.358,0.367,0.4,0.6 ,0.708,0.3,0.8 ,1.1 ,1.9 ,0.7,0.1,0.9,1.6,2.7
440,Pablo Prigioni        ,PG   ,35.0,NYK,78.0,18.0,16.2,1.3 ,2.8 ,0.455,0.7,1.7,0.396,0.6,1.1 ,0.547,0.575,0.3,0.3 ,0.88 ,0.5,1.3 ,1.8 ,3.0 ,0.9,0.0,1.1,1.6,3.5
441,Tayshaun Prince       ,SF   ,32.0,TOT,82.0,81.0,32.1,4.4 ,10.0,0.438,0.5,1.1,0.404,3.9,8.9 ,0.442,0.461,1.2,1.6 ,0.738,0.9,3.6 ,4.4 ,2.4 ,0.6,0.3,1.1,1.0,10.4
445,Chris Quinn           ,SG   ,29.0,CLE,7.0 ,0.0 ,11.1,0.6 ,2.3 ,0.25 ,0.0,0.7,0.0  ,0.6,1.6 ,0.364,0.25 ,0.3,0.3 ,1.0  ,0.1,0.1 ,0.3 ,1.3 ,0.4,0.0,0.9,0.6,1.4
446,Vladimir Radmanović   ,PF   ,32.0,CHI,25.0,0.0 ,5.8 ,0.5 ,1.7 ,0.302,0.2,1.1,0.185,0.3,0.6 ,0.5  ,0.36 ,0.1,0.1 ,0.667,0.4,0.7 ,1.1 ,0.3 ,0.3,0.2,0.3,1.2,1.3
447,Anthony Randolph      ,PF   ,23.0,DEN,39.0,0.0 ,8.4 ,1.4 ,2.9 ,0.491,0.0,0.2,0.0  ,1.4,2.7 ,0.528,0.491,0.8,1.2 ,0.689,0.7,1.7 ,2.4 ,0.3 ,0.5,0.5,0.9,1.1,3.7
449,Zach Randolph         ,PF   ,31.0,MEM,76.0,75.0,34.3,6.2 ,13.5,0.46 ,0.0,0.3,0.087,6.2,13.2,0.469,0.461,3.0,3.9 ,0.75 ,4.1,7.2 ,11.2,1.4 ,0.8,0.4,2.0,2.4,15.4
450,J.J. Redick           ,SG   ,28.0,TOT,78.0,13.0,30.5,4.9 ,11.3,0.434,2.1,5.8,0.366,2.8,5.5 ,0.506,0.528,2.2,2.4 ,0.9  ,0.2,2.0 ,2.2 ,3.8 ,0.5,0.1,1.8,1.5,14.1
453,Jason Richardson      ,SG   ,32.0,PHI,33.0,33.0,28.4,4.1 ,10.2,0.402,1.7,5.1,0.341,2.4,5.1 ,0.462,0.487,0.6,1.0 ,0.606,0.6,3.3 ,3.8 ,1.5 ,1.2,0.5,0.8,1.7,10.5
454,Quentin Richardson    ,SF   ,32.0,NYK,1.0 ,0.0 ,29.0,1.0 ,11.0,0.091,1.0,4.0,0.25 ,0.0,7.0 ,0.0  ,0.136,2.0,2.0 ,1.0  ,5.0,5.0 ,10.0,1.0 ,0.0,0.0,2.0,1.0,5.0
455,Luke Ridnour          ,SG   ,31.0,MIN,82.0,82.0,30.2,4.5 ,9.9 ,0.453,0.8,2.6,0.311,3.7,7.3 ,0.503,0.493,1.7,2.0 ,0.848,0.5,2.0 ,2.5 ,3.8 ,1.0,0.2,1.6,2.3,11.5
456,Austin Rivers         ,SG   ,20.0,NOH,61.0,26.0,23.2,2.4 ,6.4 ,0.372,0.5,1.4,0.326,1.9,5.0 ,0.385,0.408,1.0,1.8 ,0.546,0.3,1.5 ,1.8 ,2.1 ,0.4,0.1,1.2,2.0,6.2
