   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
133,Craig Ehlo           ,SG   ,30.0,CLE,63.0,62.0,32.0,4.9 ,10.9,0.453,1.1,2.7,0.413,3.8 ,8.2 ,0.466,0.504,1.4,2.0 ,0.707,1.5,3.4 ,4.9 ,3.8 ,1.2,0.3,1.7,2.4,12.3
134,Mario Elie           ,SG   ,28.0,GSW,79.0,32.0,21.2,2.8 ,5.4 ,0.521,0.3,0.9,0.329,2.5 ,4.5 ,0.559,0.548,2.0,2.3 ,0.852,0.9,2.0 ,2.9 ,2.2 ,0.9,0.2,1.1,2.0,7.8
135,Sean Elliott         ,SF   ,23.0,SAS,82.0,82.0,38.0,6.3 ,12.7,0.494,0.3,1.0,0.305,6.0 ,11.7,0.51 ,0.506,3.5,4.0 ,0.861,1.7,3.6 ,5.4 ,2.6 ,1.0,0.4,1.9,1.8,16.3
136,Dale Ellis           ,SF   ,31.0,MIL,81.0,11.0,27.0,6.0 ,12.8,0.469,1.7,4.1,0.419,4.3 ,8.7 ,0.492,0.536,2.0,2.6 ,0.774,1.1,2.0 ,3.1 ,1.3 ,0.7,0.2,1.5,1.9,15.7
138,Pervis Ellison       ,C    ,24.0,WSB,66.0,64.0,38.0,8.3 ,15.4,0.539,0.0,0.0,0.333,8.3 ,15.3,0.54 ,0.54 ,3.4,4.7 ,0.728,3.3,7.9 ,11.2,2.9 ,0.9,2.7,3.0,3.4,20.0
139,A.J. English         ,SG   ,24.0,WSB,81.0,6.0 ,20.6,4.5 ,10.4,0.433,0.1,0.4,0.176,4.4 ,10.0,0.443,0.436,1.8,2.2 ,0.841,0.9,1.2 ,2.1 ,1.8 ,0.4,0.1,1.1,2.0,10.9
140,Patrick Ewing*       ,C    ,29.0,NYK,82.0,82.0,38.4,9.7 ,18.6,0.522,0.0,0.1,0.167,9.7 ,18.5,0.523,0.522,4.6,6.2 ,0.738,2.8,8.5 ,11.2,1.9 ,1.1,3.0,2.5,3.4,24.0
142,Duane Ferrell        ,SF   ,26.0,ATL,66.0,12.0,24.2,5.0 ,9.6 ,0.524,0.2,0.5,0.333,4.8 ,9.1 ,0.534,0.532,2.5,3.3 ,0.761,1.6,1.6 ,3.2 ,1.4 ,0.7,0.3,1.5,2.0,12.7
143,Danny Ferry          ,PF   ,25.0,CLE,68.0,1.0 ,13.8,2.0 ,4.8 ,0.409,0.3,0.7,0.354,1.7 ,4.1 ,0.418,0.434,0.9,1.1 ,0.836,0.8,2.4 ,3.1 ,1.1 ,0.3,0.2,0.7,2.0,5.1
144,Vern Fleming         ,PG   ,29.0,IND,82.0,6.0 ,21.2,3.6 ,7.4 ,0.482,0.1,0.3,0.222,3.5 ,7.1 ,0.494,0.487,1.6,2.2 ,0.737,0.8,1.7 ,2.5 ,3.2 ,0.7,0.1,1.7,1.6,8.9
