   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA,FT%  ,ORB,DRB ,TRB ,AST,STL,BLK,TOV,PF ,PTS
403,Kevin Ollie          ,PG   ,31.0,CLE,82.0,7.0 ,17.1,1.2,3.1 ,0.37 ,0.0,0.1,0.444,1.1,3.0 ,0.367,0.377,1.8,2.1,0.835,0.3,1.8 ,2.1 ,2.9,0.6,0.1,1.0,1.5,4.2
405,Greg Ostertag        ,C    ,30.0,UTA,78.0,51.0,27.6,2.7,5.6 ,0.476,0.0,0.0,0.0  ,2.7,5.6 ,0.477,0.476,1.4,2.5,0.579,2.8,4.6 ,7.4 ,1.6,0.4,1.8,1.3,2.9,6.8
406,Bo Outlaw            ,PF   ,32.0,MEM,82.0,1.0 ,19.6,1.9,3.8 ,0.51 ,0.0,0.0,0.0  ,1.9,3.8 ,0.516,0.51 ,0.7,1.4,0.526,1.5,2.6 ,4.2 ,1.1,0.9,0.9,0.8,2.1,4.6
408,Doug Overton         ,PG   ,34.0,TOT,61.0,11.0,16.9,1.6,4.0 ,0.404,0.0,0.4,0.13 ,1.6,3.6 ,0.432,0.41 ,0.4,0.5,0.742,0.3,1.1 ,1.4 ,2.3,0.4,0.0,1.0,1.5,3.7
413,Scott Padgett        ,PF   ,27.0,HOU,58.0,5.0 ,9.4 ,1.3,2.9 ,0.443,0.5,1.1,0.431,0.8,1.8 ,0.451,0.527,0.4,0.6,0.75 ,0.8,1.6 ,2.4 ,0.4,0.2,0.2,0.4,1.3,3.4
414,Milt Palacio         ,PG   ,25.0,TOR,59.0,13.0,20.5,1.8,5.1 ,0.349,0.1,0.4,0.154,1.7,4.6 ,0.368,0.356,0.8,1.2,0.662,0.3,1.5 ,1.7 ,3.1,0.7,0.2,1.5,1.5,4.4
415,Jannero Pargo        ,PG   ,24.0,TOT,31.0,1.0 ,15.5,2.6,6.4 ,0.407,0.7,2.0,0.355,1.9,4.4 ,0.431,0.462,0.7,0.9,0.852,0.3,0.9 ,1.2 ,2.3,0.4,0.2,1.5,1.6,6.7
419,Tony Parker          ,PG   ,21.0,SAS,75.0,75.0,34.4,5.6,12.6,0.447,0.8,2.7,0.312,4.8,10.0,0.483,0.48 ,2.5,3.6,0.702,0.6,2.6 ,3.2 ,5.5,0.8,0.1,2.4,2.0,14.7
421,Ruben Patterson      ,SF   ,28.0,POR,73.0,1.0 ,22.6,2.7,5.4 ,0.506,0.0,0.2,0.167,2.7,5.2 ,0.517,0.509,1.4,2.6,0.553,1.8,1.9 ,3.7 ,1.9,1.2,0.3,1.4,2.1,6.9
422,Sasha Pavlović       ,SF   ,20.0,UTA,79.0,14.0,14.5,1.9,4.8 ,0.396,0.2,0.9,0.271,1.6,3.9 ,0.425,0.422,0.8,1.1,0.774,0.6,1.5 ,2.0 ,0.8,0.5,0.2,0.8,2.4,4.8
