   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG  ,FGA ,FG%  ,3P ,3PA,3P%  ,2P  ,2PA ,2P%  ,eFG% ,FT ,FTA,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
479,Detlef Schrempf      ,SF   ,34.0,SEA,61.0,60.0,35.9,5.8 ,11.9,0.492,0.9,2.6,0.354,4.9 ,9.2 ,0.531,0.531,4.1,5.2,0.801,1.4,5.0 ,6.5 ,4.4 ,1.0,0.3,2.5,2.5,16.8
481,Byron Scott          ,SG   ,35.0,LAL,79.0,8.0 ,18.2,2.1 ,4.8 ,0.43 ,0.9,2.4,0.388,1.1 ,2.4 ,0.471,0.526,1.6,1.9,0.841,0.3,1.2 ,1.5 ,1.3 ,0.6,0.2,0.7,0.9,6.7
482,Dennis Scott         ,SF   ,28.0,ORL,66.0,62.0,32.8,4.5 ,11.3,0.398,2.2,5.7,0.394,2.3 ,5.7 ,0.402,0.496,1.2,1.5,0.792,0.6,2.5 ,3.1 ,2.1 ,1.1,0.3,1.2,2.1,12.5
483,James Scott          ,SF   ,24.0,MIA,8.0 ,0.0 ,4.0 ,0.0 ,1.0 ,0.0  ,0.0,0.5,0.0  ,0.0 ,0.5 ,0.0  ,0.0  ,0.1,0.3,0.5  ,0.1,0.6 ,0.8 ,0.4 ,0.3,0.0,0.3,0.6,0.1
485,Malik Sealy          ,SG   ,26.0,LAC,80.0,79.0,30.7,4.7 ,11.8,0.396,1.0,2.8,0.356,3.7 ,9.0 ,0.408,0.438,3.2,3.6,0.876,0.7,2.2 ,3.0 ,2.1 ,1.6,0.6,1.9,2.3,13.5
486,Rony Seikaly         ,C    ,31.0,ORL,74.0,68.0,35.3,6.2 ,12.3,0.507,0.0,0.0,0.0  ,6.2 ,12.2,0.509,0.507,4.8,6.8,0.714,3.7,5.8 ,9.5 ,1.2 ,0.7,1.4,2.9,3.7,17.3
487,Brian Shaw           ,PG   ,30.0,ORL,77.0,31.0,24.2,2.5 ,6.7 ,0.366,0.8,2.5,0.325,1.6 ,4.2 ,0.391,0.427,1.4,1.8,0.793,0.6,1.9 ,2.5 ,4.1 ,0.9,0.3,2.2,2.6,7.2
488,Lionel Simmons       ,SF   ,28.0,SAC,41.0,0.0 ,12.7,1.1 ,3.3 ,0.331,0.2,0.7,0.233,0.9 ,2.6 ,0.358,0.357,1.0,1.2,0.875,0.7,1.8 ,2.5 ,1.4 ,0.2,0.3,0.8,1.5,3.4
489,Dickey Simpkins      ,PF   ,24.0,CHI,48.0,0.0 ,8.2 ,0.6 ,1.9 ,0.333,0.0,0.1,0.25 ,0.6 ,1.9 ,0.337,0.339,0.6,0.8,0.7  ,0.8,1.2 ,1.9 ,0.6 ,0.1,0.1,0.7,0.9,1.9
490,Reggie Slater        ,PF   ,26.0,TOR,26.0,0.0 ,15.6,3.2 ,5.7 ,0.55 ,0.0,0.1,0.0  ,3.2 ,5.7 ,0.558,0.55 ,1.5,2.9,0.52 ,1.5,2.1 ,3.7 ,0.8 ,0.3,0.2,1.1,1.3,7.8
491,Charles Smith        ,PF   ,31.0,SAS,19.0,7.0 ,17.3,1.8 ,4.4 ,0.405,0.0,0.1,0.0  ,1.8 ,4.4 ,0.41 ,0.405,1.1,1.4,0.769,0.9,2.5 ,3.4 ,0.7 ,0.7,1.2,1.2,2.3,4.6
492,Joe Smith            ,PF   ,21.0,GSW,80.0,80.0,38.6,7.3 ,16.2,0.454,0.2,0.6,0.261,7.2 ,15.6,0.461,0.459,3.8,4.7,0.814,3.3,5.2 ,8.5 ,1.6 ,0.9,1.1,2.4,3.1,18.7
494,Kenny Smith          ,PG   ,31.0,TOT,48.0,3.0 ,15.9,2.1 ,5.0 ,0.423,1.2,2.8,0.437,0.9 ,2.2 ,0.404,0.546,0.8,0.9,0.867,0.1,0.8 ,0.9 ,2.4 ,0.4,0.0,1.5,0.6,6.3
499,Steve Smith          ,SG   ,27.0,ATL,72.0,72.0,39.1,6.8 ,15.9,0.429,1.8,5.4,0.335,5.0 ,10.5,0.477,0.486,4.6,5.5,0.847,1.3,2.1 ,3.3 ,4.2 ,0.9,0.3,2.4,2.4,20.1
500,Stevin Smith         ,SG   ,25.0,DAL,8.0 ,0.0 ,7.5 ,0.8 ,2.3 ,0.333,0.1,0.8,0.167,0.6 ,1.5 ,0.417,0.361,0.1,0.1,1.0  ,0.3,1.0 ,1.3 ,0.5 ,0.1,0.0,0.5,1.1,1.8
501,Tony Smith           ,PG   ,28.0,CHH,69.0,39.0,18.7,2.0 ,4.9 ,0.409,0.5,1.4,0.323,1.5 ,3.4 ,0.445,0.457,0.6,0.9,0.644,0.6,0.8 ,1.4 ,2.2 ,0.7,0.3,1.1,1.6,5.0
502,Rik Smits            ,C    ,30.0,IND,52.0,52.0,29.2,6.8 ,14.1,0.486,0.0,0.2,0.25 ,6.8 ,13.9,0.488,0.487,3.3,4.2,0.797,2.0,4.9 ,6.9 ,1.3 ,0.4,1.1,2.4,3.4,17.1
503,Eric Snow            ,PG   ,23.0,SEA,67.0,0.0 ,11.6,1.1 ,2.4 ,0.451,0.1,0.2,0.267,1.0 ,2.2 ,0.47 ,0.463,0.7,1.0,0.712,0.3,0.8 ,1.0 ,2.4 ,0.6,0.0,0.7,1.4,3.0
508,Latrell Sprewell     ,SG   ,26.0,GSW,80.0,79.0,41.9,8.1 ,18.1,0.449,1.8,5.2,0.354,6.3 ,12.9,0.488,0.5  ,6.2,7.3,0.843,0.7,3.9 ,4.6 ,6.3 ,1.7,0.6,4.0,1.9,24.2
509,Jerry Stackhouse     ,SG   ,22.0,PHI,81.0,81.0,39.1,6.6 ,16.1,0.407,1.3,4.2,0.298,5.3 ,11.9,0.446,0.446,6.3,8.2,0.766,1.9,2.2 ,4.2 ,3.1 ,1.1,0.8,3.9,2.7,20.7
510,John Starks          ,SG   ,31.0,NYK,77.0,1.0 ,26.5,4.8 ,11.1,0.431,1.9,5.3,0.369,2.8 ,5.8 ,0.488,0.519,2.2,2.9,0.769,0.5,2.2 ,2.7 ,2.8 ,1.2,0.1,2.1,2.5,13.8
511,Matt Steigenga       ,SF   ,26.0,CHI,2.0 ,0.0 ,6.0 ,0.5 ,2.0 ,0.25 ,0.0,1.0,0.0  ,0.5 ,1.0 ,0.5  ,0.25 ,0.5,1.0,0.5  ,0.0,1.5 ,1.5 ,1.0 ,0.5,0.5,1.0,0.5,1.5
513,Larry Stewart        ,SF   ,28.0,SEA,70.0,21.0,14.0,1.6 ,3.6 ,0.444,0.1,0.5,0.243,1.5 ,3.1 ,0.479,0.462,1.0,1.3,0.72 ,1.1,1.4 ,2.4 ,0.7 ,0.4,0.3,0.9,1.5,4.3
514,Bryant Stith         ,SG   ,26.0,DEN,52.0,52.0,34.4,4.8 ,11.6,0.416,1.3,3.5,0.385,3.5 ,8.1 ,0.43 ,0.474,3.9,4.5,0.863,1.4,2.8 ,4.2 ,2.6 ,1.2,0.4,1.9,2.3,14.9
515,John Stockton*       ,PG   ,34.0,UTA,82.0,82.0,35.3,5.1 ,9.3 ,0.548,0.9,2.2,0.422,4.1 ,7.1 ,0.587,0.598,3.4,4.0,0.846,0.5,2.2 ,2.8 ,10.5,2.0,0.2,3.0,2.4,14.4
516,Damon Stoudamire     ,PG   ,23.0,TOR,81.0,81.0,40.9,7.0 ,17.4,0.401,2.2,6.1,0.355,4.8 ,11.2,0.426,0.463,4.1,5.0,0.823,1.1,3.0 ,4.1 ,8.8 ,1.5,0.2,3.6,2.0,20.2
517,Erick Strickland     ,SG   ,23.0,DAL,28.0,15.0,27.1,3.6 ,9.1 ,0.398,1.0,3.3,0.304,2.6 ,5.9 ,0.451,0.453,2.3,2.9,0.813,0.8,2.5 ,3.2 ,2.4 ,1.0,0.2,2.4,2.7,10.6
518,Mark Strickland      ,PF   ,26.0,MIA,31.0,0.0 ,4.9 ,0.8 ,1.9 ,0.417,0.0,0.0,0.0  ,0.8 ,1.9 ,0.424,0.417,0.4,0.7,0.571,0.5,0.7 ,1.2 ,0.0 ,0.1,0.3,0.5,0.5,2.0
520,Rod Strickland       ,PG   ,30.0,WSB,82.0,81.0,36.5,6.3 ,13.5,0.466,0.2,0.9,0.169,6.1 ,12.5,0.488,0.472,4.5,6.1,0.738,1.2,2.9 ,4.1 ,8.9 ,1.7,0.2,3.3,2.0,17.2
521,Derek Strong         ,PF   ,28.0,ORL,82.0,21.0,24.4,3.2 ,7.1 ,0.447,0.0,0.2,0.0  ,3.2 ,7.0 ,0.457,0.447,2.1,2.7,0.803,2.1,4.2 ,6.3 ,0.9 ,0.6,0.2,1.2,2.4,8.5
522,Bob Sura             ,SG   ,23.0,CLE,82.0,23.0,27.7,3.1 ,7.2 ,0.431,0.6,2.0,0.323,2.4 ,5.2 ,0.473,0.476,2.4,3.9,0.614,0.9,2.8 ,3.8 ,4.8 ,1.1,0.4,2.2,2.7,9.2
523,Brett Szabo          ,C    ,28.0,BOS,70.0,24.0,9.5 ,0.8 ,1.7 ,0.446,0.0,0.0,0.0  ,0.8 ,1.7 ,0.45 ,0.446,0.6,0.9,0.738,0.8,1.6 ,2.4 ,0.2 ,0.2,0.5,0.6,1.7,2.2
525,Carl Thomas          ,SG   ,27.0,CLE,19.0,0.0 ,4.1 ,0.5 ,1.3 ,0.375,0.1,0.6,0.167,0.4 ,0.6 ,0.583,0.417,0.1,0.1,1.0  ,0.2,0.5 ,0.7 ,0.4 ,0.1,0.1,0.3,0.4,1.1
526,Kurt Thomas          ,PF   ,24.0,MIA,18.0,9.0 ,20.8,2.2 ,5.8 ,0.371,0.0,0.1,0.0  ,2.2 ,5.8 ,0.375,0.371,1.9,2.6,0.761,1.7,4.2 ,5.9 ,0.5 ,0.7,0.5,1.4,3.7,6.3
527,Brooks Thompson      ,PG   ,26.0,TOT,67.0,6.0 ,15.7,2.4 ,6.1 ,0.399,1.4,3.6,0.398,1.0 ,2.4 ,0.401,0.518,0.4,0.6,0.632,0.3,1.2 ,1.4 ,2.7 ,0.8,0.0,1.3,1.9,6.6
533,Otis Thorpe          ,C    ,34.0,DET,79.0,79.0,33.7,5.3 ,10.0,0.532,0.0,0.0,0.0  ,5.3 ,9.9 ,0.534,0.532,2.5,3.8,0.653,2.9,5.0 ,7.9 ,1.7 ,0.7,0.2,1.8,3.8,13.1
534,Sedale Threatt       ,SG   ,35.0,HOU,21.0,0.0 ,15.9,1.3 ,3.5 ,0.378,0.4,1.0,0.4  ,1.0 ,2.6 ,0.37 ,0.432,0.3,0.4,0.75 ,0.2,0.9 ,1.1 ,1.9 ,0.7,0.1,0.6,1.4,3.3
537,Gary Trent           ,PF   ,22.0,POR,82.0,28.0,23.4,4.4 ,8.2 ,0.536,0.0,0.1,0.0  ,4.4 ,8.1 ,0.544,0.536,2.0,2.8,0.699,1.9,3.3 ,5.2 ,1.1 ,0.6,0.4,1.6,2.3,10.8
538,Nick Van Exel        ,PG   ,25.0,LAL,79.0,79.0,37.2,5.5 ,13.6,0.402,2.2,5.9,0.378,3.2 ,7.7 ,0.42 ,0.484,2.1,2.5,0.825,0.6,2.3 ,2.9 ,8.5 ,0.9,0.1,2.7,1.4,15.3
540,Loy Vaught           ,PF   ,28.0,LAC,82.0,82.0,34.6,6.6 ,13.2,0.5  ,0.0,0.1,0.167,6.6 ,13.1,0.504,0.501,1.6,2.3,0.702,2.7,7.3 ,10.0,1.3 ,1.0,0.3,1.7,2.9,14.9
542,Antoine Walker       ,PF   ,20.0,BOS,82.0,68.0,36.2,7.0 ,16.5,0.425,0.6,1.9,0.327,6.4 ,14.6,0.438,0.445,2.8,4.5,0.631,3.5,5.5 ,9.0 ,3.2 ,1.3,0.6,2.8,3.3,17.5
543,Samaki Walker        ,PF   ,20.0,DAL,43.0,12.0,14.0,1.9 ,4.3 ,0.444,0.0,0.0,0.0  ,1.9 ,4.3 ,0.446,0.444,1.1,1.7,0.649,1.1,2.3 ,3.4 ,0.4 ,0.3,0.5,0.9,1.7,5.0
