   ,Player               ,Pos  ,Age ,Tm ,G   ,GS  ,MP  ,FG ,FGA ,FG%  ,3P ,3PA,3P%  ,2P ,2PA ,2P%  ,eFG% ,FT ,FTA ,FT%  ,ORB,DRB ,TRB ,AST ,STL,BLK,TOV,PF ,PTS
264,Donté Greene         ,SF   ,22.0,SAC,69.0,21.0,16.3,2.3,5.6 ,0.404,0.7,2.2,0.292,1.6,3.4 ,0.478,0.462,0.6,0.9 ,0.662,0.7,1.4 ,2.1 ,0.7 ,0.5,0.3,0.9,1.3,5.8
267,Blake Griffin        ,PF   ,21.0,LAC,82.0,82.0,38.0,8.5,16.8,0.506,0.1,0.3,0.292,8.4,16.5,0.51 ,0.508,5.4,8.5 ,0.642,3.3,8.8 ,12.1,3.8 ,0.8,0.5,2.7,3.1,22.5
268,Hamed Haddadi        ,C    ,25.0,MEM,31.0,0.0 ,5.4 ,1.0,1.9 ,0.517,0.0,0.0,0.0  ,1.0,1.8 ,0.526,0.517,0.5,0.7 ,0.652,0.8,1.4 ,2.2 ,0.2 ,0.1,0.4,0.4,0.9,2.4
269,Richard Hamilton     ,SG   ,32.0,DET,55.0,39.0,27.2,5.2,12.2,0.429,1.0,2.6,0.382,4.2,9.6 ,0.442,0.47 ,2.7,3.1 ,0.849,0.4,1.9 ,2.3 ,3.1 ,0.7,0.1,1.6,1.7,14.1
270,Tyler Hansbrough     ,PF   ,25.0,IND,70.0,29.0,21.9,4.1,8.8 ,0.465,0.0,0.0,0.0  ,4.1,8.7 ,0.466,0.465,2.8,3.6 ,0.779,2.1,3.2 ,5.2 ,0.6 ,0.5,0.2,1.1,2.3,11.0
271,Luke Harangody       ,PF   ,23.0,TOT,49.0,0.0 ,13.1,1.6,4.2 ,0.383,0.3,1.3,0.242,1.3,2.9 ,0.45 ,0.422,0.4,0.5 ,0.731,0.8,2.1 ,2.9 ,0.6 ,0.3,0.3,0.3,1.6,3.9
274,James Harden         ,SG   ,21.0,OKC,82.0,5.0 ,26.7,3.6,8.3 ,0.436,1.4,4.0,0.349,2.3,4.4 ,0.514,0.518,3.5,4.2 ,0.843,0.5,2.6 ,3.1 ,2.1 ,1.1,0.3,1.3,2.5,12.2
275,Al Harrington        ,PF   ,30.0,DEN,73.0,3.0 ,22.8,3.8,9.2 ,0.416,1.6,4.5,0.357,2.2,4.8 ,0.473,0.503,1.2,1.6 ,0.735,1.0,3.5 ,4.5 ,1.4 ,0.5,0.1,1.5,2.8,10.5
276,Devin Harris         ,PG   ,27.0,TOT,71.0,70.0,31.7,4.8,11.5,0.422,0.8,2.5,0.322,4.0,8.9 ,0.45 ,0.458,4.7,5.7 ,0.833,0.2,2.1 ,2.4 ,7.1 ,1.0,0.1,2.9,2.3,15.2
279,Manny Harris         ,SG   ,21.0,CLE,54.0,15.0,17.3,2.0,5.4 ,0.374,0.6,1.7,0.37 ,1.4,3.6 ,0.376,0.433,1.3,1.7 ,0.763,0.7,1.9 ,2.6 ,1.6 ,0.6,0.1,1.2,1.2,5.9
282,Spencer Hawes        ,C    ,22.0,PHI,81.0,81.0,21.2,3.3,7.0 ,0.465,0.1,0.5,0.243,3.1,6.6 ,0.48 ,0.473,0.6,1.1 ,0.534,1.6,4.1 ,5.7 ,1.5 ,0.4,0.9,1.2,2.5,7.2
283,Chuck Hayes          ,C    ,27.0,HOU,74.0,63.0,28.1,3.3,6.3 ,0.527,0.0,0.0,0.0  ,3.3,6.2 ,0.529,0.527,1.3,1.9 ,0.662,3.0,5.1 ,8.1 ,2.7 ,1.1,0.7,1.2,2.7,7.9
284,Gordon Hayward       ,SF   ,20.0,UTA,72.0,17.0,16.9,2.0,4.1 ,0.485,0.5,1.0,0.473,1.5,3.0 ,0.489,0.544,1.0,1.3 ,0.711,0.6,1.4 ,1.9 ,1.1 ,0.4,0.3,1.0,1.5,5.4
285,Lazar Hayward        ,SF   ,24.0,MIN,42.0,0.0 ,10.0,1.3,3.7 ,0.357,0.4,1.4,0.283,0.9,2.2 ,0.404,0.412,0.8,1.0 ,0.786,0.5,1.1 ,1.7 ,0.7 ,0.3,0.2,0.5,1.0,3.8
286,Brendan Haywood      ,C    ,31.0,DAL,72.0,8.0 ,18.5,1.8,3.1 ,0.574,0.0,0.0,0.0  ,1.8,3.1 ,0.577,0.574,0.9,2.5 ,0.362,1.8,3.4 ,5.2 ,0.3 ,0.2,1.0,0.7,2.0,4.4
287,Luther Head          ,PG   ,28.0,SAC,36.0,14.0,16.3,1.9,4.6 ,0.415,0.7,1.8,0.391,1.2,2.8 ,0.43 ,0.491,1.1,1.4 ,0.78 ,0.4,1.2 ,1.7 ,1.9 ,0.3,0.3,0.9,1.2,5.6
288,Gerald Henderson     ,SG   ,23.0,CHA,68.0,30.0,24.4,3.8,8.4 ,0.454,0.1,0.5,0.194,3.7,7.9 ,0.472,0.461,1.9,2.4 ,0.785,0.7,2.3 ,3.0 ,1.5 ,0.7,0.5,0.9,1.7,9.6
289,Xavier Henry         ,SG   ,19.0,MEM,38.0,16.0,13.9,1.7,4.2 ,0.406,0.1,0.4,0.118,1.7,3.8 ,0.441,0.413,0.9,1.4 ,0.635,0.2,0.7 ,1.0 ,0.5 ,0.3,0.1,0.3,1.3,4.3
290,Roy Hibbert          ,C    ,24.0,IND,81.0,80.0,27.7,5.1,11.0,0.461,0.0,0.0,0.0  ,5.1,10.9,0.463,0.461,2.5,3.4 ,0.745,2.2,5.3 ,7.5 ,2.0 ,0.4,1.8,2.3,3.2,12.7
292,J.J. Hickson         ,C    ,22.0,CLE,80.0,66.0,28.2,5.4,11.7,0.458,0.0,0.1,0.0  ,5.4,11.6,0.461,0.458,3.1,4.6 ,0.673,2.7,6.0 ,8.7 ,1.1 ,0.6,0.7,2.2,2.7,13.8
293,Nenê                 ,C    ,28.0,DEN,75.0,75.0,30.5,5.4,8.7 ,0.615,0.0,0.1,0.2  ,5.3,8.7 ,0.618,0.615,3.8,5.4 ,0.711,1.9,5.7 ,7.6 ,2.0 ,1.1,1.0,1.8,3.2,14.5
294,George Hill          ,PG   ,24.0,SAS,76.0,5.0 ,28.3,3.8,8.3 ,0.453,1.0,2.7,0.377,2.8,5.6 ,0.49 ,0.514,3.1,3.6 ,0.863,0.3,2.3 ,2.6 ,2.5 ,0.9,0.3,1.3,2.0,11.6
295,Grant Hill*          ,SF   ,38.0,PHO,80.0,80.0,30.1,5.0,10.3,0.484,0.6,1.4,0.395,4.4,8.9 ,0.498,0.511,2.7,3.2 ,0.829,1.0,3.3 ,4.2 ,2.5 ,0.8,0.4,1.7,2.3,13.2
296,Jordan Hill          ,C    ,23.0,HOU,72.0,11.0,15.6,2.4,4.9 ,0.491,0.0,0.0,0.0  ,2.4,4.9 ,0.494,0.491,0.8,1.2 ,0.706,1.8,2.5 ,4.3 ,0.4 ,0.2,0.7,0.9,2.2,5.6
297,Kirk Hinrich         ,SG-PG,30.0,TOT,72.0,51.0,30.0,3.9,8.7 ,0.446,1.0,2.6,0.399,2.8,6.0 ,0.467,0.506,1.5,1.8 ,0.841,0.3,2.2 ,2.5 ,4.0 ,1.0,0.2,1.7,2.6,10.2
300,Jrue Holiday         ,PG   ,20.0,PHI,82.0,82.0,35.4,5.4,12.2,0.446,1.0,2.7,0.365,4.5,9.5 ,0.47 ,0.487,2.1,2.5 ,0.823,0.8,3.2 ,4.0 ,6.5 ,1.5,0.4,2.7,2.5,14.0
302,Al Horford           ,C    ,24.0,ATL,77.0,77.0,35.1,6.7,12.0,0.557,0.0,0.1,0.5  ,6.6,11.9,0.557,0.558,1.9,2.4 ,0.798,2.4,7.0 ,9.3 ,3.5 ,0.8,1.0,1.5,2.5,15.3
303,Eddie House          ,SG   ,32.0,MIA,56.0,1.0 ,17.5,2.3,5.7 ,0.399,1.2,3.1,0.389,1.1,2.6 ,0.411,0.505,0.7,0.7 ,0.95 ,0.2,1.5 ,1.6 ,1.1 ,0.6,0.1,0.5,1.2,6.5
304,Dwight Howard        ,C    ,25.0,ORL,78.0,78.0,37.6,7.9,13.4,0.593,0.0,0.1,0.0  ,7.9,13.3,0.597,0.593,7.0,11.7,0.596,4.0,10.1,14.1,1.4 ,1.4,2.4,3.6,3.3,22.9
305,Josh Howard          ,SF   ,30.0,WAS,18.0,10.0,22.7,3.2,9.0 ,0.358,0.4,1.6,0.241,2.8,7.4 ,0.383,0.38 ,1.6,2.6 ,0.617,1.0,3.1 ,4.1 ,1.3 ,0.7,0.3,1.1,1.9,8.4
307,Lester Hudson        ,PG   ,26.0,WAS,11.0,0.0 ,6.6 ,0.5,2.2 ,0.25 ,0.4,1.4,0.267,0.2,0.8 ,0.222,0.333,0.2,0.4 ,0.5  ,0.1,0.4 ,0.5 ,1.5 ,0.4,0.1,0.6,0.9,1.6
308,Kris Humphries       ,PF   ,25.0,NJN,74.0,44.0,27.9,4.1,7.9 ,0.527,0.0,0.0,0.0  ,4.1,7.9 ,0.527,0.527,1.7,2.6 ,0.665,3.0,7.4 ,10.4,1.1 ,0.4,1.1,1.4,2.3,10.0
309,Serge Ibaka          ,PF   ,21.0,OKC,82.0,44.0,27.0,4.1,7.5 ,0.543,0.0,0.0,0.0  ,4.1,7.5 ,0.544,0.543,1.7,2.2 ,0.75 ,2.6,5.0 ,7.6 ,0.3 ,0.4,2.4,0.9,3.3,9.9
310,Andre Iguodala       ,SF   ,27.0,PHI,67.0,67.0,36.9,5.0,11.3,0.445,0.9,2.7,0.337,4.1,8.6 ,0.479,0.486,3.1,4.5 ,0.693,0.9,4.9 ,5.8 ,6.3 ,1.5,0.6,2.1,1.6,14.1
311,Zydrunas Ilgauskas   ,C    ,35.0,MIA,72.0,51.0,15.9,2.3,4.4 ,0.508,0.0,0.0,0.0  ,2.3,4.4 ,0.509,0.508,0.5,0.6 ,0.783,1.5,2.5 ,4.0 ,0.4 ,0.3,0.8,0.7,2.6,5.0
313,Ersan İlyasova       ,PF   ,23.0,MIL,60.0,34.0,25.1,3.7,8.5 ,0.436,0.6,2.0,0.298,3.1,6.4 ,0.479,0.471,1.6,1.7 ,0.894,1.8,4.3 ,6.1 ,0.9 ,0.9,0.4,1.1,2.7,9.5
315,Royal Ivey           ,SG   ,29.0,OKC,25.0,0.0 ,6.2 ,0.6,1.5 ,0.421,0.3,0.6,0.438,0.4,0.9 ,0.409,0.513,0.1,0.1 ,1.0  ,0.1,0.6 ,0.6 ,0.3 ,0.2,0.0,0.2,0.7,1.6
316,Jarrett Jack         ,SG-PG,27.0,TOT,83.0,15.0,20.7,3.1,7.7 ,0.408,0.4,1.3,0.306,2.7,6.4 ,0.429,0.434,2.2,2.6 ,0.85 ,0.2,1.8 ,2.1 ,2.9 ,0.7,0.1,1.3,1.2,8.9
319,Darnell Jackson      ,PF   ,25.0,SAC,59.0,2.0 ,8.2 ,1.3,2.7 ,0.487,0.1,0.2,0.273,1.3,2.5 ,0.503,0.497,0.5,0.8 ,0.612,0.8,0.8 ,1.6 ,0.2 ,0.2,0.1,0.4,1.0,3.2
320,Stephen Jackson      ,SG   ,32.0,CHA,67.0,67.0,35.9,6.5,15.8,0.411,1.8,5.4,0.337,4.7,10.4,0.449,0.468,3.7,4.6 ,0.816,0.8,3.7 ,4.5 ,3.6 ,1.2,0.4,3.1,2.4,18.5
321,Damion James         ,SF   ,23.0,NJN,25.0,9.0 ,16.1,1.8,4.1 ,0.447,0.0,0.1,0.0  ,1.8,4.0 ,0.46 ,0.447,0.7,1.1 ,0.643,0.7,2.7 ,3.4 ,0.8 ,0.6,0.5,1.0,1.4,4.4
322,LeBron James         ,SF   ,26.0,MIA,79.0,79.0,38.8,9.6,18.8,0.51 ,1.2,3.5,0.33 ,8.4,15.3,0.552,0.541,6.4,8.4 ,0.759,1.0,6.5 ,7.5 ,7.0 ,1.6,0.6,3.6,2.1,26.7
323,Antawn Jamison       ,PF   ,34.0,CLE,56.0,38.0,32.9,6.7,15.6,0.427,1.6,4.7,0.346,5.1,10.9,0.462,0.479,3.1,4.2 ,0.731,1.5,5.2 ,6.7 ,1.7 ,0.9,0.5,1.4,2.4,18.0
324,Othyus Jeffers       ,SG   ,25.0,TOT,17.0,1.0 ,18.9,1.8,3.8 ,0.477,0.1,0.2,0.25 ,1.8,3.6 ,0.492,0.485,1.8,2.7 ,0.652,1.5,2.5 ,3.9 ,1.2 ,1.0,0.0,0.8,1.9,5.5
328,Richard Jefferson    ,SF   ,30.0,SAS,81.0,81.0,30.4,3.8,7.9 ,0.474,1.7,3.8,0.44 ,2.1,4.1 ,0.504,0.579,1.8,2.4 ,0.759,0.7,3.2 ,3.8 ,1.3 ,0.5,0.4,1.1,2.0,11.0
329,Jared Jeffries       ,PF   ,29.0,TOT,42.0,9.0 ,14.3,0.7,2.0 ,0.349,0.0,0.2,0.222,0.7,1.8 ,0.364,0.36 ,0.3,0.7 ,0.414,1.5,1.3 ,2.8 ,0.9 ,0.7,0.4,0.5,1.8,1.8
332,Brandon Jennings     ,PG   ,21.0,MIL,63.0,61.0,34.4,5.7,14.7,0.39 ,1.6,4.8,0.323,4.2,9.9 ,0.422,0.443,3.2,3.9 ,0.809,0.7,3.0 ,3.7 ,4.8 ,1.5,0.3,2.3,2.1,16.2
333,Eugene Jeter         ,PG   ,27.0,SAC,62.0,1.0 ,13.8,1.7,4.2 ,0.409,0.1,0.5,0.2  ,1.6,3.7 ,0.437,0.421,0.6,0.7 ,0.902,0.1,1.0 ,1.1 ,2.6 ,0.5,0.0,0.8,0.9,4.1
334,Yi Jianlian          ,PF   ,23.0,WAS,63.0,11.0,17.7,2.3,5.5 ,0.418,0.0,0.2,0.231,2.3,5.3 ,0.425,0.422,1.0,1.4 ,0.681,1.3,2.7 ,3.9 ,0.4 ,0.4,0.5,0.8,1.8,5.6
335,Amir Johnson         ,PF   ,23.0,TOR,72.0,54.0,25.7,3.9,6.9 ,0.568,0.0,0.0,0.0  ,3.9,6.9 ,0.569,0.568,1.8,2.2 ,0.788,2.6,3.8 ,6.4 ,1.1 ,0.7,1.2,1.0,3.7,9.6
336,Armon Johnson        ,PG   ,21.0,POR,38.0,0.0 ,7.3 ,1.2,2.7 ,0.455,0.1,0.3,0.417,1.1,2.3 ,0.461,0.48 ,0.3,0.6 ,0.591,0.3,0.7 ,0.9 ,1.2 ,0.1,0.0,1.0,0.8,2.9
340,James Johnson        ,SF   ,23.0,TOT,38.0,25.0,21.6,2.8,6.2 ,0.456,0.2,0.9,0.235,2.6,5.3 ,0.493,0.473,1.2,1.9 ,0.662,1.0,2.8 ,3.7 ,2.3 ,0.9,1.0,1.7,2.5,7.1
343,Joe Johnson          ,SG   ,29.0,ATL,72.0,72.0,35.5,7.1,16.1,0.443,1.2,4.2,0.297,5.9,12.0,0.494,0.481,2.7,3.4 ,0.802,0.8,3.2 ,4.0 ,4.7 ,0.7,0.1,2.0,1.8,18.2
344,Trey Johnson         ,SG   ,26.0,TOT,8.0 ,0.0 ,11.8,1.5,4.1 ,0.364,0.1,0.4,0.333,1.4,3.8 ,0.367,0.379,1.1,1.3 ,0.9  ,0.3,0.6 ,0.9 ,1.4 ,0.1,0.1,0.6,1.5,4.3
348,Wesley Johnson       ,SG   ,23.0,MIN,79.0,63.0,26.2,3.4,8.6 ,0.397,1.3,3.7,0.356,2.1,5.0 ,0.427,0.473,0.8,1.2 ,0.696,0.6,2.4 ,3.0 ,1.9 ,0.7,0.7,1.2,2.1,9.0
349,Dahntay Jones        ,SG   ,30.0,IND,45.0,2.0 ,13.1,2.2,4.8 ,0.467,0.3,0.9,0.359,1.9,3.9 ,0.491,0.5  ,1.5,2.0 ,0.767,0.1,1.4 ,1.4 ,0.7 ,0.4,0.2,0.7,1.6,6.3
350,Dominique Jones      ,SG   ,22.0,DAL,18.0,0.0 ,7.5 ,0.8,2.5 ,0.311,0.0,0.2,0.0  ,0.8,2.3 ,0.341,0.311,0.8,0.9 ,0.824,0.3,1.1 ,1.4 ,1.1 ,0.3,0.2,0.6,0.4,2.3
351,James Jones          ,SF   ,30.0,MIA,81.0,8.0 ,19.1,1.8,4.3 ,0.422,1.5,3.5,0.429,0.3,0.7 ,0.39 ,0.6  ,0.7,0.9 ,0.833,0.3,1.7 ,2.0 ,0.5 ,0.4,0.2,0.3,1.6,5.9
352,Solomon Jones        ,C    ,26.0,IND,39.0,0.0 ,13.5,1.3,3.1 ,0.405,0.0,0.0,0.0  ,1.3,3.1 ,0.408,0.405,1.1,1.6 ,0.661,1.2,1.7 ,2.9 ,0.8 ,0.3,0.6,0.9,2.4,3.6
353,DeAndre Jordan       ,C    ,22.0,LAC,80.0,66.0,25.6,2.9,4.3 ,0.686,0.0,0.0,0.0  ,2.9,4.3 ,0.688,0.686,1.2,2.7 ,0.452,2.6,4.6 ,7.2 ,0.5 ,0.5,1.8,1.3,3.2,7.1
355,Jason Kapono         ,SF   ,29.0,PHI,24.0,2.0 ,4.7 ,0.3,1.2 ,0.25 ,0.0,0.3,0.125,0.3,0.8 ,0.3  ,0.268,0.0,0.1 ,0.5  ,0.1,0.3 ,0.5 ,0.2 ,0.1,0.0,0.1,0.2,0.7
356,Jason Kidd*          ,PG   ,37.0,DAL,80.0,80.0,33.2,2.7,7.5 ,0.361,1.7,4.9,0.34 ,1.0,2.6 ,0.4  ,0.472,0.8,1.0 ,0.87 ,0.4,4.0 ,4.4 ,8.2 ,1.7,0.4,2.2,1.5,7.9
357,Andrei Kirilenko     ,SF   ,29.0,UTA,64.0,62.0,31.2,4.0,8.5 ,0.467,0.6,1.5,0.367,3.4,6.9 ,0.489,0.5  ,3.3,4.2 ,0.77 ,1.6,3.5 ,5.1 ,3.0 ,1.3,1.2,1.8,1.8,11.7
358,Linas Kleiza         ,SF   ,26.0,TOR,39.0,23.0,26.5,4.6,10.4,0.438,1.0,3.4,0.298,3.6,7.1 ,0.505,0.486,1.1,1.7 ,0.631,0.9,3.6 ,4.5 ,1.0 ,0.5,0.2,1.7,2.5,11.2
359,Kyle Korver          ,SG   ,29.0,CHI,82.0,0.0 ,20.1,3.0,6.8 ,0.434,1.5,3.5,0.415,1.5,3.3 ,0.455,0.542,0.9,1.1 ,0.885,0.1,1.7 ,1.8 ,1.5 ,0.4,0.2,0.7,1.9,8.3
360,Kosta Koufos         ,C    ,21.0,TOT,50.0,2.0 ,8.7 ,1.4,3.0 ,0.453,0.0,0.0,0.0  ,1.4,3.0 ,0.459,0.453,0.5,0.9 ,0.558,1.1,1.5 ,2.6 ,0.1 ,0.2,0.5,0.6,1.2,3.2
366,Carl Landry          ,PF   ,27.0,TOT,76.0,26.0,26.4,4.5,9.0 ,0.502,0.0,0.1,0.0  ,4.5,9.0 ,0.505,0.502,2.8,3.8 ,0.74 ,2.2,2.4 ,4.6 ,0.8 ,0.5,0.4,1.4,2.6,11.9
369,Acie Law             ,PG   ,26.0,TOT,51.0,0.0 ,14.2,1.6,3.6 ,0.435,0.1,0.7,0.167,1.5,2.9 ,0.5  ,0.452,0.9,1.3 ,0.734,0.2,1.0 ,1.2 ,1.6 ,0.6,0.0,0.8,1.2,4.2
373,Ty Lawson            ,PG   ,23.0,DEN,80.0,31.0,26.3,4.3,8.6 ,0.503,0.9,2.1,0.404,3.5,6.5 ,0.536,0.553,2.2,2.8 ,0.764,0.8,1.8 ,2.6 ,4.7 ,1.0,0.1,1.7,1.7,11.7
374,Courtney Lee         ,SG   ,25.0,HOU,81.0,1.0 ,21.3,3.1,7.1 ,0.439,0.9,2.1,0.408,2.2,5.0 ,0.453,0.501,1.2,1.5 ,0.792,0.6,2.0 ,2.6 ,1.2 ,0.7,0.2,0.8,1.3,8.3
375,David Lee            ,PF   ,27.0,GSW,73.0,73.0,36.1,6.8,13.4,0.507,0.0,0.0,0.333,6.8,13.4,0.508,0.508,2.9,3.7 ,0.787,3.0,6.8 ,9.8 ,3.2 ,1.0,0.4,2.3,2.9,16.5
377,Rashard Lewis        ,SF-PF,31.0,TOT,57.0,52.0,32.0,4.4,10.2,0.433,1.5,4.3,0.357,2.9,5.9 ,0.488,0.508,1.4,1.7 ,0.802,1.2,3.8 ,5.1 ,1.6 ,0.9,0.5,1.5,2.8,11.7
380,Jeremy Lin           ,PG   ,22.0,GSW,29.0,0.0 ,9.8 ,1.0,2.5 ,0.389,0.0,0.2,0.2  ,0.9,2.3 ,0.403,0.396,0.7,0.9 ,0.76 ,0.4,0.8 ,1.2 ,1.4 ,1.1,0.3,0.6,1.1,2.6
381,Shaun Livingston     ,PG   ,25.0,CHA,73.0,0.0 ,17.3,2.5,5.4 ,0.466,0.0,0.1,0.25 ,2.5,5.4 ,0.468,0.467,1.5,1.7 ,0.864,0.4,1.6 ,2.0 ,2.2 ,0.6,0.4,1.2,1.5,6.6
382,Brook Lopez          ,C    ,22.0,NJN,82.0,82.0,35.2,7.9,16.0,0.492,0.0,0.0,0.0  ,7.9,16.0,0.492,0.492,4.7,6.0 ,0.787,2.4,3.5 ,6.0 ,1.6 ,0.6,1.5,2.1,2.9,20.4
384,Kevin Love           ,PF   ,22.0,MIN,73.0,73.0,35.8,6.6,14.1,0.47 ,1.2,2.9,0.417,5.4,11.2,0.483,0.513,5.8,6.8 ,0.85 ,4.5,10.7,15.2,2.5 ,0.6,0.4,2.1,2.0,20.2
385,Kyle Lowry           ,PG   ,24.0,HOU,75.0,71.0,34.2,4.6,10.8,0.426,1.7,4.6,0.376,2.9,6.2 ,0.464,0.506,2.6,3.3 ,0.765,1.2,2.9 ,4.1 ,6.7 ,1.4,0.3,2.1,2.8,13.5
386,John Lucas III       ,PG   ,28.0,CHI,2.0 ,0.0 ,5.0 ,0.5,1.5 ,0.333,0.0,0.5,0.0  ,0.5,1.0 ,0.5  ,0.333,0.0,1.0 ,0.0  ,0.0,0.0 ,0.0 ,0.5 ,0.0,0.0,0.0,0.0,1.0
387,Corey Maggette       ,SF   ,31.0,MIL,67.0,18.0,20.9,3.8,8.3 ,0.453,0.4,1.2,0.359,3.4,7.2 ,0.468,0.478,4.0,4.9 ,0.834,0.7,2.9 ,3.6 ,1.3 ,0.3,0.1,1.9,2.6,12.0
389,Ian Mahinmi          ,C    ,24.0,DAL,56.0,0.0 ,8.7 ,1.0,1.8 ,0.561,0.0,0.0,0.0  ,1.0,1.7 ,0.573,0.561,1.1,1.5 ,0.768,0.8,1.4 ,2.1 ,0.1 ,0.3,0.3,0.4,1.9,3.1
390,Shawn Marion         ,SF   ,32.0,DAL,80.0,27.0,28.2,5.4,10.4,0.52 ,0.1,0.4,0.152,5.4,10.0,0.536,0.523,1.6,2.1 ,0.768,2.1,4.8 ,6.9 ,1.4 ,0.9,0.6,1.6,1.8,12.5
391,Sean Marks           ,C    ,35.0,POR,29.0,0.0 ,7.2 ,0.7,1.5 ,0.432,0.1,0.1,1.0  ,0.6,1.4 ,0.405,0.455,0.2,0.3 ,0.625,0.6,0.8 ,1.4 ,0.1 ,0.1,0.2,0.4,1.5,1.6
392,Cartier Martin       ,SF   ,26.0,WAS,52.0,1.0 ,10.4,1.4,3.5 ,0.39 ,0.8,1.9,0.394,0.6,1.6 ,0.386,0.497,0.5,0.8 ,0.7  ,0.4,1.0 ,1.4 ,0.3 ,0.3,0.1,0.3,1.0,4.0
393,Kenyon Martin        ,PF   ,33.0,DEN,48.0,48.0,25.7,3.9,7.5 ,0.511,0.0,0.2,0.222,3.8,7.4 ,0.518,0.514,0.9,1.5 ,0.583,1.4,4.8 ,6.2 ,2.3 ,0.9,0.7,1.2,2.8,8.6
394,Kevin Martin         ,SG   ,27.0,HOU,80.0,80.0,32.5,6.9,15.8,0.436,2.2,5.7,0.383,4.7,10.1,0.467,0.506,7.4,8.4 ,0.888,0.4,2.9 ,3.2 ,2.5 ,1.0,0.2,2.3,1.9,23.5
395,Roger Mason          ,SG   ,30.0,NYK,26.0,0.0 ,12.3,1.0,3.0 ,0.338,0.6,1.7,0.364,0.4,1.3 ,0.303,0.442,0.3,0.4 ,0.7  ,0.2,1.5 ,1.7 ,0.8 ,0.2,0.1,0.2,1.0,2.9
396,Wesley Matthews      ,SG   ,24.0,POR,82.0,69.0,33.6,5.4,11.9,0.449,1.9,4.6,0.407,3.5,7.3 ,0.476,0.528,3.2,3.8 ,0.844,0.6,2.6 ,3.1 ,2.0 ,1.2,0.1,1.7,2.4,15.9
398,Eric Maynor          ,PG   ,23.0,OKC,82.0,0.0 ,14.6,1.6,4.1 ,0.402,0.5,1.2,0.385,1.2,2.9 ,0.409,0.458,0.5,0.7 ,0.729,0.3,1.2 ,1.5 ,2.9 ,0.4,0.1,0.9,1.2,4.2
400,O.J. Mayo            ,SG   ,23.0,MEM,71.0,17.0,26.3,4.3,10.5,0.407,1.4,3.7,0.364,2.9,6.8 ,0.431,0.471,1.4,1.8 ,0.756,0.5,1.9 ,2.4 ,2.0 ,1.0,0.4,1.4,1.8,11.3
401,Luc Mbah a Moute     ,PF   ,24.0,MIL,79.0,52.0,26.5,2.5,5.4 ,0.463,0.0,0.1,0.0  ,2.5,5.3 ,0.47 ,0.463,1.7,2.4 ,0.707,2.1,3.2 ,5.3 ,0.9 ,0.9,0.4,1.0,2.3,6.7
402,Antonio McDyess      ,PF   ,36.0,SAS,73.0,16.0,19.0,2.3,4.7 ,0.491,0.0,0.0,0.0  ,2.3,4.7 ,0.493,0.491,0.7,1.1 ,0.675,1.7,3.7 ,5.4 ,1.2 ,0.5,0.5,1.0,2.2,5.3
403,JaVale McGee         ,C    ,23.0,WAS,79.0,75.0,27.8,4.2,7.6 ,0.55 ,0.0,0.0,0.0  ,4.2,7.6 ,0.552,0.55 ,1.7,2.9 ,0.583,2.8,5.2 ,8.0 ,0.5 ,0.5,2.4,1.3,2.9,10.1
404,Tracy McGrady*       ,SG   ,31.0,DET,72.0,39.0,23.4,3.2,7.1 ,0.442,0.4,1.2,0.341,2.7,5.9 ,0.462,0.471,1.3,1.8 ,0.698,0.7,2.8 ,3.5 ,3.5 ,0.9,0.5,1.4,1.4,8.0
405,Dominic McGuire      ,SF   ,25.0,CHA,52.0,8.0 ,14.6,1.4,3.5 ,0.396,0.0,0.0,0.0  ,1.4,3.5 ,0.4  ,0.396,0.6,0.8 ,0.769,1.2,2.6 ,3.8 ,0.8 ,0.2,0.6,0.5,1.8,3.3
406,Josh McRoberts       ,PF   ,23.0,IND,72.0,51.0,22.2,2.9,5.4 ,0.547,0.3,0.8,0.383,2.6,4.5 ,0.577,0.576,1.2,1.7 ,0.739,1.5,3.8 ,5.3 ,2.1 ,0.7,0.8,1.3,2.3,7.4
407,Jodie Meeks          ,SG   ,23.0,PHI,74.0,64.0,27.9,3.3,7.7 ,0.425,1.9,4.7,0.397,1.4,3.0 ,0.468,0.546,2.1,2.3 ,0.894,0.3,2.0 ,2.3 ,1.1 ,0.9,0.1,0.8,1.3,10.5
409,C.J. Miles           ,SF   ,23.0,UTA,78.0,19.0,25.2,4.7,11.5,0.407,1.4,4.3,0.322,3.3,7.2 ,0.459,0.468,2.0,2.5 ,0.811,0.7,2.6 ,3.3 ,1.7 ,0.9,0.5,1.2,2.8,12.8
411,Andre Miller         ,PG   ,34.0,POR,81.0,81.0,32.7,4.8,10.4,0.46 ,0.0,0.5,0.108,4.7,10.0,0.476,0.462,3.1,3.6 ,0.853,1.2,2.5 ,3.7 ,7.0 ,1.4,0.1,2.4,2.1,12.7
412,Brad Miller          ,C    ,34.0,HOU,60.0,5.0 ,16.9,2.2,4.9 ,0.446,0.7,1.8,0.374,1.5,3.2 ,0.487,0.514,1.3,1.6 ,0.83 ,0.7,3.0 ,3.7 ,2.4 ,0.5,0.4,0.9,1.6,6.4
