,Player,Age,Tm,First,Pts Won,Pts Max,Share,Year
0,Kareem Abdul-Jabbar,32,LAL,147.0,147.0,221,0.665,1980
1,Julius Erving,29,PHI,31.5,31.5,221,0.143,1980
2,George Gervin,27,SAS,19.0,19.0,221,0.086,1980
3,Larry Bird,23,BOS,15.0,15.0,221,0.068,1980
4,Tiny Archibald,31,BOS,2.0,2.0,221,0.009,1980
5,Dennis Johnson,25,SEA,2.0,2.0,221,0.009,1980
6,Dan Roundfield,26,ATL,2.0,2.0,221,0.009,1980
7,Gus Williams,26,SEA,1.5,1.5,221,0.007,1980
8,Moses Malone,24,HOU,1.0,1.0,221,0.005,1980
