,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,2001-10-31,1,CHH,CLE,1,100,94,33,75,0.44,8,16,0.5,26,35,0.743,10,41,16,6,5,12,22,32,83,0.386,2,6,0.333,28,31,0.903,14,47,15,9,4,11,23,111.1,104.5,90.0,0.467,0.213,0.553,46.6,48.5,6.7,6.5,0.493,11.7,23.3,0.347,0.398,10.2,68.9,0.337,2002,6,1,-8,0.05399999999999999,6,10,0.16699999999999998,-2,4,-0.16000000000000003,-4,-6,1,-3,1,1,-1
1,2,2001-11-02,1,CHH,NYK,1,97,93,32,71,0.451,5,11,0.455,28,33,0.848,10,42,22,7,7,15,25,32,84,0.381,8,19,0.421,21,27,0.778,14,36,18,10,4,12,24,110.2,105.7,88.0,0.465,0.155,0.567,53.8,68.8,8.0,10.8,0.486,14.9,31.3,0.394,0.429,11.1,69.6,0.25,2002,4,0,-13,0.07,-3,-8,0.03400000000000003,7,6,0.06999999999999995,-4,6,4,-3,3,3,1
2,3,2001-11-03,2,CHH,NJN,2,85,95,33,81,0.407,4,17,0.235,15,17,0.882,8,45,16,8,9,18,21,33,93,0.355,7,16,0.438,22,30,0.733,18,47,20,9,9,12,20,89.2,99.6,95.3,0.21,0.21,0.48,48.9,48.5,8.4,11.7,0.432,16.9,21.6,0.185,0.392,10.2,67.3,0.237,2002,-10,0,-12,0.05199999999999999,-3,1,-0.203,-7,-13,0.14900000000000002,-10,-2,-4,-1,0,6,1
3,4,2001-11-06,2,CHH,DAL,2,92,110,37,83,0.446,7,12,0.583,11,16,0.688,10,42,14,6,2,16,25,38,79,0.481,7,19,0.368,27,32,0.844,6,42,22,9,5,9,15,97.6,116.7,94.3,0.193,0.145,0.511,50.0,37.8,6.4,3.3,0.488,15.1,21.7,0.133,0.525,8.8,84.2,0.342,2002,-18,-1,4,-0.034999999999999976,0,-7,0.21499999999999997,-16,-16,-0.15600000000000003,4,0,-8,-3,-3,7,10
4,5,2001-11-08,1,CHH,SAS,2,95,105,35,81,0.432,4,8,0.5,21,25,0.84,10,41,20,4,6,7,20,40,76,0.526,8,14,0.571,17,28,0.607,6,43,27,2,5,9,20,107.1,118.3,88.7,0.309,0.099,0.516,48.8,57.1,4.5,9.7,0.457,7.1,21.3,0.259,0.579,9.2,83.8,0.224,2002,-10,-5,5,-0.09400000000000003,-4,-6,-0.07099999999999995,4,-3,0.23299999999999998,4,-2,-7,2,1,-2,0
5,6,2001-11-10,2,CHH,CHI,1,89,85,33,78,0.423,5,19,0.263,18,32,0.563,10,44,23,3,9,12,26,27,83,0.325,1,4,0.25,30,40,0.75,12,45,20,10,3,7,21,97.8,93.4,91.0,0.41,0.244,0.483,49.4,69.7,3.3,11.4,0.455,11.5,23.3,0.231,0.331,6.5,73.9,0.361,2002,4,6,-5,0.09799999999999998,4,15,0.013000000000000012,-12,-8,-0.18700000000000006,-2,-1,3,-7,6,5,5
6,7,2001-11-14,2,CHH,PHI,2,86,100,30,72,0.417,2,8,0.25,24,30,0.8,12,42,14,10,3,19,29,33,76,0.434,3,13,0.231,31,37,0.838,12,39,16,14,5,13,21,95.6,111.2,89.9,0.417,0.111,0.505,51.9,46.7,11.1,4.8,0.431,18.2,30.8,0.333,0.454,12.3,71.4,0.408,2002,-14,-3,-4,-0.017000000000000015,-1,-5,0.01899999999999999,-7,-7,-0.03799999999999992,0,3,-2,-4,-2,6,8
7,8,2001-11-16,2,CHH,MIA,1,96,87,38,83,0.458,4,10,0.4,16,20,0.8,8,40,12,5,3,9,24,34,76,0.447,3,13,0.231,16,26,0.615,8,38,13,5,9,10,18,108.3,98.2,88.6,0.241,0.12,0.523,51.3,31.6,5.6,4.8,0.482,8.9,21.1,0.193,0.467,10.3,80.0,0.211,2002,9,4,7,0.01100000000000001,1,-3,0.169,0,-6,0.18500000000000005,0,2,-1,0,-6,-1,6
8,9,2001-11-17,1,CHH,POR,2,87,97,34,73,0.466,5,10,0.5,14,23,0.609,14,34,22,7,5,20,21,36,72,0.5,3,10,0.3,22,25,0.88,7,29,23,12,5,14,22,101.2,112.8,86.0,0.315,0.137,0.523,54.0,64.7,8.1,8.1,0.5,19.4,38.9,0.192,0.521,14.4,74.1,0.306,2002,-10,-2,1,-0.033999999999999975,2,0,0.2,-8,-2,-0.271,7,5,-1,-5,0,6,-1
9,10,2001-11-20,2,CHH,WAS,1,95,88,34,83,0.41,2,9,0.222,25,32,0.781,18,40,13,9,6,9,16,33,77,0.429,5,9,0.556,17,19,0.895,12,41,19,4,2,17,23,112.0,103.7,84.9,0.386,0.108,0.489,49.4,38.2,10.6,8.8,0.422,8.5,38.3,0.301,0.461,16.6,64.7,0.221,2002,7,1,6,-0.019000000000000017,-3,0,-0.3340000000000001,8,13,-0.11399999999999999,6,-1,-6,5,4,-8,-7
