,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,STAR,Year
12,Charles Barkley,PF,22.0,PHI,80.0,80.0,36.9,7.4,13.0,0.572,0.2,0.9,0.227,7.2,12.1,0.598,0.58,5.0,7.2,0.685,4.4,8.4,12.8,3.9,2.2,1.6,4.4,4.2,20.0,True,1986
13,John Battle,SG,23.0,ATL,64.0,0.0,10.0,1.6,3.5,0.455,0.0,0.1,0.0,1.6,3.4,0.47,0.455,1.2,1.6,0.728,0.2,0.8,1.0,1.2,0.4,0.0,0.7,1.3,4.3,False,1986
14,Benoit Benjamin,C,21.0,LAC,79.0,37.0,26.4,4.1,8.4,0.49,0.0,0.0,0.333,4.1,8.3,0.491,0.491,2.9,3.9,0.746,2.0,5.6,7.6,1.0,0.8,2.6,1.8,3.6,11.1,False,1986
15,Kent Benson,C,31.0,DET,72.0,51.0,18.7,2.8,5.8,0.484,0.0,0.0,0.5,2.8,5.7,0.484,0.486,0.9,1.2,0.795,1.6,3.6,5.2,1.1,0.8,0.7,0.8,2.7,6.5,False,1986
16,Larry Bird,SF,29.0,BOS,82.0,81.0,38.0,9.7,19.6,0.496,1.0,2.4,0.423,8.7,17.2,0.506,0.521,5.4,6.0,0.896,2.3,7.5,9.8,6.8,2.0,0.6,3.2,2.2,25.8,True,1986
17,Otis Birdsong,SG,30.0,NJN,77.0,74.0,31.1,7.0,13.7,0.513,0.1,0.3,0.364,6.9,13.4,0.516,0.517,1.6,2.7,0.581,1.1,1.5,2.6,3.4,1.1,0.2,2.3,3.0,15.8,False,1986
18,Uwe Blab,C,23.0,DAL,48.0,0.0,8.5,0.9,2.0,0.468,0.0,0.0,,0.9,2.0,0.468,0.468,0.8,1.4,0.537,0.5,1.4,1.9,0.4,0.1,0.3,0.6,1.4,2.6,False,1986
19,Rolando Blackman,SG,26.0,DAL,82.0,81.0,34.0,8.3,16.1,0.514,0.0,0.4,0.138,8.2,15.7,0.522,0.515,4.9,5.9,0.836,1.1,2.5,3.5,3.3,1.0,0.3,2.3,1.7,21.5,False,1986
20,Manute Bol,C,23.0,WSB,80.0,60.0,26.1,1.6,3.5,0.46,0.0,0.0,0.0,1.6,3.5,0.462,0.46,0.5,1.1,0.488,1.5,4.4,6.0,0.3,0.4,5.0,0.8,3.2,3.7,False,1986
21,Sam Bowie,C,24.0,POR,38.0,34.0,29.8,4.4,9.1,0.484,0.0,0.0,,4.4,9.1,0.484,0.484,3.0,4.2,0.708,2.4,6.2,8.6,2.6,0.6,2.5,2.3,3.7,11.8,False,1986
22,Dudley Bradley,SG,28.0,WSB,70.0,7.0,12.0,1.0,3.0,0.349,0.2,1.0,0.25,0.8,2.0,0.397,0.39,0.5,0.8,0.571,0.3,1.0,1.4,1.5,1.2,0.0,0.6,1.4,2.8,False,1986
23,Mike Bratz,PG,30.0,SAC,33.0,0.0,8.2,0.8,2.1,0.371,0.1,0.4,0.286,0.7,1.7,0.393,0.4,0.4,0.5,0.778,0.1,0.6,0.7,1.2,0.4,0.0,0.5,1.3,2.1,False,1986
24,Randy Breuer,C,25.0,MIL,82.0,63.0,21.9,3.3,7.0,0.477,0.0,0.0,0.0,3.3,6.9,0.478,0.477,1.7,2.4,0.712,1.9,3.6,5.6,1.4,0.6,1.4,1.5,2.6,8.4,False,1986
25,Ron Brewer,SG,30.0,Traded,88.0,6.0,12.98,1.99,5.11,0.38,0.1,0.38,,1.85,4.73,0.39,0.39,0.78,0.87,0.9,0.33,0.9,1.19,0.9,0.38,0.14,0.5,1.01,4.8,False,1986
26,Frank Brickowski,C,26.0,SEA,40.0,2.0,7.8,0.8,1.5,0.517,0.0,0.0,,0.8,1.5,0.517,0.517,0.5,0.7,0.667,0.4,1.0,1.4,0.5,0.3,0.2,0.6,1.9,2.0,False,1986
27,Junior Bridgeman,SF,32.0,LAC,58.0,14.0,20.0,3.4,7.8,0.441,0.1,0.3,0.333,3.3,7.5,0.446,0.448,1.8,2.1,0.891,0.5,1.6,2.1,1.9,0.5,0.1,1.2,1.4,8.8,False,1986
28,Mike Brittain,C,22.0,SAS,32.0,2.0,6.8,0.7,1.3,0.512,0.0,0.0,,0.7,1.3,0.512,0.512,0.3,0.6,0.526,0.3,1.2,1.5,0.2,0.1,0.4,0.6,1.7,1.7,False,1986
29,Tony Brown,SG,25.0,CHI,10.0,0.0,13.2,1.8,4.1,0.439,0.0,0.2,0.0,1.8,3.9,0.462,0.439,0.9,1.3,0.692,0.5,1.1,1.6,1.4,0.5,0.1,0.4,1.6,4.5,False,1986
30,Wallace Bryant,C,26.0,Traded,34.0,16.0,12.81,0.89,2.81,0.31,0.0,0.0,,0.89,2.81,0.31,0.31,0.63,1.1,0.58,1.0,2.12,3.12,0.89,0.3,0.3,0.53,2.22,2.4,False,1986
31,Quinn Buckner,PG,31.0,IND,32.0,3.0,13.1,1.5,3.3,0.471,0.0,0.0,0.0,1.5,3.2,0.476,0.471,0.6,0.8,0.704,0.3,1.3,1.6,2.7,1.3,0.1,1.7,2.5,3.7,False,1986
32,Michael Cage,PF,24.0,LAC,78.0,12.0,20.1,2.6,5.5,0.479,0.0,0.0,0.0,2.6,5.4,0.482,0.479,1.4,2.2,0.649,2.2,3.2,5.3,1.0,0.8,0.4,1.4,2.3,6.7,False,1986
33,Tony Campbell,SF,23.0,DET,82.0,1.0,15.8,3.6,7.4,0.484,0.0,0.1,0.222,3.6,7.3,0.487,0.485,0.7,0.9,0.795,1.0,1.9,2.9,0.5,0.8,0.1,1.0,2.0,7.9,False,1986
34,Rick Carlisle,SG,26.0,BOS,77.0,1.0,9.9,1.2,2.5,0.487,0.0,0.1,0.0,1.2,2.3,0.514,0.487,0.2,0.3,0.652,0.3,0.7,1.0,1.4,0.2,0.1,0.6,1.2,2.6,False,1986
35,Antoine Carr,PF,24.0,ATL,17.0,0.0,15.2,2.9,5.5,0.527,0.0,0.0,,2.9,5.5,0.527,0.527,1.1,1.6,0.667,0.9,2.1,3.1,0.8,0.4,0.9,0.8,3.0,6.8,False,1986
36,Kenny Carr,PF,30.0,POR,55.0,31.0,28.3,4.2,8.5,0.498,0.0,0.1,0.0,4.2,8.4,0.502,0.498,2.7,3.9,0.687,2.7,6.3,8.9,1.3,0.7,0.5,1.9,3.7,11.1,False,1986
37,Joe Barry Carroll,C,27.0,GSW,79.0,79.0,35.5,8.2,17.8,0.463,0.0,0.0,0.0,8.2,17.7,0.464,0.463,4.8,6.3,0.752,2.4,6.0,8.5,2.2,1.3,1.8,3.5,3.5,21.2,False,1986
38,Butch Carter,SG,27.0,Traded,18.0,0.0,7.42,0.8,2.68,0.28,0.0,0.11,,0.8,2.58,0.3,0.28,0.69,0.79,0.89,0.21,0.22,0.43,0.43,0.11,0.0,0.8,1.58,2.22,False,1986
39,Bill Cartwright,C,28.0,NYK,2.0,0.0,18.0,1.5,3.5,0.429,0.0,0.0,,1.5,3.5,0.429,0.429,3.0,5.0,0.6,1.0,4.0,5.0,2.5,0.5,0.5,3.0,3.0,6.0,False,1986
40,Terry Catledge,PF,22.0,PHI,64.0,7.0,17.1,3.2,6.7,0.469,0.0,0.1,0.0,3.2,6.7,0.473,0.469,1.4,2.2,0.647,1.7,2.6,4.3,0.3,0.5,0.1,1.1,2.0,7.7,False,1986
41,Bobby Cattage,PF,27.0,NJN,29.0,1.0,6.4,1.0,2.9,0.337,0.0,0.2,0.2,0.9,2.7,0.346,0.343,1.2,1.5,0.795,0.5,0.7,1.2,0.1,0.2,0.0,0.4,0.8,3.2,False,1986
42,Tom Chambers,PF,26.0,SEA,66.0,26.0,30.6,6.5,14.1,0.466,0.2,0.7,0.271,6.3,13.3,0.476,0.473,5.2,6.3,0.836,1.9,4.6,6.5,2.0,0.8,0.6,2.9,3.8,18.5,False,1986
43,Lorenzo Charles,SF,22.0,ATL,36.0,0.0,7.6,1.4,2.4,0.557,0.0,0.0,,1.4,2.4,0.557,0.557,0.7,1.0,0.667,0.4,0.7,1.1,0.2,0.1,0.2,0.5,1.0,3.4,False,1986
44,Maurice Cheeks,PG,29.0,PHI,82.0,82.0,39.9,6.0,11.1,0.537,0.0,0.2,0.235,5.9,10.9,0.542,0.539,3.4,4.1,0.842,0.7,2.2,2.9,9.2,2.5,0.3,2.9,2.0,15.4,True,1986
45,Fred Cofield,PG,24.0,NYK,45.0,1.0,10.4,1.7,4.1,0.408,0.1,0.3,0.2,1.6,3.8,0.426,0.416,0.3,0.4,0.6,0.1,0.9,1.0,1.8,0.4,0.1,1.1,1.4,3.7,False,1986
46,Steve Colter,PG,23.0,POR,81.0,51.0,23.1,3.4,7.4,0.456,0.3,1.0,0.325,3.0,6.3,0.477,0.478,1.7,2.0,0.823,0.5,1.7,2.2,3.2,1.4,0.1,1.4,2.3,8.7,False,1986
47,Lester Conner,PG,26.0,GSW,36.0,0.0,11.5,1.4,3.8,0.375,0.1,0.2,0.286,1.4,3.6,0.38,0.382,1.1,1.5,0.741,0.7,1.0,1.7,1.2,0.7,0.0,0.4,0.6,4.0,False,1986
48,Darwin Cook,PG,27.0,NJN,79.0,33.0,24.9,3.4,7.9,0.426,0.1,0.7,0.208,3.2,7.3,0.446,0.435,1.1,1.4,0.757,0.6,1.6,2.2,4.9,2.0,0.3,1.7,2.2,8.0,False,1986
49,Jeff Cook,PF,29.0,Traded,72.0,0.0,10.39,0.87,2.03,0.42,0.0,0.0,,0.87,1.98,0.43,0.42,0.79,1.18,0.65,0.9,1.5,2.4,0.58,0.39,0.29,0.38,1.81,2.48,False,1986
50,David Cooke,PF,22.0,SAC,6.0,0.0,6.3,0.3,1.8,0.182,0.0,0.0,,0.3,1.8,0.182,0.182,0.8,1.7,0.5,0.8,0.8,1.7,0.2,0.7,0.0,0.3,0.8,1.5,False,1986
51,Michael Cooper,SG,29.0,LAL,82.0,15.0,27.7,3.3,7.4,0.452,0.8,2.0,0.387,2.6,5.4,0.476,0.504,1.8,2.1,0.865,0.5,2.4,3.0,5.7,1.1,0.5,1.8,2.9,9.2,False,1986
52,Wayne Cooper,C,29.0,DEN,78.0,78.0,27.1,5.4,11.6,0.466,0.0,0.1,0.429,5.4,11.5,0.466,0.467,2.2,2.8,0.795,2.4,5.4,7.8,1.0,0.5,2.9,1.5,4.0,13.1,False,1986
53,Tyrone Corbin,SF,23.0,SAS,16.0,0.0,10.9,1.7,4.0,0.422,0.0,0.1,0.0,1.7,3.9,0.429,0.422,0.6,0.9,0.714,0.7,0.9,1.6,0.7,0.7,0.1,0.8,1.3,4.0,False,1986
54,Dave Corzine,C,29.0,CHI,67.0,4.0,25.5,3.8,7.7,0.491,0.0,0.2,0.25,3.8,7.6,0.497,0.494,1.9,2.6,0.743,2.0,4.5,6.5,2.2,0.4,0.8,1.6,2.0,9.6,False,1986
55,Ron Crevier,C,27.0,Traded,6.0,0.0,1.32,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.68,,0.32,0.0,0.32,0.0,0.0,0.0,0.0,0.68,0.0,False,1986
56,Jeff Cross,PF,24.0,LAC,21.0,0.0,6.1,0.3,1.1,0.25,0.0,0.0,,0.3,1.1,0.25,0.25,0.7,1.2,0.56,0.4,1.0,1.4,0.0,0.1,0.1,0.3,1.8,1.2,False,1986
57,Pat Cummings,C,29.0,NYK,31.0,30.0,32.5,6.3,13.2,0.478,0.0,0.1,0.0,6.3,13.1,0.48,0.478,3.1,4.5,0.698,3.0,6.1,9.0,1.5,0.9,0.4,2.8,4.4,15.7,False,1986
58,Terry Cummings,PF,24.0,MIL,82.0,82.0,32.5,8.3,17.5,0.474,0.0,0.0,0.0,8.3,17.5,0.474,0.474,3.2,4.9,0.656,2.7,5.8,8.5,2.4,1.5,0.6,2.3,3.5,19.8,False,1986
59,Earl Cureton,PF,28.0,DET,80.0,19.0,25.2,3.6,7.1,0.505,0.0,0.0,0.0,3.6,7.0,0.507,0.505,1.5,2.6,0.555,2.5,3.8,6.3,1.7,0.7,0.7,1.9,3.0,8.6,False,1986
60,Quintin Dailey,SG,25.0,CHI,35.0,0.0,20.7,5.8,13.4,0.432,0.0,0.2,0.0,5.8,13.2,0.439,0.432,4.7,5.7,0.823,0.6,1.4,1.9,1.9,0.6,0.1,1.9,2.5,16.3,False,1986
61,Adrian Dantley,SF,30.0,UTA,76.0,75.0,36.1,10.8,19.1,0.563,0.0,0.1,0.091,10.8,19.0,0.567,0.563,8.3,10.5,0.791,2.3,2.9,5.2,3.5,0.8,0.1,3.0,2.7,29.8,True,1986
62,Brad Davis,PG,30.0,DAL,82.0,43.0,24.0,3.3,6.1,0.532,0.4,1.1,0.36,2.9,5.0,0.569,0.564,2.4,2.8,0.868,0.3,1.5,1.8,5.7,0.7,0.2,1.3,2.1,9.3,False,1986
63,Charles Davis,SF,27.0,MIL,57.0,7.0,15.3,3.3,7.0,0.474,0.1,0.4,0.125,3.2,6.5,0.496,0.477,1.1,1.3,0.813,1.1,1.9,3.0,1.0,0.5,0.1,0.9,2.0,7.7,False,1986
64,Johnny Davis,SG,30.0,Traded,132.0,14.0,15.39,2.22,5.22,0.43,0.03,0.21,0.27,2.22,5.01,0.44,0.44,1.79,2.09,0.85,0.13,0.71,0.81,3.29,0.58,0.08,1.18,1.17,6.3,False,1986
65,Walter Davis,SG,31.0,PHO,70.0,62.0,32.0,8.9,18.4,0.485,0.3,1.1,0.237,8.7,17.3,0.5,0.492,3.7,4.4,0.843,0.8,2.1,2.9,5.2,1.4,0.0,3.1,2.2,21.8,False,1986
66,Darryl Dawkins,C,29.0,NJN,51.0,3.0,23.7,5.6,8.6,0.644,0.0,0.0,0.0,5.6,8.6,0.645,0.644,4.1,5.8,0.707,1.7,3.3,4.9,1.5,0.3,1.2,2.4,4.5,15.3,False,1986
67,Darren Daye,SF,25.0,WSB,64.0,4.0,16.8,3.1,6.2,0.496,0.0,0.0,0.333,3.1,6.2,0.497,0.497,2.5,3.7,0.671,1.1,1.8,2.9,1.7,0.7,0.2,1.5,1.9,8.7,False,1986
68,James Donaldson,C,28.0,Traded,166.0,156.0,32.32,3.1,5.5,0.56,0.0,0.0,,3.1,5.5,0.56,0.56,2.47,3.09,0.8,2.09,7.53,9.58,1.17,0.31,1.69,1.48,2.31,8.61,False,1986
69,Larry Drew,PG,27.0,SAC,75.0,31.0,26.3,5.0,10.3,0.485,0.1,0.4,0.323,4.9,9.9,0.491,0.491,1.7,2.1,0.795,0.3,1.3,1.7,4.5,0.9,0.0,1.8,1.8,11.9,False,1986
70,Clyde Drexler,SG,23.0,POR,75.0,58.0,34.3,7.2,15.2,0.475,0.2,0.8,0.2,7.1,14.4,0.49,0.48,3.9,5.1,0.769,2.3,3.3,5.6,8.0,2.6,0.6,3.8,3.6,18.5,True,1986
71,Joe Dumars,SG,22.0,DET,82.0,45.0,23.9,3.5,7.3,0.481,0.1,0.2,0.313,3.4,7.1,0.485,0.485,2.3,2.9,0.798,0.7,0.7,1.5,4.8,0.8,0.1,1.9,2.4,9.4,True,1986
72,T.R. Dunn,SG,30.0,DEN,82.0,82.0,29.3,2.1,4.6,0.454,0.0,0.0,0.0,2.1,4.6,0.455,0.454,0.8,1.1,0.773,1.7,2.9,4.6,2.1,1.9,0.2,0.6,2.8,5.0,False,1986
73,Devin Durrant,SF,25.0,PHO,4.0,0.0,12.8,2.0,5.3,0.381,0.0,0.0,,2.0,5.3,0.381,0.381,0.3,1.0,0.25,0.5,1.5,2.0,1.3,0.8,0.0,1.0,2.5,4.3,False,1986
74,Mark Eaton,C,29.0,UTA,80.0,80.0,31.9,3.5,7.4,0.47,0.0,0.0,,3.5,7.4,0.47,0.47,1.5,2.5,0.604,2.2,6.3,8.4,1.3,0.4,4.6,2.0,3.5,8.5,False,1986
75,Franklin Edwards,PG,26.0,LAC,73.0,19.0,20.4,3.6,7.9,0.454,0.0,0.1,0.111,3.6,7.8,0.46,0.455,1.8,2.1,0.874,0.3,0.8,1.2,3.5,1.2,0.1,1.9,1.2,9.0,False,1986
76,James Edwards,C,30.0,PHO,52.0,51.0,25.3,6.1,11.3,0.542,0.0,0.0,,6.1,11.3,0.542,0.542,4.1,5.8,0.702,1.5,4.3,5.8,1.4,0.4,0.6,2.5,3.8,16.3,False,1986
77,Craig Ehlo,SG,24.0,HOU,36.0,0.0,5.5,1.0,2.3,0.429,0.1,0.3,0.333,0.9,2.1,0.44,0.446,0.6,0.8,0.793,0.5,0.8,1.3,0.8,0.3,0.1,0.4,0.6,2.7,False,1986
78,Dale Ellis,SF,25.0,DAL,72.0,1.0,15.1,2.7,6.5,0.411,0.9,2.4,0.364,1.8,4.1,0.438,0.478,0.8,1.1,0.72,1.2,1.1,2.3,0.5,0.6,0.1,0.5,1.1,7.1,False,1986
79,Alex English,SF,32.0,DEN,81.0,81.0,37.3,11.7,23.3,0.504,0.0,0.1,0.2,11.7,23.2,0.505,0.504,6.3,7.3,0.862,2.4,2.6,5.0,4.0,0.9,0.4,3.1,2.9,29.8,True,1986
80,Julius Erving,SF,35.0,PHI,74.0,74.0,33.4,7.0,14.7,0.48,0.1,0.4,0.281,6.9,14.2,0.486,0.484,3.9,5.0,0.785,2.3,2.7,5.0,3.4,1.5,1.1,2.9,2.6,18.1,True,1986
81,Mike Evans,PG,30.0,DEN,81.0,1.0,17.1,3.8,8.8,0.425,0.5,2.2,0.222,3.3,6.7,0.492,0.452,1.6,1.8,0.846,0.4,0.9,1.2,2.2,0.8,0.0,1.5,2.0,9.5,False,1986
82,Patrick Ewing,C,23.0,NYK,50.0,50.0,35.4,7.7,16.3,0.474,0.0,0.1,0.0,7.7,16.2,0.477,0.474,4.5,6.1,0.739,2.5,6.5,9.0,2.0,1.1,2.1,3.4,3.8,20.0,True,1986
83,Kenny Fields,SF,23.0,MIL,78.0,3.0,14.4,2.6,5.1,0.513,0.0,0.1,0.0,2.6,5.1,0.518,0.513,1.2,1.7,0.689,0.8,1.8,2.6,1.0,0.7,0.2,1.0,2.2,6.4,False,1986
84,Vern Fleming,PG,23.0,IND,80.0,77.0,35.9,5.5,10.8,0.506,0.0,0.1,0.167,5.4,10.7,0.508,0.506,3.3,4.4,0.745,1.3,3.6,4.8,6.3,1.6,0.1,2.6,2.9,14.2,False,1986
85,Sleepy Floyd,PG,25.0,GSW,82.0,82.0,33.7,6.2,12.3,0.506,0.5,1.5,0.328,5.7,10.8,0.53,0.526,4.3,5.4,0.796,0.9,2.7,3.6,9.1,1.9,0.2,3.5,2.4,17.2,False,1986
86,Rod Foster,PG,25.0,PHO,48.0,0.0,14.7,1.8,4.5,0.39,0.2,0.7,0.281,1.6,3.9,0.409,0.411,0.5,0.7,0.719,0.2,1.0,1.2,2.5,0.5,0.0,1.3,1.6,4.2,False,1986
87,World B. Free,SG,32.0,CLE,75.0,75.0,33.8,8.7,19.1,0.455,0.9,2.3,0.42,7.7,16.9,0.46,0.48,5.1,6.5,0.78,1.0,1.9,2.9,4.2,1.2,0.3,2.3,2.5,23.4,False,1986
88,Bill Garnett,PF,25.0,IND,80.0,2.0,15.0,1.4,3.0,0.469,0.0,0.0,0.0,1.4,3.0,0.473,0.469,1.5,2.0,0.716,1.3,2.1,3.4,1.2,0.5,0.3,1.1,2.2,4.3,False,1986
89,George Gervin,SG,33.0,CHI,82.0,75.0,25.2,6.3,13.4,0.472,0.0,0.2,0.211,6.3,13.2,0.476,0.474,3.5,3.9,0.879,1.0,1.7,2.6,1.8,0.6,0.3,2.0,2.6,16.2,True,1986
90,Mike Gibson,PF,25.0,DET,32.0,0.0,5.0,0.6,1.6,0.392,0.0,0.0,,0.6,1.6,0.392,0.392,0.3,0.3,0.727,0.5,0.8,1.3,0.2,0.3,0.1,0.2,1.1,1.5,False,1986
91,Artis Gilmore,C,36.0,SAS,71.0,71.0,33.7,6.0,9.6,0.618,0.0,0.0,0.0,6.0,9.6,0.619,0.618,4.8,6.8,0.701,2.3,6.1,8.5,1.4,0.5,1.5,2.6,3.4,16.7,True,1986
92,Mike Glenn,SG,30.0,MIL,38.0,1.0,15.1,2.5,5.0,0.495,0.0,0.0,,2.5,5.0,0.495,0.495,1.2,1.3,0.959,0.1,1.4,1.5,1.0,0.2,0.1,0.5,1.1,6.2,False,1986
93,Georgi Glouchkov,PF,26.0,PHO,49.0,16.0,15.8,1.7,4.3,0.402,0.0,0.0,1.0,1.7,4.2,0.399,0.404,1.4,2.5,0.574,0.6,2.7,3.3,0.7,0.5,0.5,1.6,2.5,4.9,False,1986
94,Mike Gminski,C,26.0,NJN,81.0,78.0,31.2,6.1,11.7,0.517,0.0,0.0,0.0,6.1,11.7,0.518,0.517,4.3,4.9,0.893,2.5,5.7,8.2,1.6,0.7,0.9,1.7,2.0,16.5,False,1986
95,Lancaster Gordon,SG,23.0,LAC,60.0,1.0,11.7,2.2,5.8,0.377,0.1,0.5,0.25,2.1,5.3,0.388,0.387,0.8,0.9,0.804,0.4,0.7,1.1,1.0,0.6,0.2,1.0,1.5,5.2,False,1986
96,Stuart Gray,C,22.0,IND,67.0,3.0,6.3,0.8,1.6,0.5,0.0,0.0,,0.8,1.6,0.5,0.5,0.7,1.1,0.635,0.7,1.1,1.8,0.2,0.1,0.2,0.5,1.4,2.3,False,1986
97,A.C. Green,PF,22.0,LAL,82.0,1.0,18.8,2.5,4.7,0.539,0.0,0.1,0.167,2.5,4.7,0.545,0.54,1.2,2.0,0.611,2.0,2.7,4.6,0.7,0.6,0.6,1.2,2.8,6.4,False,1986
98,Ken Green,PF,26.0,NYK,7.0,0.0,10.3,1.9,3.9,0.481,0.0,0.0,,1.9,3.9,0.481,0.481,0.7,1.3,0.556,1.7,2.1,3.9,0.3,0.6,0.0,0.1,1.1,4.4,False,1986
99,Kenny Green,SF,21.0,Traded,82.0,0.0,11.02,2.02,4.7,0.43,0.0,0.02,,2.02,4.67,0.43,0.43,0.9,1.2,0.71,0.7,1.13,1.8,0.23,0.1,0.22,0.9,1.3,4.92,False,1986
100,Rickey Green,PG,31.0,UTA,80.0,44.0,25.2,4.5,9.5,0.471,0.1,0.4,0.172,4.4,9.1,0.483,0.474,2.7,3.1,0.852,0.4,1.3,1.7,5.1,1.3,0.1,1.7,1.6,11.7,False,1986
101,Sidney Green,PF,25.0,CHI,80.0,68.0,28.8,5.1,10.9,0.465,0.0,0.1,0.0,5.1,10.8,0.469,0.465,3.3,4.2,0.782,2.6,5.6,8.2,1.7,0.9,0.5,2.8,3.7,13.5,False,1986
102,Dave Greenwood,PF,28.0,SAS,68.0,24.0,28.1,2.9,5.7,0.51,0.0,0.0,0.0,2.9,5.7,0.512,0.51,2.1,2.7,0.772,2.2,5.6,7.8,1.3,0.5,0.8,1.7,3.0,7.9,False,1986
103,Claude Gregory,PF,27.0,WSB,2.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,0.0,,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,False,1986
104,Ernie Grunfeld,SF,30.0,NYK,76.0,0.0,18.4,1.9,4.7,0.417,0.3,0.8,0.426,1.6,3.9,0.415,0.454,1.2,1.4,0.833,0.6,2.2,2.7,1.6,0.5,0.2,0.7,2.5,5.4,False,1986
105,Pétur Guðmundsson,C,27.0,LAL,8.0,2.0,16.0,2.5,4.6,0.541,0.0,0.0,,2.5,4.6,0.541,0.541,2.3,3.4,0.667,2.1,2.6,4.8,0.4,0.4,0.5,1.4,3.1,7.3,False,1986
106,Bob Hansen,SG,25.0,UTA,82.0,82.0,24.8,3.6,7.7,0.476,0.2,0.6,0.34,3.4,7.0,0.488,0.49,1.2,1.6,0.72,1.0,2.0,3.0,2.4,0.9,0.1,1.5,2.5,8.7,False,1986
107,Bill Hanzlik,SF,28.0,DEN,79.0,0.0,25.1,4.2,9.4,0.447,0.1,0.5,0.195,4.1,8.9,0.461,0.452,4.0,5.1,0.785,1.1,2.2,3.3,4.0,1.4,0.2,2.1,3.5,12.5,False,1986
108,Derek Harper,PG,24.0,DAL,79.0,39.0,27.2,4.9,9.2,0.534,0.2,0.6,0.235,4.8,8.6,0.557,0.542,2.2,2.9,0.747,0.9,1.9,2.9,5.3,1.9,0.3,1.8,2.1,12.2,False,1986
109,Steve Harris,SG,22.0,HOU,57.0,0.0,8.5,1.8,4.1,0.442,0.0,0.1,0.2,1.8,4.0,0.447,0.444,0.9,0.9,0.926,0.4,0.6,1.0,0.9,0.4,0.1,0.6,1.0,4.5,False,1986
