,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,STAR,Year
10,Carmelo Anthony,SF,20.0,DEN,75.0,75.0,34.8,7.1,16.4,0.431,0.6,2.1,0.266,6.5,14.3,0.455,0.448,6.1,7.6,0.796,1.9,3.8,5.7,2.6,0.9,0.4,3.0,3.1,20.8,False,2005
11,Rafael Araújo,C,24.0,TOR,59.0,41.0,12.5,1.3,3.0,0.434,0.0,0.1,0.333,1.3,2.9,0.436,0.437,0.7,0.9,0.782,1.0,2.1,3.1,0.3,0.4,0.1,0.9,2.7,3.3,False,2005
12,Gilbert Arenas,PG,23.0,WAS,80.0,80.0,40.9,8.2,19.0,0.431,2.6,7.0,0.365,5.6,12.0,0.469,0.498,6.5,8.0,0.814,1.0,3.7,4.7,5.1,1.7,0.3,3.0,3.1,25.5,False,2005
13,Trevor Ariza,SF,19.0,NYK,80.0,12.0,17.3,2.2,4.9,0.442,0.0,0.2,0.231,2.1,4.7,0.449,0.446,1.5,2.2,0.695,1.1,1.9,3.0,1.1,0.9,0.2,0.9,1.9,5.9,False,2005
14,Darrell Armstrong,PG,36.0,Traded,132.0,32.0,14.99,1.33,4.22,0.32,0.41,1.7,0.26,0.92,2.52,0.35,0.37,0.91,1.01,0.85,0.52,1.2,1.72,2.7,0.7,0.1,1.03,1.4,3.98,False,2005
15,Carlos Arroyo,PG,25.0,Traded,140.0,32.0,20.7,2.41,6.1,0.39,0.09,0.41,0.24,2.29,5.69,0.4,0.4,1.72,2.13,0.8,0.4,1.12,1.5,4.01,0.62,0.07,1.51,2.01,6.6,False,2005
16,Chucky Atkins,PG,30.0,LAL,82.0,82.0,35.4,4.7,11.1,0.426,2.1,5.5,0.387,2.6,5.5,0.466,0.523,2.0,2.5,0.803,0.4,2.0,2.4,4.4,0.9,0.0,1.8,2.2,13.6,False,2005
17,Stacey Augmon,SF,36.0,ORL,55.0,7.0,12.1,1.2,3.0,0.407,0.0,0.0,,1.2,3.0,0.407,0.407,1.0,1.4,0.74,0.8,1.0,1.8,0.7,0.4,0.1,0.6,1.5,3.5,False,2005
18,Maurice Baker,PG,25.0,Traded,10.0,0.0,3.8,0.0,0.22,,0.0,0.0,,0.0,0.22,,,0.0,0.0,,0.22,0.22,0.4,0.22,0.22,0.0,0.22,0.62,0.0,False,2005
19,Vin Baker,PF-C,33.0,Traded,54.0,0.0,7.59,0.47,1.58,0.31,0.0,0.0,,0.47,1.49,0.31,0.31,0.32,0.61,0.53,0.61,0.79,1.41,0.39,0.09,0.14,0.61,1.41,1.31,False,2005
20,Marcus Banks,PG,23.0,BOS,81.0,2.0,14.1,1.4,3.5,0.402,0.3,0.7,0.356,1.2,2.8,0.414,0.439,1.5,2.0,0.742,0.4,1.2,1.6,1.9,0.8,0.2,1.0,1.8,4.6,False,2005
21,Leandro Barbosa,PG,22.0,PHO,63.0,6.0,17.3,2.7,5.6,0.475,0.8,2.2,0.367,1.9,3.4,0.544,0.547,0.9,1.1,0.797,0.5,1.6,2.1,2.0,0.5,0.1,1.4,2.0,7.0,False,2005
22,Matt Barnes,SF,24.0,SAC,43.0,9.0,16.6,1.4,3.5,0.411,0.1,0.5,0.227,1.3,3.0,0.442,0.427,0.8,1.3,0.603,1.1,2.0,3.1,1.3,0.7,0.2,1.0,1.9,3.8,False,2005
23,Andre Barrett,PG,22.0,Traded,76.0,2.0,12.7,1.18,3.3,0.35,0.38,1.4,0.27,0.8,1.9,0.41,0.41,0.39,0.51,0.73,0.29,0.78,1.07,1.83,0.5,0.01,0.71,1.33,3.11,False,2005
24,Brent Barry,SG,33.0,SAS,81.0,8.0,21.5,2.4,5.7,0.423,1.2,3.5,0.357,1.2,2.2,0.525,0.532,1.4,1.7,0.837,0.4,2.0,2.3,2.2,0.5,0.2,0.8,1.5,7.4,False,2005
25,Jon Barry,SG,35.0,Traded,138.0,4.0,21.8,2.33,5.32,0.44,1.0,2.39,0.43,1.3,2.93,0.44,0.53,0.9,1.02,0.87,0.39,1.92,2.3,2.41,0.9,0.1,0.99,1.41,6.59,False,2005
26,Tony Battie,C,28.0,ORL,81.0,32.0,23.4,2.0,4.4,0.46,0.0,0.1,0.0,2.0,4.3,0.468,0.46,0.8,1.2,0.723,1.3,4.2,5.6,0.5,0.4,1.0,1.0,3.0,4.9,False,2005
27,Shane Battier,SG,26.0,MEM,80.0,72.0,31.5,3.4,7.7,0.442,0.9,2.2,0.395,2.5,5.5,0.461,0.499,2.3,2.9,0.789,2.0,3.2,5.2,1.6,1.1,1.0,0.9,2.5,9.9,False,2005
28,Lonny Baxter,PF,26.0,NOH,4.0,0.0,9.0,0.8,2.8,0.273,0.0,0.0,,0.8,2.8,0.273,0.273,0.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.5,1.5,False,2005
29,Raja Bell,SG,28.0,UTA,63.0,32.0,28.4,4.8,10.6,0.454,0.9,2.1,0.403,4.0,8.5,0.467,0.495,1.8,2.4,0.747,0.8,2.4,3.2,1.4,0.7,0.1,1.3,3.3,12.3,False,2005
30,Jonathan Bender,SF,24.0,IND,7.0,0.0,13.3,2.3,5.7,0.4,0.1,0.7,0.2,2.1,5.0,0.429,0.413,0.4,0.9,0.5,0.7,1.3,2.0,0.6,0.1,0.3,1.4,1.3,5.1,False,2005
31,Travis Best,PG,32.0,NJN,76.0,6.0,19.2,2.5,5.9,0.42,0.3,1.1,0.306,2.2,4.8,0.447,0.449,1.4,1.6,0.885,0.3,1.2,1.4,1.9,0.9,0.1,0.9,1.9,6.8,False,2005
32,Mike Bibby,PG,26.0,SAC,80.0,80.0,38.6,7.0,15.8,0.443,1.6,4.6,0.36,5.4,11.3,0.477,0.495,4.0,5.2,0.775,1.0,3.2,4.2,6.8,1.6,0.4,2.5,2.4,19.6,False,2005
33,Andris Biedriņš,C,18.0,GSW,30.0,1.0,12.8,1.5,2.6,0.577,0.0,0.0,0.0,1.5,2.6,0.584,0.577,0.6,1.3,0.475,1.6,2.4,3.9,0.4,0.4,0.8,0.4,2.9,3.6,False,2005
34,Chauncey Billups,PG,28.0,DET,80.0,80.0,35.8,5.1,11.4,0.442,2.1,4.8,0.426,3.0,6.6,0.454,0.533,4.3,4.8,0.898,0.6,2.8,3.4,5.8,1.0,0.1,2.3,2.4,16.5,False,2005
35,Steve Blake,PG,24.0,WAS,44.0,1.0,14.7,1.4,4.2,0.328,0.8,2.1,0.387,0.6,2.1,0.269,0.425,0.8,0.9,0.805,0.4,1.2,1.6,1.6,0.3,0.0,0.9,1.1,4.3,False,2005
36,Mark Blount,C,29.0,BOS,82.0,57.0,26.0,4.0,7.5,0.529,0.0,0.0,0.0,4.0,7.5,0.53,0.529,1.4,2.0,0.713,1.7,3.1,4.8,1.6,0.4,0.8,1.9,2.8,9.4,False,2005
37,Tony Bobbitt,SG,25.0,LAL,2.0,0.0,6.0,1.0,2.5,0.4,0.5,1.0,0.5,0.5,1.5,0.333,0.5,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.5,2.5,False,2005
38,Keith Bogans,SG,24.0,CHA,74.0,42.0,24.2,3.5,9.3,0.381,0.8,2.3,0.329,2.8,7.0,0.398,0.422,1.8,2.5,0.727,1.0,2.0,3.1,1.8,0.9,0.1,1.6,2.3,9.6,False,2005
39,Matt Bonner,C,24.0,TOR,82.0,0.0,18.9,3.0,5.6,0.533,0.5,1.1,0.424,2.5,4.5,0.561,0.576,0.7,0.9,0.789,1.3,2.2,3.5,0.6,0.5,0.2,0.5,2.7,7.2,False,2005
40,Calvin Booth,C,28.0,Traded,102.0,2.0,8.82,0.98,2.1,0.46,0.0,0.0,,0.98,2.1,0.46,0.46,0.5,0.62,0.82,0.6,1.5,2.1,0.17,0.28,0.53,0.3,1.52,2.42,False,2005
41,Carlos Boozer,PF,23.0,UTA,51.0,51.0,34.7,7.1,13.6,0.521,0.0,0.0,0.0,7.1,13.6,0.522,0.521,3.7,5.3,0.698,2.8,6.2,9.0,2.8,0.8,0.5,2.7,3.5,17.8,False,2005
42,Curtis Borchardt,C,24.0,UTA,67.0,23.0,12.8,1.1,2.6,0.43,0.0,0.0,,1.1,2.6,0.43,0.43,0.8,1.1,0.732,1.3,2.1,3.3,0.7,0.1,0.5,0.8,2.4,3.0,False,2005
43,Chris Bosh,PF,20.0,TOR,81.0,81.0,37.2,5.8,12.4,0.471,0.0,0.1,0.3,5.8,12.3,0.472,0.472,5.1,6.7,0.76,2.4,6.5,8.9,1.9,0.9,1.4,2.3,2.8,16.8,False,2005
44,Bruce Bowen,SF,33.0,SAS,82.0,82.0,32.0,3.1,7.3,0.42,1.2,3.1,0.403,1.8,4.2,0.432,0.505,0.9,1.4,0.634,0.6,2.9,3.5,1.5,0.7,0.5,0.7,2.1,8.2,False,2005
45,Ryan Bowen,SF,29.0,HOU,66.0,6.0,9.2,0.7,1.7,0.423,0.0,0.1,0.5,0.7,1.6,0.419,0.437,0.2,0.3,0.667,0.3,0.8,1.2,0.3,0.3,0.1,0.1,0.9,1.7,False,2005
46,Earl Boykins,PG,28.0,DEN,82.0,5.0,26.4,4.1,10.0,0.413,0.7,2.0,0.337,3.5,8.0,0.432,0.447,3.4,3.7,0.921,0.5,1.3,1.7,4.5,1.0,0.1,1.5,1.5,12.4,False,2005
47,Michael Bradley,PF,25.0,Traded,36.0,0.0,6.61,0.82,1.32,0.6,0.0,0.08,,0.82,1.29,0.63,0.6,0.19,0.43,,0.42,1.12,1.59,0.31,0.07,0.12,0.29,0.68,1.84,False,2005
48,Shawn Bradley,C,32.0,DAL,77.0,14.0,11.5,1.1,2.4,0.452,0.0,0.0,,1.1,2.4,0.452,0.452,0.6,0.8,0.683,0.9,1.9,2.8,0.2,0.3,0.8,0.4,2.0,2.7,False,2005
49,Torraye Braggs,PF,28.0,HOU,7.0,0.0,3.4,0.4,1.0,0.429,0.0,0.0,,0.4,1.0,0.429,0.429,0.0,0.0,,1.0,0.7,1.7,0.0,0.0,0.0,0.3,0.6,0.9,False,2005
50,Elton Brand,PF,25.0,LAC,81.0,81.0,37.0,7.8,15.4,0.503,0.0,0.0,0.0,7.8,15.4,0.504,0.503,4.5,6.0,0.752,3.7,5.9,9.5,2.6,0.8,2.1,2.3,3.0,20.0,False,2005
51,Jamison Brewer,PG,24.0,NYK,18.0,0.0,10.3,0.6,2.1,0.297,0.2,0.8,0.2,0.4,1.2,0.364,0.338,0.3,0.7,0.462,0.3,0.9,1.2,0.7,0.4,0.1,0.7,0.6,1.7,False,2005
52,Primož Brezec,C,25.0,CHA,72.0,72.0,31.6,5.4,10.5,0.512,0.0,0.0,,5.4,10.5,0.512,0.512,2.3,3.1,0.745,3.1,4.2,7.4,1.2,0.5,0.8,1.5,2.5,13.0,False,2005
53,Damone Brown,SF,25.0,WAS,14.0,0.0,10.9,1.6,4.4,0.371,0.3,0.8,0.364,1.4,3.6,0.373,0.403,0.3,0.6,0.444,0.7,1.3,2.0,1.0,0.1,0.4,1.1,1.2,3.9,False,2005
54,Devin Brown,SG,26.0,SAS,67.0,0.0,18.5,2.6,6.1,0.423,0.7,1.8,0.372,1.9,4.3,0.444,0.478,1.5,1.9,0.792,0.6,2.1,2.6,1.4,0.6,0.2,0.8,1.2,7.4,False,2005
55,Kedrick Brown,SF,23.0,PHI,8.0,0.0,6.9,0.3,0.8,0.333,0.0,0.4,0.0,0.3,0.4,0.667,0.333,1.0,1.3,0.8,0.1,1.3,1.4,0.5,0.4,0.1,0.6,0.5,1.5,False,2005
56,Kwame Brown,PF,22.0,WAS,42.0,14.0,21.6,2.6,5.6,0.46,0.0,0.0,,2.6,5.6,0.46,0.46,1.8,3.1,0.574,1.7,3.2,4.9,0.9,0.6,0.4,1.6,2.7,7.0,False,2005
57,P.J. Brown,PF,35.0,NOH,82.0,78.0,34.4,4.1,9.2,0.446,0.0,0.0,,4.1,9.2,0.446,0.446,2.6,3.0,0.864,3.2,5.7,9.0,2.2,0.9,0.6,1.2,2.8,10.8,False,2005
58,Tierre Brown,PG,25.0,LAL,76.0,0.0,14.0,1.6,4.6,0.356,0.3,0.9,0.361,1.3,3.6,0.355,0.394,0.8,1.0,0.787,0.3,0.9,1.2,2.0,0.4,0.0,1.0,0.8,4.4,False,2005
59,Rick Brunson,PG,32.0,LAC,80.0,39.0,24.3,2.1,5.5,0.376,0.6,1.6,0.369,1.5,3.9,0.378,0.43,0.7,0.9,0.77,0.3,2.1,2.3,5.1,1.0,0.1,1.6,1.3,5.5,False,2005
60,Kobe Bryant,SG,26.0,LAL,66.0,66.0,40.7,8.7,20.1,0.433,2.0,5.9,0.339,6.7,14.2,0.472,0.482,8.2,10.1,0.816,1.4,4.5,5.9,6.0,1.3,0.8,4.1,2.6,27.6,True,2005
61,Greg Buckner,SG,28.0,DEN,70.0,41.0,21.7,2.3,4.3,0.528,0.7,1.7,0.405,1.6,2.6,0.61,0.609,0.9,1.2,0.778,0.9,2.0,3.0,1.9,1.1,0.1,0.7,2.4,6.2,False,2005
62,Rodney Buford,SF,27.0,NJN,64.0,17.0,20.5,2.9,7.6,0.382,0.5,1.7,0.315,2.4,6.0,0.402,0.417,0.6,0.7,0.822,0.5,2.4,3.0,1.0,0.6,0.1,0.5,1.6,7.0,False,2005
63,Antonio Burks,PG,24.0,MEM,24.0,0.0,9.1,1.2,2.5,0.467,0.1,0.5,0.273,1.0,2.0,0.51,0.492,0.6,0.8,0.737,0.0,0.5,0.5,1.2,0.5,0.0,0.5,1.0,3.0,False,2005
64,Caron Butler,SF,24.0,LAL,77.0,77.0,35.7,5.7,12.9,0.445,0.5,1.6,0.304,5.2,11.2,0.465,0.464,3.6,4.1,0.862,1.9,3.9,5.8,1.9,1.4,0.3,1.6,2.8,15.5,False,2005
65,Jackie Butler,C,19.0,NYK,3.0,0.0,1.7,1.3,1.3,1.0,0.0,0.0,,1.3,1.3,1.0,1.0,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,3.3,False,2005
66,Rasual Butler,SF,25.0,MIA,65.0,15.0,18.5,2.5,6.3,0.399,0.9,2.4,0.373,1.6,3.9,0.414,0.468,0.6,0.7,0.771,0.2,2.1,2.3,1.0,0.3,0.4,0.6,1.6,6.5,False,2005
67,Žarko Čabarkapa,PF,23.0,Traded,80.0,0.0,11.87,2.17,4.41,0.49,0.34,0.91,,1.83,3.5,0.52,0.52,1.31,1.6,0.82,0.89,1.69,2.59,0.62,0.29,0.1,0.77,1.49,5.98,False,2005
68,Marcus Camby,C,30.0,DEN,66.0,66.0,30.5,4.2,9.1,0.465,0.0,0.1,0.0,4.2,9.0,0.468,0.465,1.9,2.6,0.723,2.0,8.0,10.0,2.3,0.9,3.0,1.6,2.7,10.3,False,2005
69,Elden Campbell,C,36.0,Traded,80.0,2.0,9.76,0.99,3.1,0.28,0.0,0.09,,0.99,3.01,0.29,0.28,1.06,1.39,0.74,0.69,1.61,2.3,0.48,0.21,0.19,0.7,1.42,2.99,False,2005
70,Brian Cardinal,PF,27.0,MEM,58.0,16.0,24.7,2.8,7.4,0.37,0.8,2.2,0.352,2.0,5.3,0.378,0.421,2.7,3.1,0.873,1.1,2.8,3.9,2.0,1.5,0.3,1.4,3.0,9.0,False,2005
71,Geno Carlisle,SG,28.0,POR,6.0,0.0,2.7,0.3,0.5,0.667,0.0,0.0,,0.3,0.5,0.667,0.667,0.7,1.0,0.667,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.2,1.3,False,2005
72,Matt Carroll,SG,24.0,CHA,25.0,0.0,17.2,2.8,7.2,0.389,0.5,1.6,0.333,2.3,5.6,0.404,0.425,2.8,3.3,0.855,0.5,1.9,2.4,0.7,0.7,0.1,1.0,1.5,9.0,False,2005
73,Anthony Carter,PG,29.0,MIN,66.0,12.0,11.2,1.1,2.7,0.407,0.0,0.3,0.118,1.1,2.4,0.438,0.412,0.5,0.8,0.686,0.2,0.9,1.0,2.4,0.5,0.3,0.9,1.3,2.7,False,2005
74,Vince Carter,SF-SG,28.0,Traded,154.0,152.0,36.7,9.01,19.99,0.45,1.63,4.11,0.4,7.39,15.94,0.46,0.49,4.8,5.98,0.79,1.4,3.81,5.21,4.24,1.42,0.63,2.21,3.19,24.49,False,2005
75,Sam Cassell,PG,35.0,MIN,59.0,38.0,25.8,5.4,11.6,0.464,0.5,1.7,0.262,4.9,9.9,0.5,0.484,2.3,2.6,0.865,0.4,2.2,2.7,5.1,0.6,0.2,1.8,2.7,13.5,False,2005
76,Kelvin Cato,C,30.0,ORL,62.0,50.0,24.6,2.6,4.8,0.539,0.0,0.0,,2.6,4.8,0.539,0.539,1.8,2.3,0.783,1.6,5.1,6.7,0.6,0.9,1.3,1.0,2.7,7.0,False,2005
77,Lionel Chalmers,PG,24.0,LAC,36.0,0.0,12.0,1.2,3.5,0.336,0.3,1.4,0.245,0.8,2.1,0.395,0.384,0.4,0.7,0.625,0.1,0.8,0.9,1.4,0.4,0.0,0.7,0.8,3.1,False,2005
78,Tyson Chandler,C,22.0,CHI,80.0,10.0,27.4,2.6,5.2,0.494,0.0,0.0,0.0,2.6,5.2,0.496,0.494,2.8,4.2,0.673,3.3,6.4,9.7,0.8,0.9,1.8,1.5,3.4,8.0,False,2005
79,Calbert Cheaney,SG,33.0,GSW,55.0,5.0,17.3,2.1,4.8,0.426,0.0,0.1,0.0,2.1,4.8,0.431,0.426,0.4,0.7,0.649,0.6,1.7,2.3,1.2,0.3,0.3,0.6,1.7,4.5,False,2005
80,Josh Childress,SG,21.0,ATL,80.0,44.0,29.7,3.8,8.0,0.47,0.2,0.7,0.232,3.6,7.3,0.493,0.481,2.4,2.9,0.823,2.4,3.6,6.0,1.9,0.9,0.4,1.3,2.3,10.1,False,2005
81,Doug Christie,SG,34.0,Traded,104.0,88.0,29.31,2.5,6.4,0.39,0.28,1.21,0.24,2.22,5.19,0.43,0.41,1.33,1.49,0.9,0.7,2.67,3.42,3.8,1.53,0.31,2.0,2.02,6.63,False,2005
82,Speedy Claxton,PG,26.0,Traded,124.0,94.0,30.09,4.13,9.88,0.42,0.19,0.99,0.18,3.99,8.9,0.44,0.43,3.0,4.09,0.73,0.6,2.37,2.97,6.01,1.79,0.1,1.91,2.97,11.49,False,2005
83,Mateen Cleaves,PG,27.0,SEA,14.0,0.0,4.6,0.4,1.0,0.357,0.0,0.1,0.0,0.4,0.9,0.417,0.357,0.2,0.3,0.75,0.1,0.3,0.4,0.5,0.1,0.0,0.1,0.1,0.9,False,2005
84,Derrick Coleman,C,37.0,DET,5.0,0.0,10.0,0.6,2.8,0.214,0.0,0.4,0.0,0.6,2.4,0.25,0.214,0.6,0.6,1.0,0.6,2.4,3.0,0.0,0.0,0.0,0.4,1.2,1.8,False,2005
85,Jason Collier,C,27.0,ATL,70.0,44.0,13.5,2.5,5.4,0.463,0.1,0.2,0.429,2.4,5.2,0.464,0.471,0.7,1.0,0.676,1.2,1.4,2.6,0.3,0.2,0.2,0.9,2.1,5.7,False,2005
86,Jarron Collins,C,26.0,UTA,50.0,38.0,19.2,1.3,3.1,0.414,0.0,0.0,0.0,1.3,3.1,0.417,0.414,1.7,2.4,0.697,1.1,2.1,3.3,1.2,0.2,0.1,0.7,2.9,4.3,False,2005
87,Jason Collins,C,26.0,NJN,80.0,80.0,31.8,2.3,5.6,0.412,0.0,0.1,0.333,2.3,5.6,0.413,0.415,1.7,2.6,0.656,1.9,4.2,6.1,1.3,0.9,0.9,1.1,4.0,6.4,False,2005
88,Nick Collison,C,24.0,SEA,82.0,4.0,17.0,2.3,4.3,0.537,0.0,0.0,0.0,2.3,4.3,0.541,0.537,1.0,1.4,0.703,1.9,2.7,4.6,0.4,0.4,0.6,0.8,3.1,5.6,False,2005
89,Brian Cook,C,24.0,LAL,72.0,0.0,15.1,2.4,5.9,0.417,1.1,2.8,0.392,1.4,3.1,0.439,0.509,0.4,0.5,0.757,0.9,2.1,3.0,0.5,0.3,0.4,0.4,1.9,6.4,False,2005
90,Omar Cook,PG,23.0,TOR,5.0,0.0,14.8,2.0,4.8,0.417,0.0,0.8,0.0,2.0,4.0,0.5,0.417,0.6,1.2,0.5,0.4,1.0,1.4,4.4,1.2,0.2,1.2,1.2,4.6,False,2005
91,Jamal Crawford,SG,24.0,NYK,70.0,67.0,38.4,6.2,15.7,0.398,2.6,7.3,0.361,3.6,8.4,0.431,0.483,2.6,3.1,0.843,0.5,2.4,2.9,4.3,1.3,0.3,2.1,1.9,17.7,False,2005
92,Austin Croshere,PF,29.0,IND,73.0,22.0,25.0,2.6,6.8,0.378,0.6,2.4,0.259,2.0,4.4,0.443,0.424,3.1,3.5,0.883,1.4,3.7,5.1,1.3,0.7,0.2,1.4,2.1,8.9,False,2005
93,Eddy Curry,C,22.0,CHI,63.0,60.0,28.7,6.2,11.6,0.538,0.0,0.0,,6.2,11.6,0.538,0.538,3.6,5.0,0.72,1.8,3.5,5.4,0.6,0.3,0.9,2.6,3.2,16.1,False,2005
94,Michael Curry,SF,36.0,IND,18.0,7.0,13.8,0.7,1.6,0.448,0.0,0.0,,0.7,1.6,0.448,0.448,0.2,0.4,0.5,0.4,1.1,1.5,0.8,0.3,0.2,0.3,2.2,1.7,False,2005
95,Samuel Dalembert,C,23.0,PHI,72.0,60.0,24.8,3.5,6.6,0.524,0.0,0.0,,3.5,6.6,0.524,0.524,1.2,2.1,0.601,2.6,4.9,7.5,0.5,0.6,1.7,1.6,3.3,8.2,False,2005
96,Erick Dampier,C,29.0,DAL,59.0,56.0,27.3,3.4,6.2,0.55,0.0,0.1,0.0,3.4,6.2,0.555,0.55,2.3,3.9,0.605,3.1,5.4,8.5,0.9,0.3,1.4,1.7,3.5,9.2,False,2005
97,Antonio Daniels,PG,29.0,SEA,75.0,2.0,27.0,3.6,8.3,0.438,0.7,2.2,0.297,3.0,6.1,0.489,0.478,3.3,4.1,0.816,0.3,2.0,2.3,4.1,0.7,0.0,1.0,1.0,11.2,False,2005
98,Erik Daniels,SF,22.0,SAC,21.0,0.0,3.4,0.3,0.9,0.333,0.0,0.1,0.5,0.2,0.8,0.313,0.361,0.0,0.0,,0.3,0.5,0.9,0.2,0.1,0.0,0.3,0.3,0.6,False,2005
99,Marquis Daniels,SG,24.0,DAL,60.0,17.0,23.5,3.7,8.4,0.437,0.1,0.6,0.2,3.6,7.8,0.454,0.443,1.6,2.2,0.737,1.5,2.2,3.6,2.1,1.4,0.2,1.4,2.1,9.1,False,2005
100,Antonio Davis,PF,36.0,CHI,72.0,62.0,25.6,2.7,5.8,0.461,0.0,0.0,,2.7,5.8,0.461,0.461,1.6,2.1,0.757,2.1,3.8,5.9,1.1,0.4,0.6,1.3,2.0,7.0,False,2005
101,Baron Davis,PG,25.0,Traded,92.0,64.0,34.38,6.31,16.31,0.39,2.56,7.71,0.33,3.78,8.68,0.44,0.47,4.02,5.3,0.76,0.71,3.1,3.81,7.88,1.78,0.31,2.82,2.71,19.23,False,2005
102,Dale Davis,C,35.0,Traded,122.0,56.0,21.4,1.84,3.81,0.47,0.0,0.0,,1.84,3.81,0.47,0.47,0.98,1.62,0.6,2.49,3.68,6.14,0.78,0.53,1.08,0.71,2.68,4.68,False,2005
103,Josh Davis,PF,24.0,PHI,42.0,5.0,7.8,1.0,2.6,0.378,0.5,1.3,0.358,0.5,1.4,0.397,0.464,0.3,0.4,0.824,0.7,1.2,1.9,0.3,0.2,0.1,0.4,1.1,2.8,False,2005
104,Ricky Davis,SG,25.0,BOS,82.0,11.0,32.9,5.9,12.7,0.462,0.7,2.2,0.339,5.1,10.5,0.488,0.491,3.5,4.3,0.815,0.8,2.2,3.0,3.0,1.1,0.3,2.5,2.1,16.0,False,2005
105,Andrew DeClercq,C,31.0,ORL,8.0,0.0,6.1,0.5,1.1,0.444,0.0,0.0,,0.5,1.1,0.444,0.444,0.1,0.4,0.333,0.9,0.4,1.3,0.0,0.3,0.0,0.1,1.8,1.1,False,2005
106,Carlos Delfino,SG,22.0,DET,30.0,4.0,15.3,1.4,3.9,0.359,0.3,1.2,0.257,1.1,2.7,0.402,0.397,0.8,1.3,0.575,0.4,1.4,1.8,1.3,0.7,0.2,0.8,1.5,3.9,False,2005
107,Tony Delk,SG,31.0,ATL,56.0,1.0,23.9,4.4,10.6,0.416,1.3,3.6,0.356,3.1,6.9,0.447,0.477,1.8,2.4,0.757,0.5,1.8,2.3,1.9,0.8,0.1,1.0,2.2,11.9,False,2005
108,Luol Deng,SF,19.0,CHI,61.0,45.0,27.3,4.6,10.6,0.434,0.5,1.9,0.265,4.1,8.7,0.472,0.458,2.0,2.7,0.741,1.5,3.8,5.3,2.2,0.8,0.4,1.9,1.6,11.7,False,2005
109,Boris Diaw,SG,22.0,ATL,66.0,25.0,18.2,1.9,4.5,0.422,0.1,0.8,0.18,1.7,3.7,0.471,0.437,0.9,1.2,0.74,0.8,1.8,2.6,2.3,0.6,0.3,1.3,1.9,4.8,False,2005
