,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,1962-10-20,1,BOS,NYK,1,149,116,63,126.0,0.5,,,,23,32,0.719,,86.0,40.0,,,,25,45,117.0,0.385,,,,26,36,0.722,,68.0,15.0,,,,19,,,,0.254,,0.532,55.8,63.5,,,0.5,,,0.183,0.385,,,0.222,1963,33,18,9.0,0.11499999999999999,,,,-3,-4,-0.0030000000000000027,,18.0,25.0,,,,6
1,2,1962-10-26,2,BOS,NYK,1,133,108,52,,,,,,29,34,0.853,,,,,,,31,39,,,,,,30,43,0.698,,,,,,,24,,,,,,,,,,,,,,,,,,,1963,25,13,,,,,,-1,-9,0.15500000000000003,,,,,,,7
2,3,1962-10-27,1,BOS,SYR,1,118,98,41,131.0,0.313,,,,34,51,0.667,,98.0,,,,,30,36,110.0,0.327,,,,26,40,0.65,,68.0,12.0,,,,30,,,,0.389,,0.385,59.0,,,,0.313,,,0.26,0.327,,,0.236,1963,20,5,21.0,-0.014000000000000012,,,,8,11,0.017000000000000015,,30.0,,,,,0
3,4,1962-10-30,2,BOS,STL,2,97,98,41,103.0,0.398,,,,15,21,0.714,,55.0,,,,,28,33,85.0,0.388,,,,32,43,0.744,,49.0,,,,,21,,,,0.204,,0.432,52.9,,,,0.398,,,0.146,0.388,,,0.376,1963,-1,8,18.0,0.010000000000000009,,,,-17,-22,-0.030000000000000027,,6.0,,,,,7
4,5,1962-10-31,2,BOS,DET,1,115,100,48,,,,,,19,28,0.679,,,,,,,26,38,,,,,,24,31,0.774,,,,,,,19,,,,,,,,,,,,,,,,,,,1963,15,10,,,,,,-5,-3,-0.09499999999999997,,,,,,,7
5,6,1962-11-02,2,BOS,CHZ,1,107,97,43,,,,,,21,30,0.7,,,,,,,31,36,,,,,,25,43,0.581,,,,,,,27,,,,,,,,,,,,,,,,,,,1963,10,7,,,,,,-4,-13,0.119,,,,,,,4
6,7,1962-11-03,1,BOS,DET,1,125,114,53,112.0,0.473,,,,19,32,0.594,,,35.0,,,,24,45,115.0,0.391,,,,24,31,0.774,,,21.0,,,,27,,,,0.286,,0.496,,66.0,,,0.473,,,0.17,0.391,,,0.209,1963,11,8,-3.0,0.08199999999999996,,,,-5,1,-0.18000000000000005,,,14.0,,,,-3
7,8,1962-11-07,2,BOS,CIN,1,106,105,41,105.0,0.39,,,,24,33,0.727,,60.0,,,,,23,42,99.0,0.424,,,,21,29,0.724,,68.0,,,,,22,,,,0.314,,0.443,46.9,,,,0.39,,,0.229,0.424,,,0.212,1963,1,-1,6.0,-0.033999999999999975,,,,3,4,0.0030000000000000027,,-8.0,,,,,1
8,9,1962-11-09,1,BOS,LAL,2,120,133,53,120.0,0.442,,,,14,21,0.667,,,28.0,,,,27,52,106.0,0.491,,,,29,41,0.707,,62.0,16.0,,,,18,,,,0.175,,0.464,,52.8,,,0.442,,,0.117,0.491,,,0.274,1963,-13,1,14.0,-0.04899999999999999,,,,-15,-20,-0.039999999999999925,,,12.0,,,,9
9,10,1962-11-11,N,BOS,NYK,1,117,98,45,,,,,,27,35,0.771,,,,,,,30,36,,,,,,26,41,0.634,,,,,,,24,,,,,,,,,,,,,,,,,,,1963,19,9,,,,,,1,-6,0.137,,,,,,,6
10,11,1962-11-12,1,BOS,CIN,1,137,126,53,126.0,0.421,,,,31,41,0.756,,76.0,28.0,,,,33,46,113.0,0.407,,,,34,47,0.723,,69.0,20.0,,,,31,,,,0.325,,0.476,52.4,52.8,,,0.421,,,0.246,0.407,,,0.301,1963,11,7,13.0,0.014000000000000012,,,,-3,-6,0.03300000000000003,,7.0,8.0,,,,2
11,12,1962-11-13,2,BOS,NYK,1,116,102,40,,,,,,36,48,0.75,,,,,,,22,43,,,,,,16,27,0.593,,,,,,,29,,,,,,,,,,,,,,,,,,,1963,14,-3,,,,,,20,21,0.15700000000000003,,,,,,,-7
12,13,1962-11-16,2,BOS,SYR,2,105,113,37,,,,,,31,39,0.795,,,,,,,22,47,,,,,,19,25,0.76,,,,,,,28,,,,,,,,,,,,,,,,,,,1963,-8,-10,,,,,,12,14,0.03500000000000003,,,,,,,-6
