,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,STAR,Year
10,Ron Anderson,SF,29.0,IND,74.0,1.0,14.8,2.9,5.9,0.498,0.0,0.0,0.0,2.9,5.9,0.5,0.498,1.5,1.9,0.766,1.2,1.7,2.9,1.1,0.6,0.1,1.0,1.3,7.3,False,1988
11,Joe Arlauckas,SF,22.0,SAC,9.0,0.0,9.4,1.6,4.8,0.326,0.0,0.0,,1.6,4.8,0.326,0.326,0.7,0.9,0.75,0.7,0.8,1.4,0.9,0.3,0.4,0.4,1.8,3.8,False,1988
12,Vincent Askew,SG,21.0,PHI,14.0,2.0,16.7,1.6,5.3,0.297,0.0,0.0,,1.6,5.3,0.297,0.297,0.6,0.8,0.727,0.4,1.1,1.6,2.4,0.7,0.4,0.9,0.9,3.7,False,1988
13,John Bagley,PG,27.0,NJN,82.0,74.0,33.8,4.8,10.9,0.439,0.6,2.0,0.292,4.2,9.0,0.471,0.465,1.8,2.2,0.822,0.7,2.4,3.1,5.8,1.3,0.1,2.5,2.0,12.0,False,1988
14,James Bailey,PF,30.0,PHO,65.0,0.0,13.4,1.7,3.7,0.452,0.0,0.1,0.0,1.7,3.6,0.46,0.452,1.1,1.4,0.787,1.1,2.1,3.2,0.6,0.3,0.4,1.1,2.8,4.4,False,1988
15,Thurl Bailey,SF,26.0,UTA,82.0,10.0,34.2,7.7,15.7,0.492,0.0,0.0,0.333,7.7,15.6,0.493,0.493,4.1,5.0,0.826,1.6,4.8,6.5,1.9,0.6,1.5,2.3,2.3,19.6,False,1988
16,Charles Barkley,PF,24.0,PHI,80.0,80.0,39.6,9.4,16.0,0.587,0.6,2.0,0.28,8.9,14.1,0.63,0.604,8.9,11.9,0.751,4.8,7.1,11.9,3.2,1.3,1.3,3.8,3.5,28.3,True,1988
17,John Battle,SG,25.0,ATL,67.0,1.0,18.3,4.1,9.1,0.454,0.2,0.6,0.39,3.9,8.5,0.458,0.467,2.1,2.8,0.75,0.4,1.3,1.7,2.4,0.5,0.1,1.1,1.3,10.6,False,1988
18,William Bedford,C,24.0,DET,38.0,0.0,7.8,1.2,2.7,0.436,0.0,0.0,,1.2,2.7,0.436,0.436,0.3,0.6,0.565,0.7,1.0,1.7,0.1,0.2,0.4,0.5,1.2,2.7,False,1988
19,Benoit Benjamin,C,23.0,LAC,66.0,59.0,32.9,5.2,10.5,0.491,0.0,0.1,0.0,5.2,10.4,0.496,0.491,2.7,3.9,0.706,1.7,6.3,8.0,2.6,0.8,3.4,3.4,3.1,13.0,False,1988
20,Kent Benson,C,33.0,CLE,2.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,2.5,False,1988
21,Walter Berry,SF,23.0,SAS,73.0,56.0,26.3,7.4,13.2,0.563,0.0,0.0,,7.4,13.2,0.563,0.563,2.6,4.4,0.6,2.4,3.0,5.4,1.5,0.8,0.9,2.2,2.8,17.4,False,1988
22,Larry Bird,SF,31.0,BOS,76.0,75.0,39.0,11.6,22.0,0.527,1.3,3.1,0.414,10.3,18.9,0.546,0.556,5.5,6.0,0.916,1.4,7.8,9.3,6.1,1.6,0.8,2.8,2.1,29.9,True,1988
23,Otis Birdsong,SG,32.0,NJN,67.0,59.0,28.1,5.0,11.0,0.458,0.1,0.4,0.36,4.9,10.6,0.461,0.464,0.7,1.4,0.511,1.1,1.4,2.5,3.3,0.8,0.2,1.9,2.1,10.9,False,1988
24,Uwe Blab,C,25.0,DAL,73.0,1.0,9.0,0.8,1.8,0.439,0.0,0.0,,0.8,1.8,0.439,0.439,0.6,0.9,0.708,0.7,1.1,1.8,0.5,0.1,0.4,0.7,1.5,2.2,False,1988
25,Rolando Blackman,SG,28.0,DAL,71.0,69.0,36.3,7.0,14.8,0.473,0.0,0.1,0.0,7.0,14.7,0.476,0.473,4.7,5.3,0.873,1.2,2.3,3.5,3.7,0.9,0.3,2.0,1.6,18.7,False,1988
26,Nate Blackwell,PG,22.0,SAS,10.0,0.0,11.2,1.5,4.1,0.366,0.2,1.1,0.182,1.3,3.0,0.433,0.39,0.5,0.6,0.833,0.2,0.4,0.6,1.8,0.3,0.0,0.8,1.6,3.7,False,1988
27,Muggsy Bogues,PG,23.0,WSB,79.0,14.0,20.6,2.1,5.4,0.39,0.0,0.2,0.188,2.1,5.2,0.398,0.393,0.7,0.9,0.784,0.4,1.3,1.7,5.1,1.6,0.0,1.3,1.7,5.0,False,1988
28,Manute Bol,C,25.0,WSB,77.0,4.0,14.8,1.0,2.1,0.455,0.0,0.0,0.0,1.0,2.1,0.457,0.455,0.3,0.6,0.531,0.9,2.6,3.6,0.2,0.1,2.7,0.5,2.1,2.3,False,1988
29,Dudley Bradley,SG,30.0,Traded,130.0,30.0,22.09,2.41,5.62,0.42,0.59,1.58,0.36,1.82,4.04,,0.47,1.13,1.48,,0.39,1.58,1.98,2.32,1.77,0.69,1.38,2.62,6.5,False,1988
30,Adrian Branch,SF,24.0,NJN,20.0,3.0,15.4,2.8,6.7,0.418,0.1,0.3,0.2,2.8,6.5,0.426,0.422,1.0,1.2,0.87,1.0,1.4,2.4,0.8,0.8,0.6,1.5,2.1,6.7,False,1988
31,Randy Breuer,C,27.0,MIL,81.0,73.0,27.9,4.8,9.7,0.495,0.0,0.0,,4.8,9.7,0.495,0.495,2.3,3.5,0.657,2.4,4.4,6.8,1.3,0.6,1.3,1.3,2.4,12.0,False,1988
32,Frank Brickowski,C,28.0,SAS,70.0,68.0,31.8,6.1,11.5,0.528,0.0,0.1,0.2,6.1,11.4,0.53,0.529,3.8,5.0,0.768,2.4,4.5,6.9,3.8,1.1,0.5,3.0,3.9,16.0,False,1988
33,Michael Brooks,SF,29.0,DEN,16.0,0.0,8.3,1.3,3.1,0.408,0.0,0.0,,1.3,3.1,0.408,0.408,0.2,0.3,0.75,1.2,1.6,2.8,0.8,0.3,0.1,0.8,1.3,2.7,False,1988
34,Mike Brown,C,24.0,CHI,46.0,27.0,12.8,1.7,3.8,0.448,0.0,0.0,0.0,1.7,3.8,0.451,0.448,0.9,1.5,0.577,1.4,2.0,3.5,0.6,0.2,0.1,0.8,1.8,4.3,False,1988
35,Steve Burtt,SG,25.0,LAC,19.0,0.0,16.4,3.3,7.3,0.449,0.0,0.2,0.0,3.3,7.1,0.463,0.449,2.5,3.6,0.681,0.3,1.1,1.4,2.0,0.5,0.3,2.1,2.9,9.0,False,1988
36,Michael Cage,PF,26.0,LAC,72.0,70.0,36.9,5.0,10.6,0.47,0.0,0.0,0.0,5.0,10.6,0.471,0.47,4.5,6.6,0.688,5.2,7.9,13.0,1.5,1.3,0.8,2.2,2.7,14.5,False,1988
37,Tony Campbell,SF,25.0,LAL,13.0,1.0,18.6,4.4,7.8,0.564,0.1,0.2,0.333,4.3,7.5,0.571,0.569,2.2,3.0,0.718,0.6,1.5,2.1,1.2,0.8,0.2,2.0,3.2,11.0,False,1988
38,Rick Carlisle,SG,28.0,NYK,26.0,0.0,7.8,1.1,2.6,0.433,0.2,0.7,0.353,0.9,1.9,0.46,0.478,0.4,0.4,0.909,0.2,0.3,0.5,1.2,0.4,0.2,0.8,1.5,2.8,False,1988
39,Antoine Carr,PF,26.0,ATL,80.0,2.0,18.5,3.5,6.5,0.544,0.0,0.1,0.25,3.5,6.4,0.546,0.544,1.8,2.3,0.78,1.2,2.4,3.6,1.3,0.5,1.0,1.5,3.4,8.8,False,1988
40,Joe Barry Carroll,C,29.0,Traded,154.0,60.0,26.0,5.2,11.98,0.44,0.0,0.01,0.0,5.2,11.98,0.44,0.44,2.22,2.91,0.76,1.68,4.6,6.38,1.49,0.63,1.4,2.11,2.53,12.67,False,1988
41,Bill Cartwright,C,30.0,NYK,82.0,4.0,20.4,3.5,6.4,0.544,0.0,0.0,,3.5,6.4,0.544,0.544,4.1,5.2,0.798,1.5,3.1,4.7,1.0,0.5,0.5,1.6,2.9,11.1,False,1988
42,Terry Catledge,PF,24.0,WSB,70.0,40.0,23.0,4.2,8.4,0.506,0.0,0.0,0.0,4.2,8.3,0.508,0.506,2.2,3.4,0.655,2.6,3.1,5.7,0.9,0.5,0.1,1.4,2.5,10.7,False,1988
43,Tom Chambers,PF,28.0,SEA,82.0,82.0,32.7,7.5,16.6,0.448,0.4,1.3,0.303,7.0,15.3,0.461,0.46,5.1,6.3,0.807,1.6,4.3,6.0,2.6,1.1,0.6,2.5,3.6,20.4,False,1988
44,Maurice Cheeks,PG,31.0,PHI,79.0,79.0,36.3,5.4,10.9,0.495,0.0,0.3,0.136,5.4,10.7,0.504,0.497,2.9,3.5,0.825,0.7,2.5,3.2,8.0,2.1,0.3,2.0,1.5,13.7,True,1988
45,Ben Coleman,PF,26.0,Traded,140.0,48.0,21.41,3.23,6.5,0.5,0.0,0.02,0.0,3.23,6.4,0.5,0.5,2.02,2.6,0.76,1.65,3.34,4.99,0.87,0.59,0.6,1.82,3.3,8.49,False,1988
46,Norris Coleman,SF,26.0,LAC,29.0,11.0,14.9,2.3,6.6,0.346,0.0,0.1,0.5,2.2,6.5,0.344,0.348,0.7,1.2,0.556,1.2,1.6,2.8,0.4,0.4,0.2,0.6,1.8,5.3,False,1988
47,Steve Colter,PG,25.0,Traded,136.0,106.0,22.28,3.01,6.51,0.46,0.04,0.13,,2.92,6.32,0.46,0.46,1.1,1.39,0.79,0.87,1.71,2.54,3.82,0.91,0.22,1.31,1.92,7.12,False,1988
48,Dallas Comegys,PF,23.0,NJN,75.0,17.0,15.0,2.1,4.8,0.43,0.0,0.0,0.0,2.1,4.8,0.431,0.43,1.4,2.0,0.707,0.7,2.2,2.9,0.9,0.5,0.9,1.5,2.3,5.6,False,1988
49,Lester Conner,PG,28.0,HOU,52.0,3.0,7.7,1.0,2.1,0.463,0.0,0.1,0.0,1.0,1.9,0.495,0.463,0.6,0.8,0.78,0.4,0.3,0.7,1.1,0.7,0.0,0.6,0.6,2.5,False,1988
50,Jeff Cook,PF,31.0,PHO,33.0,0.0,10.9,0.4,1.8,0.237,0.0,0.0,0.0,0.4,1.8,0.241,0.237,0.7,0.8,0.821,1.1,2.1,3.2,0.4,0.3,0.2,0.4,1.9,1.5,False,1988
51,Michael Cooper,SG,31.0,LAL,61.0,8.0,29.4,3.1,7.9,0.392,0.9,2.9,0.32,2.2,5.0,0.434,0.451,1.6,1.9,0.858,0.8,2.9,3.7,4.7,1.1,0.4,1.7,2.2,8.7,False,1988
52,Wayne Cooper,C,31.0,DEN,45.0,32.0,19.2,2.6,6.0,0.437,0.0,0.0,0.0,2.6,6.0,0.439,0.437,1.1,1.5,0.746,2.2,3.8,6.0,0.7,0.3,2.1,1.3,3.2,6.4,False,1988
53,Tyrone Corbin,SF,25.0,Traded,168.0,10.0,20.71,3.07,6.29,0.49,0.0,0.1,0.14,3.02,6.19,0.49,0.49,1.3,1.61,0.8,1.52,2.67,4.19,1.38,0.89,0.21,1.22,2.19,7.42,False,1988
54,Dave Corzine,C,31.0,CHI,80.0,32.0,29.1,4.3,8.9,0.481,0.0,0.1,0.111,4.3,8.8,0.486,0.482,1.4,1.9,0.752,2.1,4.5,6.6,1.9,0.5,1.2,1.4,1.9,10.1,False,1988
55,Winston Crite,SF,22.0,PHO,29.0,0.0,8.9,1.2,2.3,0.5,0.0,0.0,,1.2,2.3,0.5,0.5,0.7,0.9,0.76,0.9,1.3,2.2,0.5,0.2,0.3,0.9,1.4,3.0,False,1988
56,Pat Cummings,PF,31.0,NYK,62.0,9.0,15.3,2.3,5.0,0.456,0.0,0.0,0.0,2.3,4.9,0.458,0.456,1.0,1.3,0.738,1.3,2.5,3.8,0.6,0.3,0.2,1.0,2.3,5.5,False,1988
57,Terry Cummings,PF,26.0,MIL,76.0,76.0,34.6,8.9,18.3,0.485,0.0,0.0,0.333,8.9,18.3,0.485,0.485,3.6,5.3,0.665,2.4,4.9,7.3,2.4,1.0,0.6,2.2,3.6,21.3,False,1988
58,Earl Cureton,PF,30.0,LAC,69.0,11.0,16.3,1.9,4.5,0.429,0.0,0.0,0.0,1.9,4.4,0.433,0.429,0.5,0.9,0.524,1.4,2.5,3.9,0.9,0.5,0.5,0.8,2.0,4.3,False,1988
59,Dell Curry,SG,23.0,CLE,79.0,8.0,19.0,4.3,9.4,0.458,0.4,1.0,0.346,3.9,8.4,0.472,0.477,1.0,1.3,0.782,0.5,1.6,2.1,1.9,1.2,0.3,1.4,1.6,10.0,False,1988
60,Quintin Dailey,SG,27.0,LAC,67.0,7.0,19.1,4.9,11.3,0.434,0.0,0.2,0.167,4.9,11.1,0.439,0.436,3.6,4.7,0.776,0.9,1.4,2.3,1.6,1.0,0.1,1.8,1.9,13.4,False,1988
61,Adrian Dantley,SF,32.0,DET,69.0,50.0,31.1,6.4,12.5,0.514,0.0,0.0,0.0,6.4,12.5,0.516,0.514,7.1,8.3,0.86,1.2,2.1,3.3,2.5,0.6,0.1,2.0,2.1,20.0,True,1988
62,Brad Daugherty,C,22.0,CLE,79.0,78.0,37.4,7.0,13.7,0.51,0.0,0.0,0.0,7.0,13.7,0.511,0.51,4.8,6.7,0.716,1.9,6.5,8.4,4.2,0.6,0.7,3.4,3.0,18.7,False,1988
63,Brad Davis,PG,32.0,DAL,75.0,12.0,19.7,2.8,5.5,0.501,0.4,1.0,0.405,2.4,4.5,0.522,0.537,1.2,1.4,0.843,0.2,1.1,1.4,4.0,0.7,0.2,1.2,2.0,7.2,False,1988
64,Charles Davis,SF,29.0,Traded,42.0,0.0,10.79,2.28,5.5,0.41,0.04,0.79,0.06,2.23,4.67,0.48,0.42,0.3,0.48,,0.77,1.18,1.99,0.99,0.1,0.2,0.87,1.4,5.0,False,1988
65,Walter Davis,SF,33.0,PHO,68.0,48.0,28.7,7.2,15.2,0.473,0.5,1.4,0.375,6.6,13.8,0.483,0.491,3.0,3.4,0.887,0.5,1.9,2.3,4.1,1.3,0.0,1.9,1.9,17.9,False,1988
66,Darryl Dawkins,C,31.0,Traded,12.0,0.0,5.5,0.33,1.52,0.24,0.0,0.0,,0.33,1.52,0.24,0.24,1.0,2.5,0.42,0.32,0.52,0.83,0.33,0.0,0.33,1.18,2.32,1.68,False,1988
67,Johnny Dawkins,PG,24.0,SAS,65.0,61.0,33.5,6.2,12.8,0.485,0.3,0.9,0.311,5.9,11.9,0.499,0.496,3.0,3.4,0.896,1.0,2.1,3.1,7.4,1.4,0.0,2.4,1.5,15.8,False,1988
68,Darren Daye,SF,27.0,BOS,47.0,8.0,13.9,2.4,4.6,0.516,0.0,0.0,0.0,2.4,4.6,0.519,0.516,1.3,1.9,0.678,0.6,1.0,1.6,1.5,0.6,0.1,0.9,1.4,6.0,False,1988
69,James Donaldson,C,30.0,DAL,81.0,81.0,31.1,2.6,4.7,0.558,0.0,0.0,,2.6,4.7,0.558,0.558,1.8,2.3,0.778,3.0,6.3,9.3,0.8,0.5,1.3,1.4,2.2,7.0,False,1988
70,Billy Donovan,PG,22.0,NYK,44.0,0.0,8.3,1.0,2.5,0.404,0.0,0.2,0.0,1.0,2.3,0.431,0.404,0.4,0.5,0.81,0.1,0.5,0.6,2.0,0.4,0.0,1.0,0.8,2.4,False,1988
71,Greg Dreiling,C,25.0,IND,20.0,0.0,3.7,0.4,0.9,0.471,0.0,0.0,,0.4,0.9,0.471,0.471,0.9,1.3,0.692,0.2,0.7,0.9,0.3,0.1,0.2,0.6,1.0,1.7,False,1988
72,Larry Drew,PG,29.0,LAC,74.0,51.0,27.4,4.4,9.7,0.456,0.4,1.2,0.289,4.1,8.5,0.479,0.474,1.1,1.5,0.769,0.3,1.3,1.6,5.2,0.9,0.0,2.1,1.5,10.3,False,1988
73,Clyde Drexler,SG,25.0,POR,81.0,80.0,37.8,10.5,20.7,0.506,0.1,0.6,0.212,10.3,20.1,0.515,0.509,5.9,7.2,0.811,3.2,3.4,6.6,5.8,2.5,0.6,2.9,3.1,27.0,True,1988
74,Kevin Duckworth,C,23.0,POR,78.0,50.0,28.5,5.8,11.6,0.496,0.0,0.0,,5.8,11.6,0.496,0.496,4.2,5.5,0.77,2.9,4.5,7.4,0.8,0.4,0.4,2.3,3.6,15.8,False,1988
75,Chris Dudley,C,22.0,CLE,55.0,1.0,9.3,1.2,2.5,0.474,0.0,0.0,,1.2,2.5,0.474,0.474,0.7,1.3,0.563,1.3,1.3,2.6,0.4,0.2,0.3,0.6,1.6,3.1,False,1988
76,Joe Dumars,SG,24.0,DET,82.0,82.0,33.3,5.5,11.7,0.472,0.0,0.2,0.211,5.5,11.5,0.477,0.474,3.1,3.8,0.815,0.8,1.7,2.4,4.7,1.1,0.2,2.1,1.9,14.2,True,1988
77,T.R. Dunn,SG,32.0,DEN,82.0,1.0,18.7,0.9,1.9,0.449,0.0,0.0,0.0,0.9,1.9,0.452,0.449,0.5,0.6,0.769,1.3,1.6,2.9,1.1,1.2,0.1,0.3,1.9,2.2,False,1988
78,Mark Eaton,C,31.0,UTA,82.0,82.0,33.3,2.8,6.6,0.418,0.0,0.0,,2.8,6.6,0.418,0.418,1.5,2.3,0.623,2.8,5.9,8.7,0.7,0.5,3.7,1.6,3.9,7.0,False,1988
79,Franklin Edwards,PG,28.0,SAC,16.0,11.0,25.9,3.4,7.2,0.47,0.0,0.1,0.0,3.4,7.1,0.478,0.47,1.5,2.0,0.75,0.3,0.9,1.2,5.8,0.6,0.1,2.9,0.6,8.3,False,1988
80,James Edwards,C,32.0,Traded,138.0,88.0,24.69,4.38,9.31,0.47,0.0,0.0,,4.38,9.31,0.47,0.47,3.0,4.65,0.66,1.72,4.21,6.0,1.12,0.21,0.51,1.88,3.12,11.81,False,1988
81,Craig Ehlo,SG,26.0,CLE,79.0,27.0,21.6,2.9,6.1,0.466,0.3,0.8,0.344,2.6,5.3,0.485,0.489,1.1,1.7,0.674,1.1,2.4,3.5,2.6,1.0,0.4,1.4,2.3,7.1,False,1988
82,Dale Ellis,SG,27.0,SEA,75.0,73.0,37.2,10.2,20.3,0.503,1.4,3.5,0.413,8.8,16.8,0.521,0.538,4.0,5.3,0.767,2.2,2.3,4.5,2.6,1.0,0.1,2.3,2.9,25.8,False,1988
83,Chris Engler,C,28.0,NJN,54.0,0.0,7.4,0.7,1.6,0.409,0.0,0.0,,0.7,1.6,0.409,0.409,0.6,0.6,0.886,0.6,1.2,1.8,0.3,0.2,0.1,0.5,1.4,1.9,False,1988
84,Alex English,SF,34.0,DEN,80.0,80.0,35.2,10.5,21.3,0.495,0.0,0.1,0.0,10.5,21.2,0.496,0.495,3.9,4.7,0.828,2.1,2.6,4.7,4.7,0.9,0.3,2.3,2.4,25.0,True,1988
85,Mike Evans,PG,32.0,DEN,56.0,0.0,11.7,2.5,5.5,0.453,0.6,1.6,0.396,1.8,3.9,0.477,0.511,0.5,0.7,0.811,0.2,0.7,0.9,1.4,0.6,0.1,0.8,1.4,6.1,False,1988
86,Patrick Ewing,C,25.0,NYK,82.0,82.0,31.0,8.0,14.4,0.555,0.0,0.0,0.0,8.0,14.4,0.556,0.555,4.2,5.8,0.716,3.0,5.3,8.2,1.5,1.3,3.0,3.5,4.0,20.2,True,1988
87,Jim Farmer,SG,23.0,DAL,30.0,0.0,5.2,0.9,2.3,0.377,0.0,0.2,0.0,0.9,2.1,0.413,0.377,0.3,0.3,0.9,0.3,0.3,0.6,0.5,0.1,0.0,0.7,0.6,2.0,False,1988
88,Dave Feitl,C,25.0,GSW,70.0,19.0,16.1,2.6,5.8,0.45,0.0,0.1,0.0,2.6,5.7,0.455,0.45,1.3,1.9,0.701,1.2,3.6,4.8,0.8,0.2,0.1,1.2,2.1,6.5,False,1988
89,Kenny Fields,SF,25.0,LAC,7.0,0.0,22.0,2.3,5.1,0.444,0.0,0.0,,2.3,5.1,0.444,0.444,2.9,3.7,0.769,1.9,2.3,4.1,1.4,0.7,0.3,2.7,2.4,7.4,False,1988
90,Vern Fleming,PG,25.0,IND,80.0,80.0,34.2,5.5,10.6,0.523,0.0,0.2,0.0,5.5,10.4,0.531,0.523,2.8,3.5,0.802,1.3,3.2,4.6,7.1,1.4,0.1,2.2,2.8,13.9,False,1988
91,Sleepy Floyd,PG,27.0,Traded,154.0,146.0,32.63,5.48,12.58,0.43,0.19,0.92,0.2,5.3,11.61,0.45,0.44,3.89,4.58,0.85,1.01,2.82,3.84,7.08,1.24,0.19,2.88,2.47,15.0,False,1988
92,Tellis Frank,PF,22.0,GSW,78.0,29.0,20.5,3.1,7.2,0.428,0.0,0.0,0.0,3.1,7.2,0.429,0.428,1.9,2.7,0.725,1.2,3.0,4.2,1.4,0.7,0.3,1.4,3.4,8.1,False,1988
93,World B. Free,SG,34.0,HOU,58.0,0.0,11.8,2.5,6.0,0.409,0.1,0.6,0.229,2.3,5.4,0.429,0.42,1.4,1.7,0.8,0.2,0.5,0.8,1.0,0.3,0.1,0.8,1.3,6.4,False,1988
94,Kevin Gamble,SF,22.0,POR,9.0,0.0,2.1,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,0.2,0.1,0.3,0.1,0.2,0.0,0.2,0.2,0.0,False,1988
95,Winston Garland,PG,23.0,GSW,67.0,62.0,31.7,5.1,11.6,0.439,0.2,0.6,0.333,4.9,11.0,0.444,0.447,2.1,2.3,0.879,1.0,2.4,3.4,6.4,1.7,0.1,2.5,2.8,12.4,False,1988
96,Armen Gilliam,PF,23.0,PHO,55.0,53.0,32.9,6.2,13.1,0.475,0.0,0.0,,6.2,13.1,0.475,0.475,2.4,3.5,0.679,2.4,5.5,7.9,1.3,1.1,0.5,2.2,2.6,14.8,False,1988
97,Artis Gilmore,C,38.0,Traded,142.0,54.0,12.59,1.38,2.5,0.55,0.0,0.0,,1.38,2.5,0.55,0.55,0.92,1.78,0.52,0.97,2.0,2.97,0.32,0.2,0.42,0.92,2.1,3.72,True,1988
98,Mike Gminski,C,28.0,Traded,162.0,162.0,36.58,6.22,13.9,0.45,0.0,0.02,,6.22,13.9,0.45,0.45,4.39,4.82,0.91,3.02,7.0,10.02,1.71,0.8,1.48,2.18,2.19,16.9,False,1988
99,Lancaster Gordon,SG,25.0,LAC,8.0,0.0,8.1,1.4,3.9,0.355,0.0,0.0,,1.4,3.9,0.355,0.355,0.8,0.8,1.0,0.3,0.3,0.5,0.9,0.1,0.3,0.5,1.0,3.5,False,1988
100,Horace Grant,PF,22.0,CHI,81.0,6.0,22.6,3.1,6.3,0.501,0.0,0.0,0.0,3.1,6.2,0.503,0.501,1.4,2.2,0.626,1.9,3.6,5.5,1.1,0.6,0.7,1.1,2.7,7.7,False,1988
101,Stuart Gray,C,24.0,IND,74.0,0.0,10.9,1.2,2.6,0.466,0.0,0.0,0.0,1.2,2.6,0.469,0.466,0.6,1.0,0.603,0.9,2.4,3.4,0.6,0.1,0.4,0.7,2.1,3.0,False,1988
102,A.C. Green,PF,24.0,LAL,82.0,64.0,32.1,3.9,7.8,0.503,0.0,0.0,0.0,3.9,7.8,0.505,0.503,3.6,4.6,0.773,3.0,5.7,8.7,1.1,1.1,0.5,1.5,2.5,11.4,False,1988
103,Rickey Green,PG,33.0,UTA,81.0,3.0,13.8,1.9,4.6,0.424,0.0,0.2,0.211,1.9,4.3,0.436,0.43,0.9,1.0,0.904,0.2,0.8,1.0,3.7,0.7,0.0,1.2,1.0,4.9,False,1988
104,Sidney Green,PF,27.0,NYK,82.0,65.0,25.0,3.1,7.1,0.441,0.0,0.0,0.0,3.1,7.1,0.443,0.441,1.5,2.3,0.663,2.7,5.1,7.8,1.1,0.8,0.4,1.8,3.9,7.8,False,1988
105,Dave Greenwood,PF,30.0,SAS,45.0,40.0,27.5,3.4,7.3,0.46,0.0,0.0,0.0,3.4,7.2,0.463,0.46,1.8,2.5,0.748,2.0,4.6,6.7,2.2,0.7,0.5,1.6,3.0,8.6,False,1988
106,Claude Gregory,PF,29.0,LAC,23.0,2.0,13.6,2.7,5.8,0.455,0.0,0.0,0.0,2.7,5.8,0.459,0.455,0.5,1.6,0.333,1.6,2.5,4.1,0.7,0.4,0.6,1.0,1.6,5.8,False,1988
107,Darrell Griffith,SG,29.0,UTA,52.0,11.0,20.2,4.8,11.3,0.429,0.5,2.0,0.275,4.3,9.3,0.462,0.453,1.1,1.8,0.641,0.7,1.8,2.4,1.8,1.0,0.1,1.3,2.0,11.3,False,1988
108,Pétur Guðmundsson,C,29.0,SAS,69.0,9.0,14.7,2.0,4.1,0.496,0.0,0.0,0.0,2.0,4.0,0.498,0.496,1.7,2.1,0.807,1.3,3.3,4.7,1.2,0.3,0.9,1.5,2.9,5.7,False,1988
109,Bob Hansen,SG,27.0,UTA,81.0,51.0,22.2,3.9,7.5,0.517,0.4,1.2,0.33,3.5,6.3,0.553,0.543,1.4,1.9,0.743,0.8,1.5,2.3,2.2,0.8,0.1,1.1,2.4,9.6,False,1988
