,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Kareem Abdul-Jabbar*,C,38,LAL,14,14,34.9,11.2,20.1,.557,0.0,0.0,0,11.2,20.1,.557,.557,3.4,4.4,.787,1.9,4.1,5.9,3.5,1.1,1.7,3.0,3.9,25.9,21.2,.586,.000,.216,6.8,13.2,10.2,15.0,1.5,2.8,12.0,29.8,0.9,0.7,1.6,.156,3.9,1.0,4.9,0.8,1986
1,Mark Aguirre,SF,26,DAL,10,10,34.5,10.5,21.4,.491,0.2,0.6,.333,10.3,20.8,.495,.495,3.5,5.5,.636,2.1,5.0,7.1,5.4,0.9,0.0,2.3,2.8,24.7,21.4,.518,.028,.257,6.9,16.8,11.8,26.8,1.3,0.0,8.8,31.9,0.6,0.1,0.7,.100,4.1,-1.3,2.8,0.4,1986
2,Danny Ainge,SG,26,BOS,18,18,36.2,5.9,10.7,.554,0.8,1.9,.412,5.2,8.8,.585,.591,2.9,3.3,.867,1.2,3.0,4.2,5.2,2.3,0.1,1.7,3.2,15.6,17.3,.638,.176,.311,4.1,8.5,6.5,19.3,3.1,0.1,12.4,16.2,1.6,1.1,2.7,.201,2.4,2.9,5.3,1.2,1986
3,Thurl Bailey,PF,24,UTA,4,4,36.8,7.0,19.3,.364,0.0,0.3,.000,7.0,19.0,.368,.364,2.0,2.8,.727,2.8,5.3,8.0,3.3,0.5,0.5,1.3,3.3,16.0,11.0,.391,.013,.143,7.6,16.5,11.8,12.4,0.7,0.8,5.8,25.7,-0.2,0.1,-0.1,-0.030,-3.5,-2.1,-5.7,-0.1,1986
4,Gene Banks,SF,26,CHI,3,0,23.0,3.3,6.0,.556,0.0,0.7,.000,3.3,5.3,.625,.556,0.7,1.3,.500,1.3,2.0,3.3,1.7,0.3,0.0,1.3,3.3,7.3,9.4,.557,.111,.222,6.3,11.4,8.7,10.6,0.7,0.0,16.8,14.4,0.0,0.0,0.0,-0.006,-0.4,-1.6,-1.9,0.0,1986
5,Charles Barkley*,PF,22,PHI,12,12,41.4,8.7,15.0,.578,0.1,1.3,.067,8.6,13.8,.624,.581,7.6,10.9,.695,5.0,10.8,15.8,5.6,2.3,1.3,5.4,4.3,25.0,23.8,.631,.083,.728,14.2,29.0,21.8,21.0,2.7,1.8,21.5,25.0,0.9,1.0,2.0,.189,4.7,2.5,7.2,1.2,1986
6,John Battle,SG,23,ATL,6,0,4.5,0.7,1.8,.364,0.0,0.2,.000,0.7,1.7,.400,.364,0.5,0.7,.750,0.0,0.7,0.7,0.3,0.3,0.0,0.5,0.8,1.8,6.3,.431,.091,.364,0.0,16.3,8.2,10.1,3.6,0.0,19.0,24.5,-0.1,0.0,0.0,-0.080,-7.3,2.0,-5.3,0.0,1986
7,Kent Benson,C,31,DET,4,0,13.8,1.0,2.5,.400,0.0,0.0,0,1.0,2.5,.400,.400,0.0,0.0,0,0.8,2.5,3.3,0.0,0.0,0.5,0.3,2.8,2.0,3.7,.400,.000,.000,5.6,21.4,12.9,0.0,0.0,2.1,9.1,7.9,0.0,0.0,0.0,.011,-5.2,-0.8,-6.0,-0.1,1986
8,Larry Bird*,SF,29,BOS,18,18,42.8,9.5,18.4,.517,1.3,3.1,.411,8.2,15.3,.538,.551,5.6,6.1,.927,1.9,7.4,9.3,8.2,2.1,0.6,2.6,3.1,25.9,23.9,.615,.169,.329,5.3,18.0,12.1,28.1,2.3,0.8,11.0,23.3,2.7,1.5,4.2,.263,7.2,2.6,9.9,2.3,1986
9,Otis Birdsong,SG,30,NJN,3,3,44.0,9.7,18.3,.527,0.0,1.0,.000,9.7,17.3,.558,.527,3.7,6.3,.579,1.7,2.3,4.0,3.3,2.0,1.0,3.0,4.7,23.0,14.4,.545,.055,.345,4.2,6.9,5.4,12.6,2.2,1.4,12.4,22.4,0.1,0.0,0.1,.040,0.9,-0.1,0.8,0.1,1986
