,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Steven Adams,C,22,OKC,18,18,30.7,3.8,6.2,.613,0.0,0.1,.000,3.8,6.1,.618,.613,2.6,4.1,.630,3.4,6.1,9.5,0.7,0.5,0.8,0.9,3.1,10.1,16.8,.636,.009,.658,12.7,21.6,17.2,3.5,0.8,2.0,10.6,12.6,1.5,0.6,2.1,.180,1.5,0.3,1.8,0.5,2016
1,Cole Aldrich,C,27,LAC,6,0,12.8,1.7,2.5,.667,0.0,0.0,0,1.7,2.5,.667,.667,0.5,1.0,.500,1.3,3.7,5.0,0.5,1.0,0.5,0.3,1.8,3.8,21.4,.652,.000,.400,10.4,28.1,19.3,6.0,4.0,3.3,10.2,11.4,0.2,0.2,0.4,.254,1.1,3.3,4.4,0.1,2016
2,LaMarcus Aldridge,PF,30,SAS,10,10,33.7,8.8,16.9,.521,0.2,0.2,1.000,8.6,16.7,.515,.527,4.1,4.6,.891,2.2,6.1,8.3,1.0,0.4,1.4,1.1,1.8,21.9,25.0,.579,.012,.272,8.0,19.7,14.2,5.4,0.6,3.3,5.5,27.7,1.0,0.5,1.6,.223,3.5,0.2,3.6,0.5,2016
3,Lavoy Allen,PF,26,IND,6,3,8.5,0.5,1.7,.300,0.0,0.0,0,0.5,1.7,.300,.300,0.0,0.0,0,0.7,1.7,2.3,0.3,0.2,0.2,0.2,0.3,1.0,7.1,.300,.000,.000,9.7,21.0,15.7,6.2,1.1,1.6,9.1,10.4,0.0,0.1,0.0,.031,-2.1,-0.4,-2.4,0.0,2016
4,Tony Allen,SG,34,MEM,4,2,23.5,2.5,8.3,.303,0.3,1.8,.143,2.3,6.5,.346,.318,2.3,3.3,.692,1.5,1.3,2.8,0.8,1.3,0.5,1.5,2.8,7.5,6.7,.387,.212,.394,6.4,7.2,6.8,5.7,2.9,1.9,13.4,21.9,-0.2,0.0,-0.2,-0.103,-4.1,-0.7,-4.8,-0.1,2016
5,Al-Farouq Aminu,SF,25,POR,11,11,33.8,5.1,11.6,.438,2.5,6.4,.400,2.5,5.3,.483,.547,1.9,2.6,.724,2.1,6.5,8.6,1.8,0.7,0.9,1.9,2.8,14.6,15.5,.572,.547,.227,6.2,20.4,13.1,8.7,1.1,2.1,13.0,18.6,0.5,0.3,0.8,.100,2.1,0.5,2.7,0.4,2016
6,Chris Andersen,C,37,MEM,4,2,19.8,1.3,3.0,.417,0.0,0.0,0,1.3,3.0,.417,.417,1.3,2.0,.625,3.3,4.5,7.8,0.8,0.5,0.8,1.3,1.0,3.8,14.7,.483,.000,.667,16.5,31.0,22.7,6.3,1.4,3.3,24.4,11.9,0.0,0.0,0.0,.021,-0.3,-1.0,-1.3,0.0,2016
7,Justin Anderson,SF,22,DAL,5,1,19.0,3.4,7.4,.459,0.8,2.6,.308,2.6,4.8,.542,.514,1.8,2.8,.643,1.8,2.2,4.0,1.4,0.8,0.6,1.0,2.4,9.4,19.2,.544,.351,.378,10.6,14.1,12.3,13.2,2.2,2.8,10.4,23.5,0.2,0.0,0.1,.058,2.0,0.7,2.7,0.1,2016
8,Kyle Anderson,SF,22,SAS,10,0,12.9,0.8,2.5,.320,0.1,0.3,.333,0.7,2.2,.318,.340,0.6,0.7,.857,0.2,2.2,2.4,0.7,0.6,0.3,0.4,1.1,2.3,7.7,.410,.120,.280,1.9,18.6,10.7,7.3,2.4,1.8,12.5,11.6,-0.1,0.2,0.1,.055,-4.5,2.0,-2.4,0.0,2016
9,Trevor Ariza,SF,30,HOU,5,5,36.2,2.6,10.2,.255,0.8,5.6,.143,1.8,4.6,.391,.294,0.6,0.8,.750,1.4,2.8,4.2,0.8,2.6,0.2,2.4,3.2,6.6,1.8,.313,.549,.078,3.9,8.7,6.1,3.6,3.5,0.5,18.5,14.7,-0.5,0.1,-0.4,-0.116,-6.1,-0.5,-6.6,-0.2,2016
