,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Mahmoud Abdul-Rauf,PG,25,DEN,3,2,25.3,4.0,11.0,.364,0.7,4.0,.167,3.3,7.0,.476,.394,4.7,4.7,1.000,0.7,1.0,1.7,1.7,0.7,0.0,2.7,2.7,13.3,10.2,.511,.364,.424,3.0,5.1,4.0,12.3,1.4,0.0,17.0,27.8,0.0,0.0,-0.1,-0.048,-1.1,-3.8,-4.9,-0.1,1995
1,Michael Adams,PG,32,CHH,1,0,11.0,2.0,5.0,.400,0.0,2.0,.000,2.0,3.0,.667,.400,0.0,0.0,0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,12.6,.400,.400,.000,0.0,12.6,5.9,39.7,0.0,0.0,0.0,21.7,0.0,0.0,0.0,.044,-0.5,-2.3,-2.8,0.0,1995
2,Danny Ainge,SG,35,PHO,10,0,13.7,1.9,3.8,.500,1.2,2.6,.462,0.7,1.2,.583,.658,1.0,1.1,.909,0.2,0.8,1.0,1.0,0.5,0.0,0.6,1.5,6.0,15.5,.700,.684,.289,1.7,6.6,4.2,10.9,1.9,0.0,12.3,16.0,0.4,0.1,0.4,.152,2.9,-0.1,2.9,0.2,1995
3,Greg Anderson,PF,30,ATL,3,0,13.0,0.3,1.7,.200,0.0,0.0,0,0.3,1.7,.200,.200,1.0,1.3,.750,0.3,4.0,4.3,0.7,0.7,0.7,0.0,3.0,1.7,10.5,.370,.000,.800,2.8,36.6,18.8,8.7,2.8,4.1,0.0,8.1,0.0,0.1,0.1,.106,-4.4,4.4,0.0,0.0,1995
4,Nick Anderson,SG,27,ORL,21,21,38.8,5.1,11.4,.448,2.0,5.1,.383,3.1,6.3,.500,.533,2.0,3.0,.683,1.0,3.8,4.8,3.1,1.6,0.5,1.4,2.3,14.2,14.2,.559,.448,.264,3.1,11.4,7.3,12.5,2.2,0.9,10.1,16.8,1.1,0.6,1.7,.101,1.9,0.4,2.3,0.9,1995
5,Willie Anderson,SG,28,SAS,11,0,8.8,0.8,1.8,.450,0.0,0.1,.000,0.8,1.7,.474,.450,0.2,0.3,.667,0.5,0.6,1.1,0.9,0.5,0.0,0.7,1.1,1.8,7.2,.469,.050,.150,6.0,8.0,7.0,16.2,2.8,0.0,27.3,13.7,-0.1,0.2,0.1,.029,-4.3,1.5,-2.8,0.0,1995
6,Greg Anthony,PG,27,NYK,11,0,12.3,1.4,3.5,.395,0.6,2.1,.304,0.7,1.4,.533,.487,0.9,1.0,.909,0.2,0.7,0.9,1.4,0.2,0.2,0.5,2.5,4.3,9.9,.549,.605,.289,2.0,7.6,4.9,19.2,0.8,1.3,12.3,17.8,0.2,0.2,0.4,.126,-2.3,-0.4,-2.7,0.0,1995
7,B.J. Armstrong,PG,27,CHI,10,10,28.8,3.6,7.9,.456,1.3,2.9,.448,2.3,5.0,.460,.538,1.8,2.2,.818,0.4,1.4,1.8,2.7,0.6,0.0,0.6,2.1,10.3,13.0,.581,.367,.278,1.8,5.8,3.8,14.7,1.1,0.0,6.3,15.2,0.6,0.1,0.8,.126,1.4,0.0,1.4,0.2,1995
8,Vincent Askew,SG,28,SEA,4,0,23.3,3.0,7.3,.414,1.0,1.3,.800,2.0,6.0,.333,.483,0.5,0.8,.667,2.8,1.0,3.8,2.0,0.8,0.0,0.8,3.5,7.5,12.2,.495,.172,.103,14.5,5.4,10.0,14.0,1.8,0.0,9.0,16.3,0.1,0.1,0.2,.114,0.6,-0.9,-0.3,0.0,1995
9,Stacey Augmon,SG,26,ATL,3,1,17.3,2.0,4.7,.429,0.0,0.0,0,2.0,4.7,.429,.429,3.0,4.0,.750,1.0,1.3,2.3,1.7,1.0,0.0,0.7,2.7,7.0,16.7,.545,.000,.857,6.2,9.2,7.6,19.1,3.2,0.0,9.4,19.2,0.1,0.0,0.1,.129,0.5,1.9,2.4,0.1,1995
10,Anthony Avent,PF,25,ORL,7,0,5.7,0.4,1.0,.429,0.0,0.1,.000,0.4,0.9,.500,.429,0.4,0.6,.750,0.6,0.6,1.1,0.0,0.0,0.1,0.3,1.6,1.3,4.8,.514,.143,.571,11.9,11.7,11.8,0.0,0.0,1.9,18.6,12.4,0.0,0.0,0.0,.025,-6.8,-1.4,-8.2,-0.1,1995
11,Charles Barkley*,PF,31,PHO,10,10,39.0,9.1,18.2,.500,0.9,3.5,.257,8.2,14.7,.558,.525,6.6,9.0,.733,3.9,9.5,13.4,3.2,1.3,1.1,2.5,2.8,25.7,26.6,.580,.192,.495,11.9,27.5,19.9,14.3,1.7,2.2,10.1,28.3,1.2,0.5,1.7,.206,6.1,0.1,6.2,0.8,1995
12,John Battle,SG,32,CLE,2,0,3.5,1.0,1.5,.667,0.0,0.5,.000,1.0,1.0,1.000,.667,0.0,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,2.0,21.9,.667,.333,.000,0.0,0.0,0.0,50.7,0.0,0.0,0.0,21.7,0.0,0.0,0.0,.208,4.7,0.4,5.1,0.0,1995
13,David Benoit,SF,26,UTA,5,5,33.4,4.2,9.0,.467,2.2,5.0,.440,2.0,4.0,.500,.589,1.2,1.8,.667,1.4,4.2,5.6,0.8,0.4,0.8,2.0,2.0,11.8,11.3,.603,.556,.200,5.3,18.6,11.5,3.8,0.6,2.3,17.0,16.5,0.0,-0.1,0.0,-0.004,1.3,-1.3,0.0,0.1,1995
14,Mookie Blaylock,PG,27,ATL,3,3,40.3,6.0,16.3,.367,3.7,9.3,.393,2.3,7.0,.333,.480,2.3,3.7,.636,2.3,2.0,4.3,5.7,1.3,0.0,3.0,2.0,18.0,14.8,.501,.571,.224,6.2,5.9,6.1,29.9,1.8,0.0,14.3,24.4,0.0,0.0,0.1,.026,4.5,-1.7,2.8,0.1,1995
15,Corie Blount,PF,26,CHI,8,0,2.5,0.0,0.4,.000,0.0,0.1,.000,0.0,0.3,.000,.000,0.0,0.0,0,0.1,0.5,0.6,0.0,0.0,0.0,0.1,0.6,0.0,-7.2,.000,.333,.000,6.3,23.8,15.3,0.0,0.0,0.0,25.0,9.3,-0.1,0.0,-0.1,-0.154,-13.7,-3.3,-17.1,-0.1,1995
16,Muggsy Bogues,PG,30,CHH,4,4,36.3,3.5,11.3,.311,0.3,0.8,.333,3.3,10.5,.310,.322,1.3,1.3,1.000,0.8,0.8,1.5,6.3,1.0,0.0,2.3,2.0,8.5,6.1,.360,.067,.111,2.6,2.9,2.7,31.7,1.6,0.0,16.0,18.5,-0.2,0.1,-0.1,-0.049,-3.0,-2.7,-5.7,-0.1,1995
17,Anthony Bonner,PF,26,NYK,6,0,6.3,1.0,1.8,.545,0.0,0.2,.000,1.0,1.7,.600,.545,0.5,1.0,.500,0.7,0.7,1.3,0.3,0.2,0.2,0.5,1.0,2.5,13.5,.550,.091,.545,14.5,13.6,14.0,9.9,1.5,2.3,18.0,21.6,0.0,0.1,0.1,.097,-1.1,1.7,0.6,0.0,1995
18,Anthony Bowie,SG,31,ORL,17,0,6.9,1.2,2.5,.500,0.3,0.4,.714,0.9,2.1,.457,.560,0.5,0.5,.889,0.2,0.5,0.7,1.1,0.1,0.1,0.5,1.4,3.2,14.7,.598,.167,.214,4.0,8.0,6.0,25.7,0.5,0.7,14.8,21.1,0.3,0.0,0.3,.115,0.1,-0.1,0.0,0.1,1995
19,Sam Bowie,C,33,LAL,10,0,13.5,0.8,3.0,.267,0.0,0.0,0,0.8,3.0,.267,.267,0.5,0.5,1.000,1.3,2.0,3.3,0.3,0.1,0.9,0.6,2.5,2.1,5.0,.326,.000,.167,10.9,17.7,14.2,3.7,0.4,4.9,15.7,13.2,-0.2,0.2,0.0,-0.009,-6.7,-0.3,-7.0,-0.2,1995
20,Chucky Brown,SF,26,HOU,21,1,15.5,1.6,3.6,.447,0.0,0.1,.500,1.6,3.5,.446,.454,1.2,1.8,.676,1.0,2.1,3.1,0.3,0.4,0.1,0.6,2.2,4.5,9.2,.509,.026,.487,7.3,15.9,11.7,3.1,1.4,0.5,11.5,14.9,0.1,0.3,0.3,.047,-3.7,-1.1,-4.8,-0.2,1995
21,Dee Brown,SG,26,BOS,4,4,43.0,6.5,15.5,.419,2.3,6.5,.346,4.3,9.0,.472,.492,3.5,4.0,.875,1.5,3.5,5.0,4.8,1.3,0.3,1.8,3.3,18.8,15.7,.543,.419,.258,3.8,9.3,6.5,21.6,1.6,0.4,9.2,19.9,0.3,0.1,0.5,.129,3.0,1.4,4.4,0.3,1995
22,Mark Bryant,PF,29,POR,2,0,3.0,0.5,1.0,.500,0.0,0.0,0,0.5,1.0,.500,.500,0.0,1.0,.000,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.5,1.0,7.6,.347,.000,1.000,18.6,22.9,20.5,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,-0.162,-4.4,-6.6,-11.0,0.0,1995
23,Jud Buechler,SF,26,CHI,10,0,10.4,0.9,2.1,.429,0.0,0.2,.000,0.9,1.9,.474,.429,0.2,0.4,.500,1.1,0.9,2.0,0.5,0.4,0.3,0.3,1.5,2.0,9.8,.439,.095,.190,13.4,10.3,11.8,7.1,2.1,2.4,11.6,11.5,0.0,0.1,0.2,.070,-2.0,0.8,-1.2,0.0,1995
24,Michael Cage,C,33,CLE,4,0,20.3,2.0,4.5,.444,0.0,0.3,.000,2.0,4.3,.471,.444,0.0,0.5,.000,2.0,2.5,4.5,0.8,0.5,1.0,0.3,2.3,4.0,11.4,.424,.056,.111,12.6,19.6,15.7,7.9,1.4,4.9,5.0,12.4,0.0,0.1,0.1,.077,-1.6,0.4,-1.2,0.0,1995
25,Elden Campbell,PF,26,LAL,10,10,37.6,6.4,13.2,.485,0.0,0.0,0,6.4,13.2,.485,.485,2.9,4.4,.659,2.6,4.7,7.3,1.6,0.4,3.0,1.5,4.4,15.7,15.8,.519,.000,.333,7.8,14.9,11.3,8.6,0.6,5.9,9.0,20.7,0.2,0.6,0.8,.105,0.3,1.8,2.1,0.4,1995
26,Tony Campbell,SF,32,CLE,4,0,9.3,1.5,3.5,.429,0.3,0.5,.500,1.3,3.0,.417,.464,2.5,3.0,.833,0.3,0.3,0.5,0.3,0.3,0.3,0.8,0.8,5.8,17.8,.596,.143,.857,3.5,4.3,3.8,6.7,1.5,2.7,13.5,30.5,0.0,0.0,0.1,.105,2.9,-0.3,2.7,0.0,1995
27,Antoine Carr,C,33,UTA,5,0,22.8,2.8,6.2,.452,0.0,0.0,0,2.8,6.2,.452,.452,4.0,4.8,.833,0.6,2.4,3.0,1.4,0.6,1.0,0.8,5.2,9.6,14.1,.577,.000,.774,3.3,15.6,9.0,9.7,1.4,4.2,8.8,18.6,0.2,0.0,0.2,.095,-1.8,1.3,-0.4,0.0,1995
28,Sam Cassell,PG,25,HOU,22,0,22.0,3.4,7.7,.438,1.1,2.7,.400,2.3,5.0,.459,.509,3.2,3.9,.835,0.4,1.5,1.9,4.0,1.0,0.1,1.5,3.0,11.0,17.8,.589,.355,.503,2.0,8.1,5.1,28.5,2.3,0.3,13.8,22.9,1.1,0.3,1.4,.138,1.3,0.3,1.6,0.4,1995
29,Cedric Ceballos,SF,25,LAL,10,10,34.0,4.8,12.6,.381,1.8,5.0,.360,3.0,7.6,.395,.452,2.8,3.8,.737,1.1,5.0,6.1,1.8,1.2,0.7,2.1,2.1,14.2,12.8,.497,.397,.302,3.7,17.6,10.4,10.1,1.9,1.5,12.8,22.5,-0.2,0.6,0.4,.056,0.7,-0.3,0.4,0.2,1995
30,Tom Chambers,PF,35,UTA,5,0,12.0,2.2,4.4,.500,0.2,0.6,.333,2.0,3.8,.526,.523,1.8,2.6,.692,0.6,2.0,2.6,0.4,0.4,0.0,0.6,3.6,6.4,14.6,.577,.136,.591,6.3,24.7,14.8,5.8,1.8,0.0,9.8,23.9,0.1,0.0,0.1,.068,-4.0,0.1,-3.9,0.0,1995
31,Pete Chilcutt,PF,26,HOU,20,15,16.2,1.6,3.2,.484,0.7,1.8,.389,0.9,1.4,.607,.594,0.7,0.9,.824,0.8,2.2,2.9,0.9,0.4,0.2,0.6,2.0,4.5,11.4,.630,.563,.266,5.5,15.3,10.5,8.0,1.1,0.9,13.3,11.9,0.5,0.2,0.7,.101,-0.2,0.4,0.3,0.2,1995
32,Doug Christie,SG,24,NYK,2,0,3.0,0.0,2.0,.000,0.0,0.0,0,0.0,2.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.0,-43.7,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,41.0,-0.1,0.0,-0.1,-0.962,-41.0,-13.9,-54.9,-0.1,1995
33,Steve Colter,PG,32,CLE,4,0,10.8,1.3,2.5,.500,0.0,0.3,.000,1.3,2.3,.556,.500,0.5,1.0,.500,0.3,0.0,0.3,0.5,0.3,0.0,0.0,0.5,3.0,9.9,.510,.100,.400,3.0,0.0,1.6,10.3,1.3,0.0,0.0,13.8,0.0,0.0,0.1,.072,-0.9,-0.7,-1.5,0.0,1995
34,Tyrone Corbin,SF,32,ATL,3,2,26.3,4.0,8.7,.462,0.7,2.0,.333,3.3,6.7,.500,.500,2.7,3.0,.889,2.0,1.3,3.3,0.7,0.7,0.3,0.7,3.3,11.3,15.5,.567,.231,.346,8.2,6.0,7.1,5.4,1.4,1.0,6.3,19.0,0.2,0.0,0.2,.113,1.1,0.2,1.4,0.1,1995
35,John Crotty,PG,25,UTA,3,0,8.0,0.7,1.0,.667,0.0,0.0,0,0.7,1.0,.667,.667,1.0,1.7,.600,0.0,0.0,0.0,2.0,0.3,0.0,0.0,0.7,2.3,18.6,.673,.000,1.667,0.0,0.0,0.0,37.0,2.2,0.0,0.0,10.1,0.1,0.0,0.1,.193,3.6,0.2,3.8,0.0,1995
36,Terry Cummings,PF,33,SAS,15,2,9.0,1.2,3.2,.375,0.0,0.1,.000,1.2,3.1,.383,.375,1.5,2.0,.733,0.8,1.3,2.1,0.3,0.3,0.1,0.5,1.7,3.9,12.2,.474,.021,.625,10.4,15.6,13.1,5.0,2.0,0.6,10.3,22.9,0.0,0.3,0.3,.102,-4.4,0.4,-4.0,-0.1,1995
37,Dell Curry,SG,30,CHH,4,0,26.8,4.0,8.5,.471,2.3,5.3,.429,1.8,3.3,.538,.603,2.5,2.8,.909,1.3,1.0,2.3,1.5,0.0,0.0,1.5,2.8,12.8,14.3,.657,.618,.324,5.8,5.2,5.5,11.4,0.0,0.0,13.4,20.0,0.3,0.0,0.3,.127,4.0,-1.3,2.7,0.1,1995
38,Antonio Davis,PF,26,IND,17,0,21.6,1.9,4.2,.451,0.0,0.0,0,1.9,4.2,.451,.451,2.2,3.5,.627,2.2,3.5,5.7,0.4,0.5,0.6,1.4,3.6,5.9,10.6,.521,.000,.831,13.0,20.1,16.6,3.1,1.4,2.8,19.2,15.2,0.0,0.5,0.5,.069,-2.7,0.5,-2.2,0.0,1995
39,Dale Davis,PF,25,IND,17,17,28.8,3.3,6.2,.533,0.0,0.0,0,3.3,6.2,.533,.533,1.4,2.8,.489,3.1,4.9,8.0,0.4,0.4,0.8,1.3,3.3,7.9,12.2,.537,.000,.448,13.6,21.2,17.4,2.1,0.8,2.6,14.9,14.0,0.3,0.6,0.8,.083,-0.6,-0.5,-1.1,0.1,1995
40,Hubert Davis,SG,24,NYK,11,0,16.7,1.5,4.4,.354,0.9,2.5,.370,0.6,1.9,.333,.458,0.2,0.2,1.000,0.0,0.6,0.6,0.8,0.1,0.5,0.8,1.8,4.2,3.8,.471,.563,.042,0.0,4.9,2.5,8.2,0.3,2.3,15.5,15.5,-0.2,0.2,0.0,.005,-3.3,-1.9,-5.2,-0.1,1995
41,Vinny Del Negro,SG,28,SAS,15,15,25.5,3.4,7.9,.432,0.6,1.3,.450,2.8,6.5,.429,.470,1.3,1.6,.833,0.3,1.9,2.1,2.5,0.5,0.1,1.1,1.5,8.7,10.8,.509,.169,.203,1.2,8.1,4.8,16.3,1.1,0.4,11.1,17.1,0.2,0.5,0.7,.088,-0.8,0.6,-0.1,0.2,1995
42,Bison Dele,C,25,DEN,3,0,14.7,3.3,6.0,.556,0.0,0.0,0,3.3,6.0,.556,.556,1.3,1.3,1.000,1.7,4.3,6.0,0.7,0.0,0.3,3.3,5.0,8.0,10.0,.607,.000,.222,13.0,38.0,24.8,9.7,0.0,1.8,33.6,30.3,-0.1,0.0,-0.1,-0.124,-8.7,-1.2,-9.9,-0.1,1995
43,Vlade Divac*,C,26,LAL,10,10,38.8,5.7,12.2,.467,0.2,0.9,.222,5.5,11.3,.487,.475,4.0,6.2,.645,3.4,5.1,8.5,3.1,0.8,1.3,2.8,4.4,15.6,14.7,.523,.074,.508,9.9,15.7,12.7,15.5,1.1,2.5,15.8,21.4,0.1,0.6,0.7,.084,0.1,0.3,0.4,0.2,1995
44,James Donaldson,C,37,UTA,5,5,15.2,1.0,1.2,.833,0.0,0.0,0,1.0,1.2,.833,.833,0.8,0.8,1.000,0.6,1.2,1.8,0.0,0.0,0.6,0.4,1.6,2.8,8.5,.902,.000,.667,5.0,11.7,8.1,0.0,0.0,3.8,20.5,6.0,0.1,0.0,0.1,.052,-0.8,0.3,-0.5,0.0,1995
45,Sherman Douglas,PG,28,BOS,4,4,42.0,6.0,17.0,.353,1.0,3.0,.333,5.0,14.0,.357,.382,2.0,2.8,.727,1.0,4.0,5.0,8.3,1.0,0.3,4.3,3.0,15.0,9.0,.412,.176,.162,2.6,10.9,6.7,37.9,1.3,0.5,18.9,24.0,-0.3,0.1,-0.2,-0.047,-1.1,-1.5,-2.6,0.0,1995
46,Greg Dreiling,C,32,CLE,1,0,7.0,0.0,2.0,.000,0.0,0.0,0,0.0,2.0,.000,.000,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-13.6,.000,.000,.000,0.0,22.7,10.1,0.0,0.0,0.0,0.0,14.5,-0.1,0.0,0.0,-0.312,-17.4,-5.5,-22.9,0.0,1995
47,Clyde Drexler*,SG,32,HOU,22,22,38.6,7.0,14.6,.481,1.4,4.5,.303,5.7,10.1,.561,.528,5.0,6.4,.786,2.0,5.0,7.0,5.0,1.5,0.7,2.0,3.1,20.5,21.1,.587,.307,.435,6.3,14.8,10.6,21.3,2.0,1.3,10.5,23.5,2.2,0.8,3.0,.167,4.1,0.9,5.1,1.5,1995
48,Chris Dudley,C,29,POR,3,3,19.7,0.7,1.0,.667,0.0,0.0,0,0.7,1.0,.667,.667,1.0,2.7,.375,2.0,3.0,5.0,0.3,0.0,0.3,1.0,2.7,2.3,5.5,.537,.000,2.667,11.4,20.9,15.6,2.2,0.0,1.4,31.5,7.4,0.0,-0.1,-0.1,-0.057,-4.5,-1.3,-5.8,-0.1,1995
49,Richard Dumas,SF,25,PHO,3,0,1.7,0.3,1.3,.250,0.0,0.0,0,0.3,1.3,.250,.250,0.0,0.0,0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.7,-8.7,.250,.000,.000,23.8,0.0,11.6,0.0,0.0,0.0,20.0,44.8,-0.1,0.0,-0.1,-0.557,-15.5,-15.4,-30.9,0.0,1995
50,Acie Earl,C,24,BOS,1,0,10.0,1.0,3.0,.333,0.0,0.0,0,1.0,3.0,.333,.333,0.0,2.0,.000,1.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,-0.2,.258,.000,.667,11.0,11.4,11.2,0.0,0.0,7.6,0.0,17.4,0.0,0.0,0.0,-0.106,-11.2,-2.1,-13.3,0.0,1995
51,Blue Edwards,SF,29,UTA,4,0,8.3,1.0,3.0,.333,0.3,0.3,1.000,0.8,2.8,.273,.375,0.0,0.0,0,0.3,1.3,1.5,0.8,0.5,0.0,0.8,0.8,2.3,5.9,.375,.083,.000,3.8,22.4,12.4,14.3,3.2,0.0,20.0,21.2,-0.1,0.0,-0.1,-0.153,-5.6,-1.6,-7.2,0.0,1995
52,James Edwards,C,39,POR,1,0,4.0,0.0,1.0,.000,0.0,0.0,0,0.0,1.0,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0.0,-0.354,-10.7,-7.7,-18.4,0.0,1995
53,Craig Ehlo,SG,33,ATL,3,0,16.3,0.7,4.0,.167,0.3,2.0,.167,0.3,2.0,.167,.208,1.3,1.3,1.000,0.0,2.3,2.3,1.0,0.7,0.0,1.3,0.0,3.0,2.8,.327,.500,.333,0.0,17.0,8.1,10.6,2.2,0.0,22.5,17.0,-0.2,0.0,-0.1,-0.139,-5.9,-1.1,-7.0,-0.1,1995
54,Mario Elie,SF,31,HOU,22,6,28.9,3.1,6.2,.504,1.3,3.0,.431,1.9,3.3,.569,.606,1.6,2.0,.795,0.9,2.0,2.8,2.5,1.0,0.0,1.0,2.5,9.1,12.8,.643,.474,.321,3.6,7.8,5.7,12.4,1.7,0.1,11.8,13.0,1.2,0.3,1.5,.111,0.3,0.4,0.7,0.4,1995
55,Sean Elliott,SF,26,SAS,15,15,38.3,5.8,13.3,.435,1.3,3.7,.364,4.5,9.7,.462,.485,4.4,5.7,.776,1.5,3.3,4.8,2.7,0.7,0.5,1.8,2.5,17.3,14.5,.548,.275,.425,4.7,9.5,7.1,12.1,0.9,1.0,10.2,20.9,0.8,0.8,1.6,.135,1.9,0.5,2.5,0.6,1995
56,Dale Ellis,SF,34,DEN,3,0,24.3,3.3,9.3,.357,1.3,4.3,.308,2.0,5.0,.400,.429,4.0,4.3,.923,2.0,2.7,4.7,1.0,0.7,0.3,0.7,2.0,12.0,17.3,.534,.464,.464,9.4,14.1,11.6,7.4,1.4,1.1,5.6,21.9,0.2,0.0,0.2,.110,5.0,-1.2,3.8,0.1,1995
