,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
19,Tony Campbell,SF,22,DET,2,0,4.5,0.5,1.5,.333,0.0,0.0,0,0.5,1.5,.333,.333,0.0,0.0,0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,6.0,.333,.000,.000,0.0,24.5,11.8,13.3,0.0,0.0,0.0,13.0,0.0,0.0,0.0,-0.008,-4.5,-0.7,-5.1,0.0,1985
20,Kenny Carr,PF,29,POR,9,9,29.4,5.6,10.6,.526,0.0,0.1,.000,5.6,10.4,.532,.526,1.8,2.2,.800,3.3,4.4,7.8,1.1,0.3,0.2,2.6,4.4,12.9,11.2,.559,.011,.211,11.7,17.0,14.2,4.9,0.5,0.4,18.1,18.6,0.1,0.0,0.1,.022,-2.2,-2.7,-4.8,-0.2,1985
21,M.L. Carr,SF,34,BOS,7,0,3.4,0.6,2.1,.267,0.1,0.3,.500,0.4,1.9,.231,.300,0.0,0.0,0,0.1,0.1,0.3,0.1,0.1,0.0,0.1,0.6,1.3,-0.1,.300,.133,.000,4.7,4.6,4.6,5.7,2.0,0.0,6.3,26.9,-0.1,0.0,-0.1,-0.163,-9.3,-3.7,-13.0,-0.1,1985
22,Maurice Cheeks*,PG,28,PHI,13,13,37.2,6.2,11.8,.529,0.0,0.4,.000,6.2,11.4,.547,.529,2.8,3.2,.857,0.9,2.6,3.5,5.2,2.4,0.4,2.6,2.2,15.2,15.7,.577,.033,.275,2.8,7.8,5.3,20.0,3.1,0.6,16.5,17.5,0.6,0.8,1.4,.135,1.3,1.8,3.1,0.6,1985
23,Carlos Clark,SG,24,BOS,3,0,3.7,1.0,1.7,.600,0.0,0.0,0,1.0,1.7,.600,.600,0.7,0.7,1.000,0.7,0.0,0.7,1.0,0.3,0.0,0.0,0.7,2.7,35.4,.680,.000,.400,20.4,0.0,10.1,43.4,4.3,0.0,0.0,21.5,0.1,0.0,0.1,.478,9.6,6.4,16.0,0.1,1985
24,Don Collins,SG,26,WSB,1,0,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,.005,-5.3,-0.7,-6.0,0.0,1985
25,Steve Colter,PG,22,POR,9,0,18.4,4.0,8.3,.480,0.3,1.2,.273,3.7,7.1,.516,.500,0.6,0.9,.625,0.4,1.3,1.8,4.1,0.6,0.0,1.1,2.7,8.9,14.1,.509,.147,.107,2.5,8.2,5.2,30.0,1.4,0.0,11.3,20.8,0.2,0.0,0.2,.055,0.1,-0.4,-0.3,0.1,1985
26,Darwin Cook,PG,26,NJN,1,0,7.0,3.0,4.0,.750,0.0,0.0,0,3.0,4.0,.750,.750,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,12.5,.750,.000,.000,0.0,0.0,0.0,28.1,0.0,0.0,33.3,34.6,0.0,0.0,0.0,-0.126,-2.8,-3.6,-6.4,0.0,1985
27,Jeff Cook,PF,28,SAS,5,0,19.6,1.8,3.6,.500,0.0,0.2,.000,1.8,3.4,.529,.500,3.4,5.0,.680,1.2,4.6,5.8,0.8,1.0,1.2,1.2,4.6,7.0,13.2,.603,.056,1.389,7.7,25.6,17.2,5.3,2.3,3.3,17.1,14.6,0.1,0.1,0.2,.111,-1.8,2.4,0.6,0.1,1985
28,Michael Cooper,SG,28,LAL,19,0,26.4,3.7,6.6,.563,0.4,1.4,.308,3.3,5.3,.630,.595,2.5,2.7,.923,0.6,3.4,4.0,4.9,1.1,0.5,1.9,2.4,10.4,15.5,.665,.206,.413,2.9,12.8,8.3,20.5,1.9,0.9,19.5,14.3,1.0,0.6,1.7,.161,1.8,1.7,3.4,0.7,1985
29,Wayne Cooper,C,28,DEN,15,12,21.4,4.5,9.5,.469,0.0,0.0,0,4.5,9.5,.469,.469,2.0,2.7,.750,2.3,3.9,6.2,1.3,0.5,2.4,1.3,3.5,10.9,16.6,.511,.000,.280,10.6,21.3,15.5,8.1,1.1,6.5,10.6,21.0,0.2,0.5,0.8,.112,-1.1,1.0,-0.1,0.2,1985
30,Dave Corzine,C,28,CHI,4,4,19.3,3.5,5.3,.667,0.0,0.0,0,3.5,5.3,.667,.667,1.3,1.5,.833,2.3,3.3,5.5,0.8,0.5,0.3,1.3,3.5,8.3,16.6,.698,.000,.286,13.5,22.7,17.8,6.0,1.3,0.8,17.5,15.4,0.2,0.1,0.2,.148,2.2,0.8,3.0,0.1,1985
31,Terry Cummings,PF,23,MIL,8,8,38.9,10.8,18.6,.577,0.0,0.1,.000,10.8,18.5,.581,.577,6.0,7.3,.828,2.6,6.1,8.8,2.5,1.5,0.9,3.3,4.1,27.5,22.6,.630,.007,.389,8.4,18.0,13.4,11.2,1.9,1.3,13.0,26.7,0.9,0.3,1.2,.188,4.5,1.1,5.7,0.6,1985
32,Earl Cureton,C,27,DET,9,0,14.8,1.8,3.8,.471,0.0,0.1,.000,1.8,3.7,.485,.471,0.6,1.0,.556,1.1,3.4,4.6,0.4,1.0,0.2,0.4,2.2,4.1,12.0,.487,.029,.265,7.6,25.7,16.3,3.6,3.1,0.8,9.5,12.3,0.1,0.2,0.2,.087,-1.9,2.1,0.2,0.1,1985
33,Quintin Dailey,SG,24,CHI,4,0,32.3,6.5,15.5,.419,0.3,1.8,.143,6.3,13.8,.455,.427,2.0,2.8,.727,1.3,2.0,3.3,2.8,1.0,0.0,1.3,2.3,15.3,12.2,.456,.113,.177,4.5,8.3,6.3,13.5,1.5,0.0,7.0,23.1,0.1,0.0,0.1,.030,-0.1,-2.4,-2.4,0.0,1985
34,Adrian Dantley*,SF,29,UTA,10,10,39.8,7.9,15.1,.523,0.0,0.1,.000,7.9,15.0,.527,.523,9.5,12.2,.779,2.5,5.0,7.5,2.0,1.6,0.0,3.6,3.9,25.3,17.4,.618,.007,.808,6.3,11.7,9.1,8.0,1.8,0.0,15.0,24.0,0.7,0.5,1.2,.148,1.6,-0.2,1.4,0.3,1985
35,Brad Davis,PG,29,DAL,4,4,28.3,3.3,6.5,.500,0.8,2.0,.375,2.5,4.5,.556,.558,3.0,3.3,.923,0.3,1.8,2.0,5.5,1.0,0.3,1.5,2.8,10.3,15.4,.646,.308,.500,1.0,7.2,4.0,27.4,1.8,0.5,15.9,14.0,0.3,0.0,0.3,.116,2.2,0.1,2.3,0.1,1985
36,Charles Davis,SF,26,MIL,5,0,10.2,1.6,4.0,.400,0.0,0.4,.000,1.6,3.6,.444,.400,0.6,0.8,.750,1.2,0.8,2.0,0.8,0.0,0.0,0.8,0.4,3.8,8.9,.437,.100,.200,14.6,9.0,11.7,11.3,0.0,0.0,15.5,20.9,0.0,0.0,0.0,-0.025,-0.4,-3.5,-3.9,0.0,1985
37,Johnny Davis,PG,29,CLE,3,0,16.7,4.0,5.3,.750,0.0,0.3,.000,4.0,5.0,.800,.750,1.3,1.7,.800,0.3,1.7,2.0,5.0,1.7,0.0,0.7,1.7,9.3,29.3,.769,.063,.313,2.5,11.8,7.2,42.4,4.7,0.0,9.9,16.5,0.3,0.1,0.4,.343,8.3,6.1,14.4,0.2,1985
38,Darryl Dawkins,C,28,NJN,3,3,21.3,3.7,7.7,.478,0.0,0.0,0,3.7,7.7,.478,.478,1.0,1.3,.750,1.3,3.3,4.7,1.3,0.7,2.0,2.3,4.3,8.3,10.1,.505,.000,.174,6.6,16.2,11.5,8.2,1.4,5.0,22.0,20.0,-0.1,0.1,0.0,-0.032,-3.7,1.0,-2.7,0.0,1985
39,Darren Daye,SF,24,WSB,4,4,21.3,4.3,7.5,.567,0.0,0.0,0,4.3,7.5,.567,.567,1.8,4.0,.438,1.5,1.5,3.0,3.5,0.8,0.0,1.5,2.0,10.3,16.9,.553,.000,.533,7.6,8.5,8.0,25.8,1.7,0.0,13.9,21.3,0.1,0.1,0.2,.106,2.5,1.5,4.0,0.1,1985
40,Clyde Drexler*,SG,22,POR,9,9,37.7,6.1,14.9,.410,0.2,0.8,.286,5.9,14.1,.417,.418,4.2,5.0,.844,3.0,3.1,6.1,9.2,2.6,1.0,3.2,4.1,16.7,17.3,.488,.052,.336,8.2,9.3,8.7,30.7,3.2,1.5,15.9,21.0,0.4,0.2,0.5,.076,3.0,1.7,4.7,0.6,1985
41,T.R. Dunn,SG,29,DEN,15,15,24.7,1.8,4.3,.415,0.0,0.0,0,1.8,4.3,.415,.415,0.9,1.3,.737,1.8,2.2,4.0,2.3,1.6,0.2,0.7,3.0,4.5,9.0,.463,.000,.292,7.3,10.3,8.7,10.1,2.9,0.5,12.0,8.4,0.2,0.4,0.6,.084,-1.7,1.5,-0.3,0.2,1985
42,Mark Eaton,C,28,UTA,5,5,31.6,2.4,6.8,.353,0.0,0.0,0,2.4,6.8,.353,.353,1.0,1.4,.714,2.2,6.8,9.0,1.0,0.8,5.8,2.4,3.8,5.8,9.6,.391,.000,.206,7.0,20.0,13.8,4.2,1.1,9.4,24.4,12.3,-0.3,0.4,0.1,.016,-4.6,5.3,0.7,0.1,1985
43,Craig Ehlo,SG,23,HOU,3,0,2.0,0.3,0.3,1.000,0.0,0.0,0,0.3,0.3,1.000,1.000,0.7,0.7,1.000,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.0,1.3,47.7,1.064,.000,2.000,0.0,0.0,0.0,0.0,30.8,0.0,0.0,11.7,0.0,0.1,0.1,.786,3.9,37.0,40.9,0.1,1985
44,Dale Ellis,SF,24,DAL,4,1,17.0,2.5,5.8,.435,0.5,1.3,.400,2.0,4.5,.444,.478,0.3,0.5,.500,1.0,0.8,1.8,0.8,1.0,0.0,1.0,0.8,5.8,9.8,.482,.217,.087,6.3,5.2,5.8,6.5,2.9,0.0,14.3,17.2,0.0,0.0,0.0,-0.019,-0.1,-1.3,-1.4,0.0,1985
45,Chris Engler,C,25,MIL,1,0,6.0,1.0,1.0,1.000,0.0,0.0,0,1.0,1.0,1.000,1.000,0.0,0.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,12.0,1.000,.000,.000,0.0,38.1,19.8,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,.194,-2.4,1.6,-0.8,0.0,1985
46,Alex English*,SF,31,DEN,14,14,38.3,11.6,21.7,.536,0.0,0.1,.000,11.6,21.6,.538,.536,6.9,7.8,.890,2.6,4.0,6.6,4.5,1.2,0.4,2.1,2.9,30.2,23.5,.601,.003,.359,6.7,12.1,9.2,17.4,1.4,0.5,7.9,26.8,1.9,0.5,2.4,.212,5.8,-0.7,5.1,1.0,1985
47,Julius Erving*,SF,34,PHI,13,13,33.4,6.5,14.4,.449,0.0,0.1,.000,6.5,14.3,.452,.449,4.2,4.8,.857,2.2,3.4,5.6,3.7,1.9,0.8,2.8,2.6,17.1,16.9,.517,.005,.337,7.6,11.2,9.4,16.6,2.8,1.5,14.7,23.8,0.3,0.7,1.1,.117,2.3,1.3,3.6,0.6,1985
48,Mike Evans,SG,29,DEN,15,0,18.7,4.1,9.5,.434,1.1,3.4,.333,3.0,6.1,.489,.493,0.9,1.1,.824,0.2,1.9,2.1,3.1,0.9,0.2,2.4,2.6,10.3,11.3,.515,.357,.119,1.1,12.0,6.1,21.5,2.0,0.6,19.3,24.9,-0.3,0.3,0.0,.002,-1.6,-1.6,-3.2,-0.1,1985
49,Rod Foster,PG,24,PHO,3,0,18.7,2.3,8.3,.280,0.0,1.3,.000,2.3,7.0,.333,.280,2.0,2.7,.750,0.0,1.0,1.0,2.3,1.7,0.0,1.7,1.3,6.7,5.1,.351,.160,.320,0.0,6.8,3.2,15.3,3.9,0.0,14.9,23.0,-0.2,0.0,-0.2,-0.177,-6.8,-2.4,-9.2,-0.1,1985
50,World B. Free,SG,31,CLE,4,4,37.5,10.3,23.3,.441,0.0,1.0,.000,10.3,22.3,.461,.441,5.8,6.3,.920,1.0,1.5,2.5,7.8,1.5,0.0,1.5,3.0,26.3,20.6,.505,.043,.269,3.3,4.7,4.0,30.6,1.9,0.0,5.5,29.9,0.4,0.1,0.4,.143,4.7,-0.3,4.4,0.2,1985
51,George Gervin*,SG,32,SAS,5,5,36.6,8.4,15.8,.532,0.0,0.6,.000,8.4,15.2,.553,.532,5.4,6.8,.794,0.6,3.0,3.6,2.8,0.6,0.6,4.0,3.8,22.2,13.5,.591,.038,.430,2.0,8.9,5.7,12.2,0.8,0.9,17.6,25.5,0.1,0.0,0.1,.024,0.0,-2.4,-2.5,0.0,1985
52,Artis Gilmore*,C,35,SAS,5,5,37.0,5.8,10.4,.558,0.0,0.0,0,5.8,10.4,.558,.558,6.2,9.0,.689,2.0,8.0,10.0,1.4,0.4,1.4,4.6,3.6,17.8,12.8,.620,.000,.865,6.8,23.6,15.7,5.4,0.5,2.0,24.3,21.0,0.0,0.1,0.1,.023,-1.2,-1.7,-2.9,0.0,1985
53,Mike Gminski,C,25,NJN,3,0,27.0,6.0,11.0,.545,0.0,0.0,0,6.0,11.0,.545,.545,2.0,2.0,1.000,1.3,5.0,6.3,1.3,1.0,1.7,3.3,1.7,14.0,15.4,.589,.000,.182,5.2,19.2,12.3,6.9,1.7,3.3,21.9,22.7,-0.1,0.1,0.0,.012,-0.2,0.8,0.7,0.1,1985
54,Rickey Green,PG,30,UTA,10,10,30.2,5.7,10.6,.538,0.1,0.7,.143,5.6,9.9,.566,.542,3.5,3.8,.921,1.0,2.0,3.0,7.5,1.2,0.0,2.0,2.3,15.0,18.9,.611,.066,.358,3.3,6.2,4.8,39.0,1.8,0.0,14.0,18.7,0.8,0.3,1.1,.173,3.2,1.0,4.2,0.5,1985
55,Sidney Green,PF,24,CHI,3,0,18.0,4.0,8.0,.500,0.0,0.0,0,4.0,8.0,.500,.500,2.3,3.7,.636,3.3,1.7,5.0,0.7,0.0,0.3,0.3,2.7,10.3,19.8,.537,.000,.458,21.4,12.4,17.3,6.1,0.0,1.2,3.4,22.9,0.2,0.0,0.2,.167,3.7,-2.9,0.8,0.0,1985
56,Dave Greenwood,PF,27,CHI,4,4,34.8,3.8,7.0,.536,0.0,0.0,0,3.8,7.0,.536,.536,2.0,2.5,.800,2.5,5.3,7.8,1.3,1.5,1.0,1.8,3.5,9.5,12.1,.586,.000,.357,8.3,20.3,13.9,5.0,2.1,1.9,17.8,11.8,0.1,0.1,0.2,.082,0.3,1.0,1.3,0.1,1985
57,Kevin Grevey,SF,31,MIL,5,0,5.6,0.8,2.6,.308,0.0,0.0,0,0.8,2.6,.308,.308,0.8,0.8,1.000,0.2,0.2,0.4,0.4,0.4,0.0,0.0,1.0,2.4,10.2,.407,.000,.308,4.4,4.1,4.2,10.1,3.4,0.0,0.0,21.8,0.0,0.0,0.0,.069,-3.5,0.6,-2.9,0.0,1985
58,Darrell Griffith,SG,26,UTA,10,10,34.0,7.2,15.8,.456,1.3,3.6,.361,5.9,12.2,.484,.497,1.8,2.5,.720,0.6,2.3,2.9,2.5,1.2,0.5,2.5,2.1,17.5,11.6,.518,.228,.158,1.8,6.3,4.1,12.0,1.6,0.7,12.9,22.6,-0.2,0.4,0.2,.024,-0.5,-0.5,-1.0,0.1,1985
59,Bob Hansen,SG,24,UTA,8,0,4.3,0.3,1.0,.250,0.0,0.0,0,0.3,1.0,.250,.250,0.6,1.0,.625,0.1,0.4,0.5,0.8,0.4,0.0,0.4,0.8,1.1,7.3,.391,.000,1.000,3.0,8.2,5.7,23.0,4.0,0.0,20.7,16.9,-0.1,0.1,0.0,-0.006,-5.7,1.9,-3.8,0.0,1985
60,Bill Hanzlik,SF,27,DEN,15,0,20.7,3.0,6.1,.489,0.0,0.1,.000,3.0,6.1,.495,.489,2.0,2.7,.732,1.6,1.5,3.1,2.2,0.9,0.4,1.5,3.8,8.0,11.0,.545,.011,.446,7.7,8.2,8.0,12.7,2.0,1.1,16.7,16.0,0.2,0.3,0.5,.082,-2.0,0.1,-1.9,0.0,1985
61,Derek Harper,PG,23,DAL,4,0,33.0,2.5,5.3,.476,0.3,0.8,.333,2.3,4.5,.500,.500,1.3,1.8,.714,0.3,2.8,3.0,5.0,1.5,0.3,1.0,3.0,6.5,10.3,.540,.143,.333,0.8,9.7,5.1,20.2,2.3,0.4,14.2,8.9,0.1,0.0,0.2,.055,-1.8,1.2,-0.5,0.0,1985
62,Rod Higgins,SF,25,CHI,1,0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.019,-2.5,-2.5,-4.9,0.0,1985
63,Roy Hinson,PF,23,CLE,4,4,30.0,6.5,12.0,.542,0.0,0.0,0,6.5,12.0,.542,.542,3.8,5.8,.652,2.5,5.0,7.5,0.8,0.8,2.3,2.0,4.5,16.8,17.4,.576,.000,.479,10.3,19.6,15.0,3.4,1.2,4.4,12.1,22.5,0.2,0.2,0.3,.123,0.2,0.6,0.8,0.1,1985
64,Craig Hodges,SG,24,MIL,8,8,27.0,3.5,9.6,.364,0.5,2.9,.174,3.0,6.8,.444,.390,0.5,0.6,.800,0.3,1.4,1.6,3.3,1.5,0.1,2.3,3.6,8.0,5.0,.404,.299,.065,1.1,5.8,3.6,16.7,2.7,0.3,18.5,18.6,-0.4,0.2,-0.3,-0.056,-4.6,-0.3,-4.9,-0.2,1985
65,Lionel Hollins,PG,31,HOU,5,1,18.8,1.6,5.2,.308,0.0,0.0,0,1.6,5.2,.308,.308,0.2,0.2,1.000,0.2,1.6,1.8,3.6,0.8,0.0,1.4,3.2,3.4,3.7,.321,.000,.038,0.9,8.5,4.4,23.7,2.0,0.0,20.9,13.3,-0.2,0.2,0.0,.002,-6.6,0.5,-6.1,-0.1,1985
66,Michael Holton,SG,23,PHO,3,0,18.3,3.0,6.3,.474,0.0,1.3,.000,3.0,5.0,.600,.474,1.3,1.3,1.000,0.0,0.7,0.7,3.0,0.0,0.0,1.0,2.7,7.3,8.3,.530,.211,.211,0.0,4.6,2.2,21.0,0.0,0.0,12.6,16.6,0.0,-0.1,0.0,-0.029,-3.3,-3.4,-6.7,-0.1,1985
67,Phil Hubbard,SF,28,CLE,4,4,25.3,6.0,11.3,.533,0.3,0.3,1.000,5.8,11.0,.523,.544,3.3,4.3,.765,2.8,2.3,5.0,0.8,0.8,0.0,1.8,4.0,15.5,16.6,.591,.022,.378,13.4,10.5,11.9,4.2,1.4,0.0,11.8,24.0,0.2,0.1,0.3,.126,1.5,-1.4,0.1,0.1,1985
68,Jay Humphries,SG,22,PHO,3,3,30.0,6.7,10.3,.645,0.0,0.0,0,6.7,10.3,.645,.645,3.0,4.0,.750,0.3,1.3,1.7,5.3,0.7,0.0,2.7,4.0,16.3,14.8,.675,.000,.387,1.3,5.7,3.4,24.6,1.0,0.0,18.1,18.9,0.2,-0.1,0.1,.042,-0.5,-1.8,-2.3,0.0,1985
69,Marc Iavaroni,PF,28,SAS,5,5,23.2,3.0,5.6,.536,0.0,0.2,.000,3.0,5.4,.556,.536,3.0,4.0,.750,1.6,3.6,5.2,2.6,1.0,0.4,3.0,4.6,9.0,11.0,.611,.036,.714,8.6,16.9,13.1,15.4,2.0,0.9,29.0,18.3,0.0,0.1,0.1,.027,-2.5,1.1,-1.4,0.0,1985
70,Dan Issel*,C,36,DEN,15,4,21.7,4.9,10.6,.459,0.1,0.1,1.000,4.8,10.5,.456,.462,2.6,3.2,.813,0.9,2.7,3.6,1.8,0.8,0.3,0.9,2.4,12.4,15.2,.516,.006,.302,4.3,14.3,8.9,11.0,1.6,0.9,6.7,22.3,0.4,0.3,0.7,.108,0.1,-0.9,-0.8,0.1,1985
