,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Alaa Abdelnaby,PF,24,BOS,4,4,17.0,2.8,6.0,.458,0.0,0.0,0,2.8,6.0,.458,.458,0.0,0.0,0,0.5,2.8,3.3,0.3,0.0,0.3,2.3,1.8,5.5,3.2,.458,.000,.000,3.7,20.6,12.1,2.2,0.0,0.9,27.3,21.9,-0.2,0.0,-0.2,-0.145,-8.4,-2.6,-11.0,-0.1,1993
1,Rafael Addison,SF,28,NJN,5,0,10.6,1.4,4.2,.333,0.0,0.0,0,1.4,4.2,.333,.333,0.6,0.6,1.000,0.6,0.6,1.2,1.0,0.6,0.0,0.6,0.6,3.4,9.1,.381,.000,.143,6.8,6.6,6.7,14.4,3.0,0.0,11.8,21.9,-0.1,0.1,0.0,-0.028,-3.5,0.5,-3.0,0.0,1993
2,Danny Ainge,SG,33,PHO,24,0,24.6,2.7,7.1,.376,1.4,3.3,.413,1.3,3.8,.344,.474,1.4,1.6,.872,0.8,1.7,2.5,2.3,0.5,0.1,0.9,2.5,8.1,10.3,.521,.471,.229,4.1,7.6,5.9,13.8,1.1,0.2,10.5,15.8,0.7,0.1,0.8,.067,-0.3,-1.1,-1.4,0.1,1993
3,Eric Anderson,PF,22,NYK,2,0,3.0,0.5,1.0,.500,0.0,0.0,0,0.5,1.0,.500,.500,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,-3.5,.500,.000,.000,0.0,20.0,10.0,0.0,0.0,0.0,33.3,22.5,0.0,0.0,0.0,-0.175,-15.0,-1.9,-16.8,0.0,1993
4,Willie Anderson,SG,26,SAS,10,0,21.9,3.7,8.2,.451,0.6,1.1,.545,3.1,7.1,.437,.488,1.5,1.7,.882,0.4,1.9,2.3,2.8,0.9,0.2,1.2,2.3,9.5,14.2,.531,.134,.207,2.2,9.6,6.0,19.9,2.1,0.6,11.8,20.5,0.2,0.2,0.5,.102,0.2,1.8,2.1,0.2,1993
5,Greg Anthony,PG,25,NYK,15,0,16.0,1.6,4.0,.400,0.2,0.9,.214,1.4,3.1,.457,.425,0.5,0.9,.571,0.3,1.7,2.0,3.5,0.9,0.1,0.7,1.7,3.9,12.7,.446,.233,.233,2.0,13.0,7.5,32.3,2.9,0.3,14.3,14.5,0.2,0.3,0.5,.101,-1.8,3.0,1.2,0.2,1993
6,B.J. Armstrong,PG,25,CHI,19,19,33.8,4.6,8.8,.524,1.1,2.2,.512,3.5,6.7,.528,.586,1.1,1.2,.909,0.3,1.2,1.5,3.3,1.0,0.1,0.7,2.6,11.4,13.2,.611,.244,.131,1.1,4.2,2.7,14.2,1.6,0.2,7.3,13.7,1.5,0.4,1.8,.137,0.8,0.0,0.8,0.4,1993
7,Vincent Askew,SG,26,SEA,12,0,8.6,1.9,3.4,.561,0.0,0.0,0,1.9,3.4,.561,.561,1.3,1.9,.696,0.8,0.8,1.6,0.8,0.1,0.1,0.6,1.0,5.2,20.9,.606,.000,.561,10.7,10.9,10.8,15.1,0.5,0.7,12.0,24.9,0.3,0.0,0.4,.171,4.5,-0.4,4.1,0.2,1993
8,Stacey Augmon,SG,24,ATL,3,3,31.0,4.7,10.3,.452,0.0,0.0,0,4.7,10.3,.452,.452,2.7,4.0,.667,1.0,1.7,2.7,1.7,1.3,0.0,1.3,2.3,12.0,11.9,.496,.000,.387,3.4,6.5,4.8,9.1,2.3,0.0,9.9,18.9,0.0,-0.1,0.0,-0.007,-1.0,-0.7,-1.7,0.0,1993
9,Isaac Austin,C,23,UTA,1,0,3.0,1.0,2.0,.500,0.0,0.0,0,1.0,2.0,.500,.500,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,28.5,.500,.000,.000,0.0,38.1,19.2,0.0,0.0,22.0,0.0,31.4,0.0,0.0,0.0,.207,-0.9,12.1,11.2,0.0,1993
