,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Precious Achiuwa,PF,21,MIA,3,0,4.0,1.0,1.3,.750,0.0,0.0,0,1.0,1.3,.750,.750,0.3,1.3,.250,0.0,2.0,2.0,0.0,0.0,0.7,1.3,0.3,2.3,8.1,.608,.000,1.000,0.0,50.8,24.3,0.0,0.0,15.2,41.0,35.7,-0.1,0.0,-0.1,-0.309,-11.3,2.8,-8.5,0.0,2021
1,Bam Adebayo,C,23,MIA,4,4,34.0,6.5,14.3,.456,0.0,0.0,0,6.5,14.3,.456,.456,2.5,3.3,.769,3.5,5.8,9.3,4.3,1.3,0.5,2.8,2.8,15.5,14.9,.494,.000,.228,9.6,17.2,13.2,23.8,1.8,1.3,14.9,23.8,-0.1,0.1,0.0,.011,0.4,0.5,0.9,0.1,2021
2,Ty-Shon Alexander,SG,22,PHO,1,0,1.0,1.0,1.0,1.000,0.0,0.0,0,1.0,1.0,1.000,1.000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,79.0,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,0.0,0.0,0.0,1.248,23.7,5.9,29.5,0.0,2021
3,Grayson Allen,SG,25,MEM,5,0,23.2,2.4,6.6,.364,1.6,4.2,.381,0.8,2.4,.333,.485,0.0,0.2,.000,0.6,2.0,2.6,0.2,0.4,0.2,0.2,2.6,6.4,5.3,.478,.636,.030,2.6,10.4,6.2,1.1,0.8,0.9,2.9,12.5,0.0,-0.1,-0.1,-0.035,-3.7,-2.1,-5.7,-0.1,2021
4,Kyle Anderson,PF,27,MEM,5,5,28.4,3.6,8.4,.429,0.6,2.4,.250,3.0,6.0,.500,.464,0.6,0.8,.750,0.8,4.2,5.0,3.2,2.8,0.0,0.8,1.8,8.4,13.7,.480,.286,.095,2.9,17.8,9.7,14.2,4.8,0.0,8.4,14.2,0.0,0.1,0.1,.042,0.0,2.4,2.4,0.2,2021
5,Giannis Antetokounmpo,PF,26,MIL,21,21,38.1,11.9,20.9,.569,0.6,3.3,.186,11.3,17.6,.642,.584,5.8,9.8,.587,2.8,10.0,12.8,5.1,1.0,1.2,3.0,2.9,30.2,27.6,.599,.159,.469,7.8,28.7,18.0,24.3,1.3,2.9,10.8,31.8,2.0,1.7,3.7,.224,6.7,3.2,9.9,2.4,2021
6,Thanasis Antetokounmpo,SF,28,MIL,13,0,3.5,0.2,0.5,.286,0.0,0.0,0,0.2,0.5,.286,.286,0.4,0.5,.833,0.2,0.5,0.8,0.2,0.4,0.2,0.2,0.9,0.7,10.0,.467,.000,.857,7.0,17.0,11.9,8.1,5.5,4.1,23.7,12.0,0.0,0.1,0.1,.116,-7.5,6.4,-1.1,0.0,2021
7,Carmelo Anthony,PF,36,POR,6,0,23.8,4.2,10.0,.417,2.3,6.2,.378,1.8,3.8,.478,.533,1.7,1.8,.909,0.3,2.8,3.2,1.5,0.3,0.2,1.2,2.5,12.3,12.2,.571,.617,.183,1.7,13.4,7.7,9.4,0.7,0.6,9.7,22.7,0.1,0.0,0.1,.023,0.3,-2.1,-1.8,0.0,2021
8,Trevor Ariza,SF,35,MIA,4,4,24.0,1.8,5.8,.304,1.3,4.3,.294,0.5,1.5,.333,.413,0.0,0.0,0,0.5,5.3,5.8,0.5,0.8,0.3,0.8,2.8,4.8,4.0,.413,.739,.000,1.9,22.2,11.7,3.2,1.5,1.0,11.5,11.9,-0.2,0.1,-0.1,-0.031,-5.7,1.0,-4.7,-0.1,2021
9,Deandre Ayton,C,22,PHO,22,22,36.4,7.0,10.6,.658,0.0,0.0,0,7.0,10.6,.658,.658,1.8,2.4,.736,3.0,8.8,11.8,1.1,0.8,1.1,1.3,2.9,15.8,19.5,.674,.000,.226,9.9,25.3,18.1,4.7,1.1,2.8,9.8,16.3,1.9,1.5,3.4,.203,2.1,0.9,3.0,1.0,2021
10,Udoka Azubuike,C,21,UTA,1,0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0,0.0,100.0,58.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,.116,2.2,1.8,3.9,0.0,2021
11,Desmond Bane,SG,22,MEM,5,0,19.8,2.2,3.8,.579,1.2,2.4,.500,1.0,1.4,.714,.737,0.0,0.0,0,0.4,3.0,3.4,2.0,0.8,0.4,0.6,1.2,5.6,14.2,.737,.632,.000,2.1,18.3,9.5,12.5,1.9,2.2,13.6,9.4,0.2,0.0,0.2,.093,1.8,1.9,3.7,0.1,2021
