,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Kareem Abdul-Jabbar*,C,36,LAL,21,0,36.5,9.8,17.7,.555,0.0,0.0,0,9.8,17.7,.555,.555,4.3,5.7,.750,2.7,5.6,8.2,3.8,1.1,2.1,2.1,3.4,23.9,24.0,.592,.000,.323,8.8,16.1,12.7,14.6,1.4,3.2,9.6,25.3,2.3,1.0,3.3,.206,5.3,1.0,6.3,1.6,1984
1,Alvan Adams,C,29,PHO,17,0,18.4,3.1,7.4,.421,0.0,0.0,0,3.1,7.4,.421,.421,2.1,3.1,.679,1.6,3.5,5.1,2.5,1.0,0.6,2.0,3.1,8.4,15.0,.475,.000,.421,10.2,21.4,16.0,18.6,2.7,2.1,18.5,24.7,-0.2,0.5,0.3,.044,-1.4,1.5,0.1,0.2,1984
2,Mark Aguirre,SF,24,DAL,10,0,35.0,8.8,18.4,.478,0.0,0.5,.000,8.8,17.9,.492,.478,4.4,5.7,.772,2.1,5.5,7.6,3.2,0.5,0.5,2.7,3.4,22.0,19.2,.526,.027,.310,6.2,19.0,12.1,16.4,0.7,0.8,11.4,28.8,0.4,0.2,0.6,.077,1.4,-0.2,1.2,0.3,1984
3,Danny Ainge,SG,24,BOS,19,0,13.3,2.2,4.7,.456,0.1,0.5,.222,2.1,4.3,.481,.467,0.4,0.5,.700,0.2,0.6,0.8,2.0,0.5,0.1,0.7,1.9,4.8,10.6,.482,.100,.111,1.8,5.5,3.6,21.9,1.7,0.5,12.1,17.4,0.1,0.2,0.3,.063,-0.7,-0.1,-0.8,0.1,1984
4,J.J. Anderson,SF,23,UTA,5,0,2.6,1.0,1.6,.625,0.2,0.2,1.000,0.8,1.4,.571,.688,0.0,0.0,0,0.6,0.2,0.8,0.0,0.0,0.2,0.0,0.4,2.2,33.7,.688,.125,.000,26.4,8.3,17.1,0.0,0.0,4.3,0.0,25.4,0.1,0.0,0.1,.301,12.5,0.0,12.5,0.0,1984
5,Richard Anderson,PF,23,DEN,4,0,9.3,1.5,3.8,.400,0.0,0.3,.000,1.5,3.5,.429,.400,1.0,1.5,.667,0.3,2.0,2.3,1.3,0.0,0.3,0.3,1.5,4.0,12.7,.454,.067,.400,3.0,25.4,13.9,16.1,0.0,1.5,5.4,19.8,0.0,0.0,0.0,.043,-2.7,0.0,-2.8,0.0,1984
6,Thurl Bailey,PF,22,UTA,11,0,30.9,4.5,8.8,.515,0.0,0.2,.000,4.5,8.6,.526,.515,1.5,1.9,.810,1.4,4.2,5.5,0.9,0.2,1.0,1.5,3.0,10.6,10.5,.551,.021,.216,5.0,14.6,10.0,4.2,0.3,1.8,13.1,14.9,0.2,0.2,0.4,.055,-2.2,-0.6,-2.8,-0.1,1984
7,Greg Ballard,SF,29,WSB,4,0,42.0,6.8,14.8,.458,0.0,0.3,.000,6.8,14.5,.466,.458,3.0,3.3,.923,1.8,4.3,6.0,3.5,1.8,0.8,2.0,3.0,16.5,14.9,.510,.017,.220,5.6,12.9,9.3,13.3,2.3,1.1,11.0,20.7,0.1,0.2,0.3,.094,2.1,0.7,2.8,0.2,1984
8,Kent Benson,C,29,DET,5,0,25.8,3.2,7.4,.432,0.0,0.0,0,3.2,7.4,.432,.432,1.2,2.0,.600,1.8,4.2,6.0,1.4,1.0,1.4,0.6,2.8,7.6,12.9,.459,.000,.270,7.4,18.6,12.8,7.4,1.8,3.1,6.8,13.8,0.1,0.2,0.3,.097,0.3,1.8,2.2,0.1,1984
9,Larry Bird*,PF,27,BOS,23,0,41.8,10.0,19.0,.524,0.3,0.7,.412,9.7,18.3,.529,.532,7.3,8.3,.879,2.7,8.3,11.0,5.9,2.3,1.2,3.8,3.1,27.5,26.3,.607,.039,.435,7.2,23.1,15.0,23.2,2.8,1.7,14.3,25.9,3.0,1.7,4.7,.236,8.0,2.3,10.3,3.0,1984
