,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Precious Achiuwa,C,22,TOR,6,1,27.8,4.2,8.7,.481,0.8,2.7,.313,3.3,6.0,.556,.529,1.0,1.7,.600,1.3,3.5,4.8,1.0,0.2,0.8,1.5,2.3,10.2,10.9,.541,.308,.192,5.4,17.1,10.7,5.7,0.3,3.3,13.8,18.2,0.0,0.0,0.0,-0.014,-2.4,-1.0,-3.3,-0.1,2022
1,Steven Adams,C,28,MEM,7,5,16.3,1.3,3.0,.429,0.0,0.0,0,1.3,3.0,.429,.429,0.9,1.6,.545,2.1,4.3,6.4,2.1,0.1,0.1,0.6,1.7,3.4,12.8,.464,.000,.524,13.1,29.4,20.8,17.6,0.4,0.9,13.4,10.7,0.2,0.2,0.3,.128,-1.6,0.5,-1.1,0.0,2022
2,Bam Adebayo,C,24,MIA,18,18,34.1,5.8,9.7,.594,0.0,0.1,.000,5.8,9.7,.598,.594,3.2,4.2,.763,2.1,5.9,8.0,2.7,1.0,0.7,2.1,3.1,14.8,17.9,.638,.006,.434,6.9,21.3,13.8,12.6,1.5,2.3,15.4,17.9,1.2,1.0,2.2,.169,0.9,2.0,2.9,0.8,2022
3,Nickeil Alexander-Walker,SG,23,UTA,1,0,5.0,2.0,2.0,1.000,0.0,0.0,0,2.0,2.0,1.000,1.000,1.0,1.0,1.000,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,66.5,1.025,.000,.500,0.0,23.1,11.6,60.8,10.6,0.0,0.0,22.9,0.1,0.0,0.1,.810,27.8,22.3,50.1,0.1,2022
4,Grayson Allen,SG,26,MIL,12,5,25.4,3.1,6.8,.451,1.6,4.0,.396,1.5,2.8,.529,.567,0.6,0.9,.636,0.4,2.5,2.9,1.3,0.7,0.3,0.8,1.8,8.3,10.3,.576,.585,.134,1.7,9.7,5.9,7.2,1.3,1.3,9.4,13.6,0.2,0.5,0.7,.115,-1.0,1.2,0.2,0.2,2022
5,Jose Alvarado,PG,23,NOP,6,0,19.5,2.7,5.5,.485,1.0,2.7,.375,1.7,2.8,.588,.576,1.7,2.2,.769,0.3,1.0,1.3,1.5,1.2,0.2,1.2,3.0,8.0,13.3,.620,.485,.394,1.9,6.5,4.0,11.4,3.1,0.7,15.3,16.8,0.2,0.0,0.2,.090,-1.8,1.7,-0.1,0.1,2022
6,Kyle Anderson,PF,28,MEM,12,1,18.4,2.4,4.3,.569,0.3,1.0,.250,2.2,3.3,.667,.598,0.9,1.5,.611,0.8,3.5,4.3,1.8,0.9,0.6,0.8,1.8,6.0,15.0,.611,.235,.353,4.5,21.2,12.4,13.6,2.3,3.1,14.5,12.8,0.3,0.4,0.7,.147,-0.7,3.5,2.8,0.3,2022
7,Giannis Antetokounmpo,PF,27,MIL,12,12,37.3,11.7,23.8,.491,0.8,3.4,.220,10.9,20.3,.537,.507,7.6,11.2,.679,2.2,12.0,14.2,6.8,0.7,1.3,4.5,3.6,31.7,26.8,.552,.144,.470,6.2,31.8,19.4,36.9,0.9,3.4,13.6,38.5,0.6,1.1,1.7,.178,6.5,4.0,10.4,1.4,2022
8,Thanasis Antetokounmpo,SF,29,MIL,8,0,2.5,0.3,0.4,.667,0.0,0.0,0,0.3,0.4,.667,.667,0.1,0.4,.333,0.1,0.4,0.5,0.1,0.1,0.0,0.0,0.5,0.6,11.2,.579,.000,1.000,5.3,14.8,10.2,7.1,2.4,0.0,0.0,9.4,0.0,0.0,0.1,.178,-3.9,3.2,-0.7,0.0,2022
9,OG Anunoby,SF,24,TOR,6,6,36.2,6.5,13.7,.476,2.3,6.8,.341,4.2,6.8,.610,.561,2.0,2.7,.750,1.2,2.8,4.0,2.5,1.0,0.2,1.7,3.0,17.3,15.2,.584,.500,.195,3.6,10.7,6.8,11.4,1.5,0.5,10.1,21.2,0.3,-0.1,0.2,.051,1.2,-0.4,0.8,0.1,2022
