,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Steven Adams,C,20,OKC,18,0,18.4,1.7,2.5,.689,0.0,0.0,0,1.7,2.5,.689,.689,0.4,1.3,.348,1.2,2.9,4.1,0.2,0.1,1.3,0.6,2.7,3.9,11.0,.635,.000,.511,8.0,16.9,12.7,1.9,0.2,5.4,15.4,9.0,0.3,0.4,0.7,.099,-1.7,1.5,-0.2,0.2,2014
1,LaMarcus Aldridge,PF,28,POR,11,11,40.1,10.3,22.7,.452,0.2,0.3,.667,10.1,22.5,.449,.456,5.5,6.8,.800,2.7,7.9,10.6,1.5,0.6,1.6,1.7,3.6,26.2,21.0,.509,.012,.300,7.5,21.2,14.4,7.0,0.8,3.0,6.3,30.1,0.6,0.3,0.9,.097,2.7,-0.7,2.1,0.4,2014
2,Lavoy Allen,PF,24,IND,4,0,3.8,0.5,1.0,.500,0.0,0.0,0,0.5,1.0,.500,.500,0.0,0.0,0,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.3,1.0,14.3,.500,.000,.000,8.2,31.5,20.1,11.8,0.0,0.0,0.0,13.0,0.0,0.0,0.0,.144,0.8,-1.0,-0.2,0.0,2014
3,Ray Allen*,SG,38,MIA,20,1,26.4,3.0,7.2,.413,1.7,4.3,.388,1.3,2.9,.448,.528,1.7,1.9,.919,0.7,2.7,3.4,1.6,0.7,0.2,1.2,2.1,9.3,12.8,.581,.594,.259,3.4,13.2,8.5,9.7,1.5,0.7,13.1,17.8,0.6,0.3,0.9,.080,1.1,-0.9,0.2,0.3,2014
4,Tony Allen,SG,32,MEM,7,1,32.9,5.0,10.3,.486,0.0,1.0,.000,5.0,9.3,.538,.486,2.3,3.0,.762,3.3,4.4,7.7,1.4,1.7,0.1,1.7,3.3,12.3,15.6,.529,.097,.292,10.7,15.8,13.1,7.6,2.8,0.4,12.9,18.6,0.2,0.3,0.5,.097,-0.1,2.2,2.1,0.2,2014
5,Chris Andersen,C,35,MIA,18,0,17.6,1.8,3.2,.579,0.0,0.1,.000,1.8,3.1,.589,.579,1.4,2.1,.684,1.4,4.5,5.9,0.3,0.3,1.0,0.5,1.9,5.1,17.7,.624,.018,.667,11.3,32.9,22.5,2.5,0.9,5.3,10.9,13.3,0.7,0.5,1.2,.175,1.0,0.1,1.2,0.3,2014
6,Alan Anderson,SF,31,BRK,12,2,21.8,2.1,5.2,.403,0.8,2.6,.290,1.3,2.6,.516,.476,1.0,1.5,.667,0.8,1.8,2.7,1.3,0.8,0.0,0.8,2.7,5.9,9.3,.508,.500,.290,4.6,11.2,7.7,9.1,2.1,0.0,12.5,15.0,0.1,0.1,0.2,.044,-2.4,0.6,-1.8,0.0,2014
7,Pero Antić,C,31,ATL,7,7,24.3,1.0,6.0,.167,0.4,3.6,.120,0.6,2.4,.235,.202,0.7,1.1,.625,1.4,2.4,3.9,0.7,0.7,0.4,1.1,3.7,3.1,-1.1,.242,.595,.190,6.3,12.1,9.0,5.0,1.6,1.5,14.9,14.6,-0.6,0.3,-0.3,-0.098,-7.8,-2.0,-9.8,-0.3,2014
8,Trevor Ariza,SF,28,WAS,11,11,37.0,4.7,9.8,.481,2.3,5.1,.446,2.5,4.7,.519,.597,1.9,2.5,.778,1.9,7.0,8.9,1.7,1.5,0.4,1.3,2.4,13.6,17.6,.626,.519,.250,6.0,22.0,13.9,8.0,2.3,0.8,10.5,15.5,0.8,0.9,1.7,.202,3.3,1.9,5.2,0.7,2014
9,Hilton Armstrong,C,29,GSW,7,0,2.4,0.6,1.1,.500,0.0,0.1,.000,0.6,1.0,.571,.500,0.0,0.3,.000,0.4,0.1,0.6,0.3,0.0,0.3,0.6,0.9,1.1,5.4,.450,.125,.250,19.8,6.9,13.5,20.9,0.0,10.1,31.1,32.3,-0.1,0.0,-0.1,-0.218,-12.3,0.0,-12.3,0.0,2014
