,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Arron Afflalo,SG,24,DEN,6,6,20.0,3.3,5.3,.625,1.0,2.3,.429,2.3,3.0,.778,.719,1.5,1.8,.818,0.2,1.8,2.0,1.2,0.2,0.3,0.7,3.5,9.2,15.8,.746,.438,.344,1.0,11.5,6.1,9.5,0.4,1.3,9.8,15.1,0.4,0.0,0.4,.153,2.2,0.2,2.3,0.1,2010
1,LaMarcus Aldridge,PF,24,POR,6,6,38.2,6.7,15.5,.430,0.2,0.3,.500,6.5,15.2,.429,.435,5.5,7.3,.750,1.7,4.3,6.0,2.2,1.2,1.8,1.8,2.7,19.0,17.5,.507,.022,.473,5.1,14.6,9.7,11.1,1.7,4.4,8.9,25.8,0.2,0.0,0.2,.043,0.7,0.7,1.3,0.2,2010
2,Malik Allen,PF,31,DEN,4,0,2.8,0.0,0.3,.000,0.0,0.0,0,0.0,0.3,.000,.000,0.0,0.0,0,0.5,0.3,0.8,0.0,0.3,0.0,0.0,0.5,0.0,6.6,.000,.000,.000,21.8,11.4,16.7,0.0,4.5,0.0,0.0,4.0,0.0,0.0,0.0,.047,-2.4,0.5,-1.9,0.0,2010
3,Ray Allen*,SG,34,BOS,24,24,38.5,5.5,12.7,.431,2.3,6.0,.386,3.1,6.6,.472,.523,2.9,3.3,.863,0.5,2.8,3.3,2.6,0.9,0.1,1.5,3.1,16.1,13.1,.570,.477,.263,1.6,8.7,5.3,12.0,1.3,0.3,9.6,19.4,1.1,1.3,2.4,.126,1.5,0.4,1.9,0.9,2010
4,Tony Allen,SG,28,BOS,24,0,16.3,2.0,4.1,.480,0.0,0.2,.000,2.0,3.9,.505,.480,1.2,1.5,.778,0.5,1.2,1.7,0.7,1.0,0.6,1.0,2.4,5.1,11.2,.536,.051,.367,4.2,8.5,6.4,7.4,3.4,3.1,16.8,16.7,-0.1,0.9,0.8,.095,-2.7,3.5,0.8,0.3,2010
5,Lou Amundson,PF,27,PHO,16,0,12.1,1.2,2.3,.528,0.0,0.0,0,1.2,2.3,.528,.528,0.6,1.3,.429,1.9,1.6,3.5,0.1,0.4,0.4,0.4,1.9,2.9,13.1,.519,.000,.583,19.0,15.9,17.4,0.7,1.6,2.8,11.7,12.1,0.3,0.2,0.5,.112,-1.2,-1.1,-2.3,0.0,2010
6,Chris Andersen,PF,31,DEN,6,0,19.3,1.5,2.8,.529,0.0,0.0,0,1.5,2.8,.529,.529,1.5,2.3,.643,1.2,3.3,4.5,0.2,0.2,1.0,0.7,2.3,4.5,10.2,.583,.000,.824,7.2,21.7,14.3,1.2,0.4,4.2,14.7,10.4,0.1,0.0,0.1,.060,-1.1,-0.6,-1.7,0.0,2010
7,Ryan Anderson,PF,21,ORL,9,0,9.9,1.0,3.2,.310,0.4,1.6,.286,0.6,1.7,.333,.379,0.1,0.1,1.000,0.9,2.6,3.4,0.3,0.2,0.2,0.6,1.3,2.6,8.5,.391,.483,.034,11.6,31.1,21.7,5.8,1.2,1.8,14.5,19.1,-0.1,0.2,0.1,.043,-3.8,-0.7,-4.6,-0.1,2010
8,Carmelo Anthony,SF,25,DEN,6,6,42.3,10.7,23.0,.464,1.0,3.2,.316,9.7,19.8,.487,.486,8.3,9.5,.877,2.3,6.2,8.5,3.3,2.0,0.5,3.5,4.3,30.7,23.3,.564,.138,.413,6.6,18.3,12.3,15.0,2.4,1.0,11.4,32.1,0.6,0.1,0.7,.132,4.0,-0.9,3.1,0.3,2010
9,Joel Anthony,C,27,MIA,5,0,15.8,1.0,1.4,.714,0.0,0.0,0,1.0,1.4,.714,.714,0.6,0.8,.750,1.2,0.6,1.8,0.2,0.4,1.0,0.2,1.8,2.6,11.6,.742,.000,.571,8.8,5.1,7.1,2.0,1.3,5.4,10.2,5.7,0.1,0.1,0.3,.160,-0.7,2.9,2.2,0.1,2010
10,Carlos Arroyo,PG,30,MIA,5,5,23.0,2.4,5.2,.462,0.0,0.2,.000,2.4,5.0,.480,.462,0.4,0.4,1.000,0.4,1.4,1.8,2.2,0.6,0.0,0.6,1.8,5.2,8.7,.484,.038,.077,2.0,8.2,4.9,16.1,1.4,0.0,10.0,12.1,0.0,0.1,0.2,.063,-2.9,0.4,-2.5,0.0,2010
11,D.J. Augustin,PG,22,CHA,4,0,18.3,1.3,4.3,.294,0.5,1.5,.333,0.8,2.8,.273,.353,1.3,1.5,.833,0.3,0.8,1.0,1.8,0.3,0.3,1.0,1.0,4.3,5.6,.433,.353,.353,1.8,5.3,3.5,16.5,0.8,1.7,16.9,16.0,-0.1,0.0,-0.1,-0.050,-2.1,-1.6,-3.7,0.0,2010
12,Jeff Ayres,C,22,POR,3,0,5.7,0.7,1.3,.500,0.0,0.0,0,0.7,1.3,.500,.500,1.0,1.3,.750,0.7,0.0,0.7,0.0,0.7,1.0,0.3,0.3,2.3,27.7,.608,.000,1.000,13.8,0.0,7.2,0.0,6.5,16.0,14.8,19.1,0.0,0.0,0.1,.186,3.3,6.4,9.7,0.0,2010
13,Leandro Barbosa,PG,27,PHO,16,0,15.6,2.7,6.4,.417,0.8,2.2,.343,1.9,4.3,.456,.476,1.1,1.5,.708,0.1,1.2,1.3,1.3,0.3,0.1,0.9,2.1,7.2,10.5,.506,.340,.233,1.0,9.0,5.1,12.9,1.1,0.6,11.7,23.6,0.0,0.1,0.1,.014,-2.5,-1.4,-3.9,-0.1,2010
14,J.J. Barea,PG,25,DAL,6,0,17.5,2.5,6.2,.405,0.7,1.7,.400,1.8,4.5,.407,.459,0.2,0.5,.333,0.7,1.3,2.0,2.5,0.3,0.2,1.7,2.2,5.8,8.0,.457,.270,.081,4.3,8.5,6.4,25.3,1.0,0.7,20.7,21.5,-0.2,0.1,-0.1,-0.024,-1.9,-1.0,-2.8,0.0,2010
15,Matt Barnes,SF,29,ORL,14,14,23.3,2.1,5.4,.400,0.9,2.3,.375,1.3,3.1,.419,.480,1.2,1.4,.850,1.1,3.6,4.7,1.4,0.7,0.2,0.7,2.0,6.4,12.6,.531,.427,.267,6.3,18.4,12.6,9.9,1.7,0.8,10.7,14.2,0.4,0.7,1.1,.156,0.7,1.5,2.2,0.3,2010
16,Brandon Bass,PF,24,ORL,7,0,6.0,1.0,1.9,.538,0.0,0.0,0,1.0,1.9,.538,.538,0.7,0.9,.833,0.3,0.9,1.1,0.1,0.0,0.0,0.1,0.3,2.7,17.8,.607,.000,.462,6.1,17.2,11.9,4.7,0.0,0.0,6.0,19.6,0.1,0.1,0.2,.204,1.5,-0.3,1.2,0.0,2010
17,Nicolas Batum,SF,21,POR,6,6,23.2,2.8,6.2,.459,1.5,3.5,.429,1.3,2.7,.500,.581,1.0,1.3,.750,0.7,2.5,3.2,0.8,0.3,0.0,0.7,2.2,8.2,11.8,.605,.568,.216,3.4,13.9,8.4,6.4,0.8,0.0,9.0,15.4,0.2,-0.1,0.2,.052,0.6,-1.0,-0.4,0.1,2010
18,Jerryd Bayless,SG,21,POR,6,2,27.7,4.7,10.8,.431,1.0,2.5,.400,3.7,8.3,.440,.477,3.2,4.0,.792,0.7,2.0,2.7,3.8,0.3,0.0,1.3,3.5,13.5,15.4,.536,.231,.369,2.8,9.3,5.9,26.7,0.7,0.0,9.6,24.1,0.3,-0.1,0.2,.056,0.9,-1.3,-0.3,0.1,2010
