,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
11,Charles Barkley*,PF,30,PHO,10,10,42.5,11.0,21.6,.509,1.4,4.0,.350,9.6,17.6,.545,.542,4.2,5.5,.764,3.4,9.6,13.0,4.8,2.5,0.9,2.7,2.6,27.6,27.8,.575,.185,.255,8.4,27.0,17.1,20.0,3.0,1.5,10.1,27.0,1.5,0.4,1.8,.208,7.0,1.9,8.8,1.1,1994
12,John Battle,SG,31,CLE,1,0,8.0,1.0,1.0,1.000,0.0,0.0,0,1.0,1.0,1.000,1.000,0.0,0.0,0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,16.2,1.000,.000,.000,0.0,34.2,15.7,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,.123,0.4,0.5,1.0,0.0,1994
13,Benoit Benjamin,C,29,NJN,4,4,27.0,1.8,4.3,.412,0.0,0.0,0,1.8,4.3,.412,.412,1.8,2.0,.875,1.3,4.0,5.3,0.3,0.5,2.0,1.3,4.0,5.3,8.3,.512,.000,.471,5.1,16.2,10.7,1.9,1.0,5.2,19.6,10.7,0.0,0.2,0.2,.071,-3.2,1.9,-1.3,0.0,1994
14,David Benoit,SF,25,UTA,16,5,22.3,3.0,7.6,.393,0.2,1.0,.188,2.8,6.6,.425,.406,1.0,1.6,.640,1.4,2.8,4.2,0.6,0.4,0.7,1.0,1.9,7.2,10.0,.432,.131,.205,7.3,14.4,10.8,4.8,1.1,2.3,10.7,19.6,-0.2,0.3,0.1,.014,-2.6,-0.6,-3.2,-0.1,1994
15,Rolando Blackman,SG,34,NYK,6,0,5.7,0.5,1.8,.273,0.3,0.7,.500,0.2,1.2,.143,.364,0.0,0.0,0,0.2,0.3,0.5,0.5,0.0,0.0,0.2,1.0,1.3,2.7,.364,.364,.000,3.4,7.2,5.3,15.1,0.0,0.0,8.3,16.4,0.0,0.0,0.0,.005,-3.8,-1.7,-5.5,0.0,1994
16,Mookie Blaylock,PG,26,ATL,11,11,37.7,4.4,12.8,.340,2.0,5.8,.344,2.4,7.0,.338,.418,2.3,2.7,.833,1.5,3.5,5.0,8.9,2.2,0.5,2.9,2.0,13.0,17.0,.464,.454,.213,4.2,10.9,7.5,38.6,3.1,0.9,17.2,20.6,0.3,0.6,0.9,.104,2.8,1.7,4.5,0.7,1994
17,Walter Bond,SG,24,UTA,4,0,3.3,0.0,0.5,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.3,0.5,.500,0.0,0.3,0.3,0.0,0.3,0.0,0.0,1.0,0.3,-3.6,.174,.500,1.000,0.0,9.0,4.4,0.0,4.3,0.0,0.0,10.4,0.0,0.0,0.0,-0.068,-13.0,2.2,-10.8,0.0,1994
18,Anthony Bonner,SF,25,NYK,13,7,9.1,0.8,1.7,.455,0.0,0.0,0,0.8,1.7,.455,.455,0.5,1.0,.538,1.2,1.0,2.2,0.2,0.4,0.0,1.0,1.7,2.1,5.7,.487,.000,.591,14.8,13.5,14.2,2.9,2.3,0.0,31.9,16.0,-0.2,0.2,0.0,.001,-5.7,0.5,-5.2,-0.1,1994
19,Anthony Bowie,SG,30,ORL,2,0,6.5,0.0,0.5,.000,0.0,0.0,0,0.0,0.5,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,-6.9,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,-0.104,-12.2,-3.7,-15.9,0.0,1994
20,Terrell Brandon,PG,23,CLE,3,0,18.7,4.0,6.3,.632,0.0,0.0,0,4.0,6.3,.632,.632,0.7,1.0,.667,0.3,1.0,1.3,1.7,0.3,0.0,0.3,0.3,8.7,21.1,.640,.000,.158,2.1,7.3,4.5,19.3,1.0,0.0,4.7,17.9,0.2,0.0,0.2,.143,4.2,-0.4,3.9,0.1,1994
21,Kevin Brooks,SF,24,DEN,2,0,2.5,1.0,3.5,.286,0.0,0.5,.000,1.0,3.0,.333,.286,0.5,1.0,.500,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2.5,15.5,.317,.143,.286,23.8,22.4,23.1,0.0,0.0,0.0,0.0,72.8,0.0,0.0,0.0,-0.299,-3.0,-12.5,-15.5,0.0,1994
22,Scott Brooks,PG,28,HOU,5,0,4.6,1.0,1.2,.833,0.2,0.2,1.000,0.8,1.0,.800,.917,0.0,0.2,.000,0.2,0.2,0.4,0.6,0.0,0.0,0.0,0.6,2.2,22.8,.854,.167,.167,5.3,4.6,4.9,24.2,0.0,0.0,0.0,13.0,0.1,0.0,0.1,.277,4.7,2.4,7.1,0.0,1994
23,P.J. Brown,C,24,NJN,4,1,14.0,0.5,2.3,.222,0.0,0.0,0,0.5,2.3,.222,.222,2.0,2.0,1.000,1.0,1.0,2.0,0.8,0.0,0.5,0.8,3.3,3.0,5.4,.479,.000,.889,7.9,7.8,7.8,10.6,0.0,2.5,19.3,12.6,0.0,0.0,0.1,.053,-4.6,0.5,-4.1,0.0,1994
24,Mark Bryant,C,28,POR,4,1,16.0,1.3,4.3,.294,0.0,0.5,.000,1.3,3.8,.333,.294,0.0,0.0,0,1.5,1.5,3.0,0.5,0.5,0.5,0.8,1.8,2.5,4.3,.294,.118,.000,9.8,11.4,10.6,4.0,1.6,2.4,15.0,13.2,-0.1,0.0,-0.1,-0.103,-5.8,-2.4,-8.2,-0.1,1994
25,Matt Bullard,PF,26,HOU,10,0,5.5,0.4,1.9,.211,0.2,1.0,.200,0.2,0.9,.222,.263,0.6,0.8,.750,0.2,0.8,1.0,0.0,0.1,0.2,0.0,0.6,1.6,6.7,.355,.526,.421,4.4,15.3,10.3,0.0,1.0,2.5,0.0,19.1,-0.1,0.1,0.0,-0.004,-4.6,-0.9,-5.5,0.0,1994
26,Willie Burton,SF,25,MIA,2,0,5.5,0.5,2.0,.250,0.0,1.0,.000,0.5,1.0,.500,.250,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.0,-11.2,.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.2,-0.1,0.0,-0.1,-0.290,-15.4,-4.6,-20.0,-0.1,1994
27,Michael Cage,C,32,SEA,5,5,18.6,1.2,3.2,.375,0.0,0.0,0,1.2,3.2,.375,.375,0.4,1.2,.333,2.0,3.4,5.4,0.8,0.8,1.0,0.6,3.0,2.8,10.3,.376,.000,.375,11.9,21.1,16.4,7.2,2.3,4.2,13.9,10.8,0.0,0.2,0.2,.088,-2.2,2.2,-0.1,0.0,1994
28,Antoine Carr,PF,32,SAS,3,0,12.3,1.7,3.7,.455,0.0,0.0,0,1.7,3.7,.455,.455,2.7,3.0,.889,0.3,0.0,0.3,1.0,0.3,0.7,0.0,2.3,6.0,20.2,.602,.000,.818,2.8,0.0,1.5,14.4,1.5,3.7,0.0,18.2,0.2,0.0,0.2,.244,3.6,4.6,8.2,0.1,1994
29,Bill Cartwright,C,36,CHI,9,8,21.0,1.6,4.8,.326,0.0,0.0,0,1.6,4.8,.326,.326,1.4,1.8,.813,2.1,2.8,4.9,1.2,0.3,0.2,0.7,2.9,4.6,9.3,.410,.000,.372,12.8,15.9,14.4,9.0,0.9,0.8,10.7,14.2,0.1,0.2,0.3,.066,-2.3,-1.5,-3.8,-0.1,1994
30,Sam Cassell,PG,24,HOU,22,0,21.7,2.9,7.3,.394,0.8,2.0,.378,2.1,5.2,.400,.447,2.9,3.4,.865,0.9,1.8,2.7,4.2,1.0,0.2,2.1,2.8,9.4,16.3,.537,.281,.463,4.8,8.8,7.0,31.2,2.3,0.7,19.6,23.3,0.6,0.5,1.1,.111,0.4,1.3,1.7,0.4,1994
31,Cedric Ceballos,SF,24,PHO,10,8,21.2,4.3,9.3,.462,0.0,0.2,.000,4.3,9.1,.473,.462,1.5,1.8,.833,1.6,2.8,4.4,0.8,0.8,0.2,1.1,0.9,10.1,16.4,.500,.022,.194,7.9,15.8,11.6,6.1,1.9,0.7,9.8,22.7,0.2,0.0,0.2,.052,0.9,-2.4,-1.5,0.0,1994
32,Tom Chambers,PF,34,UTA,16,0,20.3,2.2,6.1,.361,0.0,0.4,.000,2.2,5.6,.389,.361,1.4,1.8,.793,1.0,1.8,2.8,0.8,0.3,0.6,0.5,3.1,5.8,7.9,.424,.072,.299,5.6,10.4,8.0,6.1,0.9,2.1,6.8,17.0,0.0,0.2,0.2,.034,-3.5,-0.8,-4.2,-0.2,1994
33,Derrick Coleman,PF,26,NJN,4,4,43.3,6.8,17.0,.397,1.3,2.3,.556,5.5,14.8,.373,.434,9.8,12.5,.780,4.8,9.5,14.3,2.5,0.5,1.3,4.5,3.0,24.5,20.7,.544,.132,.735,12.1,24.0,18.1,14.9,0.6,2.0,16.7,28.3,0.3,0.3,0.5,.150,5.4,-0.3,5.1,0.3,1994
34,Bimbo Coles,PG,25,MIA,5,0,28.0,5.0,9.4,.532,0.2,0.8,.250,4.8,8.6,.558,.543,3.6,4.6,.783,0.4,2.4,2.8,3.4,1.4,0.2,2.2,3.0,13.8,19.6,.604,.085,.489,1.5,9.7,5.5,24.3,2.7,0.5,16.1,21.6,0.4,0.1,0.5,.158,2.3,2.5,4.8,0.2,1994
35,Lester Conner,PG,34,IND,6,0,3.7,0.3,0.8,.400,0.0,0.0,0,0.3,0.8,.400,.400,0.3,0.3,1.000,0.2,0.5,0.7,0.0,0.2,0.0,0.0,0.3,1.0,12.1,.510,.000,.400,5.7,15.8,11.0,0.0,2.5,0.0,0.0,12.2,0.0,0.0,0.1,.177,-2.2,3.7,1.5,0.0,1994
36,Tyrone Corbin,SF,31,UTA,16,11,25.8,2.6,6.6,.387,0.3,0.8,.333,2.3,5.9,.394,.406,0.9,0.9,.933,1.6,3.4,4.9,0.9,1.3,0.2,0.7,1.9,6.3,11.1,.444,.113,.142,6.9,15.3,11.0,5.9,2.8,0.6,8.9,14.0,0.1,0.5,0.6,.073,-0.8,1.0,0.2,0.2,1994
37,John Crotty,PG,24,UTA,8,0,4.8,0.5,1.4,.364,0.3,0.3,1.000,0.3,1.1,.222,.455,0.3,0.3,1.000,0.0,0.4,0.4,1.1,0.1,0.0,0.1,0.8,1.5,14.8,.505,.182,.182,0.0,9.2,4.5,38.9,1.5,0.0,7.8,15.9,0.1,0.0,0.1,.153,0.1,0.9,1.0,0.0,1994
38,Terry Cummings,PF,32,SAS,4,1,18.0,2.8,5.5,.500,0.0,0.0,0,2.8,5.5,.500,.500,2.5,3.0,.833,2.5,3.8,6.3,0.5,1.3,0.8,1.0,2.5,8.0,24.0,.587,.000,.545,14.2,25.5,19.3,5.1,3.8,2.8,12.8,19.5,0.2,0.1,0.3,.208,1.9,3.3,5.2,0.1,1994
39,Earl Cureton,PF,36,HOU,10,0,10.0,0.8,1.0,.800,0.0,0.0,0,0.8,1.0,.800,.800,0.2,0.2,1.000,0.6,2.3,2.9,0.2,0.1,0.2,0.3,2.0,1.8,9.9,.827,.000,.200,7.3,24.2,16.4,3.0,0.5,1.4,21.6,6.5,0.2,0.1,0.3,.144,-3.8,2.3,-1.5,0.0,1994
40,Lloyd Daniels,SG,26,SAS,4,0,16.5,2.0,5.0,.400,1.0,2.0,.500,1.0,3.0,.333,.500,0.5,0.5,1.000,0.5,1.8,2.3,0.8,0.0,0.3,0.5,1.0,5.5,11.4,.527,.400,.100,3.1,13.0,7.6,7.9,0.0,1.0,8.7,15.6,0.1,0.0,0.1,.059,0.4,-0.7,-0.3,0.0,1994
41,Antonio Davis,PF,25,IND,16,0,25.1,3.0,5.6,.539,0.1,0.1,1.000,2.9,5.5,.534,.545,2.4,4.3,.559,2.3,4.3,6.6,0.4,0.7,1.1,1.4,2.9,8.4,14.9,.568,.011,.764,11.6,20.0,16.0,3.0,1.5,3.5,15.6,16.1,0.5,0.8,1.3,.152,-0.1,0.9,0.8,0.3,1994
42,Dale Davis,PF,24,IND,16,16,36.1,3.5,6.6,.528,0.0,0.1,.000,3.5,6.6,.533,.528,0.7,2.3,.306,3.9,6.0,9.9,0.7,1.1,1.1,1.9,3.3,7.7,11.2,.505,.009,.340,13.7,19.3,16.6,3.2,1.7,2.3,19.8,12.0,0.0,1.1,1.1,.095,-0.9,0.0,-0.8,0.2,1994
43,Hubert Davis,SG,23,NYK,23,7,17.2,1.9,5.3,.364,0.4,1.5,.286,1.5,3.7,.395,.405,1.0,1.4,.719,0.2,0.7,0.9,1.1,0.2,0.1,1.0,1.9,5.3,5.6,.448,.289,.264,1.5,5.0,3.2,11.7,0.7,0.6,14.5,18.5,-0.3,0.3,0.1,.011,-3.6,-1.1,-4.7,-0.3,1994
44,Vinny Del Negro,SG,27,SAS,4,4,23.3,3.0,6.8,.444,0.5,1.0,.500,2.5,5.8,.435,.481,0.8,1.3,.600,0.3,1.5,1.8,4.5,0.3,0.0,1.5,1.5,7.3,12.4,.497,.148,.185,1.1,7.9,4.2,34.0,0.6,0.0,17.0,17.0,0.1,0.0,0.0,.023,0.1,-1.5,-1.4,0.0,1994
45,Bison Dele,C,24,DEN,12,0,24.1,3.5,6.3,.553,0.0,0.0,0,3.5,6.3,.553,.553,2.3,3.4,.659,2.8,4.7,7.4,0.9,0.3,0.9,1.4,3.0,9.3,17.9,.590,.000,.539,13.6,21.7,17.8,7.4,0.8,2.6,15.3,17.7,0.6,0.3,0.9,.153,0.8,0.7,1.5,0.2,1994
46,Clyde Drexler*,SG,31,POR,4,4,39.3,7.8,18.3,.425,0.8,3.3,.231,7.0,15.0,.467,.445,4.8,5.8,.826,2.5,7.8,10.3,5.5,2.0,0.5,2.3,1.8,21.0,22.6,.505,.178,.315,6.7,24.0,14.7,21.3,2.6,1.0,9.8,24.7,0.4,0.0,0.4,.119,4.2,0.9,5.1,0.3,1994
47,Chris Dudley,C,28,POR,4,2,20.3,1.0,2.5,.400,0.0,0.0,0,1.0,2.5,.400,.400,0.3,0.5,.500,1.3,2.5,3.8,0.0,1.5,0.0,0.3,4.0,2.3,5.9,.414,.000,.200,6.5,15.0,10.4,0.0,3.8,0.0,8.4,6.2,0.0,0.0,0.0,.012,-5.7,0.3,-5.4,-0.1,1994
48,Doug Edwards,PF,23,ATL,1,0,3.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.3,0,0,0,0.0,0.0,0.0,0.0,0.0,24.5,0,0.0,0.0,0.0,0.0,.083,1.8,9.3,11.1,0.0,1994
49,Kevin Edwards,SG,28,NJN,4,4,37.0,4.5,12.5,.360,0.0,0.5,.000,4.5,12.0,.375,.360,3.3,3.5,.929,2.0,2.0,4.0,2.3,1.3,0.3,2.3,2.3,12.3,9.6,.436,.040,.280,5.9,5.9,5.9,14.4,1.8,0.5,13.8,19.9,-0.1,0.1,0.0,.012,-0.9,-0.5,-1.4,0.0,1994
50,Craig Ehlo,SG,32,ATL,11,0,28.8,4.5,10.7,.424,0.7,2.1,.348,3.8,8.6,.442,.458,1.5,2.2,.708,1.0,1.7,2.7,3.6,1.0,0.0,1.2,2.9,11.4,13.7,.486,.195,.203,3.8,7.0,5.3,22.2,1.9,0.0,9.2,20.5,0.3,0.3,0.6,.098,-0.1,0.9,0.9,0.2,1994
51,Mario Elie,SF,30,HOU,23,0,16.6,1.8,4.6,.396,0.4,1.4,.313,1.4,3.2,.432,.443,1.7,2.0,.851,0.4,1.3,1.7,1.7,0.3,0.1,0.9,1.3,5.8,11.9,.529,.302,.443,2.9,8.5,5.9,15.4,1.1,0.5,14.2,18.0,0.4,0.2,0.6,.076,-1.3,-0.5,-1.8,0.0,1994
52,Dale Ellis,SF,33,SAS,4,4,28.5,4.3,10.8,.395,1.3,4.3,.294,3.0,6.5,.462,.453,0.8,1.3,.600,0.8,1.8,2.5,0.3,0.8,0.0,1.0,1.5,10.5,9.3,.465,.395,.116,2.7,7.5,4.9,1.6,1.4,0.0,8.1,19.4,0.0,0.0,0.0,-0.003,-1.1,-1.5,-2.6,0.0,1994
53,LaPhonso Ellis,PF,23,DEN,12,12,36.3,5.7,11.8,.479,0.3,0.5,.500,5.4,11.3,.478,.489,3.2,4.5,.704,2.3,5.8,8.1,2.2,0.8,0.9,1.6,3.8,14.8,16.6,.534,.042,.380,7.4,18.0,12.8,11.9,1.1,1.7,10.3,19.6,0.8,0.4,1.2,.131,1.1,1.0,2.1,0.4,1994
54,Jo Jo English,SG,23,CHI,7,0,8.3,0.7,1.7,.417,0.1,0.6,.250,0.6,1.1,.500,.458,0.4,0.9,.500,0.1,0.3,0.4,0.3,0.1,0.1,0.1,0.6,2.0,7.6,.478,.333,.500,2.2,4.1,3.2,5.4,1.0,1.4,6.4,12.9,0.0,0.0,0.0,.039,-1.8,-1.9,-3.6,0.0,1994
55,Patrick Ewing*,C,31,NYK,25,25,41.3,8.4,19.2,.437,0.2,0.4,.364,8.2,18.8,.438,.441,4.9,6.5,.755,3.5,8.2,11.7,2.6,1.3,3.0,3.3,3.8,21.9,20.6,.495,.023,.339,9.9,24.4,16.9,13.4,1.7,5.7,13.1,28.6,0.8,2.4,3.2,.150,2.1,2.3,4.4,1.7,1994
56,Duane Ferrell,SF,28,ATL,11,0,17.0,2.3,5.7,.397,0.1,0.4,.250,2.2,5.4,.407,.405,2.5,3.3,.750,2.0,0.8,2.8,1.5,0.5,0.3,0.5,2.2,7.1,16.8,.495,.063,.571,12.9,5.6,9.4,15.3,1.5,1.2,6.0,20.6,0.5,0.2,0.6,.165,1.8,0.7,2.6,0.2,1994
57,Danny Ferry,PF,27,CLE,1,0,4.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-9.6,0,0,0,0.0,0.0,0.0,36.9,0.0,0.0,100.0,11.8,0.0,0.0,0.0,-0.364,-12.3,-1.1,-13.3,0.0,1994
58,Vern Fleming,PG,31,IND,16,1,15.4,2.4,4.8,.513,0.0,0.3,.000,2.4,4.4,.549,.513,1.1,1.3,.850,0.8,0.6,1.3,2.4,0.6,0.1,1.4,1.7,5.9,14.7,.560,.066,.263,6.1,4.2,5.1,28.8,2.2,0.3,20.6,19.8,0.3,0.3,0.6,.119,1.2,1.1,2.3,0.3,1994
59,Sleepy Floyd,PG,33,SAS,4,0,9.3,0.5,2.0,.250,0.0,0.0,0,0.5,2.0,.250,.250,0.5,1.0,.500,0.0,0.3,0.3,0.3,0.0,0.0,1.0,0.8,1.5,-5.5,.307,.000,.500,0.0,3.3,1.5,4.2,0.0,0.0,29.1,16.7,-0.2,0.0,-0.2,-0.252,-10.7,-4.5,-15.2,-0.1,1994
60,Corey Gaines,SG,28,NYK,4,0,7.0,0.0,1.0,.000,0.0,0.3,.000,0.0,0.8,.000,.000,0.0,0.0,0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,-4.1,.000,.250,.000,0.0,8.8,4.3,10.6,0.0,0.0,0.0,6.6,-0.1,0.0,0.0,-0.074,-10.0,-4.9,-14.9,-0.1,1994
61,Chris Gatling,C,26,GSW,3,1,18.0,2.7,4.3,.615,0.0,0.0,0,2.7,4.3,.615,.615,3.3,4.3,.769,2.3,3.3,5.7,1.3,0.7,0.3,0.7,3.3,8.7,22.3,.694,.000,1.000,16.0,21.3,18.7,8.9,1.8,1.1,9.7,15.9,0.3,-0.1,0.2,.200,2.4,-0.3,2.1,0.1,1994
62,Matt Geiger,C,24,MIA,2,0,5.5,0.0,1.0,.000,0.0,0.0,0,0.0,1.0,.000,.000,0.5,1.0,.500,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.7,.174,.000,1.000,0.0,41.2,20.1,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,-0.076,-6.0,-2.9,-8.9,0.0,1994
63,Kendall Gill,SG,25,SEA,5,5,30.6,5.2,12.0,.433,0.4,1.8,.222,4.8,10.2,.471,.450,2.6,4.2,.619,1.4,3.4,4.8,2.0,1.2,0.2,1.2,2.4,13.4,15.5,.484,.150,.350,5.1,12.8,8.9,13.3,2.1,0.5,8.0,22.8,0.1,0.2,0.3,.104,1.4,0.3,1.7,0.1,1994
64,Armen Gilliam,PF,29,NJN,4,0,28.0,3.8,8.5,.441,0.0,0.3,.000,3.8,8.3,.455,.441,3.0,4.0,.750,0.3,6.0,6.3,0.3,0.5,1.8,0.8,1.8,10.5,15.0,.512,.029,.471,1.0,23.5,12.2,2.2,1.0,4.4,6.8,17.8,0.1,0.2,0.3,.130,1.1,1.2,2.3,0.1,1994
65,Paul Graham,SG,26,ATL,1,0,2.0,1.0,2.0,.500,0.0,1.0,.000,1.0,1.0,1.000,.500,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.4,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.0,0.0,.066,7.6,-3.1,4.5,0.0,1994
66,Harvey Grant,SF,28,POR,4,1,19.0,4.3,8.3,.515,0.0,0.0,0,4.3,8.3,.515,.515,0.0,0.0,0,1.3,1.0,2.3,0.8,0.3,0.5,0.3,0.5,8.5,16.3,.515,.000,.000,6.9,6.4,6.7,6.3,0.7,2.0,2.9,18.8,0.2,-0.1,0.1,.055,1.7,-2.6,-0.8,0.0,1994
67,Horace Grant,PF,28,CHI,10,10,39.3,6.5,12.0,.542,0.1,0.1,1.000,6.4,11.9,.538,.546,3.1,4.2,.738,3.0,4.4,7.4,2.6,1.0,1.8,1.0,2.3,16.2,21.2,.585,.008,.350,9.7,13.4,11.6,11.8,1.4,3.6,6.7,18.1,1.3,0.4,1.7,.206,4.6,0.8,5.4,0.7,1994
68,Josh Grant,PF,26,GSW,1,0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.118,-3.2,-3.9,-7.1,0.0,1994
69,Jeff Grayer,SG,28,GSW,3,0,15.3,3.7,6.7,.550,0.0,0.0,0,3.7,6.7,.550,.550,0.7,1.0,.667,0.3,1.7,2.0,0.3,0.3,0.3,0.7,2.3,8.0,13.7,.563,.000,.150,2.7,12.5,7.8,2.9,1.1,1.3,8.6,21.0,0.1,-0.1,0.0,-0.004,-3.6,-3.1,-6.7,-0.1,1994
70,A.C. Green,PF,30,PHO,10,2,35.0,4.0,8.3,.482,0.7,1.7,.412,3.3,6.6,.500,.524,3.8,6.2,.613,2.9,5.5,8.4,1.3,1.0,0.2,0.7,2.2,12.5,16.0,.567,.205,.747,8.7,18.8,13.4,5.2,1.4,0.4,6.0,14.4,0.9,0.0,0.9,.125,1.9,-1.0,0.9,0.3,1994
