,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Arron Afflalo,SG,22,DET,12,0,7.0,0.6,1.5,.389,0.0,0.2,.000,0.6,1.3,.438,.389,0.0,0.0,0,0.0,0.4,0.4,0.5,0.3,0.0,0.1,0.4,1.2,6.7,.389,.111,.000,0.0,7.6,3.8,11.5,2.7,0.0,5.3,11.1,0.0,0.1,0.0,.028,-3.2,1.7,-1.5,0.0,2008
1,Malik Allen,PF,29,DAL,3,0,6.0,0.0,0.3,.000,0.0,0.0,0,0.0,0.3,.000,.000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,-6.5,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,-0.108,-9.2,-2.8,-12.1,0.0,2008
2,Ray Allen*,SG,32,BOS,26,26,38.0,5.1,12.0,.428,2.1,5.3,.396,3.0,6.6,.453,.516,3.2,3.5,.913,1.0,2.8,3.8,2.7,0.9,0.3,1.5,2.4,15.6,14.9,.576,.447,.296,3.2,9.2,6.2,12.7,1.4,0.7,9.8,19.0,2.0,1.1,3.1,.152,2.2,0.8,3.0,1.3,2008
3,Tony Allen,SG,26,BOS,15,0,4.3,0.6,1.1,.563,0.0,0.1,.000,0.6,1.0,.600,.563,0.1,0.3,.400,0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.3,1.3,10.8,.549,.063,.313,2.0,3.8,2.9,8.2,1.7,0.0,5.2,14.2,0.1,0.1,0.1,.100,-2.2,1.0,-1.2,0.0,2008
4,Rafer Alston,PG,31,HOU,4,4,31.5,5.3,12.0,.438,2.8,6.3,.440,2.5,5.8,.435,.552,1.0,1.3,.800,0.5,1.0,1.5,4.5,1.0,0.0,1.5,1.8,14.3,18.0,.568,.521,.104,1.7,3.6,2.7,28.4,1.8,0.0,10.7,21.2,0.3,0.1,0.4,.142,4.3,1.9,6.2,0.3,2008
5,Lou Amundson,PF,25,PHI,2,0,5.0,1.0,2.0,.500,0.0,0.0,0,1.0,2.0,.500,.500,0.5,1.0,.500,2.5,1.0,3.5,0.0,0.0,0.0,0.0,1.0,2.5,33.9,.512,.000,.500,60.3,26.1,43.8,0.0,0.0,0.0,0.0,22.8,0.1,0.0,0.1,.319,9.8,-6.3,3.5,0.0,2008
6,Carmelo Anthony,SF,23,DEN,4,4,36.5,8.0,22.0,.364,0.5,2.0,.250,7.5,20.0,.375,.375,6.0,7.3,.828,4.8,4.8,9.5,2.0,0.5,0.3,3.0,4.3,22.5,14.9,.447,.091,.330,13.1,14.4,13.7,9.7,0.7,0.5,10.6,32.0,0.0,-0.1,-0.1,-0.018,0.8,-3.4,-2.6,0.0,2008
7,Gilbert Arenas,PG,26,WAS,4,2,23.5,3.5,9.0,.389,1.3,3.0,.417,2.3,6.0,.375,.458,2.5,3.0,.833,0.0,1.8,1.8,2.8,0.5,0.0,2.0,3.3,10.8,11.2,.521,.333,.333,0.0,8.8,4.4,22.6,1.2,0.0,16.2,25.1,0.0,0.0,0.0,.012,-0.5,-2.1,-2.6,0.0,2008
8,Trevor Ariza,SF,22,LAL,8,0,5.6,0.9,1.5,.583,0.1,0.5,.250,0.8,1.0,.750,.625,0.3,0.5,.500,0.4,1.0,1.4,0.1,0.1,0.1,0.1,0.9,2.1,15.5,.618,.333,.333,8.1,19.8,14.2,3.7,1.2,1.7,6.8,15.1,0.1,0.1,0.1,.156,2.0,1.7,3.8,0.1,2008
9,Hilton Armstrong,C,23,NOH,8,0,9.0,1.0,1.6,.615,0.0,0.0,0,1.0,1.6,.615,.615,0.6,1.3,.500,1.1,1.4,2.5,0.0,0.0,0.8,0.5,1.5,2.6,14.5,.603,.000,.769,14.2,16.9,15.5,0.0,0.0,7.5,18.7,14.4,0.1,0.1,0.2,.120,-2.3,0.4,-1.9,0.0,2008
10,Carlos Arroyo,PG,28,ORL,4,0,7.5,0.5,1.0,.500,0.0,0.3,.000,0.5,0.8,.667,.500,0.5,0.5,1.000,0.0,0.5,0.5,1.0,0.0,0.0,0.8,1.0,1.5,4.5,.615,.250,.500,0.0,7.7,3.9,19.9,0.0,0.0,38.1,12.5,0.0,0.0,0.0,-0.011,-5.0,-1.6,-6.6,0.0,2008
11,Chucky Atkins,SG,33,DEN,1,0,3.0,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,0,.000,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.8,.000,1.000,.000,0.0,36.8,17.5,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,-0.298,-13.5,-2.2,-15.7,0.0,2008
12,James Augustine,PF,23,ORL,1,0,2.0,1.0,1.0,1.000,0.0,0.0,0,1.0,1.0,1.000,1.000,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,54.8,1.000,.000,.000,0.0,57.7,29.3,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,.466,21.4,8.4,29.8,0.0,2008
13,Leandro Barbosa,SG,25,PHO,5,1,28.6,3.8,11.0,.345,0.8,3.6,.222,3.0,7.4,.405,.382,2.0,2.2,.909,0.4,3.6,4.0,1.8,0.6,0.0,0.8,2.0,10.4,9.5,.434,.327,.200,1.6,14.9,8.2,10.0,1.1,0.0,6.3,20.6,-0.1,0.1,0.0,.012,-1.6,-0.9,-2.5,0.0,2008
14,J.J. Barea,PG,23,DAL,1,0,5.0,3.0,4.0,.750,2.0,2.0,1.000,1.0,2.0,.500,1.000,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,71.7,1.000,.500,.000,0.0,0.0,0.0,100.0,0.0,0.0,0.0,37.1,0.1,0.0,0.1,.561,41.3,11.5,52.8,0.1,2008
15,Andrea Bargnani,PF,22,TOR,5,5,20.8,2.6,7.8,.333,0.8,3.2,.250,1.8,4.6,.391,.385,0.4,0.4,1.000,0.2,1.2,1.4,0.4,0.8,0.6,0.4,3.0,6.4,5.2,.401,.410,.051,1.1,6.6,3.8,3.0,2.0,2.8,4.8,18.6,-0.2,0.0,-0.2,-0.079,-5.3,-1.1,-6.4,-0.1,2008
16,Brent Barry,SF,36,SAS,16,0,14.2,1.6,3.3,.491,1.2,2.6,.463,0.4,0.8,.583,.670,0.8,0.9,.800,0.1,1.0,1.1,1.1,0.4,0.1,0.6,1.4,5.2,14.2,.696,.774,.283,1.0,8.1,4.6,12.1,1.4,0.6,13.1,14.5,0.5,0.3,0.8,.161,1.8,2.1,4.0,0.3,2008
17,Brandon Bass,C,22,DAL,5,0,26.6,3.4,7.2,.472,0.0,0.2,.000,3.4,7.0,.486,.472,4.8,5.0,.960,4.0,2.8,6.8,0.4,0.6,0.6,0.6,2.4,11.6,22.1,.617,.028,.694,15.9,12.4,14.2,2.8,1.2,1.6,6.0,17.4,0.6,0.0,0.5,.198,4.3,-0.5,3.8,0.2,2008
18,Maceo Baston,PF,32,TOR,1,0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,55.6,0,0,0,0.0,0.0,0.0,0.0,53.1,0.0,0,0.0,0.0,0.0,0.0,.634,21.8,67.0,88.8,0.0,2008
19,Shane Battier,SF,29,HOU,6,6,41.0,3.3,7.5,.444,2.0,4.2,.480,1.3,3.3,.400,.578,1.3,1.8,.727,1.2,2.7,3.8,0.5,1.0,0.8,1.3,3.2,10.0,9.4,.602,.556,.244,3.1,7.5,5.2,2.1,1.4,1.6,13.8,11.2,0.2,0.2,0.4,.079,-1.3,1.6,0.3,0.1,2008
20,Raja Bell,SG,31,PHO,5,5,43.0,4.2,7.4,.568,2.6,4.0,.650,1.6,3.4,.471,.743,2.6,3.2,.813,1.2,4.4,5.6,2.2,0.4,0.2,1.0,3.8,13.6,13.7,.772,.541,.432,3.2,12.1,7.6,7.7,0.5,0.3,10.2,10.5,0.6,0.2,0.8,.176,2.9,1.3,4.2,0.3,2008
21,Mike Bibby,PG,29,ATL,7,7,36.0,3.1,9.3,.338,1.0,3.4,.292,2.1,5.9,.366,.392,3.0,4.6,.656,0.4,2.7,3.1,3.1,0.6,0.3,1.9,1.7,10.3,7.8,.455,.369,.492,1.5,9.1,5.4,16.7,0.9,0.6,14.1,17.4,-0.1,-0.1,-0.2,-0.039,-2.1,-2.9,-5.0,-0.2,2008
22,Chauncey Billups,PG,31,DET,15,15,32.0,4.6,11.5,.401,1.6,4.3,.375,3.0,7.2,.417,.471,5.3,6.3,.832,0.4,2.5,2.9,5.5,0.8,0.1,1.3,2.1,16.1,20.8,.564,.372,.552,1.6,10.2,5.8,30.8,1.4,0.2,8.6,23.9,1.6,0.4,2.0,.202,5.2,0.0,5.2,0.9,2008
23,Andray Blatche,PF,21,WAS,6,0,14.8,1.5,3.5,.429,0.0,0.2,.000,1.5,3.3,.450,.429,0.7,2.0,.333,1.2,2.2,3.3,0.2,0.3,1.0,0.8,2.5,3.7,7.9,.419,.048,.571,9.1,17.2,13.1,2.0,1.2,5.8,16.0,16.8,-0.1,0.1,0.0,-0.020,-5.3,-0.7,-6.0,-0.1,2008
24,Keith Bogans,SG,27,ORL,10,0,29.3,2.5,6.8,.368,1.5,4.5,.333,1.0,2.3,.435,.478,0.8,1.1,.727,0.4,3.8,4.2,1.1,0.4,0.0,0.7,2.6,7.3,7.6,.501,.662,.162,1.6,15.0,8.4,5.8,0.7,0.0,8.8,13.0,0.1,0.2,0.3,.050,-1.7,0.3,-1.4,0.0,2008
25,Matt Bonner,PF,27,SAS,2,0,4.5,1.0,1.5,.667,0.0,0.0,0,1.0,1.5,.667,.667,0.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,26.8,.667,.000,.000,0.0,25.6,12.8,43.7,0.0,0.0,0.0,15.9,0.0,0.0,0.1,.306,7.8,7.6,15.4,0.0,2008
26,Carlos Boozer,PF,26,UTA,12,12,36.8,6.3,15.3,.415,0.0,0.0,0,6.3,15.3,.415,.415,3.3,4.7,.714,3.5,8.8,12.3,2.8,0.5,0.2,3.0,3.9,16.0,13.8,.462,.000,.306,10.6,28.5,19.2,13.3,0.7,0.4,14.8,25.1,-0.1,0.4,0.3,.029,-0.5,-1.4,-1.9,0.0,2008
27,Chris Bosh*,C,23,TOR,5,5,39.8,8.4,17.8,.472,0.2,1.4,.143,8.2,16.4,.500,.478,7.0,8.4,.833,4.0,5.0,9.0,3.6,1.6,0.4,2.6,3.8,24.0,23.0,.558,.079,.472,11.4,14.3,12.8,16.0,2.1,1.0,10.8,27.9,0.5,0.1,0.6,.141,4.1,0.1,4.2,0.3,2008
28,Bruce Bowen,SF,36,SAS,17,17,29.9,2.2,5.5,.398,1.3,3.2,.407,0.9,2.3,.385,.516,0.5,0.6,.727,0.1,1.8,1.9,1.4,0.6,0.4,0.5,2.4,6.1,7.0,.531,.581,.118,0.5,7.0,3.7,6.9,1.2,0.9,8.4,10.1,0.2,0.5,0.7,.068,-2.1,2.3,0.2,0.3,2008
29,Ryan Bowen,SF,32,NOH,9,0,4.3,0.1,0.7,.167,0.0,0.1,.000,0.1,0.6,.200,.167,0.2,0.2,1.000,0.3,1.2,1.6,0.2,0.1,0.0,0.1,0.1,0.4,8.8,.291,.167,.333,8.7,31.1,20.1,6.8,1.4,0.0,12.7,9.8,0.0,0.1,0.0,.036,-2.2,0.4,-1.8,0.0,2008
30,Ronnie Brewer,SG,22,UTA,12,12,25.4,4.3,8.2,.520,0.1,0.5,.167,4.2,7.7,.543,.526,1.6,2.1,.760,1.4,1.8,3.2,1.6,1.0,0.3,0.3,2.4,10.2,17.2,.560,.061,.255,6.2,8.2,7.2,10.6,2.1,1.1,3.5,16.8,0.8,0.2,1.0,.154,2.1,2.0,4.0,0.5,2008
31,Aaron Brooks,PG,23,HOU,6,0,8.3,1.3,4.2,.320,0.0,1.7,.000,1.3,2.5,.533,.320,1.5,1.8,.818,0.0,1.0,1.0,0.5,0.0,0.0,0.5,1.8,4.2,5.8,.419,.400,.440,0.0,13.8,6.7,11.8,0.0,0.0,9.1,31.2,-0.1,0.0,-0.1,-0.054,-8.1,-1.6,-9.7,-0.1,2008
32,Devin Brown,SG,29,CLE,8,0,11.5,1.1,4.3,.265,0.6,2.1,.294,0.5,2.1,.235,.338,1.3,1.9,.667,1.0,1.4,2.4,1.1,0.3,0.0,1.1,1.3,4.1,7.3,.406,.500,.441,10.3,14.8,12.5,17.8,1.2,0.0,18.1,25.7,-0.2,0.1,-0.1,-0.030,-3.0,-1.7,-4.7,-0.1,2008
33,P.J. Brown,PF,38,BOS,25,0,13.6,1.0,2.2,.464,0.0,0.0,.000,1.0,2.2,.473,.464,0.8,1.0,.840,0.7,1.6,2.4,0.5,0.2,0.4,0.5,2.3,2.9,8.2,.545,.018,.446,6.7,14.9,10.9,5.6,0.8,2.5,15.2,11.2,0.3,0.5,0.7,.105,-3.5,2.4,-1.1,0.1,2008
34,Kobe Bryant*,SG,29,LAL,21,21,41.1,10.6,22.0,.479,1.5,5.0,.302,9.0,17.0,.532,.514,7.5,9.2,.809,0.9,4.8,5.7,5.6,1.7,0.4,3.3,2.8,30.1,25.0,.577,.229,.419,2.5,13.0,8.0,26.9,2.1,0.7,11.3,33.0,2.4,0.8,3.2,.178,6.5,0.8,7.4,2.0,2008
35,Caron Butler,SF,27,WAS,6,6,41.0,6.7,14.5,.460,0.8,3.5,.238,5.8,11.0,.530,.489,4.5,5.2,.871,1.7,4.0,5.7,3.8,1.8,0.2,2.7,3.2,18.7,17.7,.556,.241,.356,4.7,11.5,8.1,18.5,2.4,0.4,13.7,22.7,0.3,0.2,0.6,.109,2.4,0.4,2.9,0.3,2008
36,José Calderón,PG,26,TOR,5,0,24.0,4.4,10.0,.440,2.0,4.2,.476,2.4,5.8,.414,.540,1.0,1.0,1.000,0.8,2.8,3.6,7.0,0.2,0.0,1.2,3.0,11.8,21.7,.565,.420,.100,3.8,13.3,8.5,49.3,0.4,0.0,10.3,22.4,0.4,0.0,0.4,.159,6.0,-1.0,5.0,0.2,2008
37,Marcus Camby,C,33,DEN,4,4,31.0,1.3,5.3,.238,0.3,0.3,1.000,1.0,5.0,.200,.262,0.5,1.5,.333,2.8,10.5,13.3,3.0,1.0,3.0,2.5,2.5,3.3,10.1,.275,.048,.286,8.9,37.4,22.5,13.0,1.6,7.2,29.7,11.2,-0.3,0.1,-0.1,-0.052,-2.8,3.4,0.6,0.1,2008
38,Rodney Carney,SF,23,PHI,6,0,14.0,2.0,5.2,.387,0.8,1.7,.500,1.2,3.5,.333,.468,0.2,0.3,.500,0.5,0.7,1.2,0.8,1.2,0.3,0.0,1.5,5.0,15.9,.471,.323,.065,4.3,6.2,5.2,11.8,4.6,1.9,0.0,17.7,0.1,0.1,0.3,.143,2.5,3.8,6.3,0.2,2008
