,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Bam Adebayo,C,25,MIA,23,23,37.0,7.3,15.1,.481,0.0,0.1,.000,7.3,15.0,.485,.481,3.4,4.1,.821,2.7,7.1,9.9,3.7,0.9,0.7,2.7,3.1,17.9,15.8,.530,.009,.274,8.3,22.5,15.3,15.9,1.2,1.8,13.8,23.8,0.3,1.1,1.4,.078,-1.2,0.6,-0.6,0.3,2023
1,Santi Aldama,PF,22,MEM,6,0,16.8,2.5,5.5,.455,1.2,2.5,.467,1.3,3.0,.444,.561,0.3,0.3,1.000,1.2,3.2,4.3,1.2,0.5,0.0,0.3,0.8,6.5,15.0,.576,.455,.061,6.6,20.6,13.1,10.9,1.4,0.0,5.6,14.9,0.2,0.1,0.3,.139,2.3,1.7,4.0,0.2,2023
2,Nickeil Alexander-Walker,SG,24,MIN,5,4,29.6,3.0,7.0,.429,2.0,5.0,.400,1.0,2.0,.500,.571,0.4,0.6,.667,0.2,1.8,2.0,1.4,0.6,0.2,0.8,1.8,8.4,7.7,.578,.714,.086,0.8,7.3,3.9,7.1,1.0,0.6,9.9,12.6,0.0,0.0,0.0,.011,-1.9,0.0,-1.9,0.0,2023
3,Grayson Allen,SG,27,MIL,5,5,29.8,3.8,8.2,.463,2.8,5.8,.483,1.0,2.4,.417,.634,1.2,1.4,.857,0.2,2.2,2.4,1.8,0.4,0.0,0.8,1.4,11.6,11.0,.658,.707,.171,0.7,8.7,4.5,7.8,0.6,0.0,8.3,13.6,0.2,0.0,0.2,.073,-0.2,-1.0,-1.1,0.0,2023
4,Jarrett Allen,C,24,CLE,5,5,38.2,4.4,7.2,.611,0.0,0.0,0,4.4,7.2,.611,.611,0.6,1.2,.500,3.0,4.4,7.4,2.4,0.8,1.0,0.6,2.0,9.4,13.9,.608,.000,.167,9.5,12.9,11.3,10.2,1.1,2.3,7.2,10.2,0.3,0.3,0.6,.150,0.6,1.8,2.4,0.2,2023
5,Kyle Anderson,PF,29,MIN,4,0,26.0,3.8,7.5,.500,0.5,1.5,.333,3.3,6.0,.542,.533,0.5,0.5,1.000,0.8,3.3,4.0,4.5,1.8,0.5,1.5,3.3,8.5,14.9,.551,.200,.067,3.3,14.9,9.0,27.6,3.4,1.7,16.3,16.4,0.1,0.1,0.2,.079,-0.5,4.2,3.7,0.1,2023
6,Giannis Antetokounmpo,PF,28,MIL,3,3,30.3,9.3,17.7,.528,0.0,1.0,.000,9.3,16.7,.560,.528,4.7,10.3,.452,2.7,8.3,11.0,5.3,0.3,0.7,4.7,3.0,23.3,18.8,.525,.057,.585,9.5,32.4,20.4,29.8,0.5,1.9,17.4,37.3,-0.1,0.1,0.0,-0.026,1.3,0.6,2.0,0.1,2023
7,Thanasis Antetokounmpo,PF,30,MIL,2,0,2.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.017,-5.2,-2.3,-7.5,0.0,2023
8,Deandre Ayton,C,24,PHO,10,10,31.9,6.1,11.1,.550,0.0,0.0,0,6.1,11.1,.550,.550,1.2,2.3,.522,2.9,6.8,9.7,1.0,0.6,0.7,1.7,3.5,13.4,13.9,.553,.000,.207,10.9,24.4,17.8,4.4,0.9,1.8,12.3,19.0,0.1,0.2,0.3,.047,-1.9,-1.6,-3.5,-0.1,2023
9,Patrick Baldwin Jr.,SF,20,GSW,3,0,3.7,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,0,.000,0.0,0.0,0,0.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,-4.3,.000,1.000,.000,0.0,28.6,14.1,10.4,0.0,0.0,0.0,11.2,-0.1,0.0,0.0,-0.176,-9.8,-2.5,-12.3,0.0,2023
10,Mo Bamba,C,24,LAL,3,0,3.3,0.0,0.7,.000,0.0,0.3,.000,0.0,0.3,.000,.000,0.0,0.0,0,0.0,1.0,1.0,0.3,0.0,0.3,0.0,0.0,0.0,2.9,.000,.500,.000,0.0,30.2,15.9,11.8,0.0,9.0,0.0,8.8,0.0,0.0,0.0,-0.083,-6.2,3.1,-3.1,0.0,2023
11,Desmond Bane,SG,24,MEM,6,6,38.5,8.2,19.3,.422,2.7,8.3,.320,5.5,11.0,.500,.491,4.5,4.8,.931,1.2,4.8,6.0,3.2,0.5,0.0,2.8,3.2,23.5,13.3,.548,.431,.250,2.9,13.7,7.9,14.4,0.6,0.0,11.7,26.4,0.1,0.2,0.3,.056,1.1,-0.2,0.8,0.2,2023
12,Harrison Barnes,PF,30,SAC,7,7,28.0,3.6,8.6,.417,0.9,3.6,.240,2.7,5.0,.543,.467,2.7,3.7,.731,1.4,2.0,3.4,0.7,1.1,0.3,0.4,0.7,10.7,12.0,.525,.417,.433,5.1,7.5,6.2,3.5,1.9,1.0,4.0,15.1,0.2,0.2,0.4,.091,0.0,0.0,0.0,0.1,2023
13,RJ Barrett,SG,22,NYK,11,11,34.3,6.5,14.9,.433,1.8,5.5,.328,4.6,9.4,.495,.494,4.5,5.9,.769,0.5,4.0,4.5,2.8,0.8,0.2,2.3,2.3,19.3,14.6,.550,.372,.396,1.5,13.3,7.4,15.0,1.2,0.5,11.5,25.7,0.3,0.5,0.8,.105,0.9,0.4,1.3,0.3,2023
14,Nicolas Batum,PF,34,LAC,5,3,18.4,1.6,3.8,.421,1.2,3.4,.353,0.4,0.4,1.000,.579,0.0,0.0,0,0.2,2.0,2.2,1.2,0.4,0.4,0.4,2.0,4.4,7.9,.579,.895,.000,1.2,13.4,6.9,8.5,1.1,1.7,9.5,9.6,0.1,0.0,0.1,.028,-1.5,1.1,-0.4,0.0,2023
15,Malik Beasley,SG,26,LAL,11,0,8.3,0.9,3.1,.294,0.6,2.4,.269,0.3,0.7,.375,.397,0.5,0.5,1.000,0.3,0.5,0.7,0.2,0.1,0.0,0.2,0.5,3.0,5.4,.450,.765,.176,3.7,5.5,4.7,3.0,0.5,0.0,5.2,18.7,-0.1,0.0,0.0,-0.019,-3.6,-2.1,-5.7,-0.1,2023
16,MarJon Beauchamp,SF,22,MIL,2,0,2.5,1.0,1.5,.667,0.5,0.5,1.000,0.5,1.0,.500,.833,0.0,0.0,0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5,32.9,.833,.333,.000,0.0,23.6,11.3,0.0,0.0,0.0,0.0,25.3,0.0,0.0,0.0,.210,13.4,1.2,14.6,0.0,2023
17,Saddiq Bey,SF,23,ATL,6,0,22.2,2.5,6.7,.375,1.2,3.0,.389,1.3,3.7,.364,.463,1.3,1.5,.889,1.2,2.8,4.0,1.0,0.5,0.0,0.3,0.5,7.5,10.9,.512,.450,.225,5.2,15.2,9.8,5.6,1.1,0.0,4.4,14.2,0.1,0.0,0.1,.038,-0.6,-1.5,-2.1,0.0,2023
18,Bismack Biyombo,C,30,PHO,8,0,9.8,1.1,2.0,.563,0.0,0.0,0,1.1,2.0,.563,.563,1.1,2.3,.500,1.3,2.1,3.4,0.8,0.0,1.3,0.8,2.3,3.4,15.4,.564,.000,1.125,15.3,24.9,20.2,9.8,0.0,10.6,20.1,16.9,0.1,0.1,0.1,.088,-4.4,2.9,-1.5,0.0,2023
19,Bogdan Bogdanović,SG,30,ATL,6,1,26.2,5.0,9.0,.556,2.5,5.5,.455,2.5,3.5,.714,.694,0.8,1.2,.714,0.3,2.7,3.0,2.5,1.0,0.8,0.5,2.7,13.3,19.1,.701,.611,.130,1.3,12.1,6.2,13.2,1.8,3.0,5.0,15.7,0.5,0.0,0.5,.165,3.3,2.7,6.0,0.3,2023
20,Devin Booker,SG,26,PHO,11,11,41.7,12.8,21.9,.585,2.8,5.5,.508,10.0,16.4,.611,.649,5.3,6.1,.866,1.1,3.7,4.8,7.2,1.7,0.8,2.9,3.4,33.7,28.6,.686,.253,.278,3.1,10.2,6.7,29.1,2.0,1.6,10.6,29.0,2.1,0.2,2.3,.236,8.7,2.0,10.7,1.5,2023
21,Brandon Boston Jr.,SF,21,LAC,1,0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-50.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,42.0,0.0,0.0,0.0,-1.438,-40.9,-17.3,-58.2,0.0,2023
22,Christian Braun,SG,21,DEN,19,0,13.0,1.3,2.4,.533,0.1,0.5,.200,1.2,1.8,.629,.556,0.6,1.0,.579,0.6,1.4,2.1,0.6,0.6,0.2,0.5,1.5,3.2,9.5,.572,.222,.422,5.9,12.3,9.2,5.7,2.3,1.4,15.8,11.5,0.1,0.4,0.5,.091,-3.3,2.0,-1.4,0.0,2023
23,Mikal Bridges,SG,26,BRK,4,4,39.3,8.3,19.3,.429,2.5,6.3,.400,5.8,13.0,.442,.494,4.5,5.8,.783,0.5,4.8,5.3,4.0,0.5,0.5,2.0,1.3,23.5,16.3,.539,.325,.299,1.5,13.7,7.7,20.5,0.7,1.2,8.4,29.8,0.0,0.1,0.1,.027,2.2,-0.8,1.4,0.1,2023
24,Malcolm Brogdon,PG,30,BOS,19,0,24.9,4.3,10.3,.418,1.7,4.6,.379,2.6,5.7,.450,.503,1.5,1.8,.829,0.7,2.8,3.5,2.9,0.2,0.3,1.0,1.5,11.9,13.4,.535,.444,.179,3.2,12.4,8.0,17.2,0.3,0.9,8.2,22.0,0.5,0.3,0.7,.076,-0.2,-1.5,-1.6,0.0,2023
25,Dillon Brooks,SF,27,MEM,6,6,27.8,4.0,12.8,.312,1.7,7.0,.238,2.3,5.8,.400,.377,0.8,1.2,.714,0.5,2.5,3.0,1.8,0.2,0.0,1.2,3.3,10.5,2.4,.393,.545,.091,1.7,9.8,5.5,10.3,0.3,0.0,8.0,21.8,-0.4,0.1,-0.3,-0.082,-6.1,-1.4,-7.5,-0.2,2023
