,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
0,Ray Allen*,SG,24,MIL,5,5,37.2,8.0,18.0,.444,2.0,5.2,.385,6.0,12.8,.469,.500,4.0,4.4,.909,2.0,4.6,6.6,2.6,1.6,0.0,1.8,2.0,22.0,22.7,.552,.289,.244,6.5,13.3,10.1,12.2,2.3,0.0,8.3,26.9,0.5,0.2,0.7,.183,6.0,-0.2,5.8,0.4,2000
1,Rafer Alston,PG,23,MIL,4,0,4.0,0.0,0.8,.000,0.0,0.3,.000,0.0,0.5,.000,.000,0.0,0.5,.000,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,-11.6,.000,.333,.667,0.0,0.0,0.0,7.9,0.0,0.0,20.5,14.1,-0.1,0.0,-0.1,-0.367,-11.3,-6.9,-18.3,-0.1,2000
2,Nick Anderson,SG,32,SAC,5,5,26.4,2.2,6.8,.324,1.4,4.0,.350,0.8,2.8,.286,.426,1.4,1.6,.875,0.8,2.6,3.4,0.4,0.2,0.6,0.8,1.8,7.2,7.8,.480,.588,.235,3.2,10.0,6.7,2.5,0.4,1.4,9.6,14.2,0.0,-0.1,0.0,-0.014,-1.1,-1.3,-2.4,0.0,2000
3,Greg Anthony,PG,32,POR,15,0,14.2,1.3,3.5,.365,0.7,2.1,.323,0.6,1.4,.429,.462,0.8,1.1,.750,0.1,0.9,1.1,1.7,0.9,0.3,0.8,1.8,4.0,11.9,.508,.596,.308,1.2,8.3,4.8,20.0,3.4,1.5,16.9,16.3,0.1,0.3,0.4,.095,-0.5,3.2,2.7,0.3,2000
4,Stacey Augmon,SG,31,POR,7,0,4.9,0.6,1.7,.333,0.0,0.0,0,0.6,1.7,.333,.333,0.1,0.3,.500,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.9,1.3,-0.2,.349,.000,.167,0.0,7.4,3.7,0.0,0.0,0.0,0.0,18.5,-0.1,0.0,-0.1,-0.071,-8.0,-3.7,-11.7,-0.1,2000
5,Toby Bailey,SG,24,PHO,5,0,3.0,0.2,0.8,.250,0.0,0.0,0,0.2,0.8,.250,.250,0.4,0.8,.500,0.2,0.2,0.4,0.4,0.0,0.0,0.0,0.2,0.8,9.1,.347,.000,1.000,7.0,7.1,7.1,21.2,0.0,0.0,0.0,17.1,0.0,0.0,0.0,.036,0.6,-0.6,0.0,0.0,2000
6,Vin Baker,C,28,SEA,5,4,35.4,6.0,15.0,.400,0.0,0.2,.000,6.0,14.8,.405,.400,2.0,3.4,.588,3.2,4.4,7.6,2.0,1.0,0.4,3.2,3.8,14.0,10.2,.424,.013,.227,10.0,15.0,12.4,10.2,1.5,0.9,16.2,25.6,-0.3,0.1,-0.2,-0.043,-3.7,-1.8,-5.5,-0.2,2000
7,Brent Barry,SG,28,SEA,5,3,31.0,2.4,6.6,.364,1.6,4.0,.400,0.8,2.6,.308,.485,2.0,2.8,.714,0.6,2.0,2.6,3.0,0.6,0.6,1.4,4.0,8.4,9.7,.536,.606,.424,2.2,7.8,4.9,14.9,1.0,1.5,15.2,13.7,0.2,0.1,0.2,.072,-1.2,0.0,-1.2,0.0,2000
8,Jon Barry,SG,30,SAC,5,0,20.4,1.8,4.2,.429,1.4,2.4,.583,0.4,1.8,.222,.595,2.8,3.2,.875,0.4,2.0,2.4,2.4,0.6,0.0,0.8,1.4,7.8,18.5,.695,.571,.762,2.1,9.9,6.1,19.2,1.5,0.0,12.5,14.2,0.4,0.0,0.4,.169,3.8,1.1,4.9,0.2,2000
9,Jonathan Bender,SF,19,IND,9,0,2.3,0.4,0.7,.667,0.1,0.1,1.000,0.3,0.6,.600,.750,0.3,0.7,.500,0.0,0.3,0.3,0.0,0.1,0.0,0.0,0.2,1.3,23.9,.694,.167,1.000,0.0,16.5,8.4,0.0,2.6,0.0,0.0,19.5,0.1,0.0,0.1,.247,4.9,3.1,8.0,0.0,2000
