,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
10,Trevor Ariza,SF,25,NOH,6,6,40.2,5.8,14.2,.412,1.2,3.5,.333,4.7,10.7,.438,.453,2.7,3.7,.727,1.2,5.3,6.5,3.3,1.3,0.5,1.2,2.7,15.5,15.1,.491,.247,.259,3.9,16.7,10.4,15.4,1.9,1.0,6.9,21.1,0.2,0.1,0.3,.051,1.2,1.1,2.3,0.3,2011
11,Hilton Armstrong,C,26,ATL,8,0,4.4,0.1,0.6,.200,0.0,0.0,0,0.1,0.6,.200,.200,0.4,0.8,.500,0.5,0.8,1.3,0.1,0.4,0.0,0.3,0.9,0.6,6.4,.327,.000,1.200,13.9,20.6,17.3,4.3,4.8,0.0,20.7,13.5,-0.1,0.1,0.0,.016,-6.1,0.9,-5.2,0.0,2011
12,Darrell Arthur,PF,22,MEM,13,0,15.5,3.0,6.5,.459,0.1,0.1,1.000,2.9,6.5,.452,.465,1.0,1.3,.765,1.1,1.2,2.2,0.5,0.5,0.9,0.9,2.3,7.1,14.8,.497,.012,.200,7.8,8.8,8.3,6.4,1.9,5.0,11.5,23.7,0.0,0.2,0.3,.062,-1.9,1.0,-0.9,0.1,2011
13,Ömer Aşık,C,24,CHI,15,0,9.9,0.4,0.9,.462,0.0,0.0,0,0.4,0.9,.462,.462,0.2,0.7,.300,0.7,1.4,2.1,0.1,0.1,0.5,0.5,1.4,1.0,4.3,.431,.000,.769,7.9,17.3,12.5,1.0,0.7,4.2,28.7,7.6,-0.1,0.2,0.1,.034,-6.7,0.9,-5.8,-0.1,2011
14,J.J. Barea,PG,26,DAL,21,3,18.6,3.4,8.2,.419,0.8,2.4,.320,2.7,5.8,.459,.465,1.3,1.6,.794,0.4,1.5,1.9,3.4,0.3,0.0,1.1,1.3,8.9,16.8,.500,.291,.198,2.6,9.6,6.1,34.3,0.9,0.0,11.0,26.3,0.6,0.2,0.8,.100,1.4,-1.1,0.3,0.2,2011
15,Matt Barnes,SF,30,LAL,10,0,13.1,1.5,3.8,.395,0.2,1.2,.167,1.3,2.6,.500,.421,0.4,0.7,.571,1.1,1.7,2.8,0.5,0.7,0.2,0.6,2.3,3.6,9.7,.438,.316,.184,9.9,17.4,13.4,6.3,3.0,1.4,12.7,17.1,0.0,0.1,0.1,.037,-3.6,0.2,-3.5,0.0,2011
16,Earl Barron,C,29,POR,1,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,-2.8,-1.2,-4.0,0.0,2011
17,Brandon Bass,PF,25,ORL,6,6,23.2,2.7,6.3,.421,0.0,0.0,0,2.7,6.3,.421,.421,2.0,2.2,.923,2.0,2.2,4.2,0.3,0.5,0.8,1.2,1.2,7.3,13.2,.503,.000,.342,10.1,11.3,10.7,2.7,1.2,2.9,13.8,17.4,0.1,0.2,0.3,.106,-0.5,0.2,-0.2,0.1,2011
18,Tony Battie,C,34,PHI,5,0,7.6,0.6,1.4,.429,0.0,0.0,0,0.6,1.4,.429,.429,0.2,0.4,.500,0.4,1.6,2.0,0.0,0.0,0.6,0.2,1.0,1.4,8.2,.444,.000,.286,5.7,23.3,14.4,0.0,0.0,6.6,11.3,11.2,0.0,0.0,0.0,.026,-5.1,1.4,-3.7,0.0,2011
19,Shane Battier,SF,32,MEM,13,0,26.1,2.2,5.1,.439,0.6,2.2,.276,1.6,2.8,.568,.500,0.5,0.7,.667,1.3,2.7,4.0,1.2,0.5,0.5,0.5,2.1,5.5,9.9,.515,.439,.136,5.6,12.2,8.8,6.8,1.1,1.5,7.9,10.2,0.3,0.2,0.6,.081,-0.5,1.0,0.5,0.2,2011
20,Nicolas Batum,SF,22,POR,6,0,25.2,3.2,7.7,.413,1.2,4.3,.269,2.0,3.3,.600,.489,0.5,0.7,.750,0.2,1.5,1.7,1.3,0.8,0.8,1.2,2.3,8.0,10.3,.503,.565,.087,0.8,7.2,4.1,9.4,1.9,3.0,12.8,18.5,0.0,0.0,0.0,-0.003,-0.6,0.8,0.2,0.1,2011
21,Marco Belinelli,SG,24,NOH,6,6,28.8,3.8,10.5,.365,1.3,4.3,.308,2.5,6.2,.405,.429,0.7,0.7,1.000,0.0,0.8,0.8,0.7,0.8,0.0,0.7,2.0,9.7,6.5,.448,.413,.063,0.0,3.6,1.9,4.2,1.6,0.0,5.8,19.9,-0.2,-0.1,-0.3,-0.070,-2.4,-2.1,-4.6,-0.1,2011
22,Mike Bibby,PG,32,MIA,20,20,20.8,1.4,4.8,.281,0.9,3.3,.258,0.5,1.5,.333,.370,0.1,0.2,.500,0.3,1.6,1.8,1.2,0.6,0.3,0.9,1.5,3.7,3.6,.373,.688,.042,1.5,8.8,5.3,9.1,1.5,1.2,14.8,13.5,-0.6,0.4,-0.2,-0.029,-4.0,-0.6,-4.6,-0.3,2011
23,Chauncey Billups,PG,34,NYK,1,1,35.0,3.0,11.0,.273,2.0,6.0,.333,1.0,5.0,.200,.364,2.0,2.0,1.000,0.0,2.0,2.0,4.0,0.0,0.0,3.0,2.0,10.0,3.4,.421,.545,.182,0.0,7.3,3.2,19.7,0.0,0.0,20.2,18.7,-0.1,0.0,-0.1,-0.078,-3.5,-4.3,-7.8,-0.1,2011
24,DeJuan Blair,PF,21,SAS,4,0,12.5,1.8,5.3,.333,0.0,0.0,0,1.8,5.3,.333,.333,0.8,1.3,.600,2.3,1.0,3.3,0.5,0.0,0.3,0.5,1.5,4.3,9.6,.366,.000,.238,20.4,9.5,15.1,7.3,0.0,1.4,7.9,23.7,0.0,0.0,0.0,-0.021,-2.4,-4.5,-6.9,-0.1,2011
25,Steve Blake,PG,30,LAL,9,0,16.1,0.8,2.6,.304,0.7,2.0,.333,0.1,0.6,.200,.435,0.0,0.0,0,0.1,1.4,1.6,2.2,0.6,0.0,0.6,0.9,2.2,8.0,.435,.783,.000,0.8,12.0,6.0,20.4,1.9,0.0,17.9,9.2,0.0,0.1,0.1,.031,-1.3,1.3,0.0,0.1,2011
26,Keith Bogans,SG,30,CHI,16,16,19.2,1.8,4.3,.406,1.6,3.7,.424,0.2,0.6,.300,.587,0.1,0.3,.250,0.3,1.0,1.3,0.8,0.6,0.2,0.4,1.6,5.1,9.3,.579,.855,.058,1.5,6.3,3.9,6.4,1.8,0.8,9.0,11.7,0.4,0.4,0.7,.117,-0.7,1.6,0.9,0.2,2011
27,Matt Bonner,PF,30,SAS,6,0,20.5,2.0,4.2,.480,1.0,3.0,.333,1.0,1.2,.857,.600,1.3,1.7,.800,1.2,2.0,3.2,0.3,0.2,0.2,0.2,3.0,6.3,11.8,.646,.720,.400,6.5,11.6,9.0,2.7,0.4,0.6,3.3,11.6,0.3,0.1,0.4,.159,1.0,-0.3,0.6,0.1,2011
28,Carlos Boozer,C,29,CHI,16,16,31.7,4.8,11.1,.433,0.0,0.1,.000,4.8,11.1,.435,.433,3.0,3.8,.800,2.5,7.2,9.7,1.8,0.6,0.4,1.8,3.1,12.6,15.2,.494,.006,.337,9.2,27.6,18.2,10.0,1.0,1.1,12.0,21.2,0.4,0.9,1.3,.126,-0.4,0.2,-0.3,0.2,2011
29,Chris Bosh*,PF,26,MIA,21,21,39.7,6.6,13.9,.474,0.0,0.2,.000,6.6,13.7,.481,.474,5.4,6.7,.814,2.2,6.2,8.5,1.1,0.7,0.9,1.9,2.3,18.6,18.4,.553,.014,.481,7.0,18.6,12.9,5.4,0.9,1.9,10.2,23.0,1.6,1.0,2.6,.149,1.5,-0.4,1.1,0.6,2011
30,Elton Brand,PF,31,PHI,5,5,37.0,6.8,12.4,.548,0.0,0.0,0,6.8,12.4,.548,.548,2.0,2.6,.769,2.4,6.0,8.4,0.6,0.4,1.2,0.8,4.2,15.6,17.4,.576,.000,.210,7.0,17.9,12.4,3.1,0.6,2.7,5.6,18.6,0.4,0.1,0.5,.131,0.4,0.3,0.6,0.1,2011
31,Corey Brewer,SG,24,DAL,6,0,3.8,0.7,1.5,.444,0.2,0.5,.333,0.5,1.0,.500,.500,0.0,0.0,0,0.0,0.3,0.3,0.2,0.7,0.0,0.3,0.8,1.5,12.9,.500,.333,.000,0.0,10.5,5.3,8.0,9.6,0.0,18.2,23.3,0.0,0.1,0.0,.046,-7.6,5.6,-2.0,0.0,2011
32,Ronnie Brewer,SG,25,CHI,16,0,16.3,1.5,3.1,.480,0.2,0.4,.429,1.3,2.7,.488,.510,0.8,1.1,.765,0.4,1.7,2.1,0.9,0.8,0.4,0.3,0.9,4.0,13.7,.557,.140,.340,3.1,12.6,7.8,9.4,2.5,1.8,6.5,10.9,0.4,0.4,0.9,.162,-0.5,4.1,3.6,0.4,2011
33,Shannon Brown,SG,25,LAL,10,0,16.6,2.8,6.1,.459,0.7,2.5,.280,2.1,3.6,.583,.516,0.9,1.4,.643,0.5,1.4,1.9,0.7,0.6,0.2,0.9,1.0,7.2,14.5,.536,.410,.230,3.5,11.3,7.2,7.6,2.0,1.1,11.8,21.8,0.1,0.1,0.2,.063,0.3,-0.2,0.1,0.1,2011
34,Kobe Bryant*,SG,32,LAL,10,10,35.4,8.3,18.6,.446,1.2,4.1,.293,7.1,14.5,.490,.478,5.0,6.1,.820,0.8,2.6,3.4,3.3,1.6,0.3,3.1,2.3,22.8,20.6,.536,.220,.328,2.7,9.8,6.0,19.1,2.5,0.8,12.7,32.7,0.5,0.2,0.7,.099,4.0,-0.5,3.4,0.5,2011
35,Rasual Butler,SG,31,CHI,3,0,2.3,0.3,0.3,1.000,0.3,0.3,1.000,0.0,0.0,0,1.500,0.0,0.0,0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,1.0,23.5,1.500,1.000,.000,0.0,17.4,8.5,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,.241,8.6,2.0,10.6,0.0,2011
36,Andrew Bynum,C,23,LAL,10,10,32.0,5.7,10.5,.543,0.0,0.0,0,5.7,10.5,.543,.543,3.0,3.6,.833,3.6,6.0,9.6,0.8,0.5,1.4,2.0,3.3,14.4,20.6,.596,.000,.343,13.2,25.1,18.8,4.6,0.9,3.9,14.2,20.9,0.7,0.3,1.0,.154,1.4,-0.6,0.8,0.2,2011
37,Marcus Camby,C,36,POR,6,6,27.8,1.7,3.7,.455,0.2,0.2,1.000,1.5,3.5,.429,.477,0.0,0.3,.000,3.0,6.7,9.7,1.3,0.7,1.5,0.8,3.0,3.5,13.1,.459,.045,.091,13.8,28.9,21.6,7.6,1.4,4.8,17.9,8.5,0.1,0.2,0.3,.089,-0.5,1.9,1.4,0.1,2011
38,Brian Cardinal,SF,33,DAL,9,0,4.1,0.3,0.4,.750,0.3,0.4,.750,0.0,0.0,0,1.125,0.1,0.2,.500,0.0,0.3,0.3,0.2,0.1,0.0,0.3,0.9,1.1,7.3,1.025,1.000,.500,0.0,9.8,5.0,8.5,1.5,0.0,38.1,10.4,0.0,0.0,0.1,.077,-3.0,2.5,-0.5,0.0,2011
39,Anthony Carter,PG,35,NYK,4,0,12.3,2.0,3.8,.533,0.3,0.8,.333,1.8,3.0,.583,.567,0.5,0.5,1.000,0.5,1.5,2.0,1.5,0.5,0.3,1.0,0.3,4.8,18.0,.598,.200,.133,4.1,15.7,9.2,24.3,2.1,1.5,20.1,17.8,0.1,0.0,0.1,.107,2.0,2.3,4.3,0.1,2011
40,Mario Chalmers,PG,24,MIA,21,1,24.3,2.6,5.9,.435,1.5,4.0,.381,1.0,1.9,.550,.565,1.1,1.5,.719,0.2,1.7,1.9,2.1,1.3,0.0,1.3,2.3,7.8,12.5,.590,.677,.258,1.0,8.3,4.7,15.2,2.9,0.2,16.9,15.9,0.6,0.6,1.2,.111,-0.6,2.1,1.5,0.4,2011
41,Tyson Chandler,C,28,DAL,21,21,32.4,2.7,4.7,.582,0.0,0.0,0,2.7,4.7,.582,.582,2.5,3.7,.679,3.8,5.4,9.2,0.4,0.6,0.9,0.7,3.7,8.0,15.2,.631,.000,.796,14.6,20.2,17.4,1.9,1.1,2.3,9.6,10.5,1.9,0.8,2.7,.188,0.6,0.0,0.6,0.5,2011
42,Wilson Chandler,SF,23,DEN,5,2,23.0,1.6,5.8,.276,0.2,1.4,.143,1.4,4.4,.318,.293,1.4,1.8,.778,0.4,4.0,4.4,0.4,0.6,0.8,0.8,3.0,4.8,4.0,.364,.241,.310,1.9,19.3,10.7,2.9,1.3,2.9,10.8,14.7,-0.2,0.1,-0.1,-0.057,-5.4,0.2,-5.2,-0.1,2011
43,Earl Clark,SF,23,ORL,1,0,6.0,1.0,3.0,.333,0.0,0.0,0,1.0,3.0,.333,.333,0.0,0.0,0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,2.0,44.4,.333,.000,.000,39.0,40.2,39.6,34.8,9.2,13.4,0.0,23.8,0.0,0.0,0.0,.388,11.7,11.8,23.5,0.0,2011
44,Jason Collins,C,32,ATL,12,9,13.2,0.8,1.2,.643,0.0,0.0,0,0.8,1.2,.643,.643,0.3,0.7,.375,0.5,0.9,1.4,0.1,0.4,0.3,0.4,2.6,1.8,3.8,.599,.000,.571,4.6,8.4,6.5,1.0,1.8,1.6,22.2,7.0,0.0,0.1,0.2,.048,-6.2,1.5,-4.7,-0.1,2011
45,Darren Collison,PG,23,IND,5,5,29.2,3.6,9.2,.391,0.8,1.2,.667,2.8,8.0,.350,.435,1.4,2.2,.636,0.8,1.8,2.6,4.0,1.0,0.4,1.8,1.4,9.4,11.9,.462,.130,.239,2.9,7.4,5.0,24.5,1.8,1.1,15.0,18.5,0.0,0.0,0.0,.014,0.0,-0.8,-0.8,0.0,2011
46,Nick Collison,C,30,OKC,17,0,24.3,2.8,4.5,.632,0.0,0.0,0,2.8,4.5,.632,.632,1.1,1.4,.783,2.8,3.0,5.8,0.9,0.9,0.9,0.8,3.7,6.7,16.2,.662,.000,.303,13.5,13.8,13.7,6.1,1.9,2.8,13.1,10.9,1.1,0.4,1.5,.177,1.0,2.1,3.1,0.5,2011
47,Mike Conley,PG,23,MEM,13,13,39.0,5.5,14.1,.388,0.8,2.8,.297,4.6,11.2,.411,.418,3.4,4.1,.830,0.5,3.3,3.8,6.4,1.1,0.2,2.3,3.0,15.2,13.7,.477,.202,.290,1.6,10.0,5.7,27.5,1.5,0.5,12.7,21.3,0.3,0.3,0.6,.059,-0.2,-0.3,-0.5,0.2,2011
48,Daequan Cook,SG,23,OKC,17,0,11.5,1.3,3.3,.393,0.9,2.7,.348,0.4,0.6,.600,.536,0.2,0.2,1.000,0.1,1.5,1.6,0.1,0.2,0.0,0.4,1.0,3.8,8.2,.554,.821,.071,0.6,14.9,8.0,0.9,0.8,0.0,10.8,15.1,0.1,0.1,0.2,.054,-1.2,-1.2,-2.4,0.0,2011
49,Jamal Crawford,SG,30,ATL,12,0,29.8,5.1,12.9,.394,1.8,5.0,.350,3.3,7.9,.421,.461,3.5,4.3,.824,0.1,1.3,1.3,2.5,0.8,0.3,1.3,1.4,15.4,16.1,.521,.387,.329,0.3,5.0,2.7,16.3,1.4,0.9,8.3,26.5,0.4,0.2,0.6,.079,2.4,-0.6,1.8,0.3,2011
50,Glen Davis,C,25,BOS,9,0,21.2,2.0,5.1,.391,0.0,0.1,.000,2.0,5.0,.400,.391,0.9,1.2,.727,0.8,2.8,3.6,0.9,0.3,0.0,1.0,2.3,4.9,5.2,.433,.022,.239,4.7,15.2,10.2,6.5,0.8,0.0,15.0,15.0,-0.2,0.2,0.0,.003,-5.1,0.2,-4.9,-0.1,2011
51,Luol Deng,SF,25,CHI,16,16,42.9,6.1,14.4,.426,1.4,4.3,.324,4.8,10.1,.469,.474,3.3,3.9,.839,1.7,4.9,6.6,2.7,1.5,0.6,1.6,2.5,16.9,15.4,.525,.296,.270,4.6,14.0,9.2,11.2,1.9,1.1,9.2,19.1,1.1,1.1,2.1,.150,1.0,1.4,2.4,0.8,2011
52,Toney Douglas,SG,24,NYK,4,3,28.0,3.8,10.3,.366,1.8,4.5,.389,2.0,5.8,.348,.451,1.5,1.5,1.000,0.5,2.8,3.3,2.3,0.5,0.0,1.0,3.0,10.8,10.5,.493,.439,.146,1.8,12.6,6.6,15.1,0.9,0.0,8.4,18.7,0.1,0.0,0.2,.066,-1.0,-1.1,-2.1,0.0,2011
53,Chris Duhon,PG,28,ORL,1,0,4.0,1.0,2.0,.500,1.0,2.0,.500,0.0,0.0,0,.750,2.0,2.0,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,53.8,.868,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,0.1,0.0,0.1,.755,25.6,5.0,30.6,0.0,2011
54,Tim Duncan*,C,34,SAS,6,6,35.3,5.5,11.5,.478,0.0,0.0,0,5.5,11.5,.478,.478,1.7,2.7,.625,2.7,7.8,10.5,2.7,0.5,2.5,3.0,2.8,12.7,15.5,.500,.000,.232,8.6,26.4,17.3,14.1,0.7,5.1,19.1,20.8,-0.1,0.3,0.2,.053,-0.4,1.5,1.1,0.2,2011
55,Mike Dunleavy,SG,30,IND,5,0,14.4,1.4,4.0,.350,0.6,2.0,.300,0.8,2.0,.400,.425,1.6,2.4,.667,0.0,1.2,1.2,1.6,0.8,0.0,0.2,0.6,5.0,14.9,.494,.500,.600,0.0,10.0,4.7,19.0,3.0,0.0,3.8,16.5,0.1,0.0,0.2,.116,2.6,1.6,4.3,0.1,2011
56,Kevin Durant,SF,22,OKC,17,17,42.5,9.1,20.3,.449,2.2,6.4,.339,6.9,13.9,.500,.503,8.2,9.8,.838,1.1,7.1,8.2,2.8,0.9,1.1,2.5,3.1,28.6,24.1,.582,.316,.484,3.0,18.8,11.1,13.3,1.2,2.0,9.1,29.0,2.6,0.6,3.3,.217,5.7,0.2,5.9,1.4,2011
57,Patrick Ewing,SF,26,NOH,2,0,1.0,0.5,0.5,1.000,0.5,0.5,1.000,0.0,0.0,0,1.500,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,75.9,1.500,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,.346,43.6,6.3,49.9,0.0,2011
58,Raymond Felton,SG,26,DEN,5,0,30.4,3.6,10.0,.360,0.8,3.2,.250,2.8,6.8,.412,.400,3.6,4.8,.750,0.0,1.8,1.8,4.2,1.2,0.0,2.0,2.0,11.6,11.2,.479,.320,.480,0.0,6.6,3.3,24.6,2.0,0.0,14.2,21.2,-0.1,0.1,0.0,-0.001,-1.1,-0.4,-1.5,0.0,2011
59,Rudy Fernández,SG,25,POR,6,0,13.5,0.7,3.0,.222,0.5,1.7,.300,0.2,1.3,.125,.306,1.0,1.5,.667,0.3,1.7,2.0,0.8,0.3,0.2,0.3,1.2,2.8,6.8,.387,.556,.500,3.2,14.9,9.2,9.6,1.4,1.1,8.3,15.1,-0.1,0.0,0.0,-0.022,-3.2,-0.2,-3.4,0.0,2011
60,Landry Fields,SG,22,NYK,4,4,17.8,0.8,3.8,.200,0.0,1.0,.000,0.8,2.8,.273,.200,0.3,1.5,.167,0.3,1.0,1.3,1.3,0.5,0.8,1.0,0.0,1.8,0.3,.198,.267,.400,1.4,7.2,4.0,11.3,1.5,3.0,18.5,13.4,-0.3,0.0,-0.2,-0.163,-5.7,-1.8,-7.5,-0.1,2011
61,Derek Fisher,PG,36,LAL,10,10,32.5,2.9,6.7,.433,0.7,1.7,.412,2.2,5.0,.440,.485,1.7,2.1,.810,0.1,2.6,2.7,3.6,1.4,0.2,0.8,2.5,8.2,12.4,.538,.254,.313,0.4,10.7,5.2,17.5,2.4,0.5,9.5,12.3,0.5,0.2,0.7,.101,-0.9,2.4,1.5,0.3,2011
62,Gary Forbes,SF,25,DEN,1,0,2.0,0.0,1.0,.000,0.0,0.0,0,0.0,1.0,.000,.000,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.4,.000,.000,.000,0.0,55.6,27.8,0.0,0.0,0.0,0.0,22.8,0.0,0.0,0.0,-0.497,-14.8,-5.9,-20.7,0.0,2011
63,T.J. Ford,PG,27,IND,2,0,7.0,1.5,1.5,1.000,0.5,0.5,1.000,1.0,1.0,1.000,1.167,0.0,0.0,0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,3.5,21.9,1.167,.333,.000,0.0,8.5,4.0,30.5,0.0,0.0,40.0,16.2,0.0,0.0,0.0,.145,6.2,-1.1,5.2,0.0,2011
64,Jeff Foster,C,34,IND,5,0,18.6,1.4,2.4,.583,0.0,0.0,0,1.4,2.4,.583,.583,0.6,1.6,.375,2.0,2.8,4.8,0.8,0.4,0.8,1.0,2.8,3.4,10.2,.548,.000,.667,11.6,18.0,14.6,7.1,1.1,3.5,24.4,10.0,0.0,0.1,0.1,.059,-2.9,1.1,-1.8,0.0,2011
65,Danilo Gallinari,SF,22,DEN,5,5,29.6,3.8,8.8,.432,1.4,3.0,.467,2.4,5.8,.414,.511,3.0,4.2,.714,0.2,3.2,3.4,2.0,0.8,0.0,1.4,3.4,12.0,11.9,.563,.341,.477,0.8,12.0,6.4,12.3,1.4,0.0,11.6,18.6,0.1,0.1,0.2,.065,0.0,0.6,0.6,0.1,2011
66,Kevin Garnett*,PF,34,BOS,9,9,36.4,6.2,14.1,.441,0.0,0.1,.000,6.2,14.0,.444,.441,2.4,3.2,.759,2.3,8.6,10.9,2.6,1.9,1.0,2.1,3.0,14.9,17.3,.479,.008,.228,8.3,27.3,18.3,12.4,2.8,2.3,12.0,23.2,0.0,0.7,0.8,.113,-0.1,2.5,2.4,0.4,2011
67,Marc Gasol,C,26,MEM,13,13,39.9,5.5,10.8,.511,0.0,0.2,.000,5.5,10.7,.518,.511,3.9,5.6,.699,3.2,8.1,11.2,2.2,1.1,2.2,2.0,3.4,15.0,18.9,.563,.014,.518,8.9,23.8,16.2,9.4,1.4,4.5,13.1,17.5,0.9,0.8,1.7,.153,1.7,2.2,3.9,0.8,2011
68,Pau Gasol,C,30,LAL,10,10,35.8,4.7,11.2,.420,0.1,0.2,.500,4.6,11.0,.418,.424,3.6,4.5,.800,3.2,4.6,7.8,3.8,0.4,1.7,1.7,3.3,13.1,17.3,.497,.018,.402,10.5,17.2,13.6,17.9,0.6,4.2,11.4,19.7,0.6,0.2,0.9,.115,1.6,0.3,1.9,0.4,2011
69,Paul George,SG,20,IND,5,5,26.6,2.0,6.6,.303,0.6,2.6,.231,1.4,4.0,.350,.348,1.4,1.6,.875,1.0,4.0,5.0,1.0,1.4,2.0,1.4,2.2,6.0,10.0,.411,.394,.242,4.0,18.0,10.6,6.2,2.8,6.1,16.1,14.8,-0.2,0.2,0.0,.012,-1.8,2.8,1.1,0.1,2011
70,Taj Gibson,PF,25,CHI,16,0,17.8,2.7,4.8,.566,0.0,0.1,.000,2.7,4.7,.573,.566,0.6,0.9,.600,1.6,2.5,4.1,0.6,0.3,1.4,0.9,2.0,5.9,16.5,.575,.013,.197,10.7,17.1,13.9,5.7,1.0,6.0,14.5,15.7,0.4,0.5,0.9,.153,-1.1,2.7,1.5,0.3,2011
