,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Year
18,Chucky Brown,PF,27,HOU,8,8,21.0,3.1,5.6,.556,0.0,0.0,0,3.1,5.6,.556,.556,1.9,2.3,.833,0.8,2.3,3.0,0.6,0.4,0.0,0.5,2.1,8.1,13.6,.614,.000,.400,4.0,12.9,8.3,5.0,0.9,0.0,7.0,15.5,0.3,0.0,0.4,.109,-1.0,-0.7,-1.7,0.0,1996
19,Randy Brown,PG,27,CHI,16,0,7.0,1.0,1.8,.571,0.2,0.4,.500,0.8,1.4,.591,.625,0.6,0.8,.750,0.2,0.4,0.6,0.4,0.3,0.1,0.4,1.1,2.8,14.2,.661,.214,.429,3.1,8.0,5.4,10.6,2.5,0.8,17.4,16.3,0.2,0.2,0.4,.180,-1.0,3.8,2.8,0.1,1996
20,Mark Bryant,PF,30,HOU,8,0,18.1,2.6,4.4,.600,0.0,0.0,0,2.6,4.4,.600,.600,1.5,1.9,.800,0.9,2.5,3.4,0.5,0.1,0.3,0.4,2.6,6.8,14.1,.649,.000,.429,5.4,16.7,10.8,4.6,0.4,1.1,6.7,14.0,0.4,0.1,0.4,.134,-0.9,0.0,-0.9,0.0,1996
21,Jud Buechler,SF,27,CHI,17,0,7.5,1.1,2.2,.474,0.5,1.2,.381,0.6,1.0,.588,.579,0.1,0.2,.500,0.1,0.5,0.6,0.4,0.4,0.0,0.5,0.8,2.7,11.4,.578,.553,.105,1.8,8.1,4.8,8.0,3.0,0.0,16.8,17.1,0.1,0.2,0.3,.116,-0.4,1.9,1.4,0.1,1996
22,Matt Bullard,PF,28,ATL,4,0,12.8,1.0,3.0,.333,1.0,2.0,.500,0.0,1.0,.000,.500,0.5,1.0,.500,0.0,1.5,1.5,0.0,0.0,0.5,0.5,1.5,3.5,5.8,.509,.667,.333,0.0,14.9,7.2,0.0,0.0,3.0,12.7,14.9,0.0,0.0,0.0,-0.019,-3.5,-1.9,-5.3,0.0,1996
23,Michael Cage,C,34,CLE,3,3,33.7,2.7,4.7,.571,0.0,0.0,0,2.7,4.7,.571,.571,1.0,1.7,.600,4.3,5.0,9.3,0.7,0.7,1.7,0.0,1.7,6.3,17.5,.586,.000,.357,15.6,21.4,18.2,3.5,1.2,4.8,0.0,8.2,0.3,0.1,0.3,.159,2.4,0.4,2.8,0.1,1996
24,Adrian Caldwell,PF,29,IND,1,0,3.0,1.0,1.0,1.000,0.0,0.0,0,1.0,1.0,1.000,1.000,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,37.4,1.000,.000,.000,0.0,38.0,20.5,0.0,0.0,0.0,0.0,15.9,0.0,0.0,0.0,.368,14.2,2.3,16.5,0.0,1996
25,Elden Campbell,PF,27,LAL,4,4,32.3,5.0,9.8,.513,0.0,0.3,.000,5.0,9.5,.526,.513,2.0,4.0,.500,0.8,7.3,8.0,2.0,0.3,2.3,2.5,4.3,12.0,12.4,.521,.026,.410,2.6,26.8,14.3,11.0,0.4,5.2,17.8,19.2,-0.1,0.2,0.2,.061,-2.8,3.0,0.2,0.1,1996
26,Antoine Carr,SF,34,UTA,18,0,18.8,2.6,5.4,.474,0.0,0.0,0,2.6,5.4,.474,.474,0.9,1.4,.680,0.6,1.3,1.9,1.2,0.2,0.8,0.9,3.7,6.1,9.0,.505,.000,.258,4.1,8.7,6.4,10.4,0.7,3.8,12.9,17.7,0.0,0.5,0.5,.075,-3.9,1.5,-2.5,0.0,1996
27,Chris Carr,SG,21,PHO,3,0,12.0,3.0,4.7,.643,0.7,1.0,.667,2.3,3.7,.636,.714,1.3,1.7,.800,1.0,1.3,2.3,1.3,0.7,0.3,1.3,2.0,8.0,28.2,.741,.214,.357,8.7,13.9,11.1,20.9,2.9,1.9,19.8,24.8,0.1,0.0,0.1,.179,6.2,3.0,9.2,0.1,1996
28,Sam Cassell,PG,26,HOU,8,0,25.8,3.3,10.1,.321,1.0,3.6,.276,2.3,6.5,.346,.370,2.9,3.6,.793,0.1,2.0,2.1,4.3,0.8,0.1,2.3,2.5,10.4,9.6,.443,.358,.358,0.5,9.4,4.8,26.5,1.5,0.4,16.1,24.8,-0.3,0.1,-0.2,-0.054,-2.2,-1.8,-4.0,-0.1,1996
29,Duane Causwell,C,27,SAC,2,0,12.5,0.5,1.5,.333,0.0,0.5,.000,0.5,1.0,.500,.333,1.5,2.0,.750,0.5,2.0,2.5,0.5,0.0,0.0,1.0,1.5,2.5,4.6,.525,.333,1.333,5.0,19.7,12.3,6.4,0.0,0.0,29.6,12.2,0.0,0.0,0.0,.016,-3.6,0.1,-3.5,0.0,1996
30,Cedric Ceballos,SF,26,LAL,4,4,35.5,7.5,15.5,.484,1.3,4.0,.313,6.3,11.5,.543,.524,2.8,3.0,.917,2.8,5.5,8.3,1.3,1.0,0.3,2.0,2.3,19.0,18.5,.565,.258,.194,8.6,18.5,13.4,6.9,1.4,0.5,10.6,23.4,0.2,0.2,0.4,.147,3.6,0.4,4.0,0.2,1996
31,Rex Chapman,SG,28,MIA,3,3,29.3,4.0,9.3,.429,1.0,4.3,.231,3.0,5.0,.600,.482,0.0,0.0,0,0.0,2.0,2.0,1.7,1.0,0.0,0.3,2.0,9.0,10.1,.482,.464,.000,0.0,8.5,4.1,11.5,1.8,0.0,3.4,15.4,0.0,0.0,0.0,.005,0.0,1.2,1.3,0.1,1996
32,Pete Chilcutt,PF,27,HOU,1,0,10.0,1.0,4.0,.250,0.0,1.0,.000,1.0,3.0,.333,.250,0.0,2.0,.000,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,-3.0,.205,.250,.500,22.4,12.1,17.4,0.0,0.0,0.0,17.0,26.8,-0.1,0.0,-0.1,-0.366,-8.6,-8.8,-17.5,0.0,1996
33,Tyrone Corbin,SF,33,MIA,2,0,17.0,0.5,2.5,.200,0.0,0.0,0,0.5,2.5,.200,.200,1.5,2.0,.750,2.0,1.5,3.5,0.5,1.0,0.0,0.5,1.5,2.5,8.9,.370,.000,.800,13.8,11.0,12.5,4.9,3.1,0.0,12.9,10.7,0.0,0.0,0.0,-0.006,-1.0,1.5,0.6,0.0,1996
34,John Crotty,PG,26,CLE,2,0,4.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,1.0,1.0,1.000,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,25.2,1.136,0,0,13.4,0.0,7.3,17.0,6.6,10.7,53.2,10.7,0.0,0.0,0.0,.233,6.4,7.5,13.8,0.0,1996
35,Michael Curry,SG,27,DET,3,0,14.3,1.0,2.3,.429,0.0,0.3,.000,1.0,2.0,.500,.429,0.0,0.0,0,0.3,0.7,1.0,0.3,0.3,0.3,0.0,1.7,2.0,6.2,.429,.143,.000,2.9,6.4,4.6,3.8,1.3,2.0,0.0,8.1,0.0,0.0,0.0,-0.020,-3.5,1.9,-1.6,0.0,1996
36,Sasha Danilović,SG,25,MIA,3,0,20.0,3.0,6.0,.500,1.3,3.3,.400,1.7,2.7,.625,.611,1.0,1.0,1.000,0.3,0.0,0.3,1.3,0.3,0.0,1.0,2.7,8.3,12.4,.647,.556,.167,2.0,0.0,1.0,13.8,0.9,0.0,13.4,17.4,0.1,-0.1,0.1,.055,3.1,0.4,3.4,0.1,1996
37,Antonio Davis,PF,27,IND,5,0,25.4,2.6,5.0,.520,0.0,0.0,0,2.6,5.0,.520,.520,2.6,3.0,.867,2.4,3.8,6.2,0.6,0.6,1.2,2.0,2.4,7.8,15.3,.617,.000,.600,12.6,17.0,15.0,4.2,1.4,4.1,24.0,15.6,0.1,0.2,0.3,.129,-0.2,1.7,1.5,0.1,1996
38,Dale Davis,PF,26,IND,5,5,36.8,3.2,6.2,.516,0.0,0.0,0,3.2,6.2,.516,.516,0.8,2.2,.364,4.0,7.2,11.2,0.8,0.6,1.2,2.0,3.2,7.2,11.6,.502,.000,.355,14.5,22.3,18.7,3.8,0.9,2.8,21.8,11.9,0.0,0.3,0.3,.080,-1.0,0.3,-0.7,0.1,1996
39,Hubert Davis,SG,25,NYK,8,0,18.1,2.1,3.9,.548,1.3,2.4,.526,0.9,1.5,.583,.710,1.1,1.4,.818,0.5,1.0,1.5,0.5,0.0,0.0,0.9,1.5,6.6,12.4,.739,.613,.355,3.7,6.2,5.1,5.1,0.0,0.0,16.3,14.6,0.3,0.1,0.4,.135,2.4,-0.2,2.2,0.2,1996
40,Vinny Del Negro,SG,29,SAS,10,10,37.9,5.7,12.4,.460,1.6,2.7,.593,4.1,9.7,.423,.524,1.3,1.9,.684,0.4,2.2,2.6,2.9,1.3,0.3,0.6,1.9,14.3,14.8,.540,.218,.153,1.3,6.8,4.1,13.4,1.9,0.6,4.3,17.6,0.7,0.0,0.7,.091,1.1,0.3,1.5,0.3,1996
41,Vlade Divac*,C,27,LAL,4,4,28.8,3.8,8.8,.429,0.3,1.3,.200,3.5,7.5,.467,.443,1.3,2.0,.625,2.8,4.8,7.5,2.0,0.0,1.3,2.0,2.5,9.0,11.3,.467,.143,.229,10.6,19.7,15.0,11.8,0.0,3.2,17.2,17.9,0.0,0.2,0.1,.049,-1.1,0.5,-0.5,0.0,1996
42,Clyde Drexler*,SG,33,HOU,8,8,36.5,6.1,14.8,.415,1.1,4.3,.265,5.0,10.5,.476,.453,3.3,4.3,.765,1.9,5.9,7.8,5.0,2.6,0.5,2.5,2.8,16.6,18.6,.500,.288,.288,5.8,19.4,12.3,23.6,3.7,1.1,13.1,23.9,0.1,0.4,0.5,.085,1.7,2.3,4.0,0.4,1996
43,Chris Dudley,C,30,POR,5,0,18.4,1.0,2.6,.385,0.0,0.0,0,1.0,2.6,.385,.385,0.8,1.2,.667,1.8,3.6,5.4,0.2,0.4,0.4,0.8,3.6,2.8,7.3,.448,.000,.462,10.9,24.5,17.3,1.9,1.2,1.7,20.4,9.9,0.0,0.1,0.0,.019,-5.4,0.9,-4.5,-0.1,1996
44,Joe Dumars*,PG,32,DET,3,3,41.0,5.3,11.7,.457,1.7,4.7,.357,3.7,7.0,.524,.529,1.3,1.3,1.000,1.7,2.7,4.3,3.7,0.0,0.0,2.3,1.7,13.7,12.8,.558,.400,.114,5.1,8.9,6.9,16.2,0.0,0.0,16.0,17.8,0.2,-0.2,0.0,.006,1.3,-1.6,-0.4,0.1,1996
45,Tyus Edney,PG,22,SAC,4,4,30.3,4.5,10.5,.429,0.5,2.0,.250,4.0,8.5,.471,.452,2.5,3.0,.833,0.5,2.5,3.0,2.8,2.0,0.0,2.3,2.8,12.0,12.9,.508,.190,.286,2.0,10.2,6.1,17.6,3.5,0.0,16.0,21.1,0.0,0.2,0.2,.082,-1.5,1.5,0.0,0.1,1996
46,James Edwards,C,40,CHI,6,0,4.7,0.7,1.5,.444,0.0,0.0,0,0.7,1.5,.444,.444,0.5,0.7,.750,0.0,0.7,0.7,0.0,0.0,0.0,0.2,1.7,1.8,4.8,.511,.000,.444,0.0,18.4,8.7,0.0,0.0,0.0,8.5,19.1,0.0,0.0,0.1,.103,-10.1,0.3,-9.8,-0.1,1996
47,Craig Ehlo,SG,34,ATL,9,0,19.0,1.3,4.6,.293,0.8,2.6,.304,0.6,2.0,.278,.378,0.6,0.8,.714,0.1,1.9,2.0,1.0,1.0,0.2,1.0,1.6,4.0,6.1,.408,.561,.171,0.7,12.6,6.5,8.5,3.0,0.9,17.0,15.0,-0.2,0.1,-0.2,-0.044,-4.6,0.3,-4.3,-0.1,1996
48,Howard Eisley,PG,23,UTA,18,0,11.2,0.9,2.3,.381,0.2,0.5,.333,0.7,1.8,.394,.417,1.0,1.2,.818,0.2,1.0,1.2,2.4,0.2,0.1,0.6,1.6,2.9,12.6,.513,.214,.524,2.5,11.5,6.9,33.5,0.8,0.9,17.5,15.0,0.3,0.3,0.6,.141,-0.7,1.3,0.6,0.1,1996
49,Mario Elie,SF,32,HOU,8,0,29.1,3.6,8.3,.439,1.1,3.0,.375,2.5,5.3,.476,.508,1.4,1.5,.917,0.8,2.0,2.8,1.8,0.9,0.4,0.6,2.1,9.8,12.2,.547,.364,.182,2.9,8.3,5.5,9.6,1.5,1.1,6.6,14.9,0.3,0.1,0.4,.073,-0.3,0.0,-0.3,0.1,1996
50,Sean Elliott,SF,27,SAS,10,10,38.9,4.7,11.7,.402,1.0,3.4,.294,3.7,8.3,.446,.444,5.1,6.4,.797,1.1,2.8,3.9,2.5,1.1,0.4,3.0,2.4,15.5,12.1,.534,.291,.547,3.5,8.5,6.1,10.7,1.6,0.7,17.1,21.7,0.1,0.0,0.2,.020,-0.6,-1.0,-1.6,0.0,1996
51,Patrick Ewing*,C,33,NYK,8,8,41.0,8.1,17.1,.474,0.1,0.3,.500,8.0,16.9,.474,.478,5.1,7.9,.651,1.4,9.3,10.6,1.9,0.1,3.1,3.8,2.8,21.5,18.1,.522,.015,.460,4.5,25.4,15.9,9.9,0.2,6.0,15.4,29.3,-0.2,0.7,0.5,.077,0.0,2.4,2.4,0.4,1996
52,Duane Ferrell,SF,30,IND,5,0,13.8,1.4,3.8,.368,0.0,0.0,0,1.4,3.8,.368,.368,0.8,1.6,.500,1.2,0.6,1.8,0.6,0.8,0.0,0.8,2.0,3.6,7.8,.400,.000,.421,11.6,5.0,8.0,7.8,3.3,0.0,15.1,18.3,-0.1,0.1,0.0,.010,-3.8,0.5,-3.3,0.0,1996
53,Danny Ferry,PF,29,CLE,3,3,39.0,4.7,13.7,.341,0.3,5.3,.063,4.3,8.3,.520,.354,0.0,0.0,0,0.3,4.7,5.0,3.0,1.0,0.7,1.3,4.3,9.7,6.0,.354,.390,.000,1.0,17.2,8.4,14.4,1.5,1.6,8.9,19.7,-0.2,0.1,-0.2,-0.076,-5.1,-1.1,-6.2,-0.1,1996
54,Greg Foster,C,27,UTA,12,0,6.3,0.9,1.8,.500,0.0,0.0,0,0.9,1.8,.500,.500,0.5,0.8,.600,0.5,0.5,1.0,0.2,0.1,0.2,0.4,1.3,2.3,9.7,.530,.000,.455,9.9,10.2,10.0,4.5,0.7,2.4,15.9,20.0,0.0,0.1,0.1,.074,-5.5,-0.6,-6.1,-0.1,1996
55,Kevin Gamble,SF,30,SAC,2,0,1.5,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,.018,-2.6,-1.5,-4.0,0.0,1996
56,Chris Gatling,PF,28,MIA,3,0,22.7,2.0,7.3,.273,0.0,0.0,0,2.0,7.3,.273,.273,2.0,4.0,.500,3.3,4.7,8.0,0.3,0.7,0.0,2.7,2.7,6.0,4.1,.330,.000,.545,17.2,25.8,21.4,2.7,1.6,0.0,22.7,24.2,-0.3,0.0,-0.3,-0.208,-5.1,-4.1,-9.2,-0.1,1996
57,Ron Grandison,PF,31,NYK,2,0,1.5,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,0,.000,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-18.5,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,0.0,0.0,0.0,-0.383,-20.9,-5.6,-26.5,0.0,1996
58,Brian Grant,PF,23,SAC,4,4,31.0,4.0,10.5,.381,0.0,0.0,0,4.0,10.5,.381,.381,1.8,3.5,.500,1.8,3.3,5.0,1.0,0.5,1.8,3.3,3.5,9.8,5.3,.405,.000,.333,7.0,12.9,10.0,6.0,0.8,5.1,21.3,22.3,-0.4,0.2,-0.2,-0.078,-5.8,-1.1,-6.9,-0.2,1996
59,Gary Grant,PG,30,NYK,1,0,8.0,2.0,5.0,.400,2.0,3.0,.667,0.0,2.0,.000,.600,0.0,0.0,0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,6.0,33.6,.600,.600,.000,33.8,14.1,23.0,0.0,7.0,0.0,16.7,37.0,0.0,0.0,0.0,.186,18.6,7.2,25.8,0.1,1996
60,Harvey Grant,PF,30,POR,5,5,32.8,2.6,7.6,.342,0.2,1.4,.143,2.4,6.2,.387,.355,0.0,0.8,.000,1.0,3.0,4.0,0.8,0.0,0.4,0.6,3.2,5.4,2.6,.340,.184,.105,3.4,11.4,7.2,4.5,0.0,0.9,7.0,12.1,-0.2,0.0,-0.3,-0.076,-5.2,-0.9,-6.1,-0.2,1996
61,Horace Grant,PF,30,ORL,9,9,37.1,6.8,10.4,.649,0.0,0.0,0,6.8,10.4,.649,.649,1.4,1.7,.867,3.4,7.0,10.4,1.4,0.8,0.7,0.7,2.6,15.0,22.7,.671,.000,.160,11.7,23.8,17.8,6.4,1.2,1.5,5.6,15.1,1.3,0.2,1.5,.221,4.1,0.2,4.3,0.5,1996
62,A.C. Green,SF,32,PHO,4,4,21.8,1.5,4.3,.353,0.0,0.8,.000,1.5,3.5,.429,.353,1.8,2.0,.875,1.5,3.0,4.5,0.5,0.3,0.0,0.5,1.8,4.8,8.6,.463,.176,.471,7.2,17.3,11.8,3.2,0.6,0.0,8.9,11.4,0.1,-0.1,0.0,-0.013,-2.5,-2.0,-4.5,-0.1,1996
63,Anfernee Hardaway,PG,24,ORL,12,12,39.4,8.4,18.1,.465,1.7,4.6,.364,6.8,13.5,.500,.512,4.8,6.5,.744,1.7,3.0,4.7,6.0,1.7,0.3,2.2,2.3,23.3,24.5,.557,.253,.359,5.3,9.6,7.5,26.3,2.4,0.7,9.4,27.7,1.8,0.1,1.9,.196,6.9,0.5,7.4,1.1,1996
64,Tim Hardaway,PG,29,MIA,3,3,36.7,6.7,14.3,.465,2.7,7.3,.364,4.0,7.0,.571,.558,1.7,2.3,.714,0.3,1.3,1.7,5.7,1.0,0.0,5.0,3.3,17.7,12.6,.575,.512,.163,1.1,4.6,2.8,34.3,1.4,0.0,24.6,25.9,0.0,-0.1,-0.1,-0.042,2.6,-1.7,1.0,0.1,1996
65,Derek Harper,PG,34,NYK,8,8,36.6,3.6,10.3,.354,1.4,4.4,.314,2.3,5.9,.383,.421,1.4,1.9,.733,0.0,2.1,2.1,4.8,1.3,0.1,1.8,3.0,10.0,9.3,.451,.427,.183,0.0,6.5,3.6,23.2,1.9,0.3,13.6,17.3,-0.1,0.3,0.3,.041,-1.3,1.3,0.0,0.2,1996
66,Ron Harper,PG,32,CHI,18,16,27.4,3.2,7.4,.425,0.8,2.6,.319,2.3,4.8,.483,.481,1.6,2.3,.690,1.4,2.3,3.7,2.5,1.4,0.4,1.0,2.1,8.8,14.8,.518,.351,.313,6.1,10.7,8.3,14.8,2.8,1.3,10.6,15.7,0.8,1.0,1.8,.174,1.2,3.0,4.2,0.8,1996
67,Hersey Hawkins,SG,29,SEA,21,21,34.0,3.6,8.0,.452,1.0,3.0,.344,2.6,5.0,.519,.518,4.0,4.5,.895,0.8,2.2,3.0,2.2,1.3,0.2,1.6,2.6,12.3,14.2,.617,.381,.565,3.3,7.5,5.6,11.2,2.1,0.5,13.6,16.5,1.5,0.7,2.2,.150,1.7,1.8,3.5,1.0,1996
68,Alan Henderson,PF,23,ATL,10,0,14.5,2.3,4.0,.575,0.0,0.0,0,2.3,4.0,.575,.575,0.7,1.0,.700,1.7,1.0,2.7,0.7,0.1,0.4,0.9,2.0,5.3,15.1,.597,.000,.250,14.0,8.8,11.5,9.0,0.4,2.1,16.9,17.8,0.3,0.0,0.2,.078,-1.3,-1.2,-2.4,0.0,1996
69,Carl Herrera,PF,29,SAS,7,0,4.0,0.0,0.4,.000,0.0,0.0,0,0.0,0.4,.000,.000,0.3,0.3,1.000,0.3,0.3,0.6,0.1,0.3,0.1,0.4,1.0,0.3,0.0,.258,.000,.667,8.9,8.4,8.6,5.0,3.9,2.5,43.6,11.9,-0.1,0.0,-0.1,-0.121,-10.0,2.5,-7.6,0.0,1996
70,Grant Hill*,SF,23,DET,3,3,38.3,7.3,13.0,.564,0.3,0.7,.500,7.0,12.3,.568,.577,4.0,4.7,.857,1.3,6.0,7.3,3.7,1.0,0.0,2.7,4.3,19.0,21.9,.631,.051,.359,4.4,21.5,12.6,19.6,1.5,0.0,15.0,23.1,0.4,-0.1,0.3,.131,3.3,1.5,4.7,0.2,1996
