,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,STAR,Year
11,Thurl Bailey,PF,25.0,UTA,81.0,2.0,26.6,5.7,12.8,0.447,0.0,0.0,0.0,5.7,12.8,0.448,0.447,2.3,2.9,0.805,1.8,3.5,5.3,1.3,0.5,1.1,1.5,1.9,13.8,False,1987
12,Greg Ballard,SF,32.0,GSW,82.0,7.0,19.3,3.0,6.9,0.44,0.2,0.5,0.375,2.8,6.4,0.445,0.453,0.8,1.1,0.747,1.2,2.9,4.1,1.3,0.6,0.2,0.9,2.0,7.1,False,1987
13,Gene Banks,SF,27.0,CHI,63.0,39.0,28.9,4.0,7.3,0.539,0.0,0.1,0.0,4.0,7.3,0.545,0.539,1.8,2.3,0.767,1.8,3.1,4.9,2.7,0.8,0.3,1.8,2.7,9.7,False,1987
14,Charles Barkley,PF,23.0,PHI,68.0,62.0,40.3,8.2,13.8,0.594,0.3,1.5,0.202,7.9,12.3,0.643,0.606,6.3,8.3,0.761,5.7,8.9,14.6,4.9,1.8,1.5,4.7,3.7,23.0,True,1987
15,John Battle,SG,24.0,ATL,64.0,8.0,12.6,2.3,4.9,0.457,0.0,0.2,0.0,2.3,4.8,0.472,0.457,1.5,2.0,0.738,0.3,0.7,0.9,1.9,0.5,0.1,0.9,1.2,6.0,False,1987
16,William Bedford,C,23.0,PHO,50.0,18.0,19.6,2.8,7.2,0.397,0.0,0.0,0.0,2.8,7.1,0.398,0.397,1.0,1.7,0.581,1.6,3.3,4.9,1.1,0.4,0.7,1.7,2.5,6.7,False,1987
17,Benoit Benjamin,C,22.0,LAC,72.0,61.0,31.0,4.4,9.9,0.449,0.0,0.0,0.0,4.4,9.9,0.45,0.449,2.6,3.7,0.715,1.9,6.3,8.1,1.9,0.8,2.6,2.6,3.5,11.5,False,1987
18,Kent Benson,C,32.0,UTA,73.0,2.0,12.3,1.9,4.3,0.443,0.0,0.1,0.286,1.9,4.2,0.447,0.446,0.6,0.8,0.81,1.1,2.1,3.2,0.5,0.5,0.4,0.6,1.9,4.5,False,1987
19,Walter Berry,SF-PF,22.0,Traded,126.0,90.0,25.19,6.5,12.16,0.54,0.0,0.04,,6.5,12.11,0.54,0.54,2.97,4.57,0.67,2.2,2.71,4.91,1.7,0.58,0.61,2.4,3.12,15.88,False,1987
20,Joe Binion,PF,25.0,POR,11.0,0.0,4.6,0.4,0.9,0.4,0.0,0.0,,0.4,0.9,0.4,0.4,0.5,0.9,0.6,0.7,0.9,1.6,0.1,0.2,0.2,0.3,0.5,1.3,False,1987
21,Larry Bird,SF,30.0,BOS,74.0,73.0,40.6,10.6,20.2,0.525,1.2,3.0,0.4,9.4,17.2,0.547,0.555,5.6,6.1,0.91,1.7,7.5,9.2,7.6,1.8,0.9,3.2,2.5,28.1,True,1987
22,Otis Birdsong,SG,31.0,NJN,7.0,6.0,18.1,2.7,6.0,0.452,0.0,0.1,0.0,2.7,5.9,0.463,0.452,0.9,1.3,0.667,0.4,0.6,1.0,2.4,0.4,0.0,1.3,2.3,6.3,False,1987
23,Uwe Blab,C,24.0,DAL,30.0,0.0,5.3,0.7,1.7,0.392,0.0,0.0,,0.7,1.7,0.392,0.392,0.4,0.9,0.464,0.4,0.8,1.2,0.4,0.1,0.3,0.5,1.1,1.8,False,1987
24,Rolando Blackman,SG,27.0,DAL,80.0,80.0,34.5,7.8,15.8,0.495,0.1,0.2,0.333,7.8,15.6,0.497,0.497,5.2,5.9,0.884,1.2,2.3,3.5,3.3,0.8,0.3,2.2,1.8,21.0,False,1987
25,Manute Bol,C,24.0,WSB,82.0,12.0,18.9,1.3,2.8,0.446,0.0,0.0,0.0,1.3,2.8,0.448,0.446,0.5,0.8,0.672,1.0,3.4,4.4,0.1,0.2,3.7,0.7,2.3,3.1,False,1987
26,Sam Bowie,C,25.0,POR,5.0,5.0,32.6,6.0,13.2,0.455,0.0,0.0,,6.0,13.2,0.455,0.455,4.0,6.0,0.667,2.8,3.8,6.6,1.8,0.2,2.0,3.0,3.8,16.0,False,1987
27,Dudley Bradley,SG,29.0,MIL,68.0,2.0,13.2,1.1,3.1,0.357,0.2,0.7,0.26,0.9,2.4,0.387,0.387,0.7,0.9,0.81,0.5,1.0,1.5,1.0,1.5,0.1,0.5,1.7,3.1,False,1987
28,Adrian Branch,SF,23.0,LAL,32.0,0.0,6.8,1.5,3.0,0.5,0.0,0.1,0.0,1.5,2.9,0.511,0.5,1.3,1.7,0.778,0.7,0.9,1.7,0.5,0.5,0.1,0.8,1.2,4.3,False,1987
29,Randy Breuer,C,26.0,MIL,76.0,10.0,19.3,3.2,6.5,0.485,0.0,0.0,,3.2,6.5,0.485,0.485,1.6,2.7,0.584,1.7,2.9,4.6,0.6,0.7,0.8,1.3,3.0,7.9,False,1987
30,Frank Brickowski,PF-C,27.0,Traded,88.0,0.0,11.08,1.4,2.79,0.52,0.0,0.1,,1.4,2.7,0.53,0.52,1.12,1.6,0.71,1.1,1.51,2.61,0.38,0.49,0.12,0.72,2.68,3.98,False,1987
31,Junior Bridgeman,SF,33.0,MIL,34.0,4.0,12.3,2.3,5.0,0.462,0.0,0.2,0.167,2.3,4.9,0.473,0.465,0.5,0.6,0.8,0.4,1.1,1.5,1.0,0.3,0.1,0.4,1.5,5.1,False,1987
32,Mike Brittain,C,23.0,SAS,6.0,0.0,4.8,0.7,1.5,0.444,0.0,0.0,,0.7,1.5,0.444,0.444,0.2,0.3,0.5,0.3,0.3,0.7,0.3,0.2,0.0,0.3,0.5,1.5,False,1987
33,Michael Brooks,SF,28.0,IND,10.0,0.0,14.8,1.3,3.7,0.351,0.0,0.0,,1.3,3.7,0.351,0.351,0.7,1.0,0.7,0.9,1.9,2.8,1.1,0.9,0.0,1.1,1.9,3.3,False,1987
34,Mike Brown,C,23.0,CHI,62.0,3.0,13.2,1.7,3.2,0.527,0.0,0.0,,1.7,3.2,0.527,0.527,0.7,1.2,0.639,1.1,2.3,3.5,0.4,0.3,0.1,1.0,2.1,4.2,False,1987
35,Tony Brown,SG,26.0,NJN,77.0,67.0,30.4,4.6,10.5,0.442,0.1,0.3,0.25,4.6,10.3,0.447,0.445,2.0,2.7,0.738,1.1,1.8,2.8,3.4,1.2,0.2,2.0,3.5,11.3,False,1987
36,Michael Cage,PF,25.0,LAC,80.0,76.0,36.5,5.7,11.0,0.521,0.0,0.0,0.0,5.7,10.9,0.522,0.521,4.3,5.8,0.73,4.4,7.1,11.5,1.6,1.2,0.8,2.1,2.8,15.7,False,1987
37,Tony Campbell,SF,24.0,DET,40.0,0.0,8.3,1.4,3.6,0.393,0.0,0.1,0.0,1.4,3.6,0.401,0.393,0.6,1.0,0.615,0.5,0.9,1.5,0.5,0.3,0.0,0.9,1.0,3.5,False,1987
38,Rick Carlisle,SG,27.0,BOS,42.0,0.0,7.1,0.7,2.2,0.326,0.1,0.4,0.313,0.6,1.8,0.329,0.353,0.4,0.5,0.75,0.2,0.5,0.7,0.8,0.2,0.0,0.6,0.7,1.9,False,1987
39,Antoine Carr,PF,25.0,ATL,65.0,2.0,10.7,2.1,4.1,0.506,0.0,0.0,0.333,2.0,4.0,0.508,0.508,1.1,1.6,0.709,0.9,1.5,2.4,0.5,0.2,0.7,0.6,2.2,5.3,False,1987
40,Kenny Carr,PF,31.0,POR,49.0,43.0,29.4,4.1,8.1,0.504,0.0,0.0,0.0,4.1,8.1,0.506,0.504,2.6,3.4,0.746,2.7,7.5,10.2,1.7,0.6,0.3,2.1,3.2,10.8,False,1987
41,Joe Barry Carroll,C,28.0,GSW,81.0,81.0,33.6,8.5,18.0,0.472,0.0,0.0,,8.5,18.0,0.472,0.472,4.2,5.3,0.787,2.1,5.1,7.3,2.6,1.1,1.5,2.8,3.1,21.2,False,1987
42,Bill Cartwright,C,29.0,NYK,58.0,50.0,34.3,5.8,10.9,0.531,0.0,0.0,,5.8,10.9,0.531,0.531,6.0,7.6,0.79,2.3,5.4,7.7,1.7,0.7,0.4,2.2,3.2,17.5,False,1987
43,Terry Catledge,PF,23.0,WSB,78.0,77.0,27.6,5.3,10.7,0.495,0.0,0.1,0.0,5.3,10.7,0.497,0.495,2.6,4.3,0.594,3.2,4.0,7.2,0.7,0.6,0.2,1.9,2.5,13.1,False,1987
44,Tom Chambers,PF,27.0,SEA,82.0,82.0,36.8,8.0,17.6,0.456,0.7,1.8,0.372,7.4,15.9,0.466,0.475,6.5,7.7,0.849,2.0,4.7,6.6,3.0,1.0,0.6,3.3,3.7,23.3,False,1987
45,Maurice Cheeks,PG,30.0,PHI,68.0,68.0,38.6,6.1,11.6,0.527,0.1,0.3,0.235,6.0,11.3,0.533,0.529,3.3,4.3,0.777,0.7,2.5,3.2,7.9,2.6,0.2,2.5,1.6,15.6,True,1987
46,Fred Cofield,PG,25.0,CHI,5.0,0.0,5.4,0.4,2.2,0.182,0.0,0.2,0.0,0.4,2.0,0.2,0.182,0.0,0.0,,0.2,0.8,1.0,0.8,0.4,0.0,0.2,0.2,0.8,False,1987
47,Ben Coleman,C,25.0,NJN,68.0,7.0,15.1,2.7,4.6,0.581,0.0,0.0,0.0,2.7,4.6,0.583,0.581,1.3,1.8,0.727,1.5,2.8,4.2,0.5,0.5,0.5,1.4,2.9,6.6,False,1987
48,Don Collins,SF,28.0,MIL,6.0,0.0,9.5,1.7,4.7,0.357,0.0,0.0,,1.7,4.7,0.357,0.357,0.8,1.2,0.714,1.8,0.7,2.5,0.3,0.3,0.2,0.8,1.8,4.2,False,1987
49,Steve Colter,PG,24.0,Traded,140.0,62.0,18.88,2.41,5.68,0.42,0.08,0.22,0.27,2.38,5.4,0.43,0.43,1.17,1.51,0.77,0.3,1.2,1.52,3.0,0.81,0.17,1.01,1.4,6.08,False,1987
50,Darwin Cook,SG,28.0,WSB,82.0,2.0,17.3,3.2,7.6,0.426,0.0,0.3,0.087,3.2,7.3,0.439,0.428,1.0,1.3,0.796,0.6,1.2,1.8,1.8,1.2,0.2,1.2,1.7,7.5,False,1987
51,Michael Cooper,SG,30.0,LAL,82.0,2.0,27.5,3.9,9.0,0.438,1.1,2.8,0.385,2.8,6.2,0.461,0.498,1.5,1.8,0.851,0.7,2.4,3.1,4.5,1.0,0.5,1.2,2.4,10.5,False,1987
52,Wayne Cooper,C,30.0,DEN,69.0,64.0,22.6,3.4,7.6,0.448,0.0,0.0,0.0,3.4,7.6,0.451,0.448,1.1,1.6,0.725,2.3,4.5,6.9,1.0,0.2,1.5,1.1,3.7,8.0,False,1987
53,Tyrone Corbin,SF,24.0,Traded,126.0,30.0,18.59,2.47,6.03,0.4,0.0,0.08,,2.47,5.98,0.41,0.41,1.42,2.0,0.73,1.4,2.02,3.4,1.52,0.87,0.1,1.02,2.02,6.41,False,1987
54,Dave Corzine,C,30.0,CHI,82.0,39.0,27.9,3.6,7.5,0.475,0.0,0.1,0.0,3.6,7.5,0.479,0.475,1.2,1.6,0.736,2.4,4.2,6.6,2.5,0.5,1.1,1.4,2.5,8.3,False,1987
55,Pat Cummings,PF,30.0,NYK,49.0,11.0,21.6,3.5,7.8,0.45,0.0,0.0,,3.5,7.8,0.45,0.45,1.6,2.2,0.718,2.5,3.9,6.4,0.8,0.5,0.1,1.7,3.0,8.6,False,1987
56,Terry Cummings,PF,25.0,MIL,82.0,77.0,33.8,8.9,17.4,0.511,0.0,0.0,0.0,8.9,17.4,0.512,0.511,3.0,4.6,0.662,2.6,5.9,8.5,2.8,1.6,1.0,2.1,3.6,20.8,False,1987
57,Earl Cureton,C,29.0,Traded,156.0,94.0,25.3,3.12,6.52,0.48,0.0,0.0,0.0,3.12,6.52,0.48,0.48,1.07,1.93,0.54,2.69,3.1,5.8,1.58,0.39,0.72,1.0,2.42,7.28,False,1987
58,Dell Curry,SG,22.0,UTA,67.0,0.0,9.5,2.1,4.9,0.426,0.3,0.9,0.283,1.8,4.0,0.459,0.452,0.4,0.6,0.789,0.4,0.7,1.2,0.9,0.4,0.1,0.7,1.3,4.9,False,1987
59,Quintin Dailey,SG,26.0,LAC,49.0,5.0,18.9,4.1,10.0,0.407,0.0,0.2,0.1,4.1,9.8,0.414,0.408,2.4,3.2,0.768,0.7,1.0,1.7,1.6,0.9,0.2,1.4,2.3,10.6,False,1987
60,Adrian Dantley,SF,31.0,DET,81.0,81.0,33.8,7.4,13.9,0.534,0.0,0.1,0.167,7.4,13.8,0.536,0.534,6.7,8.2,0.812,1.3,2.8,4.1,2.0,0.8,0.1,2.2,2.4,21.5,True,1987
61,Brad Daugherty,C,21.0,CLE,80.0,80.0,33.7,6.1,11.3,0.538,0.0,0.0,,6.1,11.3,0.538,0.538,3.5,5.0,0.696,1.9,6.2,8.1,3.8,0.6,0.8,3.1,3.1,15.7,False,1987
62,Brad Davis,PG,31.0,DAL,82.0,6.0,19.3,2.4,5.3,0.456,0.4,1.3,0.302,2.0,4.0,0.506,0.493,1.8,2.1,0.86,0.3,1.1,1.4,4.5,0.8,0.1,1.4,1.9,7.0,False,1987
63,Walter Davis,SG,32.0,PHO,79.0,79.0,33.5,9.9,19.2,0.514,0.3,1.0,0.259,9.6,18.2,0.529,0.521,3.6,4.2,0.862,1.1,1.9,3.1,4.6,1.2,0.1,2.9,2.3,23.6,False,1987
64,Darryl Dawkins,C,30.0,NJN,6.0,2.0,17.7,3.3,5.3,0.625,0.0,0.0,,3.3,5.3,0.625,0.625,2.8,4.0,0.708,1.5,1.7,3.2,0.3,0.3,0.5,2.5,4.2,9.5,False,1987
65,Johnny Dawkins,PG,23.0,SAS,81.0,14.0,20.8,4.1,9.4,0.437,0.2,0.6,0.298,4.0,8.9,0.446,0.446,1.9,2.4,0.801,0.7,1.4,2.1,3.6,0.8,0.0,1.5,1.5,10.3,False,1987
66,Darren Daye,SF,26.0,Traded,124.0,4.0,11.81,1.64,3.27,,0.0,0.0,,1.64,3.27,,,0.55,1.04,,0.6,1.4,1.99,1.2,0.4,0.1,0.9,1.6,3.82,False,1987
67,James Donaldson,C,29.0,DAL,82.0,82.0,36.9,3.8,6.5,0.586,0.0,0.0,,3.8,6.5,0.586,0.586,3.3,4.0,0.812,3.6,8.3,11.9,0.8,0.6,1.7,1.3,2.3,10.8,False,1987
68,Bruce Douglas,SG,22.0,SAC,8.0,1.0,12.3,0.9,3.0,0.292,0.0,0.1,0.0,0.9,2.9,0.304,0.292,0.0,0.5,0.0,0.6,1.1,1.8,2.1,1.1,0.0,1.1,1.1,1.8,False,1987
69,Greg Dreiling,C,24.0,IND,24.0,0.0,5.3,0.7,1.5,0.432,0.0,0.0,,0.7,1.5,0.432,0.432,0.4,0.5,0.833,0.5,1.3,1.8,0.3,0.1,0.1,0.3,1.8,1.8,False,1987
70,Larry Drew,PG,28.0,LAC,60.0,22.0,26.1,4.9,11.4,0.432,0.2,1.2,0.167,4.7,10.2,0.463,0.441,2.3,2.8,0.837,0.4,1.3,1.7,5.4,1.0,0.0,2.5,1.8,12.4,False,1987
71,Clyde Drexler,SG,24.0,POR,82.0,82.0,38.0,8.6,17.2,0.502,0.1,0.6,0.234,8.5,16.6,0.511,0.506,4.4,5.7,0.76,2.8,3.5,6.3,6.9,2.5,0.9,3.1,3.4,21.7,True,1987
72,Kevin Duckworth,C,22.0,Traded,130.0,2.0,13.49,2.0,4.21,0.47,0.0,0.0,,2.0,4.21,0.48,0.47,1.39,2.1,0.68,1.17,2.27,3.43,0.44,0.31,0.33,1.22,2.96,5.4,False,1987
73,Joe Dumars,SG,23.0,DET,79.0,75.0,30.9,4.7,9.5,0.493,0.1,0.3,0.409,4.6,9.2,0.495,0.499,2.3,3.1,0.748,0.6,1.5,2.1,4.5,1.1,0.1,2.2,2.5,11.8,True,1987
74,T.R. Dunn,SG,31.0,DEN,81.0,53.0,23.9,1.5,3.4,0.428,0.0,0.0,0.0,1.5,3.4,0.431,0.428,0.4,0.7,0.655,1.1,2.1,3.3,1.8,1.2,0.3,0.4,2.0,3.4,False,1987
75,Mark Eaton,C,30.0,UTA,79.0,79.0,31.7,3.0,7.4,0.4,0.0,0.0,,3.0,7.4,0.4,0.4,1.8,2.7,0.657,2.7,6.2,8.8,1.3,0.5,4.1,1.8,3.5,7.7,False,1987
76,Jerry Eaves,PG,27.0,SAC,3.0,0.0,8.7,0.3,2.7,0.125,0.0,0.0,,0.3,2.7,0.125,0.125,0.7,0.7,1.0,0.3,0.0,0.3,0.0,0.3,0.0,0.7,2.0,1.3,False,1987
77,Franklin Edwards,PG,27.0,SAC,8.0,0.0,15.3,1.1,4.0,0.281,0.0,0.5,0.0,1.1,3.5,0.321,0.281,1.3,1.8,0.714,0.3,1.0,1.3,3.6,0.6,0.0,2.1,0.9,3.5,False,1987
78,James Edwards,C,31.0,PHO,14.0,9.0,21.7,4.1,7.9,0.518,0.0,0.0,,4.1,7.9,0.518,0.518,3.9,5.0,0.771,1.4,2.9,4.3,1.4,0.4,0.5,1.1,3.0,12.0,False,1987
79,Craig Ehlo,SG,25.0,CLE,44.0,15.0,20.2,2.3,5.4,0.414,0.1,0.7,0.172,2.1,4.8,0.448,0.425,1.6,2.3,0.707,1.3,2.4,3.7,2.1,0.9,0.7,1.4,1.8,6.2,False,1987
80,Dale Ellis,SG,26.0,SEA,82.0,76.0,37.5,9.6,18.5,0.516,1.0,2.9,0.358,8.5,15.6,0.546,0.545,4.7,6.0,0.787,2.3,3.2,5.5,2.9,1.3,0.4,2.9,3.3,24.9,False,1987
81,Chris Engler,C,27.0,Traded,60.0,0.0,6.49,0.79,1.69,0.46,0.0,0.0,,0.79,1.69,0.46,0.46,0.38,0.52,0.78,0.8,1.13,1.88,0.27,0.19,0.38,0.42,1.11,1.91,False,1987
82,Alex English,SF,33.0,DEN,82.0,82.0,37.6,11.8,23.4,0.503,0.0,0.2,0.267,11.7,23.2,0.504,0.504,5.0,5.9,0.844,1.8,2.4,4.2,5.1,0.9,0.3,2.6,2.6,28.6,True,1987
83,Julius Erving,SF,36.0,PHI,60.0,60.0,32.0,6.7,14.2,0.471,0.2,0.9,0.264,6.4,13.3,0.484,0.479,3.2,3.9,0.813,1.9,2.5,4.4,3.2,1.3,1.6,2.6,2.3,16.8,True,1987
84,Mike Evans,SG,31.0,DEN,81.0,4.0,19.3,4.1,9.0,0.458,0.7,2.1,0.314,3.5,6.9,0.502,0.495,1.2,1.5,0.78,0.4,1.1,1.6,2.3,1.0,0.1,1.3,1.8,10.1,False,1987
85,Patrick Ewing,PF,24.0,NYK,63.0,63.0,35.0,8.4,16.7,0.503,0.0,0.1,0.0,8.4,16.6,0.507,0.503,4.7,6.6,0.713,2.5,6.3,8.8,1.7,1.4,2.3,3.6,3.9,21.5,True,1987
86,Dave Feitl,C,24.0,HOU,62.0,1.0,8.0,1.4,3.3,0.436,0.0,0.0,0.0,1.4,3.2,0.438,0.436,0.9,1.1,0.746,0.6,1.3,1.9,0.4,0.1,0.1,0.6,1.3,3.7,False,1987
87,Kenny Fields,SF,24.0,Traded,96.0,34.0,18.41,3.32,7.31,0.46,0.1,0.29,,3.27,7.07,0.47,0.47,1.5,1.97,0.77,1.29,1.79,3.08,1.3,0.68,0.24,1.11,2.57,8.22,False,1987
88,Vern Fleming,PG,24.0,IND,82.0,82.0,31.1,4.5,8.9,0.509,0.0,0.1,0.2,4.5,8.7,0.513,0.51,2.9,3.7,0.788,1.3,2.7,4.1,5.8,1.3,0.2,2.0,2.7,12.0,False,1987
89,Sleepy Floyd,PG,26.0,GSW,82.0,82.0,37.4,6.1,12.6,0.488,0.9,2.3,0.384,5.2,10.2,0.512,0.524,5.6,6.5,0.86,0.7,2.6,3.3,10.3,1.8,0.2,3.4,2.4,18.8,False,1987
90,World B. Free,SG,33.0,PHI,20.0,2.0,14.3,2.0,6.2,0.317,0.1,0.5,0.222,1.9,5.7,0.325,0.325,1.8,2.4,0.766,0.3,0.7,1.0,1.5,0.3,0.2,0.9,1.3,5.8,False,1987
91,Kenny Gattison,PF,22.0,PHO,77.0,14.0,14.3,1.9,4.0,0.476,0.0,0.0,0.0,1.9,4.0,0.481,0.476,1.4,2.2,0.632,1.1,2.4,3.5,0.5,0.3,0.4,1.1,2.3,5.2,False,1987
92,Artis Gilmore,C,37.0,SAS,82.0,74.0,29.3,4.2,7.1,0.597,0.0,0.0,,4.2,7.1,0.597,0.597,3.0,4.3,0.68,2.3,4.8,7.1,1.8,0.5,1.2,2.2,2.9,11.4,True,1987
93,Mike Glenn,SG,31.0,MIL,4.0,0.0,8.5,1.3,3.3,0.385,0.0,0.0,,1.3,3.3,0.385,0.385,1.3,1.8,0.714,0.0,0.5,0.5,0.3,0.3,0.0,0.0,0.8,3.8,False,1987
94,Mike Gminski,C,27.0,NJN,72.0,66.0,31.6,6.0,13.2,0.457,0.0,0.0,,6.0,13.2,0.457,0.457,4.3,5.1,0.846,2.7,6.1,8.8,1.4,0.7,1.0,1.8,2.2,16.4,False,1987
95,Grant Gondrezick,SG,24.0,PHO,64.0,1.0,13.1,2.1,4.7,0.45,0.1,0.3,0.235,2.0,4.4,0.463,0.457,1.2,1.7,0.701,0.7,1.0,1.7,1.3,0.4,0.1,0.9,1.4,5.5,False,1987
96,Lancaster Gordon,SG,24.0,LAC,70.0,4.0,16.1,3.2,7.8,0.406,0.2,0.7,0.292,3.0,7.1,0.416,0.418,1.0,1.4,0.737,0.9,0.9,1.8,2.0,0.9,0.2,1.5,1.5,7.5,False,1987
97,Stewart Granger,PG,25.0,NYK,15.0,0.0,11.1,1.3,3.6,0.37,0.0,0.2,0.0,1.3,3.4,0.392,0.37,0.6,0.7,0.818,0.4,0.7,1.1,1.8,0.5,0.1,1.5,1.1,3.3,False,1987
98,Stuart Gray,C,23.0,IND,55.0,1.0,8.3,0.7,1.8,0.406,0.0,0.0,,0.7,1.8,0.406,0.406,0.5,0.7,0.718,0.7,1.6,2.3,0.5,0.2,0.5,0.7,1.7,2.0,False,1987
99,A.C. Green,PF,23.0,LAL,79.0,72.0,28.4,4.0,7.4,0.538,0.0,0.1,0.0,4.0,7.4,0.543,0.538,2.8,3.6,0.78,2.7,5.1,7.8,1.1,0.9,1.0,1.3,2.2,10.8,False,1987
100,Kenny Green,SF,22.0,PHI,19.0,0.0,9.1,1.3,3.7,0.357,0.0,0.0,,1.3,3.7,0.357,0.357,0.7,1.0,0.737,0.3,1.2,1.5,0.4,0.2,0.1,0.8,0.4,3.4,False,1987
101,Rickey Green,PG,32.0,UTA,81.0,80.0,25.8,3.7,8.0,0.467,0.1,0.2,0.368,3.6,7.7,0.47,0.473,2.1,2.6,0.827,0.5,1.5,2.0,6.7,1.4,0.0,1.6,1.3,9.6,False,1987
102,Sidney Green,PF,26.0,DET,80.0,69.0,22.4,3.2,6.8,0.472,0.0,0.0,0.0,3.2,6.8,0.474,0.472,1.5,2.2,0.672,2.5,5.7,8.2,0.8,0.5,0.6,1.6,2.5,7.9,False,1987
103,Dave Greenwood,PF,29.0,SAS,79.0,78.0,32.7,4.3,8.3,0.513,0.0,0.1,0.5,4.2,8.2,0.513,0.515,3.1,3.9,0.785,3.2,6.7,9.9,3.0,0.9,0.6,2.0,3.1,11.6,False,1987
104,Darrell Griffith,SG,28.0,UTA,76.0,10.0,24.3,6.1,13.7,0.446,0.9,2.6,0.335,5.2,11.0,0.473,0.478,2.0,2.8,0.703,1.1,1.9,3.0,1.7,1.3,0.4,1.8,2.2,15.0,False,1987
105,Bob Hansen,SG,26.0,UTA,72.0,72.0,20.2,3.8,8.3,0.453,0.2,0.6,0.356,3.6,7.7,0.46,0.466,1.9,2.5,0.76,1.2,1.7,2.8,1.4,0.6,0.1,1.1,2.0,9.7,False,1987
106,Bill Hanzlik,PF,29.0,DEN,73.0,10.0,27.3,4.2,10.2,0.412,0.3,1.1,0.275,3.9,9.1,0.428,0.426,4.3,5.5,0.786,1.1,2.4,3.5,3.8,1.2,0.4,1.8,3.4,13.0,False,1987
107,Derek Harper,PG,25.0,DAL,77.0,76.0,33.2,6.5,12.9,0.501,1.0,2.8,0.358,5.5,10.1,0.539,0.539,2.1,3.0,0.684,0.7,1.9,2.6,7.9,2.2,0.3,1.8,2.5,16.0,False,1987
108,Ron Harper,SG,23.0,CLE,82.0,82.0,37.4,9.0,19.7,0.455,0.2,1.1,0.213,8.7,18.5,0.47,0.461,4.7,6.9,0.684,2.1,2.7,4.8,4.8,2.5,1.0,4.2,3.0,22.9,False,1987
109,Steve Harris,SG,23.0,HOU,74.0,3.0,15.9,3.4,8.1,0.419,0.0,0.1,0.0,3.4,8.0,0.425,0.419,1.5,1.8,0.854,1.0,1.3,2.3,1.4,0.5,0.2,1.0,1.5,8.3,False,1987
