,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,STAR,Year
31,Don Buse,PG,32.0,POR,41.0,1.0,15.7,1.8,4.4,0.396,0.2,0.9,0.257,1.5,3.6,0.429,0.42,1.0,1.1,0.891,0.5,0.9,1.3,2.8,1.1,0.0,0.6,1.5,4.7,False,1983
32,Marty Byrnes,SF,26.0,IND,80.0,12.0,18.0,2.0,4.7,0.42,0.1,0.3,0.231,1.9,4.4,0.434,0.428,0.9,1.2,0.747,0.9,1.5,2.4,2.2,0.5,0.1,0.9,1.9,4.9,False,1983
33,Kenny Carr,PF,27.0,POR,82.0,26.0,28.4,4.4,8.7,0.505,0.0,0.1,0.333,4.4,8.7,0.506,0.506,3.1,4.5,0.697,2.2,5.0,7.2,1.4,0.8,0.5,2.3,3.7,12.0,False,1983
34,M.L. Carr,SF,32.0,BOS,77.0,0.0,11.5,1.8,4.1,0.429,0.0,0.2,0.158,1.7,3.8,0.446,0.433,0.8,1.1,0.741,0.7,1.1,1.8,0.9,0.6,0.1,1.0,1.8,4.3,False,1983
35,Joe Barry Carroll,C,24.0,GSW,79.0,79.0,37.8,9.9,19.4,0.513,0.0,0.0,0.0,9.9,19.3,0.514,0.513,4.3,5.9,0.719,2.8,5.9,8.7,2.1,1.4,2.0,3.6,3.3,24.1,False,1983
36,Butch Carter,SG,24.0,IND,81.0,28.0,21.2,4.4,8.7,0.501,0.2,0.6,0.333,4.2,8.1,0.515,0.513,1.5,1.9,0.805,0.8,1.1,1.9,2.4,1.0,0.2,1.5,2.6,10.5,False,1983
37,Bill Cartwright,C,25.0,NYK,82.0,82.0,30.1,5.5,9.8,0.566,0.0,0.0,,5.5,9.8,0.566,0.566,4.6,6.2,0.744,2.3,4.9,7.2,1.7,0.5,1.5,2.5,3.8,15.7,False,1983
38,Harvey Catchings,C,31.0,MIL,74.0,33.0,21.0,1.2,2.7,0.457,0.0,0.0,,1.2,2.7,0.457,0.457,0.8,1.2,0.674,1.8,3.7,5.5,1.0,0.4,2.0,1.1,3.0,3.3,False,1983
39,Tom Chambers,PF,23.0,SDC,79.0,79.0,33.7,6.6,13.9,0.472,0.0,0.1,0.0,6.6,13.8,0.476,0.472,4.5,6.2,0.723,2.8,3.8,6.6,2.4,1.0,0.7,3.0,4.2,17.6,False,1983
40,Maurice Cheeks,PG,26.0,PHI,79.0,79.0,31.2,5.1,9.4,0.542,0.0,0.1,0.167,5.1,9.4,0.545,0.543,2.3,3.0,0.754,0.7,2.0,2.6,6.9,2.3,0.4,2.3,2.3,12.5,True,1983
41,Don Collins,SF,24.0,WSB,65.0,21.0,24.2,5.1,9.8,0.523,0.0,0.1,0.0,5.1,9.7,0.528,0.523,1.6,2.1,0.743,1.8,1.4,3.2,2.0,1.3,0.5,2.2,2.6,11.8,False,1983
42,Lester Conner,PG,23.0,GSW,75.0,10.0,18.9,1.9,4.0,0.479,0.0,0.1,0.0,1.9,4.0,0.485,0.479,1.1,1.5,0.699,0.9,2.0,2.9,3.4,1.5,0.1,1.3,1.9,4.9,False,1983
43,Darwin Cook,PG,24.0,NJN,82.0,47.0,32.0,5.4,12.0,0.449,0.1,0.5,0.211,5.3,11.6,0.459,0.453,2.3,3.0,0.769,0.9,2.0,2.9,5.5,2.4,0.6,2.9,2.6,13.2,False,1983
44,Jeff Cook,PF,26.0,Traded,150.0,44.0,17.78,2.0,4.09,0.48,0.0,0.0,0.0,2.0,4.01,0.48,0.48,1.08,1.4,0.76,1.6,2.9,4.5,1.39,0.52,0.41,1.38,2.42,5.0,False,1983
45,Joe Cooper,C,25.0,Traded,40.0,8.0,16.69,1.88,3.59,0.51,0.0,0.0,,1.88,3.59,0.51,0.51,0.78,1.46,,2.11,2.2,4.31,0.89,0.47,1.01,1.61,2.48,4.49,False,1983
46,Michael Cooper,SG,26.0,LAL,82.0,3.0,26.2,3.2,6.1,0.535,0.1,0.3,0.238,3.2,5.8,0.548,0.54,1.2,1.6,0.785,1.0,2.3,3.3,3.8,1.4,0.6,1.6,2.5,7.8,False,1983
47,Wayne Cooper,C,26.0,POR,80.0,60.0,26.2,4.0,9.0,0.443,0.0,0.1,0.0,4.0,9.0,0.446,0.443,1.7,2.5,0.685,2.7,5.0,7.6,1.5,0.3,1.7,2.0,4.0,9.7,False,1983
48,Dave Corzine,C,26.0,CHI,82.0,71.0,30.4,5.6,11.2,0.497,0.0,0.0,0.0,5.6,11.2,0.498,0.497,2.8,3.9,0.72,3.0,5.8,8.7,1.9,0.6,1.3,2.8,3.0,14.0,False,1983
49,Dave Cowens,PF,34.0,MIL,40.0,34.0,25.4,3.4,7.7,0.444,0.0,0.1,0.0,3.4,7.6,0.447,0.444,1.3,1.6,0.825,1.8,5.0,6.9,2.1,0.8,0.4,1.1,3.4,8.1,True,1983
50,Chubby Cox,SG,27.0,WSB,7.0,0.0,11.1,1.9,5.3,0.351,0.0,0.3,0.0,1.9,5.0,0.371,0.351,0.4,0.9,0.5,1.0,0.4,1.4,0.9,0.0,0.1,1.3,2.3,4.1,False,1983
51,Charlie Criss,PG,34.0,MIL,66.0,0.0,14.0,2.6,5.7,0.451,0.1,0.5,0.194,2.5,5.2,0.474,0.459,1.0,1.2,0.895,0.2,1.0,1.2,1.9,0.4,0.0,0.7,0.7,6.2,False,1983
52,Geoff Crompton,C,27.0,SAS,14.0,0.0,10.6,1.0,2.4,0.412,0.0,0.0,,1.0,2.4,0.412,0.412,0.2,0.4,0.6,1.3,2.1,3.4,0.5,0.2,0.4,0.4,1.8,2.2,False,1983
53,Pat Cummings,C,26.0,DAL,81.0,71.0,28.6,5.3,10.8,0.493,0.0,0.0,0.0,5.3,10.8,0.494,0.493,1.8,2.4,0.755,2.8,5.5,8.2,1.8,0.7,0.4,2.0,3.7,12.5,False,1983
54,Terry Cummings,PF,21.0,SDC,70.0,69.0,36.2,9.8,18.7,0.523,0.0,0.0,0.0,9.8,18.7,0.523,0.523,4.2,5.9,0.709,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.7,False,1983
55,Earl Cureton,C,25.0,PHI,73.0,3.0,13.5,1.5,3.5,0.419,0.0,0.0,,1.5,3.5,0.419,0.419,0.5,0.9,0.493,1.2,2.5,3.7,0.6,0.5,0.3,1.0,2.0,3.4,False,1983
56,Quintin Dailey,SG,22.0,CHI,76.0,32.0,27.4,6.2,13.3,0.466,0.1,0.3,0.2,6.1,12.9,0.473,0.469,2.7,3.7,0.73,1.1,2.3,3.4,3.7,0.9,0.1,2.7,3.3,15.1,False,1983
57,Adrian Dantley,SF,27.0,UTA,22.0,22.0,40.3,10.6,18.3,0.58,0.0,0.0,,10.6,18.3,0.58,0.58,9.5,11.3,0.847,2.6,3.7,6.4,4.8,0.9,0.0,3.7,2.8,30.7,True,1983
58,Brad Davis,PG,27.0,DAL,79.0,78.0,29.4,4.5,7.9,0.572,0.1,0.5,0.256,4.4,7.4,0.595,0.58,2.4,2.8,0.845,0.4,2.1,2.5,7.2,1.0,0.1,1.8,2.2,11.6,False,1983
59,Charles Davis,SF,24.0,WSB,74.0,10.0,15.7,3.4,7.2,0.47,0.0,0.1,0.2,3.4,7.1,0.475,0.472,0.8,1.2,0.629,1.1,1.8,2.9,1.0,0.4,0.3,1.2,1.6,7.6,False,1983
60,Johnny Davis,SG,27.0,ATL,53.0,33.0,27.6,4.9,10.7,0.455,0.1,0.3,0.278,4.8,10.4,0.461,0.459,3.1,3.9,0.796,0.7,1.7,2.4,5.9,0.8,0.1,2.2,1.9,12.9,False,1983
61,Mike Davis,PF,26.0,NYK,8.0,0.0,3.5,0.5,1.3,0.4,0.0,0.0,,0.5,1.3,0.4,0.4,0.8,1.3,0.6,0.4,0.9,1.3,0.0,0.0,0.5,0.0,0.5,1.8,False,1983
62,Walter Davis,SG,28.0,PHO,80.0,79.0,31.1,8.3,16.1,0.516,0.1,0.3,0.304,8.2,15.8,0.52,0.519,2.3,2.8,0.818,0.8,1.7,2.5,5.0,1.5,0.2,2.4,2.3,19.0,False,1983
63,Darryl Dawkins,C,26.0,NJN,81.0,81.0,25.8,5.0,8.3,0.599,0.0,0.0,,5.0,8.3,0.599,0.599,2.0,3.2,0.646,1.6,3.6,5.2,1.4,0.8,1.9,3.5,4.7,12.0,False,1983
64,Kenny Dennard,PF,24.0,KCK,22.0,0.0,10.2,0.5,1.5,0.324,0.0,0.0,,0.5,1.5,0.324,0.324,0.3,0.4,0.667,0.9,1.5,2.4,0.3,0.7,0.0,0.2,1.2,1.3,False,1983
65,Coby Dietrick,C,34.0,SAS,8.0,0.0,4.3,0.1,0.6,0.2,0.0,0.0,,0.1,0.6,0.2,0.2,0.0,0.3,0.0,0.3,0.8,1.0,0.8,0.1,0.0,0.1,0.8,0.3,False,1983
66,James Donaldson,C,25.0,SEA,82.0,11.0,21.8,3.5,6.0,0.583,0.0,0.0,,3.5,6.0,0.583,0.583,1.8,2.7,0.688,1.6,4.5,6.1,1.2,0.2,1.2,1.6,2.1,8.9,False,1983
67,John Douglas,SG,26.0,SDC,3.0,1.0,4.0,0.3,2.0,0.167,0.3,0.7,0.5,0.0,1.3,0.0,0.25,0.7,0.7,1.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.7,False,1983
68,Leon Douglas,C,28.0,KCK,5.0,0.0,9.2,0.4,0.6,0.667,0.0,0.0,,0.4,0.6,0.667,0.667,0.0,0.4,0.0,0.6,0.8,1.4,0.0,0.0,0.6,0.2,2.6,0.8,False,1983
69,John Drew,SF,28.0,UTA,44.0,33.0,27.4,7.2,15.3,0.474,0.0,0.1,0.0,7.2,15.1,0.477,0.474,6.7,8.9,0.755,2.2,3.1,5.3,2.2,0.8,0.2,3.1,3.5,21.2,False,1983
70,Larry Drew,PG,24.0,KCK,75.0,74.0,35.9,8.0,16.2,0.492,0.0,0.2,0.125,8.0,16.0,0.497,0.493,4.1,5.0,0.82,0.6,2.2,2.8,8.1,1.7,0.1,3.6,2.8,20.1,False,1983
71,Terry Duerod,SG,26.0,GSW,5.0,0.0,9.8,1.8,3.8,0.474,0.0,0.0,,1.8,3.8,0.474,0.474,0.0,0.0,,0.0,0.6,0.6,1.0,0.4,0.2,1.8,1.0,3.6,False,1983
72,Mike Dunleavy,PG,28.0,SAS,79.0,9.0,20.5,2.7,6.5,0.418,0.8,2.5,0.345,1.8,4.0,0.462,0.483,1.5,1.9,0.779,0.2,1.5,1.7,5.5,0.9,0.1,2.0,2.7,7.8,False,1983
73,T.R. Dunn,SG,27.0,DEN,82.0,80.0,32.2,3.1,6.4,0.482,0.0,0.0,0.0,3.1,6.4,0.483,0.482,1.5,2.0,0.73,2.8,4.7,7.5,2.3,1.8,0.3,1.4,2.7,7.6,False,1983
74,John Duren,PG,24.0,IND,82.0,24.0,17.5,2.0,4.4,0.453,0.0,0.2,0.0,2.0,4.2,0.47,0.453,0.5,0.7,0.796,0.5,0.8,1.3,2.4,0.8,0.1,1.2,2.5,4.5,False,1983
75,Mark Eaton,C,26.0,UTA,81.0,32.0,18.9,1.8,4.4,0.414,0.0,0.0,0.0,1.8,4.3,0.415,0.414,0.7,1.1,0.656,1.1,4.6,5.7,1.4,0.3,3.4,1.7,3.2,4.3,False,1983
76,Jerry Eaves,PG,23.0,UTA,82.0,7.0,19.4,3.4,7.0,0.487,0.0,0.1,0.125,3.4,6.9,0.492,0.488,2.4,3.0,0.81,0.4,1.1,1.5,2.6,0.6,0.0,1.9,1.4,9.3,False,1983
77,Keith Edmonson,SG,22.0,ATL,32.0,2.0,9.7,1.5,4.3,0.345,0.0,0.1,0.0,1.5,4.3,0.35,0.345,0.5,0.8,0.593,0.6,0.6,1.2,0.7,0.3,0.2,0.6,1.3,3.5,False,1983
78,Franklin Edwards,PG,23.0,PHI,81.0,3.0,15.6,2.8,6.0,0.472,0.0,0.1,0.0,2.8,5.9,0.48,0.472,1.1,1.4,0.761,0.3,0.8,1.0,2.7,1.0,0.1,1.4,1.5,6.7,False,1983
79,James Edwards,C,27.0,Traded,62.0,18.0,21.51,4.11,8.5,0.49,0.0,0.0,,4.11,8.5,0.49,0.49,2.2,3.49,0.64,1.81,3.19,5.0,1.31,0.4,0.6,1.59,3.54,10.5,False,1983
80,Len Elmore,C,30.0,NJN,74.0,0.0,13.2,1.3,3.3,0.398,0.0,0.0,0.0,1.3,3.3,0.399,0.398,0.7,1.1,0.643,1.1,2.1,3.2,0.5,0.6,0.5,1.1,1.7,3.4,False,1983
81,Chris Engler,C,23.0,GSW,54.0,1.0,6.8,0.7,1.7,0.404,0.0,0.0,,0.7,1.7,0.404,0.404,0.1,0.3,0.313,0.8,1.1,1.9,0.2,0.1,0.3,0.4,1.8,1.5,False,1983
82,Alex English,SF,29.0,DEN,82.0,82.0,36.4,11.7,22.6,0.516,0.0,0.1,0.167,11.7,22.5,0.519,0.517,5.0,6.0,0.829,3.2,4.1,7.3,4.8,1.4,1.5,3.2,2.9,28.4,True,1983
83,Julius Erving,SF,32.0,PHI,72.0,72.0,33.6,8.4,16.3,0.517,0.0,0.1,0.286,8.4,16.2,0.518,0.518,4.6,6.0,0.759,2.4,4.4,6.8,3.7,1.6,1.8,2.7,2.8,21.4,True,1983
84,Mike Evans,SG,27.0,DEN,42.0,5.0,16.5,2.7,5.8,0.473,0.0,0.2,0.0,2.7,5.6,0.491,0.473,0.8,1.0,0.805,0.1,1.3,1.4,2.7,0.5,0.1,1.7,2.2,6.3,False,1983
85,Bruce Flowers,PF,25.0,CLE,53.0,5.0,13.2,2.1,3.9,0.534,0.0,0.0,0.0,2.1,3.8,0.539,0.534,0.8,1.0,0.774,1.3,2.1,3.4,0.9,0.4,0.2,0.8,1.9,4.9,False,1983
86,Sleepy Floyd,PG,22.0,Traded,152.0,34.0,16.4,2.98,6.91,0.43,0.12,0.3,0.4,2.81,6.61,0.43,0.44,1.99,2.37,0.84,0.72,1.09,1.81,1.83,0.77,0.2,1.39,1.79,8.09,False,1983
87,Phil Ford,PG,26.0,Traded,154.0,126.0,20.92,2.8,5.81,0.48,0.0,0.1,0.11,2.76,5.66,0.49,0.48,1.29,1.59,0.79,0.24,1.1,1.33,3.78,0.71,0.0,1.71,2.48,6.8,False,1983
88,World B. Free,SG,29.0,Traded,146.0,138.0,36.12,8.9,19.5,0.46,0.21,0.62,0.3,8.69,18.88,0.46,0.46,5.9,7.97,0.74,1.29,1.5,2.77,3.98,1.31,0.2,2.86,3.29,23.87,False,1983
89,Bill Garnett,C,22.0,DAL,75.0,13.0,18.8,2.3,4.3,0.533,0.0,0.0,0.0,2.3,4.2,0.538,0.533,1.7,2.3,0.741,1.9,3.5,5.4,1.4,0.6,0.9,1.1,3.3,6.3,False,1983
90,Calvin Garrett,SF,26.0,HOU,4.0,0.0,8.5,1.0,2.8,0.364,0.0,0.3,0.0,1.0,2.5,0.4,0.364,0.5,0.5,1.0,0.8,1.0,1.8,0.8,0.0,0.0,0.8,1.0,2.5,False,1983
91,George Gervin,SG,30.0,SAS,78.0,78.0,36.3,9.7,19.9,0.487,0.2,0.4,0.364,9.6,19.5,0.49,0.491,6.6,7.8,0.853,1.4,3.2,4.6,3.4,1.1,0.9,3.2,3.1,26.2,True,1983
92,Artis Gilmore,C,33.0,SAS,82.0,82.0,34.1,6.8,10.8,0.626,0.0,0.1,0.0,6.8,10.8,0.63,0.626,4.5,6.0,0.74,3.6,8.4,12.0,1.5,0.5,2.3,3.1,3.3,18.0,True,1983
93,Mike Glenn,SG,27.0,ATL,73.0,4.0,15.4,3.2,6.1,0.518,0.0,0.0,0.0,3.2,6.1,0.519,0.518,1.0,1.2,0.831,0.2,1.0,1.2,1.7,0.4,0.1,0.7,1.8,7.3,False,1983
94,Mike Gminski,C,23.0,NJN,80.0,1.0,15.7,2.7,5.3,0.5,0.0,0.0,0.0,2.7,5.3,0.501,0.5,2.2,2.8,0.778,1.9,2.9,4.8,0.8,0.4,1.5,1.6,1.5,7.5,False,1983
95,Glen Gondrezick,PF,27.0,DEN,76.0,2.0,14.9,1.8,3.9,0.456,0.0,0.0,0.0,1.8,3.8,0.46,0.456,1.1,1.5,0.719,1.4,2.5,4.0,1.3,1.1,0.1,0.6,2.1,4.6,False,1983
96,Rickey Green,PG,28.0,UTA,78.0,78.0,35.7,5.9,12.1,0.493,0.0,0.2,0.154,5.9,11.9,0.497,0.494,2.4,3.0,0.797,0.8,2.1,2.9,8.9,2.8,0.1,2.8,2.0,14.3,False,1983
97,Dave Greenwood,PF,25.0,CHI,79.0,61.0,29.8,3.9,8.7,0.455,0.0,0.1,0.0,3.9,8.6,0.457,0.455,2.1,2.9,0.708,2.7,6.9,9.7,1.9,0.7,1.1,1.9,3.3,10.0,False,1983
98,John Greig,SF,21.0,SEA,9.0,0.0,2.9,0.8,1.4,0.538,0.0,0.0,,0.8,1.4,0.538,0.538,0.6,0.7,0.833,0.2,0.4,0.7,0.0,0.0,0.1,0.2,0.4,2.1,False,1983
99,Kevin Grevey,SF,29.0,WSB,41.0,11.0,18.4,2.8,7.2,0.388,0.4,0.9,0.395,2.4,6.2,0.387,0.413,1.3,1.7,0.783,0.4,0.8,1.2,1.2,0.4,0.2,0.7,1.5,7.2,False,1983
100,Paul Griffin,PF,29.0,SAS,53.0,0.0,18.0,1.1,2.2,0.517,0.0,0.0,,1.1,2.2,0.517,0.517,1.0,1.4,0.697,1.5,2.6,4.1,1.6,0.6,0.5,1.3,2.9,3.3,False,1983
101,Darrell Griffith,SG,24.0,UTA,77.0,76.0,36.2,9.8,20.2,0.484,0.5,1.7,0.288,9.3,18.5,0.502,0.496,2.2,3.2,0.679,1.3,2.6,3.9,3.5,1.8,0.4,3.3,2.4,22.2,False,1983
102,Bob Gross,SF,29.0,SDC,27.0,3.0,13.8,1.3,3.0,0.427,0.0,0.1,0.333,1.3,2.9,0.43,0.433,0.4,0.7,0.632,1.2,1.3,2.4,1.3,0.8,0.3,0.9,2.6,3.1,False,1983
103,Ernie Grunfeld,SF,27.0,NYK,77.0,0.0,18.5,2.2,4.9,0.443,0.0,0.1,0.0,2.2,4.8,0.448,0.443,1.1,1.3,0.827,0.5,1.6,2.1,1.8,0.5,0.1,1.1,2.2,5.4,False,1983
104,Bill Hanzlik,SF,25.0,DEN,82.0,8.0,18.9,2.3,5.3,0.428,0.0,0.1,0.143,2.3,5.2,0.433,0.429,1.5,2.0,0.781,1.0,1.9,2.9,3.3,0.9,0.2,1.8,2.7,6.1,False,1983
105,Joe Hassett,SG,27.0,GSW,6.0,2.0,23.2,3.2,7.3,0.432,0.2,1.5,0.111,3.0,5.8,0.514,0.443,0.0,0.0,,0.5,1.3,1.8,3.5,0.3,0.0,1.5,2.3,6.5,False,1983
106,Scott Hastings,C-PF,22.0,Traded,62.0,0.0,4.52,0.42,1.2,0.34,0.0,0.08,0.0,0.42,1.11,0.37,0.34,0.37,0.63,0.55,0.5,0.82,1.32,0.08,0.18,0.02,0.3,1.11,1.2,False,1983
107,Steve Hawes,PF,32.0,Traded,154.0,8.0,18.39,2.11,5.08,0.42,0.07,0.28,0.25,2.06,4.8,0.43,0.43,0.89,1.19,0.73,1.09,3.62,4.71,1.23,0.49,0.2,1.4,2.47,5.2,False,1983
108,Elvin Hayes,PF,37.0,HOU,81.0,43.0,28.4,5.2,11.0,0.476,0.0,0.0,0.5,5.2,10.9,0.476,0.478,2.4,3.5,0.683,2.5,5.1,7.6,2.0,0.6,1.0,2.5,2.9,12.9,True,1983
109,Steve Hayes,C,27.0,CLE,65.0,3.0,16.3,1.6,3.3,0.479,0.0,0.0,0.0,1.6,3.3,0.481,0.479,0.4,0.8,0.569,1.6,2.1,3.6,0.6,0.3,0.6,0.8,3.3,3.6,False,1983
