,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,STAR,Year
37,Nicolas Batum,SF,25.0,POR,82.0,82.0,36.0,4.6,10.0,0.465,1.8,4.9,0.361,2.9,5.1,0.566,0.554,2.0,2.5,0.803,1.4,6.0,7.5,5.1,0.9,0.7,2.5,1.9,13.0,False,2014
38,Jerryd Bayless,PG,25.0,Traded,144.0,38.0,23.42,3.43,8.58,0.4,1.06,2.91,0.36,2.39,5.61,0.42,0.46,1.31,1.61,0.8,0.3,1.71,2.01,2.68,0.81,0.12,1.13,2.22,9.27,False,2014
39,Aron Baynes,C,27.0,SAS,53.0,4.0,9.3,1.3,3.1,0.436,0.0,0.0,,1.3,3.1,0.436,0.436,0.4,0.4,0.905,1.1,1.7,2.7,0.6,0.0,0.1,0.7,1.5,3.0,False,2014
40,Kent Bazemore,SG,24.0,Traded,134.0,30.0,13.61,2.19,5.11,0.41,0.61,1.91,0.32,1.58,3.19,0.47,0.47,0.97,1.61,0.59,0.12,1.59,1.71,1.4,0.62,0.18,1.17,1.52,6.0,False,2014
41,Bradley Beal,SG,20.0,WAS,73.0,73.0,34.7,6.6,15.7,0.419,1.9,4.7,0.402,4.7,11.0,0.426,0.479,2.0,2.6,0.788,0.7,3.0,3.7,3.3,1.0,0.2,1.8,2.1,17.1,False,2014
42,Michael Beasley,SF,25.0,MIA,55.0,2.0,15.1,3.2,6.5,0.499,0.4,1.0,0.389,2.8,5.5,0.518,0.528,1.1,1.4,0.772,0.6,2.6,3.1,0.8,0.4,0.4,1.0,1.7,7.9,False,2014
43,Marco Belinelli,SF,27.0,SAS,80.0,25.0,25.2,4.2,8.7,0.485,1.6,3.7,0.43,2.6,5.0,0.525,0.576,1.4,1.6,0.847,0.2,2.6,2.8,2.2,0.6,0.1,1.2,1.6,11.4,False,2014
44,Anthony Bennett,PF,20.0,CLE,52.0,0.0,12.8,1.5,4.3,0.356,0.3,1.0,0.245,1.3,3.3,0.39,0.384,0.8,1.3,0.638,0.9,2.0,3.0,0.3,0.4,0.2,0.9,1.8,4.2,False,2014
45,Patrick Beverley,PG,25.0,HOU,56.0,55.0,31.3,3.6,8.6,0.414,1.6,4.6,0.361,1.9,4.0,0.473,0.509,1.5,1.8,0.814,1.3,2.2,3.5,2.7,1.4,0.4,1.2,3.1,10.2,False,2014
46,Andris Biedriņš,C,27.0,UTA,6.0,0.0,7.5,0.2,0.2,1.0,0.0,0.0,,0.2,0.2,1.0,1.0,0.2,1.0,0.167,0.3,2.5,2.8,0.0,0.0,0.0,0.3,1.0,0.5,False,2014
47,Chauncey Billups,SG,37.0,DET,19.0,7.0,16.3,1.3,4.2,0.304,0.7,2.5,0.292,0.5,1.6,0.323,0.392,0.5,0.6,0.833,0.2,1.3,1.5,2.2,0.4,0.1,1.3,1.3,3.8,False,2014
48,Bismack Biyombo,C,21.0,CHA,77.0,9.0,13.9,1.1,1.9,0.611,0.0,0.0,,1.1,1.9,0.611,0.611,0.6,1.2,0.517,1.4,3.4,4.8,0.1,0.1,1.1,0.5,1.6,2.9,False,2014
49,DeJuan Blair,PF,24.0,DAL,78.0,13.0,15.6,2.7,5.0,0.534,0.0,0.0,0.0,2.7,5.0,0.537,0.534,1.0,1.6,0.636,1.8,2.9,4.7,0.9,0.8,0.3,1.0,2.5,6.4,False,2014
50,Steve Blake,PG,33.0,Traded,110.0,56.0,27.22,2.42,6.41,0.38,1.42,3.82,0.37,0.97,2.61,0.39,0.49,0.6,0.8,0.74,0.22,2.67,2.89,5.58,1.0,0.13,1.87,1.52,6.9,False,2014
51,Andray Blatche,PF,27.0,BRK,73.0,7.0,22.2,4.4,9.2,0.476,0.2,0.7,0.278,4.2,8.5,0.494,0.487,2.2,3.0,0.742,1.6,3.7,5.3,1.5,1.0,0.5,1.5,2.3,11.2,False,2014
52,Eric Bledsoe,PG,24.0,PHO,43.0,40.0,32.9,6.2,12.9,0.477,1.2,3.3,0.357,5.0,9.7,0.517,0.522,4.3,5.5,0.772,0.6,4.1,4.7,5.5,1.6,0.3,3.3,2.3,17.7,False,2014
53,Vander Blue,SG,21.0,BOS,3.0,0.0,5.0,0.7,1.3,0.5,0.0,0.3,0.0,0.7,1.0,0.667,0.5,0.3,1.7,0.2,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,1.7,False,2014
54,Keith Bogans,SG,33.0,BOS,6.0,0.0,9.2,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,,0.75,0.5,0.5,1.0,0.0,0.5,0.5,0.5,0.2,0.0,0.2,0.3,2.0,False,2014
55,Andrew Bogut,C,29.0,GSW,67.0,67.0,26.4,3.5,5.6,0.627,0.0,0.0,,3.5,5.6,0.627,0.627,0.3,1.0,0.344,2.7,7.3,10.0,1.7,0.7,1.8,1.4,3.1,7.3,False,2014
56,Matt Bonner,PF,33.0,SAS,61.0,0.0,11.3,1.2,2.7,0.445,0.7,1.6,0.429,0.5,1.1,0.47,0.573,0.1,0.2,0.75,0.3,1.9,2.1,0.5,0.2,0.2,0.3,0.8,3.2,False,2014
57,Trevor Booker,PF,26.0,WAS,72.0,45.0,21.6,3.1,5.6,0.551,0.0,0.0,0.0,3.1,5.6,0.554,0.551,0.7,1.1,0.618,2.1,3.2,5.3,0.9,0.6,0.6,0.8,1.8,6.8,False,2014
58,Carlos Boozer,PF,32.0,CHI,76.0,76.0,28.2,5.9,12.9,0.456,0.0,0.0,0.0,5.9,12.9,0.457,0.456,1.9,2.5,0.767,1.8,6.5,8.3,1.6,0.7,0.3,2.0,2.8,13.7,False,2014
59,Chris Bosh,C,29.0,MIA,79.0,79.0,32.0,6.2,12.1,0.516,0.9,2.8,0.339,5.3,9.3,0.569,0.555,2.8,3.4,0.82,1.2,5.4,6.6,1.1,1.0,1.0,1.6,2.4,16.2,True,2014
60,Avery Bradley,SG,23.0,BOS,60.0,58.0,30.9,6.0,13.8,0.438,1.3,3.3,0.395,4.7,10.4,0.451,0.485,1.5,1.9,0.804,0.8,3.0,3.8,1.4,1.1,0.2,1.6,2.4,14.9,False,2014
61,Elton Brand,C,34.0,ATL,73.0,15.0,19.4,2.5,4.5,0.539,0.0,0.0,0.0,2.5,4.5,0.542,0.539,0.8,1.3,0.649,1.3,3.6,4.9,1.0,0.5,1.2,0.8,2.6,5.7,False,2014
62,Corey Brewer,SF,27.0,MIN,81.0,81.0,32.2,4.8,10.0,0.481,0.7,2.6,0.28,4.1,7.4,0.552,0.517,2.0,2.8,0.718,0.8,1.8,2.6,1.7,1.9,0.4,1.3,2.6,12.3,False,2014
63,Ronnie Brewer,SF,28.0,Traded,48.0,6.0,6.7,0.1,0.64,,0.0,0.29,,0.1,0.29,,,0.0,0.1,,0.1,0.49,0.59,0.39,0.29,0.0,0.1,0.2,0.29,False,2014
64,Aaron Brooks,PG,29.0,Traded,144.0,24.0,21.63,3.2,8.09,0.4,1.32,3.43,0.39,1.91,4.61,0.41,0.49,1.19,1.31,0.87,0.59,1.32,1.91,3.21,0.71,0.17,1.62,2.02,8.99,False,2014
65,MarShon Brooks,SG,25.0,Traded,70.0,0.0,9.02,1.62,3.59,0.45,0.38,0.72,0.48,1.28,2.87,0.43,0.49,0.9,1.27,0.73,0.28,1.28,1.53,0.72,0.4,0.12,0.68,0.6,4.53,False,2014
66,Lorenzo Brown,PG,23.0,PHI,26.0,0.0,8.6,1.0,3.3,0.302,0.1,1.2,0.1,0.9,2.2,0.411,0.32,0.3,0.5,0.692,0.3,0.8,1.1,1.6,0.5,0.1,0.6,0.7,2.5,False,2014
67,Shannon Brown,SG,28.0,Traded,58.0,2.0,8.68,0.8,2.29,0.37,0.0,0.08,,0.8,2.2,0.38,0.37,0.5,0.7,0.71,0.22,0.72,0.99,0.3,0.41,0.0,0.6,0.8,2.18,False,2014
68,Kobe Bryant,SG,35.0,LAL,6.0,6.0,29.5,5.2,12.2,0.425,0.5,2.7,0.188,4.7,9.5,0.491,0.445,3.0,3.5,0.857,0.3,4.0,4.3,6.3,1.2,0.2,5.7,1.5,13.8,True,2014
69,Chase Budinger,SF,25.0,MIN,41.0,8.0,18.3,2.4,6.2,0.394,1.0,2.9,0.35,1.4,3.3,0.433,0.476,0.8,1.0,0.821,0.5,2.0,2.5,0.8,0.5,0.0,0.6,1.4,6.7,False,2014
70,Reggie Bullock,SF,22.0,LAC,43.0,0.0,9.2,1.0,2.8,0.355,0.5,1.7,0.301,0.5,1.1,0.438,0.446,0.2,0.2,0.778,0.3,1.0,1.3,0.3,0.2,0.0,0.3,0.6,2.7,False,2014
71,Trey Burke,PG,21.0,UTA,70.0,68.0,32.3,4.9,12.8,0.38,1.6,4.8,0.33,3.3,8.0,0.41,0.442,1.5,1.6,0.903,0.5,2.4,3.0,5.7,0.6,0.1,1.9,2.1,12.8,False,2014
72,Alec Burks,SG,22.0,UTA,78.0,12.0,28.1,4.9,10.7,0.457,0.6,1.8,0.35,4.2,8.8,0.48,0.487,3.6,4.8,0.748,0.8,2.5,3.3,2.7,0.9,0.2,1.9,2.4,14.0,False,2014
73,Caron Butler,SF,33.0,Traded,112.0,26.0,25.31,3.8,9.63,0.39,1.78,4.41,0.39,2.08,5.2,0.39,0.49,1.11,1.31,0.84,0.39,3.71,4.07,1.47,0.83,0.3,1.08,2.12,10.49,False,2014
74,Jimmy Butler,SG,24.0,CHI,67.0,67.0,38.7,4.1,10.3,0.397,1.0,3.6,0.283,3.1,6.8,0.457,0.446,3.9,5.0,0.769,1.3,3.6,4.9,2.6,1.9,0.5,1.5,1.6,13.1,False,2014
75,Rasual Butler,SG,34.0,IND,50.0,2.0,7.6,1.0,2.2,0.464,0.5,1.2,0.419,0.5,1.0,0.521,0.582,0.2,0.3,0.571,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.6,2.7,False,2014
76,Dwight Buycks,PG,24.0,TOR,14.0,0.0,10.4,1.1,3.4,0.313,0.4,1.2,0.294,0.7,2.2,0.323,0.365,0.6,0.6,0.889,0.3,1.4,1.6,0.7,0.6,0.0,0.7,0.8,3.1,False,2014
77,Andrew Bynum,C,26.0,Traded,52.0,38.0,19.82,3.59,8.7,0.42,0.0,0.0,,3.59,8.7,0.42,0.42,1.4,1.92,0.76,2.04,3.52,5.61,1.1,0.24,1.12,1.33,1.21,8.67,False,2014
78,Will Bynum,PG,31.0,DET,56.0,3.0,18.8,3.3,7.7,0.428,0.4,1.1,0.323,2.9,6.6,0.446,0.451,1.7,2.2,0.802,0.4,1.3,1.8,3.9,0.7,0.1,1.8,2.2,8.7,False,2014
79,Nick Calathes,SG,24.0,MEM,71.0,7.0,16.5,2.0,4.4,0.457,0.3,0.9,0.311,1.7,3.5,0.492,0.487,0.6,1.0,0.611,0.3,1.6,1.9,2.9,0.9,0.1,1.4,1.6,4.9,False,2014
80,José Calderón,PG,32.0,DAL,81.0,81.0,30.5,4.2,9.2,0.456,2.4,5.2,0.449,1.9,4.0,0.464,0.584,0.6,0.8,0.825,0.4,2.0,2.4,4.7,0.9,0.1,1.3,1.7,11.4,False,2014
81,Kentavious Caldwell-Pope,SG,20.0,DET,80.0,41.0,19.8,2.3,5.8,0.396,0.7,2.3,0.319,1.5,3.4,0.447,0.46,0.6,0.8,0.77,0.5,1.5,2.0,0.7,0.9,0.2,0.4,1.8,5.9,False,2014
82,Isaiah Canaan,PG,22.0,HOU,22.0,0.0,11.5,1.4,4.0,0.356,0.8,2.5,0.327,0.6,1.5,0.406,0.46,1.0,1.3,0.724,0.3,0.8,1.1,1.0,0.4,0.2,1.0,1.1,4.6,False,2014
83,DeMarre Carroll,SF,27.0,ATL,73.0,73.0,32.1,4.1,8.8,0.47,1.3,3.7,0.362,2.8,5.1,0.548,0.546,1.5,1.9,0.773,1.5,4.1,5.5,1.8,1.5,0.3,1.1,2.6,11.1,False,2014
84,Vince Carter,SG,37.0,DAL,81.0,0.0,24.4,4.1,10.0,0.407,1.8,4.6,0.394,2.3,5.4,0.418,0.497,2.0,2.4,0.821,0.8,2.7,3.5,2.6,0.8,0.4,1.3,2.6,11.9,False,2014
85,Michael Carter-Williams,PG,22.0,PHI,70.0,70.0,34.5,6.1,15.1,0.405,0.8,3.0,0.264,5.3,12.1,0.44,0.431,3.7,5.2,0.703,1.4,4.8,6.2,6.3,1.9,0.6,3.5,3.0,16.7,False,2014
86,Omri Casspi,PF,25.0,HOU,71.0,2.0,18.1,2.4,5.8,0.422,0.9,2.5,0.347,1.6,3.3,0.479,0.496,1.2,1.7,0.68,0.8,2.9,3.7,1.2,0.6,0.2,1.0,1.4,6.9,False,2014
87,Mario Chalmers,PG,27.0,MIA,73.0,73.0,29.8,3.5,7.7,0.454,1.2,3.1,0.385,2.3,4.6,0.5,0.531,1.7,2.2,0.742,0.6,2.4,2.9,4.9,1.6,0.2,2.2,2.9,9.8,False,2014
88,Tyson Chandler,C,31.0,NYK,55.0,55.0,30.2,3.5,5.9,0.593,0.0,0.0,0.0,3.5,5.8,0.595,0.593,1.8,2.8,0.632,2.9,6.7,9.6,1.1,0.7,1.1,1.3,2.6,8.7,False,2014
89,Wilson Chandler,SF,26.0,DEN,62.0,55.0,31.1,5.0,11.9,0.416,2.0,5.7,0.348,3.0,6.2,0.478,0.499,1.8,2.5,0.724,0.9,3.8,4.7,1.8,0.7,0.5,1.3,3.1,13.6,False,2014
90,Josh Childress,SF,30.0,NOP,4.0,0.0,6.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.8,0.8,0.5,0.3,0.0,0.3,0.3,0.0,False,2014
91,Dionte Christmas,SF,27.0,PHO,31.0,0.0,6.4,0.7,2.0,0.355,0.3,1.0,0.29,0.4,1.0,0.419,0.427,0.6,0.8,0.75,0.4,0.8,1.2,0.3,0.1,0.1,0.2,0.6,2.3,False,2014
92,Earl Clark,PF,26.0,Traded,108.0,34.0,14.21,1.8,4.8,0.37,0.78,2.29,0.33,1.02,2.61,0.4,0.45,0.4,0.6,0.63,0.38,2.23,2.62,0.33,0.32,0.48,0.6,1.24,4.78,False,2014
93,Ian Clark,SG,22.0,UTA,23.0,0.0,7.5,1.1,2.9,0.388,0.5,1.3,0.355,0.7,1.6,0.417,0.47,0.2,0.3,0.714,0.1,0.7,0.8,0.7,0.3,0.1,0.6,1.0,3.0,False,2014
94,Victor Claver,SF,25.0,POR,21.0,0.0,8.8,0.8,2.0,0.405,0.1,0.9,0.167,0.7,1.1,0.583,0.44,0.5,0.5,0.909,0.4,1.4,1.9,0.6,0.1,0.1,0.5,0.8,2.2,False,2014
95,Norris Cole,PG,25.0,MIA,82.0,6.0,24.6,2.5,6.1,0.414,0.7,2.1,0.345,1.8,4.0,0.451,0.474,0.6,0.8,0.779,0.2,1.7,2.0,3.0,0.9,0.1,1.5,1.9,6.4,False,2014
96,Jason Collins,C,35.0,BRK,22.0,1.0,7.8,0.5,1.1,0.458,0.0,0.1,0.0,0.5,1.0,0.524,0.458,0.1,0.2,0.75,0.3,0.5,0.9,0.2,0.4,0.0,0.3,1.4,1.1,False,2014
97,Darren Collison,PG,26.0,LAC,80.0,35.0,25.9,4.1,8.7,0.467,0.9,2.4,0.376,3.2,6.3,0.501,0.518,2.4,2.8,0.857,0.6,1.8,2.4,3.7,1.2,0.2,1.7,1.9,11.4,False,2014
98,Nick Collison,PF,33.0,OKC,81.0,0.0,16.7,1.7,3.0,0.556,0.0,0.2,0.235,1.6,2.8,0.58,0.564,0.8,1.1,0.71,1.4,2.2,3.6,1.3,0.4,0.3,0.9,2.3,4.2,False,2014
99,Mike Conley,PG,26.0,MEM,73.0,73.0,33.5,6.3,14.1,0.45,1.4,4.0,0.361,4.9,10.1,0.484,0.5,3.1,3.8,0.815,0.6,2.4,2.9,6.0,1.5,0.2,2.1,1.9,17.2,False,2014
100,Chris Copeland,SF,29.0,IND,41.0,0.0,6.5,1.3,2.9,0.47,0.8,1.9,0.418,0.5,0.9,0.579,0.611,0.2,0.3,0.714,0.2,0.6,0.8,0.4,0.1,0.2,0.3,0.9,3.7,False,2014
101,DeMarcus Cousins,C,23.0,SAC,71.0,71.0,32.4,8.3,16.8,0.496,0.0,0.1,0.0,8.3,16.7,0.499,0.496,6.1,8.4,0.726,3.1,8.6,11.7,2.9,1.5,1.3,3.5,3.8,22.7,False,2014
102,Robert Covington,SF,23.0,HOU,7.0,0.0,4.9,0.9,2.0,0.429,0.6,1.6,0.364,0.3,0.4,0.667,0.571,0.0,0.0,,0.3,0.4,0.7,0.0,0.3,0.0,0.1,0.4,2.3,False,2014
103,Allen Crabbe,SG,21.0,POR,15.0,0.0,6.7,0.8,2.2,0.364,0.4,0.9,0.429,0.4,1.3,0.316,0.455,0.2,0.3,0.75,0.1,0.5,0.6,0.4,0.1,0.1,0.2,0.7,2.2,False,2014
104,Jamal Crawford,SG,33.0,LAC,69.0,24.0,30.3,6.1,14.7,0.416,2.3,6.5,0.361,3.8,8.2,0.46,0.496,4.0,4.7,0.866,0.5,1.8,2.3,3.2,0.9,0.2,2.0,1.7,18.6,False,2014
105,Jordan Crawford,SG-PG,25.0,Traded,162.0,70.0,22.96,4.01,9.71,0.42,1.12,3.49,0.32,2.91,6.2,0.47,0.47,1.81,2.08,0.86,0.32,1.91,2.29,3.49,0.59,0.07,1.69,1.47,10.98,False,2014
106,Jae Crowder,SF,23.0,DAL,78.0,8.0,16.1,1.7,3.8,0.439,0.6,1.9,0.331,1.0,1.9,0.552,0.524,0.6,0.8,0.754,0.6,1.9,2.5,0.8,0.8,0.3,0.5,1.3,4.6,False,2014
107,Dante Cunningham,PF,26.0,MIN,81.0,7.0,20.2,2.9,6.3,0.464,0.0,0.1,0.0,2.9,6.2,0.468,0.464,0.5,0.8,0.567,1.4,2.7,4.1,1.0,0.8,0.7,0.5,1.8,6.3,False,2014
108,Jared Cunningham,SG,22.0,Traded,26.0,0.0,6.19,0.47,1.62,0.32,0.08,0.53,0.12,0.39,1.08,0.47,0.34,0.99,1.23,0.69,0.08,0.39,0.47,0.6,0.22,0.0,0.18,1.21,2.0,False,2014
