,G,Date,Home/Away,Tm_1_Name,Tm_2_Name,W/L,Tm_1_Score,Tm_2_Score,Tm_1_FG,Tm_1_FGA,Tm_1_FG%,Tm_1_3P,Tm_1_3PA,Tm_1_3P%,Tm_1_FT,Tm_1_FTA,Tm_1_FT%,Tm_1_ORB,Tm_1_TRB,Tm_1_AST,Tm_1_STL,Tm_1_BLK,Tm_1_TOV,Tm_1_PF,Tm_2_FG,Tm_2_FGA,Tm_2_FG%,Tm_2_3P,Tm_2_3PA,Tm_2_3P%,Tm_2_FT,Tm_2_FTA,Tm_2_FT%,Tm_2_ORB,Tm_2_TRB,Tm_2_AST,Tm_2_STL,Tm_2_BLK,Tm_2_TOV,Tm_2_PF,ORtg,DRtg,Pace,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,Off_eFG%,Off_TOV%,Off_ORB%,Off_FT/FGA,Def_eFG%,Def_TOV%,Def_DRB%,Def_FT/FGA,Year,Score_Diff,FG_Diff,FGA_Diff,FG%_Diff,3P_Diff,3PA_Diff,3P%_Diff,FT_Diff,FTA_Diff,FT%_Diff,ORB_Diff,TRB_Diff,AST_Diff,STL_Diff,BLK_Diff,TOV_Diff,PF_Diff
0,1,2002-10-29,1,SAC,CLE,1,94,67,36,80,0.45,6,15,0.4,16,23,0.696,15,48,21,12,10,19,19,27,83,0.325,1,4,0.25,12,20,0.6,17,46,14,7,5,20,20,102.9,73.3,91.4,0.288,0.188,0.522,51.1,58.3,13.1,12.7,0.488,17.4,34.1,0.2,0.331,17.9,66.0,0.145,2003,27,9,-3,0.125,5,11,0.15000000000000002,4,3,0.09599999999999997,-2,2,7,5,5,-1,-1
1,2,2002-10-31,1,SAC,POR,1,100,72,37,82,0.451,5,16,0.313,21,27,0.778,8,45,21,6,5,9,21,31,85,0.365,2,12,0.167,8,18,0.444,12,41,20,5,4,14,24,109.0,78.5,91.7,0.329,0.195,0.533,52.3,56.8,6.5,6.8,0.482,8.7,21.6,0.256,0.376,13.1,75.5,0.094,2003,28,6,-3,0.08600000000000002,3,4,0.146,13,9,0.334,-4,4,1,1,1,-5,-3
2,3,2002-11-02,2,SAC,MEM,1,116,99,44,88,0.5,7,17,0.412,21,26,0.808,11,45,30,9,9,13,21,41,87,0.471,4,14,0.286,13,16,0.813,7,38,25,8,6,18,22,114.8,98.0,101.0,0.295,0.193,0.583,54.2,68.2,8.9,12.3,0.54,11.6,26.2,0.239,0.494,16.1,82.9,0.149,2003,17,3,1,0.029000000000000026,3,3,0.126,8,10,-0.004999999999999893,4,7,5,1,3,-5,-1
3,4,2002-11-03,2,SAC,MIA,2,78,88,27,76,0.355,2,14,0.143,22,29,0.759,11,46,17,4,8,15,16,35,89,0.393,5,17,0.294,13,15,0.867,14,51,21,5,4,9,23,87.6,98.8,89.0,0.382,0.184,0.439,47.4,63.0,4.5,11.1,0.368,14.5,22.9,0.289,0.421,8.6,71.4,0.146,2003,-10,-8,-13,-0.038000000000000034,-3,-3,-0.151,9,14,-0.10799999999999998,-3,-5,-4,-1,4,6,-7
4,5,2002-11-05,2,SAC,ORL,2,121,125,46,96,0.479,6,16,0.375,23,33,0.697,16,40,26,13,3,16,26,48,88,0.545,5,15,0.333,24,28,0.857,11,45,34,7,3,19,25,113.7,117.5,106.4,0.344,0.167,0.547,47.1,56.5,12.2,4.1,0.51,12.6,32.0,0.24,0.574,15.9,68.6,0.273,2003,-4,-2,8,-0.06600000000000006,1,1,0.04199999999999998,-1,5,-0.16000000000000003,5,-5,-8,6,0,-3,1
5,6,2002-11-06,2,SAC,NYK,2,88,95,31,78,0.397,6,18,0.333,20,29,0.69,6,37,22,7,3,14,21,39,88,0.443,5,16,0.313,12,18,0.667,11,44,18,10,3,16,24,91.0,98.3,96.7,0.372,0.231,0.485,45.7,71.0,7.2,4.2,0.436,13.4,15.4,0.256,0.472,14.3,73.8,0.136,2003,-7,-8,-10,-0.045999999999999985,1,2,0.020000000000000018,8,11,0.02299999999999991,-5,-7,4,-3,0,-2,-3
6,7,2002-11-08,1,SAC,MEM,1,99,91,40,90,0.444,7,15,0.467,12,21,0.571,19,54,27,16,8,23,17,38,88,0.432,4,10,0.4,11,17,0.647,12,41,20,19,9,20,13,98.3,90.4,100.7,0.233,0.167,0.499,56.8,67.5,15.9,10.3,0.483,18.8,39.6,0.133,0.455,17.3,74.5,0.125,2003,8,2,2,0.01200000000000001,3,5,0.067,1,4,-0.07600000000000007,7,13,7,-3,-1,3,4
7,8,2002-11-10,1,SAC,ATL,1,105,97,40,89,0.449,7,18,0.389,18,27,0.667,13,45,25,11,7,14,20,37,84,0.44,5,13,0.385,18,23,0.783,12,48,23,8,5,21,22,104.8,96.8,100.2,0.303,0.202,0.52,48.4,62.5,11.0,9.9,0.489,12.2,26.5,0.202,0.47,18.2,72.7,0.214,2003,8,3,5,0.009000000000000008,2,5,0.0040000000000000036,0,4,-0.11599999999999999,1,-3,2,3,2,-7,-2
8,9,2002-11-13,2,SAC,GSW,1,104,93,43,80,0.538,7,17,0.412,11,14,0.786,6,41,29,8,5,15,23,36,89,0.404,3,15,0.2,18,23,0.783,16,47,21,8,4,13,17,110.9,99.2,93.8,0.175,0.213,0.604,46.6,67.4,8.5,6.8,0.581,14.8,16.2,0.138,0.421,11.6,68.6,0.202,2003,11,7,-9,0.134,4,2,0.21199999999999997,-7,-9,0.0030000000000000027,-10,-6,8,0,1,2,6
9,10,2002-11-15,2,SAC,SEA,2,97,111,39,86,0.453,4,18,0.222,15,22,0.682,11,34,27,9,5,18,21,46,84,0.548,1,9,0.111,18,23,0.783,7,40,34,14,2,16,23,97.0,111.0,100.0,0.256,0.209,0.507,45.9,69.2,9.0,6.7,0.477,15.8,25.0,0.174,0.554,14.5,76.7,0.214,2003,-14,-7,2,-0.09500000000000003,3,9,0.111,-3,-1,-0.10099999999999998,4,-6,-7,-5,3,2,-2
10,11,2002-11-17,1,SAC,ORL,1,101,99,41,81,0.506,5,11,0.455,14,18,0.778,5,38,19,16,5,18,19,36,96,0.375,9,22,0.409,18,21,0.857,22,53,20,12,4,20,21,101.5,99.5,99.5,0.222,0.136,0.568,41.8,46.3,16.1,6.8,0.537,16.8,13.9,0.173,0.422,16.0,60.0,0.188,2003,2,5,-15,0.131,-4,-11,0.04600000000000004,-4,-3,-0.07899999999999996,-17,-15,-1,4,1,-2,-2
11,12,2002-11-19,1,SAC,CHI,1,111,98,41,84,0.488,8,23,0.348,21,26,0.808,18,54,27,7,10,19,22,40,92,0.435,2,11,0.182,16,21,0.762,15,34,22,10,2,11,21,119.3,105.3,93.0,0.31,0.274,0.582,61.4,65.9,7.5,12.3,0.536,16.6,48.6,0.25,0.446,9.8,70.6,0.174,2003,13,1,-8,0.05299999999999999,6,12,0.16599999999999998,5,5,0.04600000000000004,3,20,5,-3,8,8,1
12,13,2002-11-20,2,SAC,LAC,1,93,89,38,95,0.4,5,19,0.263,12,17,0.706,20,53,24,10,2,12,16,35,77,0.455,5,16,0.313,14,19,0.737,9,42,27,8,9,16,17,102.3,97.9,90.9,0.179,0.2,0.454,55.8,63.2,11.0,3.3,0.426,10.5,37.7,0.126,0.487,15.8,78.6,0.182,2003,4,3,18,-0.05499999999999999,0,3,-0.04999999999999999,-2,-2,-0.031000000000000028,11,11,-3,2,-7,-4,-1
